chrom,scenario,seed,priv_pca_count,priv_geo_count
8,10epsilongeo,2,,8.0
8,10epsilongeo,3,,8.0
8,10epsilongeo,4,,16.0
8,10epsilongeo,5,,8.0
8,10epsilongeo,6,,9.0
8,10epsilongeo,7,,8.0
8,10epsilongeo,8,,8.0
8,10epsilongeo,9,,7.0
8,10epsilongeo,10,,9.0
8,50epsilongeo,1,,3.0
8,50epsilongeo,2,,5.0
8,50epsilongeo,3,,7.0
8,50epsilongeo,4,,10.0
8,50epsilongeo,5,,2.0
8,50epsilongeo,6,,6.0
8,50epsilongeo,7,,3.0
8,50epsilongeo,8,,3.0
8,50epsilongeo,9,,4.0
8,50epsilongeo,10,,6.0
8,closest10kgeo,1,,16.0
8,closest10kgeo,2,,16.0
8,closest10kgeo,3,,16.0
8,closest10kgeo,4,,16.0
8,closest10kgeo,5,,16.0
8,closest10kgeo,6,,16.0
8,closest10kgeo,7,,16.0
8,closest10kgeo,8,,16.0
8,closest10kgeo,9,,16.0
8,closest10kgeo,10,,16.0
8,uniformgeo,1,,1.0
8,uniformgeo,2,,5.0
8,uniformgeo,3,,9.0
8,uniformgeo,4,,2.0
8,uniformgeo,5,,8.0
8,uniformgeo,6,,6.0
8,uniformgeo,7,,0.0
8,uniformgeo,8,,8.0
8,uniformgeo,9,,7.0
8,uniformgeo,10,,9.0
9,uniform,1,131.0,
9,uniform,2,106.0,
9,uniform,3,106.0,
9,uniform,4,108.0,
9,uniform,5,121.0,
9,uniform,6,110.0,
9,uniform,7,117.0,
9,uniform,8,116.0,
9,uniform,9,123.0,
9,uniform,10,129.0,
9,5epsilonpca,1,111.0,
9,5epsilonpca,2,120.0,
9,5epsilonpca,3,117.0,
9,5epsilonpca,4,123.0,
9,5epsilonpca,5,129.0,
9,5epsilonpca,6,130.0,
9,5epsilonpca,7,124.0,
9,5epsilonpca,8,120.0,
9,5epsilonpca,9,122.0,
9,5epsilonpca,10,108.0,
9,10epsilonpca,1,119.0,
9,10epsilonpca,2,118.0,
9,10epsilonpca,3,126.0,
9,10epsilonpca,4,114.0,
9,10epsilonpca,5,133.0,
9,10epsilonpca,6,122.0,
9,10epsilonpca,7,129.0,
9,10epsilonpca,8,128.0,
9,10epsilonpca,9,119.0,
9,10epsilonpca,10,120.0,
9,50epsilonpca,1,120.0,
9,50epsilonpca,2,112.0,
9,50epsilonpca,3,115.0,
9,50epsilonpca,4,111.0,
9,50epsilonpca,5,122.0,
9,50epsilonpca,6,107.0,
9,50epsilonpca,7,109.0,
9,50epsilonpca,8,130.0,
9,50epsilonpca,9,105.0,
9,50epsilonpca,10,124.0,
9,100epsilonpca,1,98.0,
9,100epsilonpca,2,140.0,
9,100epsilonpca,3,117.0,
9,100epsilonpca,4,137.0,
9,100epsilonpca,5,132.0,
9,100epsilonpca,6,124.0,
9,100epsilonpca,7,125.0,
9,100epsilonpca,8,116.0,
9,100epsilonpca,9,107.0,
9,100epsilonpca,10,99.0,
9,closest10kpca,1,167.0,
9,closest10kpca,2,167.0,
9,closest10kpca,3,167.0,
9,closest10kpca,4,167.0,
9,closest10kpca,5,167.0,
9,closest10kpca,6,167.0,
9,closest10kpca,7,167.0,
9,closest10kpca,8,167.0,
9,closest10kpca,9,167.0,
9,closest10kpca,10,167.0,
9,5epsilongeo,1,,15.0
9,5epsilongeo,2,,22.0
9,5epsilongeo,3,,15.0
9,5epsilongeo,4,,16.0
9,5epsilongeo,5,,21.0
9,5epsilongeo,6,,18.0
9,5epsilongeo,7,,15.0
9,5epsilongeo,8,,15.0
9,5epsilongeo,9,,12.0
9,5epsilongeo,10,,13.0
9,10epsilongeo,1,,4.0
9,10epsilongeo,2,,11.0
9,10epsilongeo,3,,4.0
9,10epsilongeo,4,,6.0
9,10epsilongeo,5,,7.0
9,10epsilongeo,6,,7.0
9,10epsilongeo,7,,6.0
9,10epsilongeo,8,,6.0
9,10epsilongeo,9,,7.0
9,10epsilongeo,10,,8.0
9,50epsilongeo,1,,2.0
9,50epsilongeo,2,,4.0
9,50epsilongeo,3,,1.0
9,50epsilongeo,4,,3.0
9,50epsilongeo,5,,3.0
9,50epsilongeo,6,,7.0
9,50epsilongeo,7,,5.0
9,50epsilongeo,8,,2.0
9,50epsilongeo,9,,1.0
9,50epsilongeo,10,,2.0
9,closest10kgeo,1,,15.0
9,closest10kgeo,2,,15.0
9,closest10kgeo,3,,15.0
9,closest10kgeo,4,,15.0
9,closest10kgeo,5,,15.0
9,closest10kgeo,6,,15.0
9,closest10kgeo,7,,15.0
9,closest10kgeo,8,,15.0
9,closest10kgeo,9,,15.0
9,closest10kgeo,10,,15.0
9,uniformgeo,1,,4.0
9,uniformgeo,2,,7.0
9,uniformgeo,3,,0.0
9,uniformgeo,4,,5.0
9,uniformgeo,5,,5.0
9,uniformgeo,6,,1.0
9,uniformgeo,7,,2.0
9,uniformgeo,8,,5.0
9,uniformgeo,9,,1.0
9,uniformgeo,10,,5.0
10,uniform,1,99.0,
10,uniform,2,107.0,
10,uniform,3,118.0,
10,uniform,4,104.0,
10,uniform,5,113.0,
10,uniform,6,109.0,
10,uniform,7,100.0,
10,uniform,8,101.0,
10,uniform,9,102.0,
10,uniform,10,82.0,
10,5epsilonpca,1,109.0,
10,5epsilonpca,2,126.0,
10,5epsilonpca,3,118.0,
10,5epsilonpca,4,112.0,
10,5epsilonpca,5,114.0,
10,5epsilonpca,6,116.0,
10,5epsilonpca,7,118.0,
10,5epsilonpca,8,106.0,
10,5epsilonpca,9,119.0,
10,5epsilonpca,10,118.0,
10,10epsilonpca,1,114.0,
10,10epsilonpca,2,112.0,
10,10epsilonpca,3,97.0,
10,10epsilonpca,4,103.0,
10,10epsilonpca,5,112.0,
10,10epsilonpca,6,131.0,
10,10epsilonpca,7,101.0,
10,10epsilonpca,8,96.0,
10,10epsilonpca,9,94.0,
10,10epsilonpca,10,104.0,
10,50epsilonpca,1,111.0,
10,50epsilonpca,2,119.0,
10,50epsilonpca,3,105.0,
10,50epsilonpca,4,110.0,
10,50epsilonpca,5,118.0,
10,50epsilonpca,6,114.0,
10,50epsilonpca,7,99.0,
10,50epsilonpca,8,109.0,
10,50epsilonpca,9,103.0,
10,50epsilonpca,10,113.0,
10,100epsilonpca,1,123.0,
10,100epsilonpca,2,108.0,
10,100epsilonpca,3,97.0,
10,100epsilonpca,4,103.0,
10,100epsilonpca,5,116.0,
10,100epsilonpca,6,112.0,
10,100epsilonpca,7,120.0,
10,100epsilonpca,8,97.0,
10,100epsilonpca,9,97.0,
10,100epsilonpca,10,95.0,
10,closest10kpca,1,146.0,
10,closest10kpca,2,146.0,
10,closest10kpca,3,146.0,
10,closest10kpca,4,146.0,
10,closest10kpca,5,146.0,
10,closest10kpca,6,146.0,
10,closest10kpca,7,146.0,
10,closest10kpca,8,146.0,
10,closest10kpca,9,146.0,
10,closest10kpca,10,146.0,
10,5epsilongeo,1,,16.0
10,5epsilongeo,2,,17.0
10,5epsilongeo,3,,17.0
10,5epsilongeo,4,,17.0
10,5epsilongeo,5,,13.0
10,5epsilongeo,6,,18.0
10,5epsilongeo,7,,20.0
10,5epsilongeo,8,,12.0
10,5epsilongeo,9,,18.0
10,5epsilongeo,10,,23.0
10,10epsilongeo,1,,8.0
10,10epsilongeo,2,,11.0
10,10epsilongeo,3,,6.0
10,10epsilongeo,4,,8.0
10,10epsilongeo,5,,8.0
10,10epsilongeo,6,,6.0
10,10epsilongeo,7,,11.0
10,10epsilongeo,8,,10.0
10,10epsilongeo,9,,8.0
10,10epsilongeo,10,,8.0
10,50epsilongeo,1,,6.0
10,50epsilongeo,2,,4.0
10,50epsilongeo,3,,8.0
10,50epsilongeo,4,,2.0
10,50epsilongeo,5,,3.0
10,50epsilongeo,6,,1.0
10,50epsilongeo,7,,4.0
10,50epsilongeo,8,,2.0
10,50epsilongeo,9,,6.0
10,50epsilongeo,10,,5.0
10,closest10kgeo,1,,17.0
10,closest10kgeo,2,,17.0
10,closest10kgeo,3,,17.0
10,closest10kgeo,4,,17.0
10,closest10kgeo,5,,17.0
10,closest10kgeo,6,,17.0
10,closest10kgeo,7,,17.0
10,closest10kgeo,8,,17.0
10,closest10kgeo,9,,17.0
10,closest10kgeo,10,,17.0
10,uniformgeo,1,,1.0
10,uniformgeo,2,,2.0
10,uniformgeo,3,,4.0
10,uniformgeo,4,,5.0
10,uniformgeo,5,,2.0
10,uniformgeo,6,,2.0
10,uniformgeo,7,,1.0
10,uniformgeo,8,,2.0
10,uniformgeo,9,,2.0
10,uniformgeo,10,,2.0
11,uniform,1,157.0,
11,uniform,2,143.0,
11,uniform,3,145.0,
11,uniform,4,164.0,
11,uniform,5,149.0,
11,uniform,6,150.0,
11,uniform,7,156.0,
11,uniform,8,150.0,
11,uniform,9,176.0,
11,uniform,10,149.0,
11,5epsilonpca,1,157.0,
11,5epsilonpca,2,167.0,
11,5epsilonpca,3,166.0,
11,5epsilonpca,4,161.0,
11,5epsilonpca,5,160.0,
11,5epsilonpca,6,145.0,
11,5epsilonpca,7,170.0,
11,5epsilonpca,8,167.0,
11,5epsilonpca,9,166.0,
11,5epsilonpca,10,159.0,
11,10epsilonpca,1,150.0,
11,10epsilonpca,2,159.0,
11,10epsilonpca,3,147.0,
11,10epsilonpca,4,178.0,
11,10epsilonpca,5,162.0,
11,10epsilonpca,6,162.0,
11,10epsilonpca,7,146.0,
11,10epsilonpca,8,193.0,
11,10epsilonpca,9,149.0,
11,10epsilonpca,10,173.0,
11,50epsilonpca,1,167.0,
11,50epsilonpca,2,166.0,
11,50epsilonpca,3,157.0,
11,50epsilonpca,4,169.0,
11,50epsilonpca,5,141.0,
11,50epsilonpca,6,149.0,
11,50epsilonpca,7,154.0,
11,50epsilonpca,8,153.0,
11,50epsilonpca,9,172.0,
11,50epsilonpca,10,171.0,
11,100epsilonpca,1,147.0,
11,100epsilonpca,2,153.0,
11,100epsilonpca,3,157.0,
11,100epsilonpca,4,163.0,
11,100epsilonpca,5,149.0,
11,100epsilonpca,6,150.0,
11,100epsilonpca,7,117.0,
11,100epsilonpca,8,159.0,
11,100epsilonpca,9,164.0,
11,100epsilonpca,10,141.0,
11,closest10kpca,1,231.0,
11,closest10kpca,2,231.0,
11,closest10kpca,3,231.0,
11,closest10kpca,4,231.0,
11,closest10kpca,5,231.0,
11,closest10kpca,6,231.0,
11,closest10kpca,7,231.0,
11,closest10kpca,8,231.0,
11,closest10kpca,9,231.0,
11,closest10kpca,10,231.0,
11,5epsilongeo,1,,20.0
11,5epsilongeo,2,,25.0
11,5epsilongeo,3,,21.0
11,5epsilongeo,4,,18.0
11,5epsilongeo,5,,16.0
11,5epsilongeo,6,,23.0
11,5epsilongeo,7,,22.0
11,5epsilongeo,8,,24.0
11,5epsilongeo,9,,14.0
11,5epsilongeo,10,,25.0
11,10epsilongeo,1,,6.0
11,10epsilongeo,2,,6.0
11,10epsilongeo,3,,10.0
11,10epsilongeo,4,,12.0
11,10epsilongeo,5,,8.0
11,10epsilongeo,6,,9.0
11,10epsilongeo,7,,8.0
11,10epsilongeo,8,,10.0
11,10epsilongeo,9,,10.0
11,10epsilongeo,10,,14.0
11,50epsilongeo,1,,2.0
11,50epsilongeo,2,,3.0
11,50epsilongeo,3,,2.0
11,50epsilongeo,4,,7.0
11,50epsilongeo,5,,4.0
11,50epsilongeo,6,,8.0
11,50epsilongeo,7,,2.0
11,50epsilongeo,8,,6.0
11,50epsilongeo,9,,5.0
11,50epsilongeo,10,,3.0
11,closest10kgeo,1,,18.0
11,closest10kgeo,2,,18.0
11,closest10kgeo,3,,18.0
11,closest10kgeo,4,,18.0
11,closest10kgeo,5,,18.0
11,closest10kgeo,6,,18.0
11,closest10kgeo,7,,18.0
11,closest10kgeo,8,,18.0
11,closest10kgeo,9,,18.0
11,closest10kgeo,10,,18.0
11,uniformgeo,1,,4.0
11,uniformgeo,2,,4.0
11,uniformgeo,3,,4.0
11,uniformgeo,4,,6.0
11,uniformgeo,5,,7.0
11,uniformgeo,6,,2.0
11,uniformgeo,7,,4.0
11,uniformgeo,8,,5.0
11,uniformgeo,9,,4.0
11,uniformgeo,10,,7.0
12,uniform,1,136.0,
12,uniform,2,137.0,
12,uniform,3,120.0,
12,uniform,4,132.0,
12,uniform,5,127.0,
12,uniform,6,134.0,
12,uniform,7,141.0,
12,uniform,8,137.0,
12,uniform,9,149.0,
12,uniform,10,136.0,
12,5epsilonpca,1,154.0,
12,5epsilonpca,2,132.0,
12,5epsilonpca,3,157.0,
12,5epsilonpca,4,135.0,
12,5epsilonpca,5,154.0,
12,5epsilonpca,6,148.0,
12,5epsilonpca,7,162.0,
12,5epsilonpca,8,144.0,
12,5epsilonpca,9,135.0,
12,5epsilonpca,10,152.0,
12,10epsilonpca,1,153.0,
12,10epsilonpca,2,108.0,
12,10epsilonpca,3,143.0,
12,10epsilonpca,4,141.0,
12,10epsilonpca,5,124.0,
12,10epsilonpca,6,151.0,
12,10epsilonpca,7,150.0,
12,10epsilonpca,8,142.0,
12,10epsilonpca,9,140.0,
12,10epsilonpca,10,147.0,
12,50epsilonpca,1,131.0,
12,50epsilonpca,2,147.0,
12,50epsilonpca,3,131.0,
12,50epsilonpca,4,125.0,
12,50epsilonpca,5,134.0,
12,50epsilonpca,6,126.0,
12,50epsilonpca,7,142.0,
12,50epsilonpca,8,149.0,
12,50epsilonpca,9,145.0,
12,50epsilonpca,10,143.0,
12,100epsilonpca,1,147.0,
12,100epsilonpca,2,155.0,
12,100epsilonpca,3,121.0,
12,100epsilonpca,4,134.0,
12,100epsilonpca,5,146.0,
12,100epsilonpca,6,135.0,
12,100epsilonpca,7,126.0,
12,100epsilonpca,8,146.0,
12,100epsilonpca,9,117.0,
12,100epsilonpca,10,143.0,
12,closest10kpca,1,180.0,
12,closest10kpca,2,180.0,
12,closest10kpca,3,180.0,
12,closest10kpca,4,180.0,
12,closest10kpca,5,180.0,
12,closest10kpca,6,180.0,
12,closest10kpca,7,180.0,
12,closest10kpca,8,180.0,
12,closest10kpca,9,180.0,
12,closest10kpca,10,180.0,
12,5epsilongeo,1,,22.0
12,5epsilongeo,2,,20.0
12,5epsilongeo,3,,20.0
12,5epsilongeo,4,,13.0
12,5epsilongeo,5,,21.0
12,5epsilongeo,6,,25.0
12,5epsilongeo,7,,23.0
12,5epsilongeo,8,,21.0
12,5epsilongeo,9,,22.0
12,5epsilongeo,10,,19.0
12,10epsilongeo,1,,6.0
12,10epsilongeo,2,,9.0
12,10epsilongeo,3,,10.0
12,10epsilongeo,4,,9.0
12,10epsilongeo,5,,12.0
12,10epsilongeo,6,,10.0
12,10epsilongeo,7,,10.0
12,10epsilongeo,8,,10.0
12,10epsilongeo,9,,13.0
12,10epsilongeo,10,,9.0
12,50epsilongeo,1,,4.0
12,50epsilongeo,2,,3.0
12,50epsilongeo,3,,4.0
12,50epsilongeo,4,,7.0
12,50epsilongeo,5,,3.0
12,50epsilongeo,6,,4.0
12,50epsilongeo,7,,4.0
12,50epsilongeo,8,,6.0
12,50epsilongeo,9,,6.0
12,50epsilongeo,10,,6.0
12,closest10kgeo,1,,13.0
12,closest10kgeo,2,,13.0
12,closest10kgeo,3,,13.0
12,closest10kgeo,4,,13.0
12,closest10kgeo,5,,13.0
12,closest10kgeo,6,,13.0
12,closest10kgeo,7,,13.0
12,closest10kgeo,8,,13.0
12,closest10kgeo,9,,13.0
12,closest10kgeo,10,,13.0
12,uniformgeo,1,,6.0
12,uniformgeo,2,,1.0
12,uniformgeo,3,,5.0
12,uniformgeo,4,,4.0
12,uniformgeo,5,,7.0
12,uniformgeo,6,,7.0
12,uniformgeo,7,,4.0
12,uniformgeo,8,,5.0
12,uniformgeo,9,,7.0
12,uniformgeo,10,,6.0
13,uniform,1,47.0,
13,uniform,2,55.0,
13,uniform,3,49.0,
13,uniform,4,44.0,
13,uniform,5,53.0,
13,uniform,6,41.0,
13,uniform,7,45.0,
13,uniform,8,42.0,
13,uniform,9,60.0,
13,uniform,10,37.0,
13,5epsilonpca,1,47.0,
13,5epsilonpca,2,47.0,
13,5epsilonpca,3,50.0,
13,5epsilonpca,4,56.0,
13,5epsilonpca,5,55.0,
13,5epsilonpca,6,43.0,
13,5epsilonpca,7,49.0,
13,5epsilonpca,8,55.0,
13,5epsilonpca,9,54.0,
13,5epsilonpca,10,46.0,
13,10epsilonpca,1,50.0,
13,10epsilonpca,2,53.0,
13,10epsilonpca,3,53.0,
13,10epsilonpca,4,46.0,
13,10epsilonpca,5,57.0,
13,10epsilonpca,6,52.0,
13,10epsilonpca,7,55.0,
13,10epsilonpca,8,47.0,
13,10epsilonpca,9,54.0,
13,10epsilonpca,10,52.0,
13,50epsilonpca,1,51.0,
13,50epsilonpca,2,50.0,
13,50epsilonpca,3,54.0,
13,50epsilonpca,4,39.0,
13,50epsilonpca,5,53.0,
13,50epsilonpca,6,48.0,
13,50epsilonpca,7,51.0,
13,50epsilonpca,8,48.0,
13,50epsilonpca,9,46.0,
13,50epsilonpca,10,55.0,
13,100epsilonpca,1,43.0,
13,100epsilonpca,2,40.0,
13,100epsilonpca,3,55.0,
13,100epsilonpca,4,54.0,
13,100epsilonpca,5,46.0,
13,100epsilonpca,6,48.0,
13,100epsilonpca,7,46.0,
13,100epsilonpca,8,46.0,
13,100epsilonpca,9,42.0,
13,100epsilonpca,10,39.0,
13,closest10kpca,1,71.0,
13,closest10kpca,2,71.0,
13,closest10kpca,3,71.0,
13,closest10kpca,4,71.0,
13,closest10kpca,5,71.0,
13,closest10kpca,6,71.0,
13,closest10kpca,7,71.0,
13,closest10kpca,8,71.0,
13,closest10kpca,9,71.0,
13,closest10kpca,10,71.0,
13,5epsilongeo,1,,6.0
13,5epsilongeo,2,,5.0
13,5epsilongeo,3,,6.0
13,5epsilongeo,4,,4.0
13,5epsilongeo,5,,3.0
13,5epsilongeo,6,,7.0
13,5epsilongeo,7,,6.0
13,5epsilongeo,8,,5.0
13,5epsilongeo,9,,3.0
13,5epsilongeo,10,,7.0
13,10epsilongeo,1,,2.0
13,10epsilongeo,2,,3.0
13,10epsilongeo,3,,2.0
13,10epsilongeo,4,,5.0
13,10epsilongeo,5,,2.0
13,10epsilongeo,6,,4.0
13,10epsilongeo,7,,3.0
13,10epsilongeo,8,,2.0
13,10epsilongeo,9,,0.0
13,10epsilongeo,10,,3.0
13,50epsilongeo,1,,3.0
13,50epsilongeo,2,,3.0
13,50epsilongeo,3,,3.0
13,50epsilongeo,4,,0.0
13,50epsilongeo,5,,1.0
13,50epsilongeo,6,,1.0
13,50epsilongeo,7,,2.0
13,50epsilongeo,8,,2.0
13,50epsilongeo,9,,4.0
13,50epsilongeo,10,,1.0
13,closest10kgeo,1,,6.0
13,closest10kgeo,2,,6.0
13,closest10kgeo,3,,6.0
13,closest10kgeo,4,,6.0
13,closest10kgeo,5,,6.0
13,closest10kgeo,6,,6.0
13,closest10kgeo,7,,6.0
13,closest10kgeo,8,,6.0
13,closest10kgeo,9,,6.0
13,closest10kgeo,10,,6.0
13,uniformgeo,1,,3.0
13,uniformgeo,2,,1.0
13,uniformgeo,3,,1.0
13,uniformgeo,4,,2.0
13,uniformgeo,5,,3.0
13,uniformgeo,6,,2.0
13,uniformgeo,7,,1.0
13,uniformgeo,8,,0.0
13,uniformgeo,9,,1.0
13,uniformgeo,10,,1.0
14,uniform,1,75.0,
14,uniform,2,76.0,
14,uniform,3,84.0,
14,uniform,4,80.0,
14,uniform,5,76.0,
14,uniform,6,89.0,
14,uniform,7,74.0,
14,uniform,8,64.0,
14,uniform,9,73.0,
14,uniform,10,79.0,
14,5epsilonpca,1,84.0,
14,5epsilonpca,2,85.0,
14,5epsilonpca,3,80.0,
14,5epsilonpca,4,89.0,
14,5epsilonpca,5,75.0,
14,5epsilonpca,6,88.0,
14,5epsilonpca,7,87.0,
14,5epsilonpca,8,90.0,
14,5epsilonpca,9,101.0,
14,5epsilonpca,10,72.0,
14,10epsilonpca,1,88.0,
14,10epsilonpca,2,87.0,
14,10epsilonpca,3,82.0,
14,10epsilonpca,4,72.0,
14,10epsilonpca,5,87.0,
14,10epsilonpca,6,85.0,
14,10epsilonpca,7,89.0,
14,10epsilonpca,8,86.0,
14,10epsilonpca,9,82.0,
14,10epsilonpca,10,79.0,
14,50epsilonpca,1,90.0,
14,50epsilonpca,2,81.0,
14,50epsilonpca,3,92.0,
14,50epsilonpca,4,70.0,
14,50epsilonpca,5,98.0,
14,50epsilonpca,6,75.0,
14,50epsilonpca,7,91.0,
14,50epsilonpca,8,83.0,
14,50epsilonpca,9,88.0,
14,50epsilonpca,10,75.0,
14,100epsilonpca,1,82.0,
14,100epsilonpca,2,75.0,
14,100epsilonpca,3,82.0,
14,100epsilonpca,4,79.0,
14,100epsilonpca,5,71.0,
14,100epsilonpca,6,89.0,
14,100epsilonpca,7,76.0,
14,100epsilonpca,8,81.0,
14,100epsilonpca,9,79.0,
14,100epsilonpca,10,81.0,
14,closest10kpca,1,123.0,
14,closest10kpca,2,123.0,
14,closest10kpca,3,123.0,
14,closest10kpca,4,123.0,
14,closest10kpca,5,123.0,
14,closest10kpca,6,123.0,
14,closest10kpca,7,123.0,
14,closest10kpca,8,123.0,
14,closest10kpca,9,123.0,
14,closest10kpca,10,123.0,
14,5epsilongeo,1,,17.0
14,5epsilongeo,2,,13.0
14,5epsilongeo,3,,12.0
14,5epsilongeo,4,,14.0
14,5epsilongeo,5,,14.0
14,5epsilongeo,6,,14.0
14,5epsilongeo,7,,18.0
14,5epsilongeo,8,,12.0
14,5epsilongeo,9,,14.0
14,5epsilongeo,10,,10.0
14,10epsilongeo,1,,5.0
14,10epsilongeo,2,,3.0
14,10epsilongeo,3,,2.0
14,10epsilongeo,4,,9.0
14,10epsilongeo,5,,3.0
14,10epsilongeo,6,,11.0
14,10epsilongeo,7,,8.0
14,10epsilongeo,8,,3.0
14,10epsilongeo,9,,7.0
14,10epsilongeo,10,,7.0
14,50epsilongeo,1,,4.0
14,50epsilongeo,2,,2.0
14,50epsilongeo,3,,3.0
14,50epsilongeo,4,,2.0
14,50epsilongeo,5,,3.0
14,50epsilongeo,6,,5.0
14,50epsilongeo,7,,5.0
14,50epsilongeo,8,,4.0
14,50epsilongeo,9,,2.0
14,50epsilongeo,10,,3.0
14,closest10kgeo,1,,14.0
14,closest10kgeo,2,,14.0
14,closest10kgeo,3,,14.0
14,closest10kgeo,4,,14.0
14,closest10kgeo,5,,14.0
14,closest10kgeo,6,,14.0
14,closest10kgeo,7,,14.0
14,closest10kgeo,8,,14.0
14,closest10kgeo,9,,14.0
14,closest10kgeo,10,,14.0
14,uniformgeo,1,,3.0
14,uniformgeo,2,,4.0
14,uniformgeo,3,,5.0
14,uniformgeo,4,,4.0
14,uniformgeo,5,,1.0
14,uniformgeo,6,,1.0
14,uniformgeo,7,,6.0
14,uniformgeo,8,,0.0
14,uniformgeo,9,,5.0
14,uniformgeo,10,,7.0
15,uniform,1,84.0,
15,uniform,2,65.0,
15,uniform,3,75.0,
15,uniform,4,96.0,
15,uniform,5,101.0,
15,uniform,6,88.0,
15,uniform,7,85.0,
15,uniform,8,90.0,
15,uniform,9,94.0,
15,uniform,10,95.0,
15,5epsilonpca,1,103.0,
15,5epsilonpca,2,87.0,
15,5epsilonpca,3,107.0,
15,5epsilonpca,4,89.0,
15,5epsilonpca,5,100.0,
15,5epsilonpca,6,95.0,
15,5epsilonpca,7,106.0,
15,5epsilonpca,8,86.0,
15,5epsilonpca,9,101.0,
15,5epsilonpca,10,102.0,
15,10epsilonpca,1,94.0,
15,10epsilonpca,2,99.0,
15,10epsilonpca,3,87.0,
15,10epsilonpca,4,95.0,
15,10epsilonpca,5,100.0,
15,10epsilonpca,6,84.0,
15,10epsilonpca,7,90.0,
15,10epsilonpca,8,94.0,
15,10epsilonpca,9,90.0,
15,10epsilonpca,10,92.0,
15,50epsilonpca,1,89.0,
15,50epsilonpca,2,86.0,
15,50epsilonpca,3,83.0,
15,50epsilonpca,4,90.0,
15,50epsilonpca,5,84.0,
15,50epsilonpca,6,103.0,
15,50epsilonpca,7,93.0,
15,50epsilonpca,8,100.0,
15,50epsilonpca,9,107.0,
15,50epsilonpca,10,86.0,
15,100epsilonpca,1,87.0,
15,100epsilonpca,2,73.0,
15,100epsilonpca,3,89.0,
15,100epsilonpca,4,99.0,
15,100epsilonpca,5,70.0,
15,100epsilonpca,6,87.0,
15,100epsilonpca,7,95.0,
15,100epsilonpca,8,95.0,
15,100epsilonpca,9,91.0,
15,100epsilonpca,10,109.0,
15,closest10kpca,1,139.0,
15,closest10kpca,2,139.0,
15,closest10kpca,3,139.0,
15,closest10kpca,4,139.0,
15,closest10kpca,5,139.0,
15,closest10kpca,6,139.0,
15,closest10kpca,7,139.0,
15,closest10kpca,8,139.0,
15,closest10kpca,9,139.0,
15,closest10kpca,10,139.0,
15,5epsilongeo,1,,20.0
15,5epsilongeo,2,,13.0
15,5epsilongeo,3,,17.0
15,5epsilongeo,4,,16.0
15,5epsilongeo,5,,12.0
15,5epsilongeo,6,,16.0
15,5epsilongeo,7,,11.0
15,5epsilongeo,8,,13.0
15,5epsilongeo,9,,15.0
15,5epsilongeo,10,,12.0
15,10epsilongeo,1,,7.0
15,10epsilongeo,2,,8.0
15,10epsilongeo,3,,6.0
15,10epsilongeo,4,,11.0
15,10epsilongeo,5,,10.0
15,10epsilongeo,6,,2.0
15,10epsilongeo,7,,4.0
15,10epsilongeo,8,,5.0
15,10epsilongeo,9,,7.0
15,10epsilongeo,10,,11.0
15,50epsilongeo,1,,3.0
15,50epsilongeo,2,,4.0
15,50epsilongeo,3,,3.0
15,50epsilongeo,4,,3.0
15,50epsilongeo,5,,2.0
15,50epsilongeo,6,,5.0
15,50epsilongeo,7,,4.0
15,50epsilongeo,8,,4.0
15,50epsilongeo,9,,1.0
15,50epsilongeo,10,,2.0
15,closest10kgeo,1,,18.0
15,closest10kgeo,2,,18.0
15,closest10kgeo,3,,18.0
15,closest10kgeo,4,,18.0
15,closest10kgeo,5,,18.0
15,closest10kgeo,6,,18.0
15,closest10kgeo,7,,18.0
15,closest10kgeo,8,,18.0
15,closest10kgeo,9,,18.0
15,closest10kgeo,10,,18.0
15,uniformgeo,1,,4.0
15,uniformgeo,2,,3.0
15,uniformgeo,3,,2.0
15,uniformgeo,4,,2.0
15,uniformgeo,5,,6.0
15,uniformgeo,6,,2.0
15,uniformgeo,7,,5.0
15,uniformgeo,8,,3.0
15,uniformgeo,9,,6.0
15,uniformgeo,10,,0.0
16,uniform,1,117.0,
16,uniform,2,105.0,
16,uniform,3,123.0,
16,uniform,4,133.0,
16,uniform,5,140.0,
16,uniform,6,121.0,
16,uniform,7,138.0,
16,uniform,8,147.0,
16,uniform,9,136.0,
16,uniform,10,143.0,
16,5epsilonpca,1,139.0,
16,5epsilonpca,2,158.0,
16,5epsilonpca,3,141.0,
16,5epsilonpca,4,146.0,
16,5epsilonpca,5,159.0,
16,5epsilonpca,6,135.0,
16,5epsilonpca,7,121.0,
16,5epsilonpca,8,135.0,
16,5epsilonpca,9,135.0,
16,5epsilonpca,10,119.0,
16,10epsilonpca,1,145.0,
16,10epsilonpca,2,145.0,
16,10epsilonpca,3,153.0,
16,10epsilonpca,4,154.0,
16,10epsilonpca,5,134.0,
16,10epsilonpca,6,141.0,
16,10epsilonpca,7,133.0,
16,10epsilonpca,8,131.0,
16,10epsilonpca,9,124.0,
16,10epsilonpca,10,140.0,
16,50epsilonpca,1,128.0,
16,50epsilonpca,2,132.0,
16,50epsilonpca,3,143.0,
16,50epsilonpca,4,117.0,
16,50epsilonpca,5,136.0,
16,50epsilonpca,6,143.0,
16,50epsilonpca,7,147.0,
16,50epsilonpca,8,135.0,
16,50epsilonpca,9,152.0,
16,50epsilonpca,10,141.0,
