chrom,scenario,seed,priv_pca_count,priv_geo_count
8,10epsilonpca,9,9242.0,
8,10epsilonpca,10,9426.0,
8,50epsilonpca,1,9290.0,
8,50epsilonpca,2,9032.0,
8,50epsilonpca,3,9159.0,
8,50epsilonpca,4,9205.0,
8,50epsilonpca,5,9230.0,
8,50epsilonpca,6,9039.0,
8,50epsilonpca,7,9293.0,
8,50epsilonpca,8,9231.0,
8,50epsilonpca,9,9112.0,
8,50epsilonpca,10,9163.0,
8,100epsilonpca,1,8773.0,
8,100epsilonpca,2,8926.0,
8,100epsilonpca,3,9019.0,
8,100epsilonpca,4,8768.0,
8,100epsilonpca,5,8737.0,
8,100epsilonpca,6,8785.0,
8,100epsilonpca,7,8755.0,
8,100epsilonpca,8,8838.0,
8,100epsilonpca,9,8778.0,
8,100epsilonpca,10,9043.0,
8,closest10kpca,1,13570.0,
8,closest10kpca,2,13570.0,
8,closest10kpca,3,13570.0,
8,closest10kpca,4,13570.0,
8,closest10kpca,5,13570.0,
8,closest10kpca,6,13570.0,
8,closest10kpca,7,13570.0,
8,closest10kpca,8,13570.0,
8,closest10kpca,9,13570.0,
8,closest10kpca,10,13570.0,
8,5epsilongeo,1,,8185.0
8,5epsilongeo,2,,8237.0
8,5epsilongeo,3,,8086.0
8,5epsilongeo,4,,8207.0
8,5epsilongeo,5,,8194.0
8,5epsilongeo,6,,8029.0
8,5epsilongeo,7,,8148.0
8,5epsilongeo,8,,8123.0
8,5epsilongeo,9,,8062.0
8,5epsilongeo,10,,8116.0
8,10epsilongeo,1,,3592.0
8,10epsilongeo,2,,3486.0
8,10epsilongeo,3,,3509.0
8,10epsilongeo,4,,3666.0
8,10epsilongeo,5,,3611.0
8,10epsilongeo,6,,3609.0
8,10epsilongeo,7,,3621.0
8,10epsilongeo,8,,3540.0
8,10epsilongeo,9,,3708.0
8,10epsilongeo,10,,3503.0
8,50epsilongeo,1,,1578.0
8,50epsilongeo,2,,1629.0
8,50epsilongeo,3,,1553.0
8,50epsilongeo,4,,1610.0
8,50epsilongeo,5,,1629.0
8,50epsilongeo,6,,1592.0
8,50epsilongeo,7,,1596.0
8,50epsilongeo,8,,1531.0
8,50epsilongeo,9,,1517.0
8,50epsilongeo,10,,1522.0
8,closest10kgeo,1,,8130.0
8,closest10kgeo,2,,8130.0
8,closest10kgeo,3,,8130.0
8,closest10kgeo,4,,8130.0
8,closest10kgeo,5,,8130.0
8,closest10kgeo,6,,8130.0
8,closest10kgeo,7,,8130.0
8,closest10kgeo,8,,8130.0
8,closest10kgeo,9,,8130.0
8,closest10kgeo,10,,8130.0
8,uniformgeo,1,,1584.0
8,uniformgeo,2,,1526.0
8,uniformgeo,3,,1533.0
8,uniformgeo,4,,1581.0
8,uniformgeo,5,,1577.0
8,uniformgeo,6,,1587.0
8,uniformgeo,7,,1551.0
8,uniformgeo,8,,1632.0
8,uniformgeo,9,,1610.0
8,uniformgeo,10,,1598.0
9,uniform,1,10184.0,
9,uniform,2,10171.0,
9,uniform,3,10188.0,
9,uniform,4,10285.0,
9,uniform,5,9941.0,
9,uniform,6,10154.0,
9,uniform,7,10307.0,
9,uniform,8,9978.0,
9,uniform,9,10157.0,
9,uniform,10,10200.0,
9,5epsilonpca,1,10942.0,
9,5epsilonpca,2,11009.0,
9,5epsilonpca,3,11223.0,
9,5epsilonpca,4,11142.0,
9,5epsilonpca,5,11009.0,
9,5epsilonpca,6,10969.0,
9,5epsilonpca,7,11214.0,
9,5epsilonpca,8,10939.0,
9,5epsilonpca,9,10902.0,
9,5epsilonpca,10,10825.0,
9,10epsilonpca,1,10973.0,
9,10epsilonpca,2,10811.0,
9,10epsilonpca,3,10810.0,
9,10epsilonpca,4,10766.0,
9,10epsilonpca,5,10962.0,
9,10epsilonpca,6,10843.0,
9,10epsilonpca,7,10706.0,
9,10epsilonpca,8,11166.0,
9,10epsilonpca,9,10952.0,
9,10epsilonpca,10,10970.0,
9,50epsilonpca,1,10553.0,
9,50epsilonpca,2,10671.0,
9,50epsilonpca,3,10770.0,
9,50epsilonpca,4,10618.0,
9,50epsilonpca,5,10752.0,
9,50epsilonpca,6,10660.0,
9,50epsilonpca,7,10524.0,
9,50epsilonpca,8,10494.0,
9,50epsilonpca,9,10729.0,
9,50epsilonpca,10,10649.0,
9,100epsilonpca,1,10356.0,
9,100epsilonpca,2,10443.0,
9,100epsilonpca,3,10292.0,
9,100epsilonpca,4,10302.0,
9,100epsilonpca,5,10239.0,
9,100epsilonpca,6,10260.0,
9,100epsilonpca,7,10402.0,
9,100epsilonpca,8,10574.0,
9,100epsilonpca,9,10273.0,
9,100epsilonpca,10,10242.0,
9,closest10kpca,1,15824.0,
9,closest10kpca,2,15824.0,
9,closest10kpca,3,15824.0,
9,closest10kpca,4,15824.0,
9,closest10kpca,5,15824.0,
9,closest10kpca,6,15824.0,
9,closest10kpca,7,15824.0,
9,closest10kpca,8,15824.0,
9,closest10kpca,9,15824.0,
9,closest10kpca,10,15824.0,
9,5epsilongeo,1,,9514.0
9,5epsilongeo,2,,9540.0
9,5epsilongeo,3,,9314.0
9,5epsilongeo,4,,9417.0
9,5epsilongeo,5,,9411.0
9,5epsilongeo,6,,9383.0
9,5epsilongeo,7,,9379.0
9,5epsilongeo,8,,9293.0
9,5epsilongeo,9,,9490.0
9,5epsilongeo,10,,9302.0
9,10epsilongeo,1,,4043.0
9,10epsilongeo,2,,4184.0
9,10epsilongeo,3,,4089.0
9,10epsilongeo,4,,4160.0
9,10epsilongeo,5,,4165.0
9,10epsilongeo,6,,4190.0
9,10epsilongeo,7,,4072.0
9,10epsilongeo,8,,4030.0
9,10epsilongeo,9,,4113.0
9,10epsilongeo,10,,4125.0
9,50epsilongeo,1,,1823.0
9,50epsilongeo,2,,1776.0
9,50epsilongeo,3,,1834.0
9,50epsilongeo,4,,1799.0
9,50epsilongeo,5,,1809.0
9,50epsilongeo,6,,1774.0
9,50epsilongeo,7,,1862.0
9,50epsilongeo,8,,1698.0
9,50epsilongeo,9,,1728.0
9,50epsilongeo,10,,1803.0
9,closest10kgeo,1,,9323.0
9,closest10kgeo,2,,9323.0
9,closest10kgeo,3,,9323.0
9,closest10kgeo,4,,9323.0
9,closest10kgeo,5,,9323.0
9,closest10kgeo,6,,9323.0
9,closest10kgeo,7,,9323.0
9,closest10kgeo,8,,9323.0
9,closest10kgeo,9,,9323.0
9,closest10kgeo,10,,9323.0
9,uniformgeo,1,,1780.0
9,uniformgeo,2,,1780.0
9,uniformgeo,3,,1860.0
9,uniformgeo,4,,1869.0
9,uniformgeo,5,,1871.0
9,uniformgeo,6,,1741.0
9,uniformgeo,7,,1921.0
9,uniformgeo,8,,1873.0
9,uniformgeo,9,,1806.0
9,uniformgeo,10,,1767.0
10,uniform,1,9715.0,
10,uniform,2,9795.0,
10,uniform,3,9690.0,
10,uniform,4,9984.0,
10,uniform,5,9696.0,
10,uniform,6,9935.0,
10,uniform,7,9836.0,
10,uniform,8,9469.0,
10,uniform,9,9632.0,
10,uniform,10,9763.0,
10,5epsilonpca,1,10630.0,
10,5epsilonpca,2,10569.0,
10,5epsilonpca,3,10659.0,
10,5epsilonpca,4,10692.0,
10,5epsilonpca,5,10579.0,
10,5epsilonpca,6,10615.0,
10,5epsilonpca,7,10777.0,
10,5epsilonpca,8,10582.0,
10,5epsilonpca,9,10506.0,
10,5epsilonpca,10,10525.0,
10,10epsilonpca,1,10517.0,
10,10epsilonpca,2,10350.0,
10,10epsilonpca,3,10460.0,
10,10epsilonpca,4,10565.0,
10,10epsilonpca,5,10480.0,
10,10epsilonpca,6,10435.0,
10,10epsilonpca,7,10468.0,
10,10epsilonpca,8,10512.0,
10,10epsilonpca,9,10352.0,
10,10epsilonpca,10,10668.0,
10,50epsilonpca,1,10394.0,
10,50epsilonpca,2,10279.0,
10,50epsilonpca,3,10238.0,
10,50epsilonpca,4,10235.0,
10,50epsilonpca,5,10351.0,
10,50epsilonpca,6,10233.0,
10,50epsilonpca,7,10202.0,
10,50epsilonpca,8,10297.0,
10,50epsilonpca,9,10270.0,
10,50epsilonpca,10,10319.0,
10,100epsilonpca,1,9945.0,
10,100epsilonpca,2,10074.0,
10,100epsilonpca,3,9803.0,
10,100epsilonpca,4,9970.0,
10,100epsilonpca,5,9805.0,
10,100epsilonpca,6,9742.0,
10,100epsilonpca,7,9966.0,
10,100epsilonpca,8,10063.0,
10,100epsilonpca,9,9891.0,
10,100epsilonpca,10,9852.0,
10,closest10kpca,1,15254.0,
10,closest10kpca,2,15254.0,
10,closest10kpca,3,15254.0,
10,closest10kpca,4,15254.0,
10,closest10kpca,5,15254.0,
10,closest10kpca,6,15254.0,
10,closest10kpca,7,15254.0,
10,closest10kpca,8,15254.0,
10,closest10kpca,9,15254.0,
10,closest10kpca,10,15254.0,
10,5epsilongeo,1,,9174.0
10,5epsilongeo,2,,9094.0
10,5epsilongeo,3,,9041.0
10,5epsilongeo,4,,8957.0
10,5epsilongeo,5,,9157.0
10,5epsilongeo,6,,9077.0
10,5epsilongeo,7,,9028.0
10,5epsilongeo,8,,9040.0
10,5epsilongeo,9,,9122.0
10,5epsilongeo,10,,8939.0
10,10epsilongeo,1,,3933.0
10,10epsilongeo,2,,4038.0
10,10epsilongeo,3,,3930.0
10,10epsilongeo,4,,3965.0
10,10epsilongeo,5,,3950.0
10,10epsilongeo,6,,3994.0
10,10epsilongeo,7,,3962.0
10,10epsilongeo,8,,3935.0
10,10epsilongeo,9,,3994.0
10,10epsilongeo,10,,3944.0
10,50epsilongeo,1,,1840.0
10,50epsilongeo,2,,1875.0
10,50epsilongeo,3,,1686.0
10,50epsilongeo,4,,1782.0
10,50epsilongeo,5,,1713.0
10,50epsilongeo,6,,1792.0
10,50epsilongeo,7,,1751.0
10,50epsilongeo,8,,1746.0
10,50epsilongeo,9,,1734.0
10,50epsilongeo,10,,1788.0
10,closest10kgeo,1,,9075.0
10,closest10kgeo,2,,9075.0
10,closest10kgeo,3,,9075.0
10,closest10kgeo,4,,9075.0
10,closest10kgeo,5,,9075.0
10,closest10kgeo,6,,9075.0
10,closest10kgeo,7,,9075.0
10,closest10kgeo,8,,9075.0
10,closest10kgeo,9,,9075.0
10,closest10kgeo,10,,9075.0
10,uniformgeo,1,,1836.0
10,uniformgeo,2,,1785.0
10,uniformgeo,3,,1662.0
10,uniformgeo,4,,1813.0
10,uniformgeo,5,,1687.0
10,uniformgeo,6,,1689.0
10,uniformgeo,7,,1790.0
10,uniformgeo,8,,1772.0
10,uniformgeo,9,,1790.0
10,uniformgeo,10,,1766.0
11,uniform,1,13953.0,
11,uniform,2,14011.0,
11,uniform,3,13796.0,
11,uniform,4,13904.0,
11,uniform,5,13787.0,
11,uniform,6,14026.0,
11,uniform,7,13985.0,
11,uniform,8,13625.0,
11,uniform,9,13962.0,
11,uniform,10,13936.0,
11,5epsilonpca,1,15095.0,
11,5epsilonpca,2,15092.0,
11,5epsilonpca,3,14987.0,
11,5epsilonpca,4,15258.0,
11,5epsilonpca,5,15236.0,
11,5epsilonpca,6,15476.0,
11,5epsilonpca,7,15322.0,
11,5epsilonpca,8,15279.0,
11,5epsilonpca,9,15040.0,
11,5epsilonpca,10,14981.0,
11,10epsilonpca,1,15004.0,
11,10epsilonpca,2,14806.0,
11,10epsilonpca,3,14874.0,
11,10epsilonpca,4,15170.0,
11,10epsilonpca,5,15341.0,
11,10epsilonpca,6,14794.0,
11,10epsilonpca,7,14841.0,
11,10epsilonpca,8,14860.0,
11,10epsilonpca,9,14998.0,
11,10epsilonpca,10,15205.0,
11,50epsilonpca,1,14764.0,
11,50epsilonpca,2,14618.0,
11,50epsilonpca,3,14753.0,
11,50epsilonpca,4,14523.0,
11,50epsilonpca,5,14684.0,
11,50epsilonpca,6,14368.0,
11,50epsilonpca,7,14804.0,
11,50epsilonpca,8,14908.0,
11,50epsilonpca,9,14643.0,
11,50epsilonpca,10,14861.0,
11,100epsilonpca,1,14375.0,
11,100epsilonpca,2,14353.0,
11,100epsilonpca,3,13987.0,
11,100epsilonpca,4,14432.0,
11,100epsilonpca,5,13997.0,
11,100epsilonpca,6,14192.0,
11,100epsilonpca,7,14312.0,
11,100epsilonpca,8,14222.0,
11,100epsilonpca,9,14397.0,
11,100epsilonpca,10,14194.0,
11,closest10kpca,1,21765.0,
11,closest10kpca,2,21765.0,
11,closest10kpca,3,21765.0,
11,closest10kpca,4,21765.0,
11,closest10kpca,5,21765.0,
11,closest10kpca,6,21765.0,
11,closest10kpca,7,21765.0,
11,closest10kpca,8,21765.0,
11,closest10kpca,9,21765.0,
11,closest10kpca,10,21765.0,
11,5epsilongeo,1,,13219.0
11,5epsilongeo,2,,13430.0
11,5epsilongeo,3,,13176.0
11,5epsilongeo,4,,13337.0
11,5epsilongeo,5,,13367.0
11,5epsilongeo,6,,13086.0
11,5epsilongeo,7,,13185.0
11,5epsilongeo,8,,13069.0
11,5epsilongeo,9,,13143.0
11,5epsilongeo,10,,13262.0
11,10epsilongeo,1,,5725.0
11,10epsilongeo,2,,5662.0
11,10epsilongeo,3,,5724.0
11,10epsilongeo,4,,5757.0
11,10epsilongeo,5,,5782.0
11,10epsilongeo,6,,5878.0
11,10epsilongeo,7,,5799.0
11,10epsilongeo,8,,5718.0
11,10epsilongeo,9,,5759.0
11,10epsilongeo,10,,5773.0
11,50epsilongeo,1,,2621.0
11,50epsilongeo,2,,2602.0
11,50epsilongeo,3,,2495.0
11,50epsilongeo,4,,2522.0
11,50epsilongeo,5,,2553.0
11,50epsilongeo,6,,2529.0
11,50epsilongeo,7,,2482.0
11,50epsilongeo,8,,2579.0
11,50epsilongeo,9,,2465.0
11,50epsilongeo,10,,2540.0
11,closest10kgeo,1,,13235.0
11,closest10kgeo,2,,13235.0
11,closest10kgeo,3,,13235.0
11,closest10kgeo,4,,13235.0
11,closest10kgeo,5,,13235.0
11,closest10kgeo,6,,13235.0
11,closest10kgeo,7,,13235.0
11,closest10kgeo,8,,13235.0
11,closest10kgeo,9,,13235.0
11,closest10kgeo,10,,13235.0
11,uniformgeo,1,,2543.0
11,uniformgeo,2,,2525.0
11,uniformgeo,3,,2551.0
11,uniformgeo,4,,2582.0
11,uniformgeo,5,,2457.0
11,uniformgeo,6,,2534.0
11,uniformgeo,7,,2613.0
11,uniformgeo,8,,2532.0
11,uniformgeo,9,,2541.0
11,uniformgeo,10,,2541.0
12,uniform,1,12725.0,
12,uniform,2,12895.0,
12,uniform,3,12603.0,
12,uniform,4,12941.0,
12,uniform,5,12551.0,
12,uniform,6,12672.0,
12,uniform,7,13046.0,
12,uniform,8,12357.0,
12,uniform,9,12791.0,
12,uniform,10,12978.0,
12,5epsilonpca,1,14057.0,
12,5epsilonpca,2,14039.0,
12,5epsilonpca,3,13804.0,
12,5epsilonpca,4,14047.0,
12,5epsilonpca,5,14174.0,
12,5epsilonpca,6,13908.0,
12,5epsilonpca,7,14189.0,
12,5epsilonpca,8,13895.0,
12,5epsilonpca,9,13819.0,
12,5epsilonpca,10,13777.0,
12,10epsilonpca,1,13732.0,
12,10epsilonpca,2,13565.0,
12,10epsilonpca,3,13629.0,
12,10epsilonpca,4,13858.0,
12,10epsilonpca,5,13906.0,
12,10epsilonpca,6,13626.0,
12,10epsilonpca,7,13683.0,
12,10epsilonpca,8,13833.0,
12,10epsilonpca,9,13723.0,
12,10epsilonpca,10,13903.0,
12,50epsilonpca,1,13679.0,
12,50epsilonpca,2,13355.0,
12,50epsilonpca,3,13563.0,
12,50epsilonpca,4,13514.0,
12,50epsilonpca,5,13648.0,
12,50epsilonpca,6,13512.0,
12,50epsilonpca,7,13516.0,
12,50epsilonpca,8,13579.0,
12,50epsilonpca,9,13398.0,
12,50epsilonpca,10,13574.0,
12,100epsilonpca,1,13143.0,
12,100epsilonpca,2,13265.0,
12,100epsilonpca,3,12911.0,
12,100epsilonpca,4,13133.0,
12,100epsilonpca,5,12758.0,
12,100epsilonpca,6,12895.0,
12,100epsilonpca,7,13209.0,
12,100epsilonpca,8,12926.0,
12,100epsilonpca,9,13079.0,
12,100epsilonpca,10,13021.0,
12,closest10kpca,1,19909.0,
12,closest10kpca,2,19909.0,
12,closest10kpca,3,19909.0,
12,closest10kpca,4,19909.0,
12,closest10kpca,5,19909.0,
12,closest10kpca,6,19909.0,
12,closest10kpca,7,19909.0,
12,closest10kpca,8,19909.0,
12,closest10kpca,9,19909.0,
12,closest10kpca,10,19909.0,
12,5epsilongeo,1,,11942.0
12,5epsilongeo,2,,11989.0
12,5epsilongeo,3,,12014.0
12,5epsilongeo,4,,11998.0
12,5epsilongeo,5,,11930.0
12,5epsilongeo,6,,11885.0
12,5epsilongeo,7,,11859.0
12,5epsilongeo,8,,11998.0
12,5epsilongeo,9,,12181.0
12,5epsilongeo,10,,11961.0
12,10epsilongeo,1,,5444.0
12,10epsilongeo,2,,5219.0
12,10epsilongeo,3,,5130.0
12,10epsilongeo,4,,5190.0
12,10epsilongeo,5,,5306.0
12,10epsilongeo,6,,5248.0
12,10epsilongeo,7,,5282.0
12,10epsilongeo,8,,5206.0
12,10epsilongeo,9,,5194.0
12,10epsilongeo,10,,5207.0
12,50epsilongeo,1,,2396.0
12,50epsilongeo,2,,2265.0
12,50epsilongeo,3,,2288.0
12,50epsilongeo,4,,2310.0
12,50epsilongeo,5,,2348.0
12,50epsilongeo,6,,2364.0
12,50epsilongeo,7,,2326.0
12,50epsilongeo,8,,2327.0
12,50epsilongeo,9,,2213.0
12,50epsilongeo,10,,2334.0
12,closest10kgeo,1,,11866.0
12,closest10kgeo,2,,11866.0
12,closest10kgeo,3,,11866.0
12,closest10kgeo,4,,11866.0
12,closest10kgeo,5,,11866.0
12,closest10kgeo,6,,11866.0
12,closest10kgeo,7,,11866.0
12,closest10kgeo,8,,11866.0
12,closest10kgeo,9,,11866.0
12,closest10kgeo,10,,11866.0
12,uniformgeo,1,,2372.0
12,uniformgeo,2,,2218.0
12,uniformgeo,3,,2242.0
12,uniformgeo,4,,2387.0
12,uniformgeo,5,,2326.0
12,uniformgeo,6,,2339.0
12,uniformgeo,7,,2413.0
12,uniformgeo,8,,2369.0
12,uniformgeo,9,,2408.0
12,uniformgeo,10,,2369.0
13,uniform,1,4382.0,
13,uniform,2,4339.0,
13,uniform,3,4284.0,
13,uniform,4,4303.0,
13,uniform,5,4249.0,
13,uniform,6,4311.0,
13,uniform,7,4345.0,
13,uniform,8,4269.0,
13,uniform,9,4319.0,
13,uniform,10,4312.0,
13,5epsilonpca,1,4710.0,
13,5epsilonpca,2,4718.0,
13,5epsilonpca,3,4780.0,
13,5epsilonpca,4,4847.0,
13,5epsilonpca,5,4672.0,
13,5epsilonpca,6,4730.0,
13,5epsilonpca,7,4742.0,
13,5epsilonpca,8,4697.0,
13,5epsilonpca,9,4787.0,
13,5epsilonpca,10,4561.0,
13,10epsilonpca,1,4659.0,
13,10epsilonpca,2,4570.0,
13,10epsilonpca,3,4589.0,
13,10epsilonpca,4,4738.0,
13,10epsilonpca,5,4702.0,
13,10epsilonpca,6,4671.0,
13,10epsilonpca,7,4650.0,
13,10epsilonpca,8,4563.0,
13,10epsilonpca,9,4667.0,
13,10epsilonpca,10,4764.0,
13,50epsilonpca,1,4595.0,
13,50epsilonpca,2,4561.0,
13,50epsilonpca,3,4580.0,
13,50epsilonpca,4,4524.0,
13,50epsilonpca,5,4634.0,
13,50epsilonpca,6,4459.0,
13,50epsilonpca,7,4493.0,
13,50epsilonpca,8,4513.0,
13,50epsilonpca,9,4439.0,
13,50epsilonpca,10,4589.0,
13,100epsilonpca,1,4333.0,
13,100epsilonpca,2,4555.0,
13,100epsilonpca,3,4377.0,
13,100epsilonpca,4,4423.0,
13,100epsilonpca,5,4452.0,
13,100epsilonpca,6,4457.0,
13,100epsilonpca,7,4527.0,
13,100epsilonpca,8,4492.0,
13,100epsilonpca,9,4410.0,
13,100epsilonpca,10,4279.0,
13,closest10kpca,1,6742.0,
13,closest10kpca,2,6742.0,
13,closest10kpca,3,6742.0,
13,closest10kpca,4,6742.0,
13,closest10kpca,5,6742.0,
13,closest10kpca,6,6742.0,
13,closest10kpca,7,6742.0,
13,closest10kpca,8,6742.0,
13,closest10kpca,9,6742.0,
13,closest10kpca,10,6742.0,
13,5epsilongeo,1,,4058.0
13,5epsilongeo,2,,4077.0
13,5epsilongeo,3,,4012.0
13,5epsilongeo,4,,4046.0
13,5epsilongeo,5,,4075.0
13,5epsilongeo,6,,4106.0
13,5epsilongeo,7,,3938.0
13,5epsilongeo,8,,4056.0
13,5epsilongeo,9,,4098.0
13,5epsilongeo,10,,3962.0
13,10epsilongeo,1,,1744.0
13,10epsilongeo,2,,1747.0
13,10epsilongeo,3,,1806.0
13,10epsilongeo,4,,1739.0
13,10epsilongeo,5,,1809.0
13,10epsilongeo,6,,1816.0
13,10epsilongeo,7,,1687.0
13,10epsilongeo,8,,1728.0
13,10epsilongeo,9,,1804.0
13,10epsilongeo,10,,1739.0
13,50epsilongeo,1,,757.0
13,50epsilongeo,2,,800.0
13,50epsilongeo,3,,786.0
13,50epsilongeo,4,,774.0
13,50epsilongeo,5,,815.0
13,50epsilongeo,6,,805.0
13,50epsilongeo,7,,776.0
13,50epsilongeo,8,,778.0
13,50epsilongeo,9,,740.0
13,50epsilongeo,10,,785.0
13,closest10kgeo,1,,3973.0
13,closest10kgeo,2,,3973.0
13,closest10kgeo,3,,3973.0
13,closest10kgeo,4,,3973.0
13,closest10kgeo,5,,3973.0
13,closest10kgeo,6,,3973.0
13,closest10kgeo,7,,3973.0
13,closest10kgeo,8,,3973.0
13,closest10kgeo,9,,3973.0
13,closest10kgeo,10,,3973.0
13,uniformgeo,1,,789.0
13,uniformgeo,2,,748.0
13,uniformgeo,3,,746.0
13,uniformgeo,4,,761.0
13,uniformgeo,5,,771.0
13,uniformgeo,6,,753.0
13,uniformgeo,7,,829.0
13,uniformgeo,8,,840.0
13,uniformgeo,9,,789.0
13,uniformgeo,10,,736.0
14,uniform,1,7511.0,
14,uniform,2,7497.0,
14,uniform,3,7273.0,
14,uniform,4,7474.0,
14,uniform,5,7290.0,
14,uniform,6,7529.0,
14,uniform,7,7484.0,
14,uniform,8,7336.0,
14,uniform,9,7533.0,
14,uniform,10,7214.0,
14,5epsilonpca,1,7995.0,
14,5epsilonpca,2,7959.0,
14,5epsilonpca,3,7944.0,
14,5epsilonpca,4,8092.0,
14,5epsilonpca,5,8178.0,
14,5epsilonpca,6,8109.0,
14,5epsilonpca,7,8271.0,
14,5epsilonpca,8,8075.0,
14,5epsilonpca,9,7989.0,
14,5epsilonpca,10,8111.0,
14,10epsilonpca,1,7856.0,
14,10epsilonpca,2,7976.0,
14,10epsilonpca,3,7807.0,
14,10epsilonpca,4,7862.0,
14,10epsilonpca,5,8116.0,
14,10epsilonpca,6,7981.0,
14,10epsilonpca,7,7797.0,
14,10epsilonpca,8,8048.0,
14,10epsilonpca,9,8011.0,
14,10epsilonpca,10,8081.0,
14,50epsilonpca,1,7784.0,
14,50epsilonpca,2,7814.0,
14,50epsilonpca,3,7963.0,
14,50epsilonpca,4,7636.0,
14,50epsilonpca,5,7795.0,
14,50epsilonpca,6,7876.0,
14,50epsilonpca,7,8115.0,
14,50epsilonpca,8,7851.0,
14,50epsilonpca,9,7794.0,
14,50epsilonpca,10,7931.0,
14,100epsilonpca,1,7579.0,
14,100epsilonpca,2,7672.0,
14,100epsilonpca,3,7486.0,
14,100epsilonpca,4,7616.0,
14,100epsilonpca,5,7491.0,
14,100epsilonpca,6,7721.0,
14,100epsilonpca,7,7376.0,
14,100epsilonpca,8,7589.0,
14,100epsilonpca,9,7617.0,
14,100epsilonpca,10,7480.0,
14,closest10kpca,1,11654.0,
14,closest10kpca,2,11654.0,
14,closest10kpca,3,11654.0,
14,closest10kpca,4,11654.0,
14,closest10kpca,5,11654.0,
14,closest10kpca,6,11654.0,
14,closest10kpca,7,11654.0,
14,closest10kpca,8,11654.0,
14,closest10kpca,9,11654.0,
14,closest10kpca,10,11654.0,
14,5epsilongeo,1,,7074.0
14,5epsilongeo,2,,6967.0
14,5epsilongeo,3,,6894.0
14,5epsilongeo,4,,6948.0
14,5epsilongeo,5,,7021.0
14,5epsilongeo,6,,7044.0
14,5epsilongeo,7,,6910.0
14,5epsilongeo,8,,6934.0
14,5epsilongeo,9,,7039.0
14,5epsilongeo,10,,6911.0
14,10epsilongeo,1,,3027.0
14,10epsilongeo,2,,3085.0
14,10epsilongeo,3,,3045.0
14,10epsilongeo,4,,3077.0
14,10epsilongeo,5,,3095.0
14,10epsilongeo,6,,3129.0
14,10epsilongeo,7,,3183.0
14,10epsilongeo,8,,3075.0
14,10epsilongeo,9,,3054.0
14,10epsilongeo,10,,3077.0
14,50epsilongeo,1,,1357.0
14,50epsilongeo,2,,1402.0
14,50epsilongeo,3,,1325.0
14,50epsilongeo,4,,1400.0
14,50epsilongeo,5,,1353.0
14,50epsilongeo,6,,1423.0
14,50epsilongeo,7,,1371.0
14,50epsilongeo,8,,1341.0
14,50epsilongeo,9,,1259.0
14,50epsilongeo,10,,1304.0
14,closest10kgeo,1,,6996.0
14,closest10kgeo,2,,6996.0
14,closest10kgeo,3,,6996.0
14,closest10kgeo,4,,6996.0
14,closest10kgeo,5,,6996.0
14,closest10kgeo,6,,6996.0
14,closest10kgeo,7,,6996.0
14,closest10kgeo,8,,6996.0
14,closest10kgeo,9,,6996.0
14,closest10kgeo,10,,6996.0
14,uniformgeo,1,,1317.0
14,uniformgeo,2,,1408.0
14,uniformgeo,3,,1281.0
14,uniformgeo,4,,1332.0
14,uniformgeo,5,,1318.0
14,uniformgeo,6,,1335.0
14,uniformgeo,7,,1386.0
14,uniformgeo,8,,1307.0
14,uniformgeo,9,,1350.0
14,uniformgeo,10,,1320.0
15,uniform,1,8427.0,
15,uniform,2,8214.0,
15,uniform,3,8317.0,
15,uniform,4,8390.0,
15,uniform,5,8204.0,
15,uniform,6,8274.0,
15,uniform,7,8564.0,
15,uniform,8,8176.0,
15,uniform,9,8390.0,
15,uniform,10,8366.0,
15,5epsilonpca,1,9019.0,
15,5epsilonpca,2,8939.0,
15,5epsilonpca,3,8904.0,
15,5epsilonpca,4,9040.0,
15,5epsilonpca,5,9089.0,
15,5epsilonpca,6,8939.0,
15,5epsilonpca,7,9237.0,
15,5epsilonpca,8,9192.0,
15,5epsilonpca,9,8941.0,
15,5epsilonpca,10,8789.0,
15,10epsilonpca,1,9004.0,
15,10epsilonpca,2,8975.0,
15,10epsilonpca,3,8774.0,
15,10epsilonpca,4,8989.0,
15,10epsilonpca,5,9065.0,
15,10epsilonpca,6,8969.0,
15,10epsilonpca,7,8808.0,
15,10epsilonpca,8,8922.0,
15,10epsilonpca,9,8814.0,
15,10epsilonpca,10,9051.0,
15,50epsilonpca,1,8799.0,
15,50epsilonpca,2,8703.0,
15,50epsilonpca,3,8879.0,
15,50epsilonpca,4,8731.0,
15,50epsilonpca,5,8768.0,
15,50epsilonpca,6,8820.0,
15,50epsilonpca,7,8628.0,
15,50epsilonpca,8,8831.0,
15,50epsilonpca,9,8896.0,
15,50epsilonpca,10,8648.0,
15,100epsilonpca,1,8545.0,
15,100epsilonpca,2,8354.0,
15,100epsilonpca,3,8332.0,
15,100epsilonpca,4,8633.0,
15,100epsilonpca,5,8386.0,
15,100epsilonpca,6,8516.0,
15,100epsilonpca,7,8342.0,
15,100epsilonpca,8,8486.0,
15,100epsilonpca,9,8544.0,
15,100epsilonpca,10,8310.0,
15,closest10kpca,1,12886.0,
15,closest10kpca,2,12886.0,
15,closest10kpca,3,12886.0,
15,closest10kpca,4,12886.0,
15,closest10kpca,5,12886.0,
15,closest10kpca,6,12886.0,
15,closest10kpca,7,12886.0,
15,closest10kpca,8,12886.0,
15,closest10kpca,9,12886.0,
