X1	X2	Clust
3421528	3421528	50epsilongeoIS
5005034	5005034	50epsilongeoIS
5563382	5563382	50epsilongeoIS
3242933	3242933	50epsilongeoIS
3434373	3434373	50epsilongeoIS
2236212	2236212	50epsilongeoIS
3964827	3964827	50epsilongeoIS
2123314	2123314	50epsilongeoIS
4761479	4761479	50epsilongeoIS
1825202	1825202	50epsilongeoIS
3028902	3028902	50epsilongeoIS
2575718	2575718	50epsilongeoIS
4201942	4201942	50epsilongeoIS
3292355	3292355	50epsilongeoIS
4185425	4185425	50epsilongeoIS
4820468	4820468	50epsilongeoIS
1944387	1944387	50epsilongeoIS
4685484	4685484	50epsilongeoIS
2549399	2549399	50epsilongeoIS
1361049	1361049	50epsilongeoIS
5262309	5262309	50epsilongeoIS
3283754	3283754	50epsilongeoIS
4934553	4934553	50epsilongeoIS
2646358	2646358	50epsilongeoIS
1059494	1059494	50epsilongeoIS
2057709	2057709	50epsilongeoIS
2012909	2012909	50epsilongeoIS
4073720	4073720	50epsilongeoIS
2248609	2248609	50epsilongeoIS
3099071	3099071	50epsilongeoIS
1836174	1836174	50epsilongeoIS
2393557	2393557	50epsilongeoIS
4758249	4758249	50epsilongeoIS
4213233	4213233	50epsilongeoIS
1877269	1877269	50epsilongeoIS
1181964	1181964	50epsilongeoIS
5980046	5980046	50epsilongeoIS
1149770	1149770	50epsilongeoIS
4026970	4026970	50epsilongeoIS
3613775	3613775	50epsilongeoIS
5878323	5878323	50epsilongeoIS
3939178	3939178	50epsilongeoIS
4243841	4243841	50epsilongeoIS
3720666	3720666	50epsilongeoIS
3020602	3020602	50epsilongeoIS
3178189	3178189	50epsilongeoIS
4632083	4632083	50epsilongeoIS
1478930	1478930	50epsilongeoIS
4003992	4003992	50epsilongeoIS
1018922	1018922	50epsilongeoIS
4277754	4277754	50epsilongeoIS
4010171	4010171	50epsilongeoIS
5616464	5616464	50epsilongeoIS
5469773	5469773	50epsilongeoIS
4578629	4578629	50epsilongeoIS
2704733	2704733	50epsilongeoIS
2507546	2507546	50epsilongeoIS
1362061	1362061	50epsilongeoIS
5110211	5110211	50epsilongeoIS
6007633	6007633	50epsilongeoIS
2616762	2616762	50epsilongeoIS
5814804	5814804	50epsilongeoIS
2658928	2658928	50epsilongeoIS
1786998	1786998	50epsilongeoIS
4112315	4112315	50epsilongeoIS
1235569	1235569	50epsilongeoIS
4164732	4164732	50epsilongeoIS
5290467	5290467	50epsilongeoIS
4972353	4972353	50epsilongeoIS
5249433	5249433	50epsilongeoIS
5188973	5188973	50epsilongeoIS
5176269	5176269	50epsilongeoIS
5205317	5205317	50epsilongeoIS
5652137	5652137	50epsilongeoIS
6018046	6018046	50epsilongeoIS
2793243	2793243	50epsilongeoIS
2633501	2633501	50epsilongeoIS
1122313	1122313	50epsilongeoIS
3139515	3139515	50epsilongeoIS
1066997	1066997	50epsilongeoIS
4134917	4134917	50epsilongeoIS
3082105	3082105	50epsilongeoIS
3899515	3899515	50epsilongeoIS
4032224	4032224	50epsilongeoIS
4149698	4149698	50epsilongeoIS
1876079	1876079	50epsilongeoIS
2311271	2311271	50epsilongeoIS
5129850	5129850	50epsilongeoIS
4506072	4506072	50epsilongeoIS
3434140	3434140	50epsilongeoIS
4156013	4156013	50epsilongeoIS
3043495	3043495	50epsilongeoIS
1581819	1581819	50epsilongeoIS
5071906	5071906	50epsilongeoIS
2879726	2879726	50epsilongeoIS
3606383	3606383	50epsilongeoIS
4934496	4934496	50epsilongeoIS
1943083	1943083	50epsilongeoIS
4525558	4525558	50epsilongeoIS
1248488	1248488	50epsilongeoIS
3441883	3441883	50epsilongeoIS
2087945	2087945	50epsilongeoIS
5830070	5830070	50epsilongeoIS
4725636	4725636	50epsilongeoIS
1162056	1162056	50epsilongeoIS
4518423	4518423	50epsilongeoIS
5148345	5148345	50epsilongeoIS
4361229	4361229	50epsilongeoIS
5147869	5147869	50epsilongeoIS
4372237	4372237	50epsilongeoIS
4396723	4396723	50epsilongeoIS
5335293	5335293	50epsilongeoIS
4331246	4331246	50epsilongeoIS
3200286	3200286	50epsilongeoIS
3898020	3898020	50epsilongeoIS
2369463	2369463	50epsilongeoIS
1744721	1744721	50epsilongeoIS
4751889	4751889	50epsilongeoIS
1772594	1772594	50epsilongeoIS
4037338	4037338	50epsilongeoIS
5412634	5412634	50epsilongeoIS
1472087	1472087	50epsilongeoIS
4499424	4499424	50epsilongeoIS
2170013	2170013	50epsilongeoIS
3439925	3439925	50epsilongeoIS
5711536	5711536	50epsilongeoIS
1892952	1892952	50epsilongeoIS
3404301	3404301	50epsilongeoIS
2794236	2794236	50epsilongeoIS
2903449	2903449	50epsilongeoIS
1199000	1199000	50epsilongeoIS
3624388	3624388	50epsilongeoIS
1692836	1692836	50epsilongeoIS
3255165	3255165	50epsilongeoIS
4266157	4266157	50epsilongeoIS
5102969	5102969	50epsilongeoIS
4439230	4439230	50epsilongeoIS
2516644	2516644	50epsilongeoIS
2462174	2462174	50epsilongeoIS
3732690	3732690	50epsilongeoIS
2298436	2298436	50epsilongeoIS
1189754	1189754	50epsilongeoIS
3887052	3887052	50epsilongeoIS
2126831	2126831	50epsilongeoIS
3561751	3561751	50epsilongeoIS
4522483	4522483	50epsilongeoIS
5405918	5405918	50epsilongeoIS
3084327	3084327	50epsilongeoIS
4969559	4969559	50epsilongeoIS
5992241	5992241	50epsilongeoIS
2228336	2228336	50epsilongeoIS
1272572	1272572	50epsilongeoIS
2748475	2748475	50epsilongeoIS
1098200	1098200	50epsilongeoIS
1234665	1234665	50epsilongeoIS
5394431	5394431	50epsilongeoIS
3606033	3606033	50epsilongeoIS
4234575	4234575	50epsilongeoIS
2795929	2795929	50epsilongeoIS
4128012	4128012	50epsilongeoIS
4234895	4234895	50epsilongeoIS
4662204	4662204	50epsilongeoIS
5286707	5286707	50epsilongeoIS
1193196	1193196	50epsilongeoIS
5154567	5154567	50epsilongeoIS
5761110	5761110	50epsilongeoIS
1568192	1568192	50epsilongeoIS
5906817	5906817	50epsilongeoIS
5586141	5586141	50epsilongeoIS
3140653	3140653	50epsilongeoIS
2206506	2206506	50epsilongeoIS
