X1	X2	Clust
4166293	4166293	SIRcenter3pca0.005
2399713	2399713	SIRcenter3pca0.005
3769588	3769588	SIRcenter3pca0.005
5307611	5307611	SIRcenter3pca0.005
5209139	5209139	SIRcenter3pca0.005
3321722	3321722	SIRcenter3pca0.005
1668428	1668428	SIRcenter3pca0.005
4077322	4077322	SIRcenter3pca0.005
2205327	2205327	SIRcenter3pca0.005
1565760	1565760	SIRcenter3pca0.005
3934966	3934966	SIRcenter3pca0.005
3806341	3806341	SIRcenter3pca0.005
1633434	1633434	SIRcenter3pca0.005
3781888	3781888	SIRcenter3pca0.005
3273550	3273550	SIRcenter3pca0.005
2507175	2507175	SIRcenter3pca0.005
5054719	5054719	SIRcenter3pca0.005
4315951	4315951	SIRcenter3pca0.005
3338924	3338924	SIRcenter3pca0.005
2049998	2049998	SIRcenter3pca0.005
5718992	5718992	SIRcenter3pca0.005
4048380	4048380	SIRcenter3pca0.005
5375141	5375141	SIRcenter3pca0.005
3579406	3579406	SIRcenter3pca0.005
2507175	2507175	SIRcenter3pca0.005
1770507	1770507	SIRcenter3pca0.005
2437178	2437178	SIRcenter3pca0.005
1209436	1209436	SIRcenter3pca0.005
3278029	3278029	SIRcenter3pca0.005
4977727	4977727	SIRcenter3pca0.005
4732669	4732669	SIRcenter3pca0.005
6022125	6022125	SIRcenter3pca0.005
1337502	1337502	SIRcenter3pca0.005
5494989	5494989	SIRcenter3pca0.005
1158287	1158287	SIRcenter3pca0.005
5165583	5165583	SIRcenter3pca0.005
1913506	1913506	SIRcenter3pca0.005
4318920	4318920	SIRcenter3pca0.005
4526077	4526077	SIRcenter3pca0.005
2602823	2602823	SIRcenter3pca0.005
4330992	4330992	SIRcenter3pca0.005
5531077	5531077	SIRcenter3pca0.005
2763173	2763173	SIRcenter3pca0.005
1248471	1248471	SIRcenter3pca0.005
4592987	4592987	SIRcenter3pca0.005
5166124	5166124	SIRcenter3pca0.005
2905882	2905882	SIRcenter3pca0.005
2435973	2435973	SIRcenter3pca0.005
3670805	3670805	SIRcenter3pca0.005
5944331	5944331	SIRcenter3pca0.005
3238189	3238189	SIRcenter3pca0.005
3448740	3448740	SIRcenter3pca0.005
1924165	1924165	SIRcenter3pca0.005
2437178	2437178	SIRcenter3pca0.005
3007516	3007516	SIRcenter3pca0.005
1099639	1099639	SIRcenter3pca0.005
4885424	4885424	SIRcenter3pca0.005
4821203	4821203	SIRcenter3pca0.005
2480335	2480335	SIRcenter3pca0.005
4504213	4504213	SIRcenter3pca0.005
4285413	4285413	SIRcenter3pca0.005
4136739	4136739	SIRcenter3pca0.005
3302468	3302468	SIRcenter3pca0.005
4163481	4163481	SIRcenter3pca0.005
5439420	5439420	SIRcenter3pca0.005
5670883	5670883	SIRcenter3pca0.005
4677103	4677103	SIRcenter3pca0.005
3781859	3781859	SIRcenter3pca0.005
5624695	5624695	SIRcenter3pca0.005
5219595	5219595	SIRcenter3pca0.005
5374024	5374024	SIRcenter3pca0.005
1691352	1691352	SIRcenter3pca0.005
4163481	4163481	SIRcenter3pca0.005
4759440	4759440	SIRcenter3pca0.005
5949378	5949378	SIRcenter3pca0.005
5858895	5858895	SIRcenter3pca0.005
2022609	2022609	SIRcenter3pca0.005
5181014	5181014	SIRcenter3pca0.005
4558386	4558386	SIRcenter3pca0.005
3829341	3829341	SIRcenter3pca0.005
3215613	3215613	SIRcenter3pca0.005
3007516	3007516	SIRcenter3pca0.005
4146106	4146106	SIRcenter3pca0.005
