X1	X2	Clust
3375501	3375501	100epsilonpcaIS
5066628	5066628	100epsilonpcaIS
5560133	5560133	100epsilonpcaIS
3222629	3222629	100epsilonpcaIS
3355494	3355494	100epsilonpcaIS
2271137	2271137	100epsilonpcaIS
3917801	3917801	100epsilonpcaIS
2149894	2149894	100epsilonpcaIS
4723796	4723796	100epsilonpcaIS
1753530	1753530	100epsilonpcaIS
3200413	3200413	100epsilonpcaIS
2573838	2573838	100epsilonpcaIS
4149751	4149751	100epsilonpcaIS
3359720	3359720	100epsilonpcaIS
3964604	3964604	100epsilonpcaIS
4633176	4633176	100epsilonpcaIS
1845366	1845366	100epsilonpcaIS
4896205	4896205	100epsilonpcaIS
2633344	2633344	100epsilonpcaIS
1371940	1371940	100epsilonpcaIS
5252031	5252031	100epsilonpcaIS
3513197	3513197	100epsilonpcaIS
4897060	4897060	100epsilonpcaIS
2740042	2740042	100epsilonpcaIS
5945222	5945222	100epsilonpcaIS
2039851	2039851	100epsilonpcaIS
1939215	1939215	100epsilonpcaIS
4044348	4044348	100epsilonpcaIS
2291492	2291492	100epsilonpcaIS
2995498	2995498	100epsilonpcaIS
1839427	1839427	100epsilonpcaIS
2467828	2467828	100epsilonpcaIS
4676320	4676320	100epsilonpcaIS
4167155	4167155	100epsilonpcaIS
1784242	1784242	100epsilonpcaIS
1142402	1142402	100epsilonpcaIS
5943956	5943956	100epsilonpcaIS
1114744	1114744	100epsilonpcaIS
4011141	4011141	100epsilonpcaIS
3713386	3713386	100epsilonpcaIS
5805952	5805952	100epsilonpcaIS
3895639	3895639	100epsilonpcaIS
4351522	4351522	100epsilonpcaIS
3512573	3512573	100epsilonpcaIS
3106232	3106232	100epsilonpcaIS
3261360	3261360	100epsilonpcaIS
4654456	4654456	100epsilonpcaIS
1356512	1356512	100epsilonpcaIS
3963774	3963774	100epsilonpcaIS
5980236	5980236	100epsilonpcaIS
4235840	4235840	100epsilonpcaIS
3957060	3957060	100epsilonpcaIS
5604962	5604962	100epsilonpcaIS
5269075	5269075	100epsilonpcaIS
4592490	4592490	100epsilonpcaIS
2678883	2678883	100epsilonpcaIS
2564170	2564170	100epsilonpcaIS
1366584	1366584	100epsilonpcaIS
5093200	5093200	100epsilonpcaIS
6013342	6013342	100epsilonpcaIS
2581201	2581201	100epsilonpcaIS
5616149	5616149	100epsilonpcaIS
2690277	2690277	100epsilonpcaIS
1727273	1727273	100epsilonpcaIS
4097204	4097204	100epsilonpcaIS
1160816	1160816	100epsilonpcaIS
4416456	4416456	100epsilonpcaIS
5054876	5054876	100epsilonpcaIS
5116266	5116266	100epsilonpcaIS
5014553	5014553	100epsilonpcaIS
5175813	5175813	100epsilonpcaIS
5189555	5189555	100epsilonpcaIS
5187361	5187361	100epsilonpcaIS
5645713	5645713	100epsilonpcaIS
1015040	1015040	100epsilonpcaIS
2634045	2634045	100epsilonpcaIS
2603129	2603129	100epsilonpcaIS
1006043	1006043	100epsilonpcaIS
3151721	3151721	100epsilonpcaIS
