X1	X2	Clust
2353334	2353334	SIRcenter1geo10000
1904313	1904313	SIRcenter1geo10000
1744946	1744946	SIRcenter1geo10000
1376708	1376708	SIRcenter1geo10000
1376264	1376264	SIRcenter1geo10000
5436163	5436163	SIRcenter1geo10000
4484504	4484504	SIRcenter1geo10000
1891642	1891642	SIRcenter1geo10000
3245061	3245061	SIRcenter1geo10000
4773503	4773503	SIRcenter1geo10000
3821842	3821842	SIRcenter1geo10000
4357591	4357591	SIRcenter1geo10000
1137395	1137395	SIRcenter1geo10000
1880395	1880395	SIRcenter1geo10000
4068174	4068174	SIRcenter1geo10000
5964106	5964106	SIRcenter1geo10000
5350192	5350192	SIRcenter1geo10000
3096893	3096893	SIRcenter1geo10000
3074416	3074416	SIRcenter1geo10000
5150258	5150258	SIRcenter1geo10000
3132109	3132109	SIRcenter1geo10000
2176264	2176264	SIRcenter1geo10000
1534363	1534363	SIRcenter1geo10000
3405268	3405268	SIRcenter1geo10000
4197195	4197195	SIRcenter1geo10000
3890962	3890962	SIRcenter1geo10000
1150692	1150692	SIRcenter1geo10000
1907036	1907036	SIRcenter1geo10000
2460470	2460470	SIRcenter1geo10000
5442810	5442810	SIRcenter1geo10000
3786484	3786484	SIRcenter1geo10000
2253004	2253004	SIRcenter1geo10000
2772752	2772752	SIRcenter1geo10000
4306726	4306726	SIRcenter1geo10000
4843163	4843163	SIRcenter1geo10000
3500576	3500576	SIRcenter1geo10000
5998928	5998928	SIRcenter1geo10000
4710625	4710625	SIRcenter1geo10000
3036451	3036451	SIRcenter1geo10000
1482219	1482219	SIRcenter1geo10000
3335475	3335475	SIRcenter1geo10000
4311134	4311134	SIRcenter1geo10000
4517490	4517490	SIRcenter1geo10000
5944988	5944988	SIRcenter1geo10000
5664025	5664025	SIRcenter1geo10000
1667801	1667801	SIRcenter1geo10000
3303189	3303189	SIRcenter1geo10000
1835679	1835679	SIRcenter1geo10000
4579396	4579396	SIRcenter1geo10000
3082875	3082875	SIRcenter1geo10000
2246312	2246312	SIRcenter1geo10000
5012412	5012412	SIRcenter1geo10000
4405765	4405765	SIRcenter1geo10000
