X1	X2	Clust
5042521	5042521	SIRpcauniform
1438420	1438420	SIRpcauniform
4524146	4524146	SIRpcauniform
3047261	3047261	SIRpcauniform
5858895	5858895	SIRpcauniform
1094153	1094153	SIRpcauniform
2245822	2245822	SIRpcauniform
2082384	2082384	SIRpcauniform
3273550	3273550	SIRpcauniform
3682306	3682306	SIRpcauniform
4192319	4192319	SIRpcauniform
1109169	1109169	SIRpcauniform
3875839	3875839	SIRpcauniform
2539626	2539626	SIRpcauniform
1791223	1791223	SIRpcauniform
2217666	2217666	SIRpcauniform
2774744	2774744	SIRpcauniform
3253928	3253928	SIRpcauniform
1800020	1800020	SIRpcauniform
4687425	4687425	SIRpcauniform
5652625	5652625	SIRpcauniform
1800397	1800397	SIRpcauniform
2783525	2783525	SIRpcauniform
1282253	1282253	SIRpcauniform
4299891	4299891	SIRpcauniform
1968727	1968727	SIRpcauniform
2888144	2888144	SIRpcauniform
4802728	4802728	SIRpcauniform
4659318	4659318	SIRpcauniform
3743780	3743780	SIRpcauniform
1972058	1972058	SIRpcauniform
4411828	4411828	SIRpcauniform
4755580	4755580	SIRpcauniform
2751470	2751470	SIRpcauniform
1915987	1915987	SIRpcauniform
4593965	4593965	SIRpcauniform
1099639	1099639	SIRpcauniform
1943748	1943748	SIRpcauniform
2231315	2231315	SIRpcauniform
5495122	5495122	SIRpcauniform
1525757	1525757	SIRpcauniform
3942750	3942750	SIRpcauniform
1419236	1419236	SIRpcauniform
3262719	3262719	SIRpcauniform
1108488	1108488	SIRpcauniform
5113017	5113017	SIRpcauniform
5360514	5360514	SIRpcauniform
2104343	2104343	SIRpcauniform
4371386	4371386	SIRpcauniform
3166260	3166260	SIRpcauniform
2422451	2422451	SIRpcauniform
5728172	5728172	SIRpcauniform
2185862	2185862	SIRpcauniform
4451667	4451667	SIRpcauniform
5567811	5567811	SIRpcauniform
1175295	1175295	SIRpcauniform
4822651	4822651	SIRpcauniform
1924165	1924165	SIRpcauniform
4518613	4518613	SIRpcauniform
4106032	4106032	SIRpcauniform
2064214	2064214	SIRpcauniform
4314678	4314678	SIRpcauniform
3413315	3413315	SIRpcauniform
2868382	2868382	SIRpcauniform
4721047	4721047	SIRpcauniform
4770640	4770640	SIRpcauniform
5418195	5418195	SIRpcauniform
2483501	2483501	SIRpcauniform
3164321	3164321	SIRpcauniform
3653210	3653210	SIRpcauniform
3103823	3103823	SIRpcauniform
3748499	3748499	SIRpcauniform
5687278	5687278	SIRpcauniform
5802277	5802277	SIRpcauniform
3550334	3550334	SIRpcauniform
5047053	5047053	SIRpcauniform
2174180	2174180	SIRpcauniform
1018640	1018640	SIRpcauniform
4845114	4845114	SIRpcauniform
3872215	3872215	SIRpcauniform
4034302	4034302	SIRpcauniform
5576537	5576537	SIRpcauniform
5524760	5524760	SIRpcauniform
4857156	4857156	SIRpcauniform
5033242	5033242	SIRpcauniform
1518648	1518648	SIRpcauniform
1797907	1797907	SIRpcauniform
4699572	4699572	SIRpcauniform
5963608	5963608	SIRpcauniform
1463118	1463118	SIRpcauniform
1070079	1070079	SIRpcauniform
5556088	5556088	SIRpcauniform
5481754	5481754	SIRpcauniform
5763983	5763983	SIRpcauniform
1942295	1942295	SIRpcauniform
4034414	4034414	SIRpcauniform
3847095	3847095	SIRpcauniform
1830933	1830933	SIRpcauniform
4404319	4404319	SIRpcauniform
2687576	2687576	SIRpcauniform
5477405	5477405	SIRpcauniform
3893408	3893408	SIRpcauniform
3188808	3188808	SIRpcauniform
3844329	3844329	SIRpcauniform
4263335	4263335	SIRpcauniform
4840605	4840605	SIRpcauniform
4390165	4390165	SIRpcauniform
5361667	5361667	SIRpcauniform
3213006	3213006	SIRpcauniform
4346194	4346194	SIRpcauniform
2532079	2532079	SIRpcauniform
2407112	2407112	SIRpcauniform
4334475	4334475	SIRpcauniform
4255819	4255819	SIRpcauniform
2389803	2389803	SIRpcauniform
3121713	3121713	SIRpcauniform
2151877	2151877	SIRpcauniform
4839577	4839577	SIRpcauniform
2385367	2385367	SIRpcauniform
1936485	1936485	SIRpcauniform
5042761	5042761	SIRpcauniform
4800677	4800677	SIRpcauniform
2267517	2267517	SIRpcauniform
5068010	5068010	SIRpcauniform
1028965	1028965	SIRpcauniform
4255819	4255819	SIRpcauniform
5663597	5663597	SIRpcauniform
5024021	5024021	SIRpcauniform
5527122	5527122	SIRpcauniform
4280971	4280971	SIRpcauniform
3442510	3442510	SIRpcauniform
4176535	4176535	SIRpcauniform
4367698	4367698	SIRpcauniform
1738097	1738097	SIRpcauniform
3580584	3580584	SIRpcauniform
5745061	5745061	SIRpcauniform
