X1	X2	Clust
5254098	5254098	SIRgeouniform
1476663	1476663	SIRgeouniform
4648999	4648999	SIRgeouniform
3023762	3023762	SIRgeouniform
1151555	1151555	SIRgeouniform
1136614	1136614	SIRgeouniform
2247135	2247135	SIRgeouniform
2400634	2400634	SIRgeouniform
3414830	3414830	SIRgeouniform
3867474	3867474	SIRgeouniform
4529899	4529899	SIRgeouniform
1088929	1088929	SIRgeouniform
4336730	4336730	SIRgeouniform
2607531	2607531	SIRgeouniform
1787469	1787469	SIRgeouniform
2396476	2396476	SIRgeouniform
3240798	3240798	SIRgeouniform
3382197	3382197	SIRgeouniform
1761874	1761874	SIRgeouniform
4908806	4908806	SIRgeouniform
5658297	5658297	SIRgeouniform
2023987	2023987	SIRgeouniform
2873331	2873331	SIRgeouniform
1538138	1538138	SIRgeouniform
4747009	4747009	SIRgeouniform
2018910	2018910	SIRgeouniform
2886840	2886840	SIRgeouniform
4706865	4706865	SIRgeouniform
4532954	4532954	SIRgeouniform
3904597	3904597	SIRgeouniform
2043947	2043947	SIRgeouniform
4549866	4549866	SIRgeouniform
4553567	4553567	SIRgeouniform
2788691	2788691	SIRgeouniform
1982133	1982133	SIRgeouniform
4830130	4830130	SIRgeouniform
1080454	1080454	SIRgeouniform
2276692	2276692	SIRgeouniform
2167425	2167425	SIRgeouniform
5493274	5493274	SIRgeouniform
1740763	1740763	SIRgeouniform
3739526	3739526	SIRgeouniform
1465837	1465837	SIRgeouniform
3160345	3160345	SIRgeouniform
1103980	1103980	SIRgeouniform
5418089	5418089	SIRgeouniform
5326032	5326032	SIRgeouniform
2632153	2632153	SIRgeouniform
4173321	4173321	SIRgeouniform
3498844	3498844	SIRgeouniform
2432118	2432118	SIRgeouniform
1014581	1014581	SIRgeouniform
2251454	2251454	SIRgeouniform
4783050	4783050	SIRgeouniform
5771585	5771585	SIRgeouniform
1458487	1458487	SIRgeouniform
4753350	4753350	SIRgeouniform
1868863	1868863	SIRgeouniform
4261220	4261220	SIRgeouniform
4282062	4282062	SIRgeouniform
2001078	2001078	SIRgeouniform
4092104	4092104	SIRgeouniform
3310375	3310375	SIRgeouniform
2857444	2857444	SIRgeouniform
4616808	4616808	SIRgeouniform
5071357	5071357	SIRgeouniform
1129443	1129443	SIRgeouniform
2555069	2555069	SIRgeouniform
3494093	3494093	SIRgeouniform
3429630	3429630	SIRgeouniform
3218844	3218844	SIRgeouniform
3917449	3917449	SIRgeouniform
1320745	1320745	SIRgeouniform
1158660	1158660	SIRgeouniform
3384829	3384829	SIRgeouniform
5818999	5818999	SIRgeouniform
2138850	2138850	SIRgeouniform
1349788	1349788	SIRgeouniform
5048832	5048832	SIRgeouniform
3784276	3784276	SIRgeouniform
3970510	3970510	SIRgeouniform
5780384	5780384	SIRgeouniform
5420966	5420966	SIRgeouniform
5555821	5555821	SIRgeouniform
5353267	5353267	SIRgeouniform
2042271	2042271	SIRgeouniform
2065448	2065448	SIRgeouniform
4569777	4569777	SIRgeouniform
1587495	1587495	SIRgeouniform
1568055	1568055	SIRgeouniform
1086078	1086078	SIRgeouniform
5766565	5766565	SIRgeouniform
5780550	5780550	SIRgeouniform
5715822	5715822	SIRgeouniform
2251795	2251795	SIRgeouniform
4564807	4564807	SIRgeouniform
3639643	3639643	SIRgeouniform
1917368	1917368	SIRgeouniform
4572590	4572590	SIRgeouniform
3111463	3111463	SIRgeouniform
5476288	5476288	SIRgeouniform
3682601	3682601	SIRgeouniform
3343434	3343434	SIRgeouniform
4004313	4004313	SIRgeouniform
4776860	4776860	SIRgeouniform
4714934	4714934	SIRgeouniform
4994036	4994036	SIRgeouniform
1081909	1081909	SIRgeouniform
3117158	3117158	SIRgeouniform
4316209	4316209	SIRgeouniform
2969147	2969147	SIRgeouniform
2442805	2442805	SIRgeouniform
4892301	4892301	SIRgeouniform
4625320	4625320	SIRgeouniform
2695634	2695634	SIRgeouniform
2995756	2995756	SIRgeouniform
2254430	2254430	SIRgeouniform
4766706	4766706	SIRgeouniform
2412216	2412216	SIRgeouniform
1947377	1947377	SIRgeouniform
5003016	5003016	SIRgeouniform
4634781	4634781	SIRgeouniform
2315549	2315549	SIRgeouniform
5079541	5079541	SIRgeouniform
1668212	1668212	SIRgeouniform
4635674	4635674	SIRgeouniform
5986686	5986686	SIRgeouniform
5230008	5230008	SIRgeouniform
1223711	1223711	SIRgeouniform
4031616	4031616	SIRgeouniform
3607261	3607261	SIRgeouniform
4677593	4677593	SIRgeouniform
4146921	4146921	SIRgeouniform
1975495	1975495	SIRgeouniform
3764840	3764840	SIRgeouniform
1074235	1074235	SIRgeouniform
4730189	4730189	SIRgeouniform
3923020	3923020	SIRgeouniform
3104118	3104118	SIRgeouniform
4188480	4188480	SIRgeouniform
4198487	4198487	SIRgeouniform
4031279	4031279	SIRgeouniform
5236164	5236164	SIRgeouniform
2908528	2908528	SIRgeouniform
3592338	3592338	SIRgeouniform
4760308	4760308	SIRgeouniform
4500403	4500403	SIRgeouniform
3674149	3674149	SIRgeouniform
4641644	4641644	SIRgeouniform
2938628	2938628	SIRgeouniform
5533510	5533510	SIRgeouniform
5619411	5619411	SIRgeouniform
4958590	4958590	SIRgeouniform
5559933	5559933	SIRgeouniform
2679631	2679631	SIRgeouniform
1060305	1060305	SIRgeouniform
2333988	2333988	SIRgeouniform
3405786	3405786	SIRgeouniform
1277810	1277810	SIRgeouniform
2231089	2231089	SIRgeouniform
5038653	5038653	SIRgeouniform
3407852	3407852	SIRgeouniform
1923319	1923319	SIRgeouniform
2714051	2714051	SIRgeouniform
4571923	4571923	SIRgeouniform
3147865	3147865	SIRgeouniform
1495323	1495323	SIRgeouniform
4820473	4820473	SIRgeouniform
5823135	5823135	SIRgeouniform
1533297	1533297	SIRgeouniform
1808195	1808195	SIRgeouniform
5767513	5767513	SIRgeouniform
5122166	5122166	SIRgeouniform
3708390	3708390	SIRgeouniform
3613953	3613953	SIRgeouniform
4350698	4350698	SIRgeouniform
1311033	1311033	SIRgeouniform
5767454	5767454	SIRgeouniform
3322679	3322679	SIRgeouniform
2008176	2008176	SIRgeouniform
1648265	1648265	SIRgeouniform
3643940	3643940	SIRgeouniform
1714749	1714749	SIRgeouniform
4305046	4305046	SIRgeouniform
3717042	3717042	SIRgeouniform
5712860	5712860	SIRgeouniform
5910650	5910650	SIRgeouniform
4069186	4069186	SIRgeouniform
3575381	3575381	SIRgeouniform
2272372	2272372	SIRgeouniform
5598108	5598108	SIRgeouniform
1249935	1249935	SIRgeouniform
5210912	5210912	SIRgeouniform
5849232	5849232	SIRgeouniform
5909047	5909047	SIRgeouniform
2701566	2701566	SIRgeouniform
5836940	5836940	SIRgeouniform
3972965	3972965	SIRgeouniform
1211220	1211220	SIRgeouniform
