X1	X2	Clust
3350851	3350851	SIRgeouniform
5374596	5374596	SIRgeouniform
1010102	1010102	SIRgeouniform
3670175	3670175	SIRgeouniform
2137477	2137477	SIRgeouniform
5003100	5003100	SIRgeouniform
3809501	3809501	SIRgeouniform
5530919	5530919	SIRgeouniform
2558302	2558302	SIRgeouniform
3174771	3174771	SIRgeouniform
3422392	3422392	SIRgeouniform
3952313	3952313	SIRgeouniform
4549866	4549866	SIRgeouniform
1719592	1719592	SIRgeouniform
2164194	2164194	SIRgeouniform
3339054	3339054	SIRgeouniform
3363698	3363698	SIRgeouniform
3986660	3986660	SIRgeouniform
1857615	1857615	SIRgeouniform
4283769	4283769	SIRgeouniform
3653287	3653287	SIRgeouniform
4865097	4865097	SIRgeouniform
4138393	4138393	SIRgeouniform
4262232	4262232	SIRgeouniform
1652400	1652400	SIRgeouniform
2302656	2302656	SIRgeouniform
4729888	4729888	SIRgeouniform
2702101	2702101	SIRgeouniform
3085742	3085742	SIRgeouniform
1719592	1719592	SIRgeouniform
5259504	5259504	SIRgeouniform
3510474	3510474	SIRgeouniform
4448202	4448202	SIRgeouniform
2963710	2963710	SIRgeouniform
4247142	4247142	SIRgeouniform
4224322	4224322	SIRgeouniform
4006387	4006387	SIRgeouniform
5005998	5005998	SIRgeouniform
1821927	1821927	SIRgeouniform
1594866	1594866	SIRgeouniform
5602986	5602986	SIRgeouniform
1510936	1510936	SIRgeouniform
2699528	2699528	SIRgeouniform
3149500	3149500	SIRgeouniform
5436815	5436815	SIRgeouniform
4611418	4611418	SIRgeouniform
2733741	2733741	SIRgeouniform
3267389	3267389	SIRgeouniform
3009957	3009957	SIRgeouniform
1483981	1483981	SIRgeouniform
1879872	1879872	SIRgeouniform
3698977	3698977	SIRgeouniform
4835381	4835381	SIRgeouniform
2008202	2008202	SIRgeouniform
1277797	1277797	SIRgeouniform
3320676	3320676	SIRgeouniform
4654295	4654295	SIRgeouniform
2136354	2136354	SIRgeouniform
5234166	5234166	SIRgeouniform
4549426	4549426	SIRgeouniform
5410476	5410476	SIRgeouniform
3233769	3233769	SIRgeouniform
4331624	4331624	SIRgeouniform
3239939	3239939	SIRgeouniform
3167285	3167285	SIRgeouniform
3073847	3073847	SIRgeouniform
3082551	3082551	SIRgeouniform
2255780	2255780	SIRgeouniform
3984553	3984553	SIRgeouniform
5154214	5154214	SIRgeouniform
2594851	2594851	SIRgeouniform
1755621	1755621	SIRgeouniform
1820441	1820441	SIRgeouniform
3912576	3912576	SIRgeouniform
2600168	2600168	SIRgeouniform
2878148	2878148	SIRgeouniform
3340266	3340266	SIRgeouniform
5634862	5634862	SIRgeouniform
1619950	1619950	SIRgeouniform
5574395	5574395	SIRgeouniform
1918409	1918409	SIRgeouniform
1581431	1581431	SIRgeouniform
