X1	X2	Clust
6016430	6016430	10epsilongeo
3014348	3014348	10epsilongeo
2730480	2730480	10epsilongeo
1785573	1785573	10epsilongeo
5484043	5484043	10epsilongeo
1881622	1881622	10epsilongeo
1484195	1484195	10epsilongeo
5768404	5768404	10epsilongeo
5805877	5805877	10epsilongeo
1649415	1649415	10epsilongeo
3631978	3631978	10epsilongeo
2790037	2790037	10epsilongeo
4721851	4721851	10epsilongeo
5933127	5933127	10epsilongeo
3323687	3323687	10epsilongeo
4063147	4063147	10epsilongeo
3886614	3886614	10epsilongeo
5210687	5210687	10epsilongeo
1483696	1483696	10epsilongeo
6011230	6011230	10epsilongeo
3650089	3650089	10epsilongeo
3700540	3700540	10epsilongeo
5103914	5103914	10epsilongeo
4079360	4079360	10epsilongeo
5411727	5411727	10epsilongeo
4860519	4860519	10epsilongeo
2453565	2453565	10epsilongeo
5056929	5056929	10epsilongeo
3304443	3304443	10epsilongeo
3777197	3777197	10epsilongeo
2235029	2235029	10epsilongeo
1745326	1745326	10epsilongeo
4532739	4532739	10epsilongeo
1834461	1834461	10epsilongeo
3650742	3650742	10epsilongeo
5875748	5875748	10epsilongeo
3238997	3238997	10epsilongeo
4339735	4339735	10epsilongeo
5387413	5387413	10epsilongeo
1550827	1550827	10epsilongeo
1565635	1565635	10epsilongeo
4359480	4359480	10epsilongeo
5911135	5911135	10epsilongeo
1620154	1620154	10epsilongeo
4634069	4634069	10epsilongeo
3386720	3386720	10epsilongeo
4282569	4282569	10epsilongeo
3419968	3419968	10epsilongeo
3564585	3564585	10epsilongeo
1595715	1595715	10epsilongeo
4077425	4077425	10epsilongeo
4797390	4797390	10epsilongeo
3677556	3677556	10epsilongeo
2170566	2170566	10epsilongeo
1058784	1058784	10epsilongeo
3260391	3260391	10epsilongeo
3638854	3638854	10epsilongeo
4629015	4629015	10epsilongeo
2854918	2854918	10epsilongeo
3234296	3234296	10epsilongeo
3287927	3287927	10epsilongeo
1546449	1546449	10epsilongeo
5051716	5051716	10epsilongeo
5318535	5318535	10epsilongeo
5015617	5015617	10epsilongeo
1124786	1124786	10epsilongeo
1237312	1237312	10epsilongeo
5820271	5820271	10epsilongeo
4233321	4233321	10epsilongeo
4262846	4262846	10epsilongeo
3917557	3917557	10epsilongeo
2388538	2388538	10epsilongeo
3508610	3508610	10epsilongeo
4880314	4880314	10epsilongeo
1206645	1206645	10epsilongeo
1841649	1841649	10epsilongeo
5027611	5027611	10epsilongeo
2541850	2541850	10epsilongeo
5616520	5616520	10epsilongeo
2009512	2009512	10epsilongeo
5877901	5877901	10epsilongeo
2923400	2923400	10epsilongeo
5220989	5220989	10epsilongeo
2958229	2958229	10epsilongeo
4121225	4121225	10epsilongeo
4024188	4024188	10epsilongeo
4604369	4604369	10epsilongeo
4659527	4659527	10epsilongeo
1096635	1096635	10epsilongeo
3316642	3316642	10epsilongeo
2885884	2885884	10epsilongeo
5382516	5382516	10epsilongeo
3322794	3322794	10epsilongeo
4385668	4385668	10epsilongeo
2350303	2350303	10epsilongeo
2999175	2999175	10epsilongeo
3064692	3064692	10epsilongeo
4001011	4001011	10epsilongeo
5082361	5082361	10epsilongeo
4462378	4462378	10epsilongeo
2424516	2424516	10epsilongeo
5136570	5136570	10epsilongeo
1250231	1250231	10epsilongeo
5202107	5202107	10epsilongeo
2338270	2338270	10epsilongeo
4591680	4591680	10epsilongeo
5517087	5517087	10epsilongeo
5109433	5109433	10epsilongeo
1465614	1465614	10epsilongeo
4082451	4082451	10epsilongeo
1298375	1298375	10epsilongeo
1186021	1186021	10epsilongeo
4341029	4341029	10epsilongeo
5443952	5443952	10epsilongeo
1360513	1360513	10epsilongeo
4236376	4236376	10epsilongeo
1213958	1213958	10epsilongeo
1754448	1754448	10epsilongeo
2421480	2421480	10epsilongeo
2283861	2283861	10epsilongeo
4844261	4844261	10epsilongeo
3012319	3012319	10epsilongeo
3223379	3223379	10epsilongeo
1531962	1531962	10epsilongeo
5352560	5352560	10epsilongeo
3450258	3450258	10epsilongeo
3550535	3550535	10epsilongeo
5004408	5004408	10epsilongeo
4375535	4375535	10epsilongeo
1149871	1149871	10epsilongeo
2309158	2309158	10epsilongeo
3333402	3333402	10epsilongeo
1650430	1650430	10epsilongeo
2633326	2633326	10epsilongeo
4061486	4061486	10epsilongeo
2868690	2868690	10epsilongeo
2590171	2590171	10epsilongeo
4290748	4290748	10epsilongeo
3207853	3207853	10epsilongeo
2051131	2051131	10epsilongeo
2910289	2910289	10epsilongeo
1914662	1914662	10epsilongeo
2908206	2908206	10epsilongeo
2055721	2055721	10epsilongeo
2218897	2218897	10epsilongeo
1943217	1943217	10epsilongeo
3588864	3588864	10epsilongeo
4187921	4187921	10epsilongeo
2597809	2597809	10epsilongeo
2373949	2373949	10epsilongeo
2524665	2524665	10epsilongeo
5612719	5612719	10epsilongeo
1908657	1908657	10epsilongeo
1620204	1620204	10epsilongeo
3658309	3658309	10epsilongeo
4846609	4846609	10epsilongeo
3317335	3317335	10epsilongeo
1847356	1847356	10epsilongeo
4827246	4827246	10epsilongeo
1633136	1633136	10epsilongeo
2301602	2301602	10epsilongeo
5209634	5209634	10epsilongeo
5086901	5086901	10epsilongeo
5928751	5928751	10epsilongeo
2860589	2860589	10epsilongeo
2404481	2404481	10epsilongeo
4299321	4299321	10epsilongeo
5554295	5554295	10epsilongeo
1105192	1105192	10epsilongeo
2120817	2120817	10epsilongeo
4062898	4062898	10epsilongeo
2728153	2728153	10epsilongeo
3409543	3409543	10epsilongeo
5209890	5209890	10epsilongeo
5563127	5563127	10epsilongeo
2698713	2698713	10epsilongeo
5787541	5787541	10epsilongeo
1828047	1828047	10epsilongeo
2440726	2440726	10epsilongeo
4628638	4628638	10epsilongeo
2242099	2242099	10epsilongeo
5988158	5988158	10epsilongeo
4371675	4371675	10epsilongeo
4114787	4114787	10epsilongeo
3283120	3283120	10epsilongeo
