X1	X2	Clust
4706335	4706335	10epsilonpca
4359589	4359589	10epsilonpca
4762955	4762955	10epsilonpca
2780730	2780730	10epsilonpca
5490717	5490717	10epsilonpca
5300846	5300846	10epsilonpca
3986947	3986947	10epsilonpca
3625585	3625585	10epsilonpca
3445604	3445604	10epsilonpca
4375898	4375898	10epsilonpca
3006705	3006705	10epsilonpca
2737448	2737448	10epsilonpca
4394006	4394006	10epsilonpca
1563552	1563552	10epsilonpca
4499455	4499455	10epsilonpca
3054205	3054205	10epsilonpca
1136016	1136016	10epsilonpca
3074468	3074468	10epsilonpca
5852730	5852730	10epsilonpca
2973782	2973782	10epsilonpca
1668148	1668148	10epsilonpca
1105943	1105943	10epsilonpca
2899453	2899453	10epsilonpca
4591949	4591949	10epsilonpca
5707841	5707841	10epsilonpca
3970057	3970057	10epsilonpca
6018415	6018415	10epsilonpca
5031619	5031619	10epsilonpca
4435897	4435897	10epsilonpca
1179222	1179222	10epsilonpca
1788891	1788891	10epsilonpca
1480250	1480250	10epsilonpca
3806518	3806518	10epsilonpca
5623121	5623121	10epsilonpca
4843178	4843178	10epsilonpca
3626210	3626210	10epsilonpca
4559002	4559002	10epsilonpca
4080029	4080029	10epsilonpca
3721122	3721122	10epsilonpca
4246017	4246017	10epsilonpca
3840517	3840517	10epsilonpca
2005478	2005478	10epsilonpca
5896613	5896613	10epsilonpca
2954522	2954522	10epsilonpca
4994468	4994468	10epsilonpca
2425838	2425838	10epsilonpca
5861905	5861905	10epsilonpca
5944776	5944776	10epsilonpca
5187435	5187435	10epsilonpca
2160629	2160629	10epsilonpca
1204351	1204351	10epsilonpca
3634318	3634318	10epsilonpca
5320542	5320542	10epsilonpca
5749436	5749436	10epsilonpca
3019055	3019055	10epsilonpca
3647459	3647459	10epsilonpca
1477910	1477910	10epsilonpca
2606181	2606181	10epsilonpca
3507989	3507989	10epsilonpca
2236241	2236241	10epsilonpca
2280498	2280498	10epsilonpca
3443772	3443772	10epsilonpca
2881970	2881970	10epsilonpca
1442910	1442910	10epsilonpca
1669838	1669838	10epsilonpca
2252011	2252011	10epsilonpca
4824990	4824990	10epsilonpca
1136410	1136410	10epsilonpca
4188946	4188946	10epsilonpca
5721819	5721819	10epsilonpca
3790499	3790499	10epsilonpca
3082502	3082502	10epsilonpca
5296406	5296406	10epsilonpca
5951926	5951926	10epsilonpca
2819692	2819692	10epsilonpca
4382328	4382328	10epsilonpca
5429505	5429505	10epsilonpca
4853221	4853221	10epsilonpca
1552056	1552056	10epsilonpca
1552564	1552564	10epsilonpca
2696024	2696024	10epsilonpca
5608198	5608198	10epsilonpca
2276659	2276659	10epsilonpca
2736838	2736838	10epsilonpca
2822049	2822049	10epsilonpca
3655555	3655555	10epsilonpca
2696943	2696943	10epsilonpca
1643746	1643746	10epsilonpca
2178840	2178840	10epsilonpca
5423213	5423213	10epsilonpca
3593207	3593207	10epsilonpca
5490395	5490395	10epsilonpca
4559590	4559590	10epsilonpca
1370998	1370998	10epsilonpca
5821507	5821507	10epsilonpca
5294562	5294562	10epsilonpca
4392296	4392296	10epsilonpca
5087557	5087557	10epsilonpca
2546261	2546261	10epsilonpca
3534065	3534065	10epsilonpca
5312587	5312587	10epsilonpca
6002200	6002200	10epsilonpca
3900482	3900482	10epsilonpca
5179532	5179532	10epsilonpca
3985451	3985451	10epsilonpca
1308638	1308638	10epsilonpca
5344548	5344548	10epsilonpca
2773393	2773393	10epsilonpca
3340519	3340519	10epsilonpca
2715737	2715737	10epsilonpca
1950927	1950927	10epsilonpca
1390498	1390498	10epsilonpca
3443025	3443025	10epsilonpca
2480944	2480944	10epsilonpca
1068199	1068199	10epsilonpca
1187797	1187797	10epsilonpca
2057151	2057151	10epsilonpca
4958938	4958938	10epsilonpca
5120476	5120476	10epsilonpca
4341417	4341417	10epsilonpca
4611359	4611359	10epsilonpca
5517260	5517260	10epsilonpca
4275503	4275503	10epsilonpca
5463946	5463946	10epsilonpca
4452528	4452528	10epsilonpca
1713123	1713123	10epsilonpca
5690520	5690520	10epsilonpca
2516600	2516600	10epsilonpca
3609568	3609568	10epsilonpca
4689766	4689766	10epsilonpca
4925470	4925470	10epsilonpca
3446686	3446686	10epsilonpca
1934603	1934603	10epsilonpca
2293512	2293512	10epsilonpca
4856102	4856102	10epsilonpca
2049550	2049550	10epsilonpca
1883010	1883010	10epsilonpca
2633214	2633214	10epsilonpca
2172704	2172704	10epsilonpca
5224775	5224775	10epsilonpca
3535077	3535077	10epsilonpca
5026932	5026932	10epsilonpca
3918873	3918873	10epsilonpca
3087270	3087270	10epsilonpca
1776312	1776312	10epsilonpca
4627788	4627788	10epsilonpca
5590934	5590934	10epsilonpca
1124888	1124888	10epsilonpca
5335431	5335431	10epsilonpca
5616350	5616350	10epsilonpca
1288163	1288163	10epsilonpca
5408557	5408557	10epsilonpca
4133010	4133010	10epsilonpca
1375542	1375542	10epsilonpca
5273647	5273647	10epsilonpca
3477096	3477096	10epsilonpca
2656409	2656409	10epsilonpca
4830149	4830149	10epsilonpca
5996134	5996134	10epsilonpca
1352660	1352660	10epsilonpca
2936168	2936168	10epsilonpca
1618030	1618030	10epsilonpca
2472097	2472097	10epsilonpca
2812595	2812595	10epsilonpca
5431628	5431628	10epsilonpca
1811273	1811273	10epsilonpca
1552496	1552496	10epsilonpca
5637224	5637224	10epsilonpca
4261773	4261773	10epsilonpca
1501172	1501172	10epsilonpca
1083190	1083190	10epsilonpca
5721916	5721916	10epsilonpca
1353991	1353991	10epsilonpca
4462284	4462284	10epsilonpca
1713351	1713351	10epsilonpca
2940540	2940540	10epsilonpca
2196119	2196119	10epsilonpca
