X1	X2	Clust
4940201	4940201	SIRcenter2pca0.005
2944526	2944526	SIRcenter2pca0.005
5042281	5042281	SIRcenter2pca0.005
5333868	5333868	SIRcenter2pca0.005
4851286	4851286	SIRcenter2pca0.005
4603512	4603512	SIRcenter2pca0.005
5124557	5124557	SIRcenter2pca0.005
1176843	1176843	SIRcenter2pca0.005
5980992	5980992	SIRcenter2pca0.005
3335649	3335649	SIRcenter2pca0.005
3021434	3021434	SIRcenter2pca0.005
3868732	3868732	SIRcenter2pca0.005
1149666	1149666	SIRcenter2pca0.005
5417938	5417938	SIRcenter2pca0.005
2547750	2547750	SIRcenter2pca0.005
5545487	5545487	SIRcenter2pca0.005
1309641	1309641	SIRcenter2pca0.005
1335193	1335193	SIRcenter2pca0.005
2795521	2795521	SIRcenter2pca0.005
4586472	4586472	SIRcenter2pca0.005
3405961	3405961	SIRcenter2pca0.005
4243193	4243193	SIRcenter2pca0.005
3373127	3373127	SIRcenter2pca0.005
1271001	1271001	SIRcenter2pca0.005
2890150	2890150	SIRcenter2pca0.005
3973094	3973094	SIRcenter2pca0.005
5721479	5721479	SIRcenter2pca0.005
2678883	2678883	SIRcenter2pca0.005
1186300	1186300	SIRcenter2pca0.005
2372737	2372737	SIRcenter2pca0.005
2298376	2298376	SIRcenter2pca0.005
3881450	3881450	SIRcenter2pca0.005
2010550	2010550	SIRcenter2pca0.005
5472591	5472591	SIRcenter2pca0.005
2351500	2351500	SIRcenter2pca0.005
2839951	2839951	SIRcenter2pca0.005
2158337	2158337	SIRcenter2pca0.005
2239170	2239170	SIRcenter2pca0.005
1963416	1963416	SIRcenter2pca0.005
2948152	2948152	SIRcenter2pca0.005
1736619	1736619	SIRcenter2pca0.005
1800020	1800020	SIRcenter2pca0.005
2453168	2453168	SIRcenter2pca0.005
3121988	3121988	SIRcenter2pca0.005
5776510	5776510	SIRcenter2pca0.005
1207467	1207467	SIRcenter2pca0.005
4271916	4271916	SIRcenter2pca0.005
1005922	1005922	SIRcenter2pca0.005
3375730	3375730	SIRcenter2pca0.005
1863215	1863215	SIRcenter2pca0.005
2518421	2518421	SIRcenter2pca0.005
5184210	5184210	SIRcenter2pca0.005
2239170	2239170	SIRcenter2pca0.005
3597800	3597800	SIRcenter2pca0.005
6003497	6003497	SIRcenter2pca0.005
