X1	X2	Clust
1875448	1875448	2epsilon
2822100	2822100	2epsilon
2893732	2893732	2epsilon
3166867	3166867	2epsilon
5940086	5940086	2epsilon
2531099	2531099	2epsilon
4741506	4741506	2epsilon
3962348	3962348	2epsilon
4895493	4895493	2epsilon
2812141	2812141	2epsilon
3681727	3681727	2epsilon
1585335	1585335	2epsilon
2754442	2754442	2epsilon
3727794	3727794	2epsilon
3071446	3071446	2epsilon
5451148	5451148	2epsilon
3421111	3421111	2epsilon
5878817	5878817	2epsilon
4128372	4128372	2epsilon
5230749	5230749	2epsilon
3928477	3928477	2epsilon
2624159	2624159	2epsilon
1732256	1732256	2epsilon
3475719	3475719	2epsilon
2981094	2981094	2epsilon
2662126	2662126	2epsilon
5338450	5338450	2epsilon
2587108	2587108	2epsilon
4379979	4379979	2epsilon
2802377	2802377	2epsilon
1752969	1752969	2epsilon
2314211	2314211	2epsilon
3684921	3684921	2epsilon
4058574	4058574	2epsilon
3738687	3738687	2epsilon
4778377	4778377	2epsilon
5021778	5021778	2epsilon
3534907	3534907	2epsilon
2201558	2201558	2epsilon
1692130	1692130	2epsilon
5383641	5383641	2epsilon
4503480	4503480	2epsilon
2100491	2100491	2epsilon
4048837	4048837	2epsilon
2107695	2107695	2epsilon
5415965	5415965	2epsilon
2582925	2582925	2epsilon
5928142	5928142	2epsilon
2000495	2000495	2epsilon
3236292	3236292	2epsilon
2079057	2079057	2epsilon
2698198	2698198	2epsilon
1119352	1119352	2epsilon
1696826	1696826	2epsilon
4867458	4867458	2epsilon
3180769	3180769	2epsilon
5827786	5827786	2epsilon
4534749	4534749	2epsilon
3883742	3883742	2epsilon
3409543	3409543	2epsilon
1243815	1243815	2epsilon
3783187	3783187	2epsilon
2603683	2603683	2epsilon
5836201	5836201	2epsilon
5790977	5790977	2epsilon
5653344	5653344	2epsilon
2457384	2457384	2epsilon
4673435	4673435	2epsilon
5008060	5008060	2epsilon
3114188	3114188	2epsilon
5396090	5396090	2epsilon
4514291	4514291	2epsilon
5059348	5059348	2epsilon
1764771	1764771	2epsilon
4204194	4204194	2epsilon
4588770	4588770	2epsilon
1116182	1116182	2epsilon
2785746	2785746	2epsilon
2254557	2254557	2epsilon
3356825	3356825	2epsilon
1521523	1521523	2epsilon
5266587	5266587	2epsilon
1825833	1825833	2epsilon
2363205	2363205	2epsilon
1850773	1850773	2epsilon
3417964	3417964	2epsilon
2750953	2750953	2epsilon
5545779	5545779	2epsilon
2930894	2930894	2epsilon
2186659	2186659	2epsilon
3728402	3728402	2epsilon
1481409	1481409	2epsilon
4570222	4570222	2epsilon
4757912	4757912	2epsilon
1494867	1494867	2epsilon
4983657	4983657	2epsilon
5886624	5886624	2epsilon
2243480	2243480	2epsilon
1884180	1884180	2epsilon
1739335	1739335	2epsilon
3538871	3538871	2epsilon
2390222	2390222	2epsilon
4158711	4158711	2epsilon
5499272	5499272	2epsilon
5358456	5358456	2epsilon
4463275	4463275	2epsilon
5782581	5782581	2epsilon
2556906	2556906	2epsilon
2321947	2321947	2epsilon
3695711	3695711	2epsilon
2680843	2680843	2epsilon
5904984	5904984	2epsilon
1428585	1428585	2epsilon
4404786	4404786	2epsilon
3906831	3906831	2epsilon
1066175	1066175	2epsilon
2417663	2417663	2epsilon
