X1	X2	Clust
2262141	2262141	10epsilon
4056859	4056859	10epsilon
4679189	4679189	10epsilon
4104965	4104965	10epsilon
4353747	4353747	10epsilon
5764965	5764965	10epsilon
2497180	2497180	10epsilon
2399054	2399054	10epsilon
4815844	4815844	10epsilon
3342492	3342492	10epsilon
4366622	4366622	10epsilon
3053738	3053738	10epsilon
5951820	5951820	10epsilon
4706409	4706409	10epsilon
2378266	2378266	10epsilon
5694909	5694909	10epsilon
4012012	4012012	10epsilon
5537563	5537563	10epsilon
5702680	5702680	10epsilon
4291600	4291600	10epsilon
5576143	5576143	10epsilon
2679360	2679360	10epsilon
4583195	4583195	10epsilon
1037380	1037380	10epsilon
4971532	4971532	10epsilon
1653151	1653151	10epsilon
1981374	1981374	10epsilon
3116550	3116550	10epsilon
3374155	3374155	10epsilon
5721984	5721984	10epsilon
2610557	2610557	10epsilon
2925468	2925468	10epsilon
3470991	3470991	10epsilon
1512321	1512321	10epsilon
3769127	3769127	10epsilon
2951166	2951166	10epsilon
1954039	1954039	10epsilon
2898511	2898511	10epsilon
2584273	2584273	10epsilon
4449652	4449652	10epsilon
4824696	4824696	10epsilon
3947780	3947780	10epsilon
1924209	1924209	10epsilon
3313839	3313839	10epsilon
2511442	2511442	10epsilon
5355247	5355247	10epsilon
3474009	3474009	10epsilon
3720510	3720510	10epsilon
2748163	2748163	10epsilon
1574922	1574922	10epsilon
3977715	3977715	10epsilon
1207480	1207480	10epsilon
3795466	3795466	10epsilon
3663890	3663890	10epsilon
3280045	3280045	10epsilon
5402625	5402625	10epsilon
1825040	1825040	10epsilon
2949115	2949115	10epsilon
2563535	2563535	10epsilon
4662053	4662053	10epsilon
2052284	2052284	10epsilon
4675533	4675533	10epsilon
3237635	3237635	10epsilon
4149039	4149039	10epsilon
4001139	4001139	10epsilon
3723698	3723698	10epsilon
4742491	4742491	10epsilon
2533628	2533628	10epsilon
1476000	1476000	10epsilon
4223950	4223950	10epsilon
2321609	2321609	10epsilon
4572829	4572829	10epsilon
2238111	2238111	10epsilon
4507866	4507866	10epsilon
3915202	3915202	10epsilon
3864537	3864537	10epsilon
3799178	3799178	10epsilon
4146778	4146778	10epsilon
2078680	2078680	10epsilon
5956312	5956312	10epsilon
4108628	4108628	10epsilon
4175879	4175879	10epsilon
1658251	1658251	10epsilon
5104144	5104144	10epsilon
3580198	3580198	10epsilon
2375006	2375006	10epsilon
3601032	3601032	10epsilon
4045253	4045253	10epsilon
2746152	2746152	10epsilon
1889331	1889331	10epsilon
1136221	1136221	10epsilon
1644230	1644230	10epsilon
4313500	4313500	10epsilon
2819665	2819665	10epsilon
3812719	3812719	10epsilon
1642522	1642522	10epsilon
5506885	5506885	10epsilon
4717032	4717032	10epsilon
4741149	4741149	10epsilon
4312373	4312373	10epsilon
4831951	4831951	10epsilon
5030465	5030465	10epsilon
5053295	5053295	10epsilon
3153487	3153487	10epsilon
5033468	5033468	10epsilon
4310049	4310049	10epsilon
5548489	5548489	10epsilon
1278051	1278051	10epsilon
5917124	5917124	10epsilon
1380106	1380106	10epsilon
2778966	2778966	10epsilon
2080960	2080960	10epsilon
3757412	3757412	10epsilon
5548064	5548064	10epsilon
2465249	2465249	10epsilon
3621472	3621472	10epsilon
5772946	5772946	10epsilon
3365075	3365075	10epsilon
1252790	1252790	10epsilon
2662659	2662659	10epsilon
3000200	3000200	10epsilon
1234671	1234671	10epsilon
3895483	3895483	10epsilon
2947775	2947775	10epsilon
5975621	5975621	10epsilon
3048206	3048206	10epsilon
5159280	5159280	10epsilon
3095416	3095416	10epsilon
4206421	4206421	10epsilon
4296096	4296096	10epsilon
5986670	5986670	10epsilon
3032758	3032758	10epsilon
5563533	5563533	10epsilon
1700874	1700874	10epsilon
4670888	4670888	10epsilon
4539102	4539102	10epsilon
3171157	3171157	10epsilon
1862781	1862781	10epsilon
2082793	2082793	10epsilon
4678069	4678069	10epsilon
1910562	1910562	10epsilon
4303737	4303737	10epsilon
5402170	5402170	10epsilon
4577060	4577060	10epsilon
5752855	5752855	10epsilon
2070372	2070372	10epsilon
5729838	5729838	10epsilon
5692969	5692969	10epsilon
3096609	3096609	10epsilon
5376179	5376179	10epsilon
3833860	3833860	10epsilon
4561757	4561757	10epsilon
4707022	4707022	10epsilon
2891557	2891557	10epsilon
3302719	3302719	10epsilon
1189813	1189813	10epsilon
2498521	2498521	10epsilon
3093866	3093866	10epsilon
5706636	5706636	10epsilon
1029419	1029419	10epsilon
4311497	4311497	10epsilon
5472456	5472456	10epsilon
1131105	1131105	10epsilon
5658329	5658329	10epsilon
2971806	2971806	10epsilon
3165881	3165881	10epsilon
3962218	3962218	10epsilon
4881120	4881120	10epsilon
4008708	4008708	10epsilon
1702723	1702723	10epsilon
4495032	4495032	10epsilon
1488224	1488224	10epsilon
2937233	2937233	10epsilon
1159768	1159768	10epsilon
1956273	1956273	10epsilon
1752749	1752749	10epsilon
3142547	3142547	10epsilon
5490761	5490761	10epsilon
5840763	5840763	10epsilon
2518210	2518210	10epsilon
5961924	5961924	10epsilon
5676935	5676935	10epsilon
2971079	2971079	10epsilon
5107055	5107055	10epsilon
2112596	2112596	10epsilon
3517342	3517342	10epsilon
4243633	4243633	10epsilon
2258592	2258592	10epsilon
4715342	4715342	10epsilon
1248655	1248655	10epsilon
5511056	5511056	10epsilon
4690511	4690511	10epsilon
2691814	2691814	10epsilon
2772357	2772357	10epsilon
1119027	1119027	10epsilon
4832670	4832670	10epsilon
2638876	2638876	10epsilon
2843328	2843328	10epsilon
3341322	3341322	10epsilon
1936333	1936333	10epsilon
1586538	1586538	10epsilon
3436060	3436060	10epsilon
3125300	3125300	10epsilon
2982217	2982217	10epsilon
1552586	1552586	10epsilon
3579860	3579860	10epsilon
4380582	4380582	10epsilon
1928441	1928441	10epsilon
4655053	4655053	10epsilon
1489885	1489885	10epsilon
5287882	5287882	10epsilon
4406715	4406715	10epsilon
3377970	3377970	10epsilon
4459811	4459811	10epsilon
3278556	3278556	10epsilon
2933837	2933837	10epsilon
3904928	3904928	10epsilon
3112772	3112772	10epsilon
2469052	2469052	10epsilon
3094388	3094388	10epsilon
3658071	3658071	10epsilon
5233391	5233391	10epsilon
4169960	4169960	10epsilon
3585020	3585020	10epsilon
4022676	4022676	10epsilon
1759582	1759582	10epsilon
2426377	2426377	10epsilon
3665794	3665794	10epsilon
4506763	4506763	10epsilon
1553961	1553961	10epsilon
2417607	2417607	10epsilon
2357948	2357948	10epsilon
4171728	4171728	10epsilon
4149637	4149637	10epsilon
5530241	5530241	10epsilon
4813900	4813900	10epsilon
4059299	4059299	10epsilon
4377638	4377638	10epsilon
3906271	3906271	10epsilon
2201264	2201264	10epsilon
4019083	4019083	10epsilon
5774987	5774987	10epsilon
5107165	5107165	10epsilon
5053483	5053483	10epsilon
4476899	4476899	10epsilon
4638872	4638872	10epsilon
1310583	1310583	10epsilon
3633740	3633740	10epsilon
5394586	5394586	10epsilon
3664037	3664037	10epsilon
2425842	2425842	10epsilon
2445387	2445387	10epsilon
3587061	3587061	10epsilon
5346532	5346532	10epsilon
2546736	2546736	10epsilon
3893875	3893875	10epsilon
1079016	1079016	10epsilon
4736675	4736675	10epsilon
1889568	1889568	10epsilon
2439066	2439066	10epsilon
3071534	3071534	10epsilon
3736198	3736198	10epsilon
5496499	5496499	10epsilon
5472989	5472989	10epsilon
5650319	5650319	10epsilon
4433161	4433161	10epsilon
5089775	5089775	10epsilon
1539800	1539800	10epsilon
1975950	1975950	10epsilon
1839994	1839994	10epsilon
5703273	5703273	10epsilon
1823357	1823357	10epsilon
4481463	4481463	10epsilon
4874627	4874627	10epsilon
1205869	1205869	10epsilon
2639692	2639692	10epsilon
2547205	2547205	10epsilon
5202976	5202976	10epsilon
1885372	1885372	10epsilon
5405017	5405017	10epsilon
5867405	5867405	10epsilon
3883810	3883810	10epsilon
5601572	5601572	10epsilon
5895887	5895887	10epsilon
4176983	4176983	10epsilon
5646610	5646610	10epsilon
4684060	4684060	10epsilon
2009916	2009916	10epsilon
6010546	6010546	10epsilon
5092958	5092958	10epsilon
3547039	3547039	10epsilon
1417755	1417755	10epsilon
4919595	4919595	10epsilon
2106921	2106921	10epsilon
5172321	5172321	10epsilon
5793663	5793663	10epsilon
5150431	5150431	10epsilon
5133987	5133987	10epsilon
5790876	5790876	10epsilon
5178874	5178874	10epsilon
2813730	2813730	10epsilon
5105227	5105227	10epsilon
4583102	4583102	10epsilon
4052868	4052868	10epsilon
5538184	5538184	10epsilon
1927718	1927718	10epsilon
2825310	2825310	10epsilon
3003278	3003278	10epsilon
4790686	4790686	10epsilon
2785719	2785719	10epsilon
3503372	3503372	10epsilon
3619869	3619869	10epsilon
5550330	5550330	10epsilon
1699618	1699618	10epsilon
4792985	4792985	10epsilon
5159887	5159887	10epsilon
4085045	4085045	10epsilon
3213750	3213750	10epsilon
3575621	3575621	10epsilon
2346697	2346697	10epsilon
5712521	5712521	10epsilon
1788412	1788412	10epsilon
3047440	3047440	10epsilon
2685157	2685157	10epsilon
5950030	5950030	10epsilon
2791631	2791631	10epsilon
