X1	X2	Clust
4486185	4486185	uniform
1272411	1272411	uniform
4685283	4685283	uniform
4286481	4286481	uniform
4787623	4787623	uniform
5682538	5682538	uniform
1549716	1549716	uniform
4436738	4436738	uniform
4646180	4646180	uniform
3396987	3396987	uniform
4287588	4287588	uniform
2191121	2191121	uniform
5152963	5152963	uniform
5059400	5059400	uniform
2553747	2553747	uniform
5024567	5024567	uniform
3068237	3068237	uniform
5488714	5488714	uniform
1728222	1728222	uniform
3708319	3708319	uniform
2711485	2711485	uniform
1924801	1924801	uniform
2813896	2813896	uniform
2961034	2961034	uniform
3897386	3897386	uniform
3395476	3395476	uniform
4332460	4332460	uniform
5824699	5824699	uniform
1452993	1452993	uniform
4988595	4988595	uniform
4350885	4350885	uniform
3297669	3297669	uniform
1855531	1855531	uniform
2103946	2103946	uniform
2320722	2320722	uniform
2610977	2610977	uniform
2440825	2440825	uniform
1863158	1863158	uniform
5728662	5728662	uniform
3831722	3831722	uniform
1178802	1178802	uniform
5160302	5160302	uniform
1579652	1579652	uniform
4393213	4393213	uniform
5952543	5952543	uniform
2391709	2391709	uniform
5178157	5178157	uniform
2591551	2591551	uniform
1280194	1280194	uniform
1787837	1787837	uniform
3229577	3229577	uniform
2667652	2667652	uniform
3951308	3951308	uniform
4794423	4794423	uniform
1827719	1827719	uniform
3851444	3851444	uniform
1845663	1845663	uniform
4640748	4640748	uniform
3655411	3655411	uniform
4515521	4515521	uniform
5526977	5526977	uniform
1296907	1296907	uniform
1914191	1914191	uniform
4726377	4726377	uniform
1651210	1651210	uniform
3225989	3225989	uniform
1158799	1158799	uniform
3697499	3697499	uniform
4672164	4672164	uniform
3140795	3140795	uniform
2530826	2530826	uniform
2425648	2425648	uniform
1587852	1587852	uniform
3290329	3290329	uniform
5080044	5080044	uniform
3284888	3284888	uniform
1074669	1074669	uniform
2692838	2692838	uniform
5642056	5642056	uniform
4082416	4082416	uniform
4219659	4219659	uniform
6005817	6005817	uniform
1468684	1468684	uniform
4318318	4318318	uniform
5830426	5830426	uniform
1206462	1206462	uniform
3484255	3484255	uniform
4325548	4325548	uniform
2539915	2539915	uniform
3505451	3505451	uniform
4606109	4606109	uniform
4526197	4526197	uniform
1398604	1398604	uniform
4319936	4319936	uniform
5496685	5496685	uniform
3413377	3413377	uniform
5994481	5994481	uniform
1706006	1706006	uniform
1508485	1508485	uniform
1399471	1399471	uniform
5843622	5843622	uniform
2024140	2024140	uniform
5345444	5345444	uniform
4399769	4399769	uniform
2303955	2303955	uniform
4876111	4876111	uniform
4087605	4087605	uniform
1226864	1226864	uniform
1123427	1123427	uniform
2940225	2940225	uniform
4732118	4732118	uniform
3341643	3341643	uniform
5752276	5752276	uniform
3818949	3818949	uniform
3889431	3889431	uniform
2837179	2837179	uniform
5791875	5791875	uniform
6015143	6015143	uniform
