X1	X2	Clust
3448016	3448016	3SD_IS
5050499	5050499	3SD_IS
5510195	5510195	3SD_IS
3291224	3291224	3SD_IS
3435151	3435151	3SD_IS
2231366	2231366	3SD_IS
3977558	3977558	3SD_IS
2159100	2159100	3SD_IS
4770743	4770743	3SD_IS
1823527	1823527	3SD_IS
3122240	3122240	3SD_IS
2617118	2617118	3SD_IS
4187225	4187225	3SD_IS
3340614	3340614	3SD_IS
4058369	4058369	3SD_IS
4756313	4756313	3SD_IS
1890242	1890242	3SD_IS
4808966	4808966	3SD_IS
2607523	2607523	3SD_IS
1371565	1371565	3SD_IS
5296492	5296492	3SD_IS
3405390	3405390	3SD_IS
4951118	4951118	3SD_IS
2714805	2714805	3SD_IS
1013331	1013331	3SD_IS
2039919	2039919	3SD_IS
2008944	2008944	3SD_IS
4075675	4075675	3SD_IS
2315153	2315153	3SD_IS
3050867	3050867	3SD_IS
1915773	1915773	3SD_IS
2436305	2436305	3SD_IS
4749595	4749595	3SD_IS
4201942	4201942	3SD_IS
1825145	1825145	3SD_IS
1126311	1126311	3SD_IS
5943983	5943983	3SD_IS
1098388	1098388	3SD_IS
4046567	4046567	3SD_IS
3667058	3667058	3SD_IS
5897033	5897033	3SD_IS
3964309	3964309	3SD_IS
4277416	4277416	3SD_IS
3597170	3597170	3SD_IS
3053891	3053891	3SD_IS
3213561	3213561	3SD_IS
4683037	4683037	3SD_IS
1412221	1412221	3SD_IS
4041080	4041080	3SD_IS
1043207	1043207	3SD_IS
4256781	4256781	3SD_IS
4031310	4031310	3SD_IS
5630462	5630462	3SD_IS
5391535	5391535	3SD_IS
4621741	4621741	3SD_IS
2726297	2726297	3SD_IS
2486194	2486194	3SD_IS
1419466	1419466	3SD_IS
5128690	5128690	3SD_IS
1067937	1067937	3SD_IS
2653717	2653717	3SD_IS
5745276	5745276	3SD_IS
2642820	2642820	3SD_IS
1761789	1761789	3SD_IS
4137984	4137984	3SD_IS
1253132	1253132	3SD_IS
4283807	4283807	3SD_IS
5170156	5170156	3SD_IS
5065646	5065646	3SD_IS
5118989	5118989	3SD_IS
5223910	5223910	3SD_IS
5202538	5202538	3SD_IS
5228495	5228495	3SD_IS
5610037	5610037	3SD_IS
6021634	6021634	3SD_IS
2661985	2661985	3SD_IS
2667388	2667388	3SD_IS
1094078	1094078	3SD_IS
3174029	3174029	3SD_IS
1044749	1044749	3SD_IS
4159747	4159747	3SD_IS
3039567	3039567	3SD_IS
3753676	3753676	3SD_IS
4059044	4059044	3SD_IS
4130219	4130219	3SD_IS
1953732	1953732	3SD_IS
2369094	2369094	3SD_IS
5000706	5000706	3SD_IS
4481332	4481332	3SD_IS
3472592	3472592	3SD_IS
4180742	4180742	3SD_IS
3075992	3075992	3SD_IS
1531234	1531234	3SD_IS
5097149	5097149	3SD_IS
2911430	2911430	3SD_IS
3654829	3654829	3SD_IS
4916264	4916264	3SD_IS
1882126	1882126	3SD_IS
4641114	4641114	3SD_IS
1214707	1214707	3SD_IS
3496048	3496048	3SD_IS
2145153	2145153	3SD_IS
5842850	5842850	3SD_IS
4730380	4730380	3SD_IS
1212261	1212261	3SD_IS
4490145	4490145	3SD_IS
5114532	5114532	3SD_IS
4324665	4324665	3SD_IS
5192897	5192897	3SD_IS
4384615	4384615	3SD_IS
4396723	4396723	3SD_IS
5392437	5392437	3SD_IS
4370388	4370388	3SD_IS
3249837	3249837	3SD_IS
4007159	4007159	3SD_IS
2350310	2350310	3SD_IS
1784274	1784274	3SD_IS
4716344	4716344	3SD_IS
1806459	1806459	3SD_IS
4060825	4060825	3SD_IS
5443668	5443668	3SD_IS
1514769	1514769	3SD_IS
4509903	4509903	3SD_IS
2161805	2161805	3SD_IS
3440988	3440988	3SD_IS
5684191	5684191	3SD_IS
1844543	1844543	3SD_IS
3417045	3417045	3SD_IS
2799004	2799004	3SD_IS
2936607	2936607	3SD_IS
1138975	1138975	3SD_IS
3650464	3650464	3SD_IS
1665442	1665442	3SD_IS
3283473	3283473	3SD_IS
4248485	4248485	3SD_IS
5071959	5071959	3SD_IS
4413825	4413825	3SD_IS
2489785	2489785	3SD_IS
2448969	2448969	3SD_IS
3746602	3746602	3SD_IS
2317399	2317399	3SD_IS
1214106	1214106	3SD_IS
3910267	3910267	3SD_IS
2165188	2165188	3SD_IS
3681326	3681326	3SD_IS
4562836	4562836	3SD_IS
5318633	5318633	3SD_IS
3128705	3128705	3SD_IS
5000163	5000163	3SD_IS
5999619	5999619	3SD_IS
2241859	2241859	3SD_IS
1282696	1282696	3SD_IS
2784676	2784676	3SD_IS
1051514	1051514	3SD_IS
1212320	1212320	3SD_IS
5467310	5467310	3SD_IS
3732366	3732366	3SD_IS
4218994	4218994	3SD_IS
2766189	2766189	3SD_IS
3987643	3987643	3SD_IS
4262710	4262710	3SD_IS
4642907	4642907	3SD_IS
5344216	5344216	3SD_IS
1209016	1209016	3SD_IS
5185219	5185219	3SD_IS
5805475	5805475	3SD_IS
1537819	1537819	3SD_IS
5910062	5910062	3SD_IS
5652530	5652530	3SD_IS
3196286	3196286	3SD_IS
2279359	2279359	3SD_IS
3350088	3350088	3SD_IS
4251764	4251764	3SD_IS
1810956	1810956	3SD_IS
3202854	3202854	3SD_IS
5232923	5232923	3SD_IS
5306096	5306096	3SD_IS
3433513	3433513	3SD_IS
4584963	4584963	3SD_IS
2365371	2365371	3SD_IS
2880551	2880551	3SD_IS
1306370	1306370	3SD_IS
4531211	4531211	3SD_IS
5831205	5831205	3SD_IS
3652948	3652948	3SD_IS
6019862	6019862	3SD_IS
2910822	2910822	3SD_IS
5031774	5031774	3SD_IS
5658473	5658473	3SD_IS
3880596	3880596	3SD_IS
2399752	2399752	3SD_IS
4655070	4655070	3SD_IS
3767713	3767713	3SD_IS
4059276	4059276	3SD_IS
1008925	1008925	3SD_IS
1040973	1040973	3SD_IS
5369691	5369691	3SD_IS
1462088	1462088	3SD_IS
3500768	3500768	3SD_IS
3849257	3849257	3SD_IS
3868447	3868447	3SD_IS
4214811	4214811	3SD_IS
1622813	1622813	3SD_IS
3520998	3520998	3SD_IS
2094943	2094943	3SD_IS
3899515	3899515	3SD_IS
3554315	3554315	3SD_IS
4647502	4647502	3SD_IS
2944298	2944298	3SD_IS
2326193	2326193	3SD_IS
5699373	5699373	3SD_IS
4945753	4945753	3SD_IS
2898630	2898630	3SD_IS
1871735	1871735	3SD_IS
1901736	1901736	3SD_IS
1719252	1719252	3SD_IS
4228670	4228670	3SD_IS
1823683	1823683	3SD_IS
4974713	4974713	3SD_IS
4728878	4728878	3SD_IS
1612682	1612682	3SD_IS
1461114	1461114	3SD_IS
2280441	2280441	3SD_IS
3367428	3367428	3SD_IS
3737363	3737363	3SD_IS
4388879	4388879	3SD_IS
3890032	3890032	3SD_IS
4894023	4894023	3SD_IS
4190210	4190210	3SD_IS
5677930	5677930	3SD_IS
1448413	1448413	3SD_IS
4792810	4792810	3SD_IS
2174322	2174322	3SD_IS
2122615	2122615	3SD_IS
4566920	4566920	3SD_IS
3483117	3483117	3SD_IS
1485462	1485462	3SD_IS
5030809	5030809	3SD_IS
2470782	2470782	3SD_IS
4923138	4923138	3SD_IS
1119829	1119829	3SD_IS
6012278	6012278	3SD_IS
2144939	2144939	3SD_IS
1546562	1546562	3SD_IS
5119244	5119244	3SD_IS
2331676	2331676	3SD_IS
4092610	4092610	3SD_IS
3655900	3655900	3SD_IS
2054574	2054574	3SD_IS
5959142	5959142	3SD_IS
5733226	5733226	3SD_IS
3903505	3903505	3SD_IS
2057412	2057412	3SD_IS
1351053	1351053	3SD_IS
2593533	2593533	3SD_IS
4597087	4597087	3SD_IS
3576560	3576560	3SD_IS
4827874	4827874	3SD_IS
4726017	4726017	3SD_IS
3006833	3006833	3SD_IS
5944269	5944269	3SD_IS
5319899	5319899	3SD_IS
1722520	1722520	3SD_IS
3484889	3484889	3SD_IS
3178829	3178829	3SD_IS
2873054	2873054	3SD_IS
2630712	2630712	3SD_IS
4908806	4908806	3SD_IS
3747585	3747585	3SD_IS
5859941	5859941	3SD_IS
5250203	5250203	3SD_IS
1601048	1601048	3SD_IS
4970934	4970934	3SD_IS
4717571	4717571	3SD_IS
5557347	5557347	3SD_IS
4265269	4265269	3SD_IS
3939461	3939461	3SD_IS
3409793	3409793	3SD_IS
1660151	1660151	3SD_IS
1521790	1521790	3SD_IS
3052894	3052894	3SD_IS
5510533	5510533	3SD_IS
1134830	1134830	3SD_IS
1591076	1591076	3SD_IS
5378607	5378607	3SD_IS
2179530	2179530	3SD_IS
5411545	5411545	3SD_IS
5586203	5586203	3SD_IS
1329329	1329329	3SD_IS
2024290	2024290	3SD_IS
1250154	1250154	3SD_IS
1714528	1714528	3SD_IS
4345201	4345201	3SD_IS
3884110	3884110	3SD_IS
1927294	1927294	3SD_IS
5243408	5243408	3SD_IS
5205637	5205637	3SD_IS
1064517	1064517	3SD_IS
5079009	5079009	3SD_IS
4682116	4682116	3SD_IS
2700236	2700236	3SD_IS
2428854	2428854	3SD_IS
4746662	4746662	3SD_IS
4472789	4472789	3SD_IS
2771913	2771913	3SD_IS
5574775	5574775	3SD_IS
1563612	1563612	3SD_IS
3304443	3304443	3SD_IS
5454551	5454551	3SD_IS
1526460	1526460	3SD_IS
2294489	2294489	3SD_IS
2127797	2127797	3SD_IS
4404040	4404040	3SD_IS
4827929	4827929	3SD_IS
3261360	3261360	3SD_IS
1119688	1119688	3SD_IS
3299457	3299457	3SD_IS
3769725	3769725	3SD_IS
6006384	6006384	3SD_IS
5505500	5505500	3SD_IS
2157237	2157237	3SD_IS
1525535	1525535	3SD_IS
3394475	3394475	3SD_IS
3417508	3417508	3SD_IS
1808201	1808201	3SD_IS
4748478	4748478	3SD_IS
3711441	3711441	3SD_IS
4188187	4188187	3SD_IS
2703819	2703819	3SD_IS
1699264	1699264	3SD_IS
