X1	X2	Clust
3371988	3371988	1SD_IS
5059616	5059616	1SD_IS
5553540	5553540	1SD_IS
3218893	3218893	1SD_IS
3357448	3357448	1SD_IS
2266232	2266232	1SD_IS
3919594	3919594	1SD_IS
2149279	2149279	1SD_IS
4722908	4722908	1SD_IS
1753609	1753609	1SD_IS
3194569	3194569	1SD_IS
2569273	2569273	1SD_IS
4145710	4145710	1SD_IS
3358321	3358321	1SD_IS
3961035	3961035	1SD_IS
4629885	4629885	1SD_IS
1844761	1844761	1SD_IS
4889228	4889228	1SD_IS
2627403	2627403	1SD_IS
1371848	1371848	1SD_IS
5251447	5251447	1SD_IS
3506137	3506137	1SD_IS
4898784	4898784	1SD_IS
2733031	2733031	1SD_IS
5942449	5942449	1SD_IS
2034916	2034916	1SD_IS
1936537	1936537	1SD_IS
4043791	4043791	1SD_IS
2286901	2286901	1SD_IS
2996097	2996097	1SD_IS
1841843	1841843	1SD_IS
2460382	2460382	1SD_IS
4677593	4677593	1SD_IS
4161257	4161257	1SD_IS
1782485	1782485	1SD_IS
1137566	1137566	1SD_IS
5937131	5937131	1SD_IS
1109059	1109059	1SD_IS
4010626	4010626	1SD_IS
3708737	3708737	1SD_IS
5807652	5807652	1SD_IS
3897994	3897994	1SD_IS
4345923	4345923	1SD_IS
3509978	3509978	1SD_IS
3100390	3100390	1SD_IS
3257814	3257814	1SD_IS
4652829	4652829	1SD_IS
1353641	1353641	1SD_IS
3965580	3965580	1SD_IS
5981566	5981566	1SD_IS
4230579	4230579	1SD_IS
3958389	3958389	1SD_IS
5605485	5605485	1SD_IS
5266975	5266975	1SD_IS
4590130	4590130	1SD_IS
2676450	2676450	1SD_IS
2559065	2559065	1SD_IS
1368883	1368883	1SD_IS
5094542	5094542	1SD_IS
6013873	6013873	1SD_IS
2578122	2578122	1SD_IS
5612982	5612982	1SD_IS
2685594	2685594	1SD_IS
1723426	1723426	1SD_IS
4094089	4094089	1SD_IS
1160990	1160990	1SD_IS
4406309	4406309	1SD_IS
5052121	5052121	1SD_IS
5109687	5109687	1SD_IS
5011469	5011469	1SD_IS
5176331	5176331	1SD_IS
5189859	5189859	1SD_IS
5187501	5187501	1SD_IS
5638967	5638967	1SD_IS
1009364	1009364	1SD_IS
2632272	2632272	1SD_IS
2603988	2603988	1SD_IS
1004178	1004178	1SD_IS
3152735	3152735	1SD_IS
5961749	5961749	1SD_IS
4067541	4067541	1SD_IS
2980575	2980575	1SD_IS
3673374	3673374	1SD_IS
4137115	4137115	1SD_IS
4086267	4086267	1SD_IS
1875030	1875030	1SD_IS
2343336	2343336	1SD_IS
4922683	4922683	1SD_IS
4462152	4462152	1SD_IS
3489273	3489273	1SD_IS
4092539	4092539	1SD_IS
3125730	3125730	1SD_IS
1470583	1470583	1SD_IS
5107242	5107242	1SD_IS
2875483	2875483	1SD_IS
3558875	3558875	1SD_IS
4890937	4890937	1SD_IS
1839596	1839596	1SD_IS
4738046	4738046	1SD_IS
1190009	1190009	1SD_IS
3543100	3543100	1SD_IS
2071360	2071360	1SD_IS
5873205	5873205	1SD_IS
4668460	4668460	1SD_IS
1175152	1175152	1SD_IS
4472761	4472761	1SD_IS
5120640	5120640	1SD_IS
4312179	4312179	1SD_IS
5168419	5168419	1SD_IS
4337201	4337201	1SD_IS
4308872	4308872	1SD_IS
5467086	5467086	1SD_IS
4418882	4418882	1SD_IS
3207455	3207455	1SD_IS
4108306	4108306	1SD_IS
2259493	2259493	1SD_IS
1768812	1768812	1SD_IS
4683475	4683475	1SD_IS
1790249	1790249	1SD_IS
4139318	4139318	1SD_IS
5470527	5470527	1SD_IS
1461256	1461256	1SD_IS
4453063	4453063	1SD_IS
2189529	2189529	1SD_IS
3365377	3365377	1SD_IS
5700978	5700978	1SD_IS
1798557	1798557	1SD_IS
3377508	3377508	1SD_IS
2841110	2841110	1SD_IS
2899783	2899783	1SD_IS
1151958	1151958	1SD_IS
3564048	3564048	1SD_IS
1616317	1616317	1SD_IS
3245149	3245149	1SD_IS
4223003	4223003	1SD_IS
5070283	5070283	1SD_IS
4396554	4396554	1SD_IS
2562416	2562416	1SD_IS
2520985	2520985	1SD_IS
3669329	3669329	1SD_IS
2316929	2316929	1SD_IS
1111240	1111240	1SD_IS
3853265	3853265	1SD_IS
2153247	2153247	1SD_IS
3793128	3793128	1SD_IS
4600573	4600573	1SD_IS
5188601	5188601	1SD_IS
3140407	3140407	1SD_IS
5021484	5021484	1SD_IS
5982591	5982591	1SD_IS
2190565	2190565	1SD_IS
1301770	1301770	1SD_IS
2725365	2725365	1SD_IS
1049350	1049350	1SD_IS
1150221	1150221	1SD_IS
5535914	5535914	1SD_IS
3840374	3840374	1SD_IS
4190340	4190340	1SD_IS
2688755	2688755	1SD_IS
3883681	3883681	1SD_IS
4335685	4335685	1SD_IS
4567319	4567319	1SD_IS
5345843	5345843	1SD_IS
1242061	1242061	1SD_IS
5143479	5143479	1SD_IS
5854762	5854762	1SD_IS
1480853	1480853	1SD_IS
5825531	5825531	1SD_IS
5661491	5661491	1SD_IS
3095159	3095159	1SD_IS
2253268	2253268	1SD_IS
3267111	3267111	1SD_IS
4234136	4234136	1SD_IS
1770837	1770837	1SD_IS
3275659	3275659	1SD_IS
5200283	5200283	1SD_IS
5213540	5213540	1SD_IS
3445452	3445452	1SD_IS
4621694	4621694	1SD_IS
2324383	2324383	1SD_IS
2811303	2811303	1SD_IS
1295122	1295122	1SD_IS
4518143	4518143	1SD_IS
5754878	5754878	1SD_IS
3665286	3665286	1SD_IS
6013338	6013338	1SD_IS
2840771	2840771	1SD_IS
