X1	X2	Clust
3467097	3467097	5SDWB_IS
5034411	5034411	5SDWB_IS
5558727	5558727	5SDWB_IS
3315120	3315120	5SDWB_IS
3503086	3503086	5SDWB_IS
2246133	2246133	5SDWB_IS
4044597	4044597	5SDWB_IS
2138747	2138747	5SDWB_IS
4767600	4767600	5SDWB_IS
1881412	1881412	5SDWB_IS
3090580	3090580	5SDWB_IS
2640858	2640858	5SDWB_IS
4210202	4210202	5SDWB_IS
3324082	3324082	5SDWB_IS
4066480	4066480	5SDWB_IS
4758474	4758474	5SDWB_IS
1887927	1887927	5SDWB_IS
4771082	4771082	5SDWB_IS
2568553	2568553	5SDWB_IS
1348017	1348017	5SDWB_IS
5278200	5278200	5SDWB_IS
3360764	3360764	5SDWB_IS
5016799	5016799	5SDWB_IS
2683144	2683144	5SDWB_IS
1015199	1015199	5SDWB_IS
2062919	2062919	5SDWB_IS
2011151	2011151	5SDWB_IS
4075675	4075675	5SDWB_IS
2344440	2344440	5SDWB_IS
3121304	3121304	5SDWB_IS
1921361	1921361	5SDWB_IS
2414843	2414843	5SDWB_IS
4816912	4816912	5SDWB_IS
4220550	4220550	5SDWB_IS
1825145	1825145	5SDWB_IS
1154321	1154321	5SDWB_IS
5976475	5976475	5SDWB_IS
1126311	1126311	5SDWB_IS
4042865	4042865	5SDWB_IS
3676274	3676274	5SDWB_IS
5929224	5929224	5SDWB_IS
4032443	4032443	5SDWB_IS
4278640	4278640	5SDWB_IS
3611880	3611880	5SDWB_IS
3070868	3070868	5SDWB_IS
3220506	3220506	5SDWB_IS
4688860	4688860	5SDWB_IS
1415850	1415850	5SDWB_IS
4055132	4055132	5SDWB_IS
1103894	1103894	5SDWB_IS
4282113	4282113	5SDWB_IS
4087670	4087670	5SDWB_IS
5626435	5626435	5SDWB_IS
5395297	5395297	5SDWB_IS
4627583	4627583	5SDWB_IS
2736874	2736874	5SDWB_IS
2508017	2508017	5SDWB_IS
1438196	1438196	5SDWB_IS
5178263	5178263	5SDWB_IS
1075102	1075102	5SDWB_IS
2659709	2659709	5SDWB_IS
5748899	5748899	5SDWB_IS
2660373	2660373	5SDWB_IS
1777348	1777348	5SDWB_IS
4151552	4151552	5SDWB_IS
1318042	1318042	5SDWB_IS
4243942	4243942	5SDWB_IS
5198385	5198385	5SDWB_IS
5033337	5033337	5SDWB_IS
5137124	5137124	5SDWB_IS
5211252	5211252	5SDWB_IS
5268771	5268771	5SDWB_IS
5223910	5223910	5SDWB_IS
5657708	5657708	5SDWB_IS
6017135	6017135	5SDWB_IS
2661985	2661985	5SDWB_IS
2668454	2668454	5SDWB_IS
1093221	1093221	5SDWB_IS
3209630	3209630	5SDWB_IS
1044288	1044288	5SDWB_IS
4171379	4171379	5SDWB_IS
3102362	3102362	5SDWB_IS
3764160	3764160	5SDWB_IS
4060825	4060825	5SDWB_IS
4160268	4160268	5SDWB_IS
1954702	1954702	5SDWB_IS
2395668	2395668	5SDWB_IS
5021982	5021982	5SDWB_IS
4519666	4519666	5SDWB_IS
3459559	3459559	5SDWB_IS
4193772	4193772	5SDWB_IS
3102584	3102584	5SDWB_IS
1546562	1546562	5SDWB_IS
5087689	5087689	5SDWB_IS
2928672	2928672	5SDWB_IS
3668812	3668812	5SDWB_IS
4935036	4935036	5SDWB_IS
1881887	1881887	5SDWB_IS
4609087	4609087	5SDWB_IS
1217002	1217002	5SDWB_IS
3502470	3502470	5SDWB_IS
2155797	2155797	5SDWB_IS
5826638	5826638	5SDWB_IS
4727818	4727818	5SDWB_IS
1229139	1229139	5SDWB_IS
4525452	4525452	5SDWB_IS
5149329	5149329	5SDWB_IS
4362867	4362867	5SDWB_IS
5223317	5223317	5SDWB_IS
4390427	4390427	5SDWB_IS
4450061	4450061	5SDWB_IS
5355220	5355220	5SDWB_IS
4370418	4370418	5SDWB_IS
3271449	3271449	5SDWB_IS
3974809	3974809	5SDWB_IS
2393661	2393661	5SDWB_IS
1750565	1750565	5SDWB_IS
4743159	4743159	5SDWB_IS
1774957	1774957	5SDWB_IS
4065695	4065695	5SDWB_IS
5427874	5427874	5SDWB_IS
1528630	1528630	5SDWB_IS
4510574	4510574	5SDWB_IS
2176103	2176103	5SDWB_IS
3512090	3512090	5SDWB_IS
5727763	5727763	5SDWB_IS
1845571	1845571	5SDWB_IS
3431012	3431012	5SDWB_IS
2807411	2807411	5SDWB_IS
2956231	2956231	5SDWB_IS
1181937	1181937	5SDWB_IS
3709916	3709916	5SDWB_IS
1667617	1667617	5SDWB_IS
3307686	3307686	5SDWB_IS
4276651	4276651	5SDWB_IS
5097195	5097195	5SDWB_IS
4445637	4445637	5SDWB_IS
2511958	2511958	5SDWB_IS
2465378	2465378	5SDWB_IS
3809490	3809490	5SDWB_IS
2305891	2305891	5SDWB_IS
1260239	1260239	5SDWB_IS
3977033	3977033	5SDWB_IS
2143993	2143993	5SDWB_IS
3633938	3633938	5SDWB_IS
4561367	4561367	5SDWB_IS
5326654	5326654	5SDWB_IS
3115516	3115516	5SDWB_IS
4985320	4985320	5SDWB_IS
5993433	5993433	5SDWB_IS
2247630	2247630	5SDWB_IS
1258404	1258404	5SDWB_IS
2795672	2795672	5SDWB_IS
1079665	1079665	5SDWB_IS
1212320	1212320	5SDWB_IS
5425292	5425292	5SDWB_IS
3685551	3685551	5SDWB_IS
4244959	4244959	5SDWB_IS
2829713	2829713	5SDWB_IS
3997265	3997265	5SDWB_IS
4263944	4263944	5SDWB_IS
4714574	4714574	5SDWB_IS
5321270	5321270	5SDWB_IS
1184417	1184417	5SDWB_IS
5174769	5174769	5SDWB_IS
5761110	5761110	5SDWB_IS
1536445	1536445	5SDWB_IS
5943487	5943487	5SDWB_IS
5624706	5624706	5SDWB_IS
3201664	3201664	5SDWB_IS
2304447	2304447	5SDWB_IS
3351393	3351393	5SDWB_IS
4265331	4265331	5SDWB_IS
1810956	1810956	5SDWB_IS
3148099	3148099	5SDWB_IS
5255047	5255047	5SDWB_IS
5325970	5325970	5SDWB_IS
3423381	3423381	5SDWB_IS
4582218	4582218	5SDWB_IS
2371582	2371582	5SDWB_IS
2887382	2887382	5SDWB_IS
1336284	1336284	5SDWB_IS
