sigma,rho,s,w,mu,logl
7.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-308.50481467278746
18.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-309.40436569801705
29.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-313.78033229396624
8.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-314.198230551051
6.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-314.99962635236375
11.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-315.2824806940805
9.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-315.87566850206326
12.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-318.39850003912557
21.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-318.4498402021136
8.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-324.3198414562969
15.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-325.3439368206198
8.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-326.04739007873604
9.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-326.2374580696512
6.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-327.4428567699488
13.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-329.4992933576136
14.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-331.0250516156675
26.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-331.83391229676045
14.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-332.262772002186
21.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-334.55961025843544
19.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-335.1300073678992
19.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-335.18050604319774
21.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-335.4295865252777
21.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-335.53926464013375
5.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-335.9881403250097
22.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-337.1116309986992
10.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-338.67946571955804
16.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-338.6859542084619
28.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-341.0552651046405
5.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-342.8051009378901
8.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-344.13511039768537
7.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-344.7893455249216
7.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-345.2499392216887
14.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-349.17178685066165
20.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-349.8429455799726
17.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-350.2007614905651
28.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-350.40065570943057
12.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-351.0095412848409
10.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-352.9117631557483
23.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-354.43060995652104
15.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-356.08540753895886
22.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-356.9006564159879
11.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-360.0113707694147
13.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-360.04926229095395
6.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-360.8364892012487
5.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-365.24181626341783
23.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-365.9436711925732
12.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-367.0096821058553
9.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-367.09910918444825
7.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-367.6963300507987
15.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-368.47388355272756
27.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-368.7349684700275
14.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-369.30103754886113
6.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-369.7537054801014
12.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-373.1165941967006
20.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-373.9923718832529
5.0,3.855172413793104,0.005298316906283708,multi,1.25e-08,-376.72208062021537
10.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-376.936872937589
9.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-378.5256705914103
4.0,3.855172413793104,0.005298316906283708,multi,1.25e-08,-382.0581518136837
11.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-383.6105769114922
7.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-383.67891382623543
24.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-383.8205193833237
17.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-384.7844399840226
18.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-386.3062208786407
19.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-386.4452407673491
6.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-386.8945576309584
4.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-387.2836022098729
14.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-387.3123654636147
29.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-387.3340727773175
9.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-390.5684765142282
22.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-391.24073692148545
11.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-395.10830510447977
10.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-395.46962141225026
9.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-395.9181444906749
27.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-396.13033566195963
6.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-397.40083047702524
16.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-398.6016337473345
23.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-398.7836683026194
11.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-401.0568708762455
4.0,4.196551724137931,0.005298316906283708,multi,1.25e-08,-401.6110627609737
5.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-401.77173774595417
13.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-402.00961576317127
10.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-402.6183657833428
15.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-403.003774066872
8.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-406.21895293614784
8.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-406.8296885327768
5.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-407.16612944124404
20.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-407.86639946036325
13.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-412.10296902909965
14.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-412.8046595943781
28.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-413.16181452369824
8.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-414.65500950549904
18.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-416.1573217324835
13.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-418.3391068381791
6.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-418.77843599206335
15.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-421.5295884447769
7.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-422.1283198951112
25.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-422.9196967672535
4.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-424.37405822453115
21.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-424.9003339281402
7.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-426.58550647922493
8.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-428.322748055921
9.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-429.5327013929275
6.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-429.80084585119425
6.0,3.855172413793104,0.005298316906283708,multi,1.25e-08,-430.2263219330614
8.0,2.4896551724137934,0.006210169418915616,multi,1.25e-08,-430.5926304049392
7.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-431.1363773477765
5.0,4.196551724137931,0.005298316906283708,multi,1.25e-08,-431.98550577269134
5.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-432.67566138775237
11.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-433.27818815526985
5.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-435.6175011455714
10.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-435.63018787346346
18.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-436.1333988874869
30.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-437.7685800277145
13.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-438.01718545419226
4.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-438.21880225525
4.0,4.537931034482758,0.005298316906283708,multi,1.25e-08,-441.1222966603939
16.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-441.88494680415397
11.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-442.40292105546087
3.0,4.196551724137931,0.005298316906283708,multi,1.25e-08,-442.84863672101415
12.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-442.89194774806924
24.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-442.99675103839195
10.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-443.10604084766646
11.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-445.1124136713404
5.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-445.1733381754598
22.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-445.46785572840304
3.0,4.537931034482758,0.005298316906283708,multi,1.25e-08,-446.60026862454106
13.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-448.1308710740311
18.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-448.3138342773673
4.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-448.75680837379355
4.0,3.855172413793104,0.004520353656360241,multi,1.25e-08,-449.5205182873792
26.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-452.0042833926275
7.0,2.4896551724137934,0.006210169418915616,multi,1.25e-08,-452.34567363903307
9.0,2.4896551724137934,0.006210169418915616,multi,1.25e-08,-452.93767975172125
23.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-453.5548782688818
12.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-455.6483935102592
17.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-455.6872301429835
17.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-458.1187279258065
18.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-461.5832801441277
3.0,3.855172413793104,0.005298316906283708,multi,1.25e-08,-462.34257945518993
29.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-464.8414861058134
3.0,4.879310344827586,0.005298316906283708,multi,1.25e-08,-469.4646223206473
26.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-469.66695711262855
7.0,2.831034482758621,0.006210169418915616,multi,1.25e-08,-469.8952606281348
9.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-470.5889976345163
15.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-472.733537449898
19.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-473.1766183954642
14.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-474.01822126849186
14.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-476.3924410185996
4.0,4.196551724137931,0.004520353656360241,multi,1.25e-08,-476.5346395735303
5.0,3.855172413793104,0.004520353656360241,multi,1.25e-08,-479.5767506138068
17.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-479.9347282504191
10.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-483.39847639901313
12.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-484.3026342586704
10.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-485.16905486007386
3.0,4.196551724137931,0.004520353656360241,multi,1.25e-08,-485.2567780458826
22.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-487.23632434765204
6.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-488.5844335464253
25.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-488.739504659093
8.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-489.1999424395142
6.0,2.831034482758621,0.006210169418915616,multi,1.25e-08,-490.50923088866807
19.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-490.888287906246
4.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-491.05986608447506
19.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-491.44088982099083
8.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-491.6537916895752
9.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-491.92987740205103
3.0,4.537931034482758,0.004520353656360241,multi,1.25e-08,-493.2505862659325
3.0,3.855172413793104,0.004520353656360241,multi,1.25e-08,-493.42551210974443
7.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-493.87627525671587
4.0,4.879310344827586,0.005298316906283708,multi,1.25e-08,-497.19425117528135
17.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-497.94092147417973
9.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-499.61778966664383
8.0,2.831034482758621,0.006210169418915616,multi,1.25e-08,-499.8863436554576
19.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-502.2293294305
4.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-504.1485011748114
5.0,4.537931034482758,0.005298316906283708,multi,1.25e-08,-504.74653084947374
16.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-506.32062720511783
11.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-507.00043484201274
6.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-507.2648562063025
8.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-507.38499464698475
7.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-507.94094383072525
3.0,5.220689655172413,0.005298316906283708,multi,1.25e-08,-508.3991826877128
20.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-509.74119757117774
3.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-510.8702169669341
12.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-511.004582113143
6.0,3.1724137931034484,0.006210169418915616,multi,1.25e-08,-511.23011019691614
13.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-511.23667634492404
10.0,2.4896551724137934,0.006210169418915616,multi,1.25e-08,-512.643443194081
3.0,4.879310344827586,0.004520353656360241,multi,1.25e-08,-513.9389108858802
9.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-515.3840058465655
4.0,4.537931034482758,0.004520353656360241,multi,1.25e-08,-515.3944700831266
6.0,4.196551724137931,0.005298316906283708,multi,1.25e-08,-518.6744849822139
25.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-519.2070467873582
2.0,4.879310344827586,0.005298316906283708,multi,1.25e-08,-520.3422088002828
27.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-522.2712354791586
24.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-522.4233049137216
3.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-522.8944476279023
30.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-523.5827043923432
5.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-523.6730845983896
8.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-525.2110332136162
9.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-526.3333345330498
6.0,2.4896551724137934,0.006210169418915616,multi,1.25e-08,-527.3220804178507
2.0,5.220689655172413,0.005298316906283708,multi,1.25e-08,-527.4042253048351
7.0,3.855172413793104,0.005298316906283708,multi,1.25e-08,-529.3388589265235
8.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-529.8055236350909
2.0,4.537931034482758,0.005298316906283708,multi,1.25e-08,-531.7881193763603
10.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-533.1160373341875
18.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-533.4661939876622
12.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-533.5289063036801
16.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-533.8553036296046
5.0,4.196551724137931,0.004520353656360241,multi,1.25e-08,-534.667007109756
26.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-535.464153854598
12.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-536.0235916831339
7.0,1.806896551724138,0.0038566204211634724,multi,1.25e-08,-536.1288251951526
16.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-537.218786989604
17.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-539.9150458509605
7.0,3.1724137931034484,0.006210169418915616,multi,1.25e-08,-540.114790533964
5.0,3.1724137931034484,0.006210169418915616,multi,1.25e-08,-540.9856076266603
21.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-542.0858528180672
2.0,4.879310344827586,0.004520353656360241,multi,1.25e-08,-544.0341760300334
12.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-544.7609914613549
14.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-544.9125168161792
3.0,5.220689655172413,0.004520353656360241,multi,1.25e-08,-544.9266646895176
2.0,5.220689655172413,0.004520353656360241,multi,1.25e-08,-545.6920424858156
16.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-546.1374834683186
12.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-546.9617993015859
20.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-547.827916646095
7.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-547.99175653409
13.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-549.5961516824577
2.0,5.562068965517241,0.005298316906283708,multi,1.25e-08,-550.2534643852016
7.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-550.4265797638263
10.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-550.966404498359
10.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-552.4363004083173
2.0,4.537931034482758,0.004520353656360241,multi,1.25e-08,-555.8091639027521
11.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-555.8426712765302
15.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-556.8395270515931
5.0,3.513793103448276,0.006210169418915616,multi,1.25e-08,-557.3990291340997
6.0,3.855172413793104,0.004520353656360241,multi,1.25e-08,-558.0694742367193
11.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-558.3221967091247
2.0,5.562068965517241,0.004520353656360241,multi,1.25e-08,-558.5388885786408
23.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-560.5439296019488
3.0,5.562068965517241,0.005298316906283708,multi,1.25e-08,-561.0996032878188
4.0,4.879310344827586,0.004520353656360241,multi,1.25e-08,-563.6098332651579
2.0,4.196551724137931,0.005298316906283708,multi,1.25e-08,-565.3064394887745
18.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-566.1883196566935
21.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-566.8826112790343
4.0,5.220689655172413,0.005298316906283708,multi,1.25e-08,-567.3490885010699
6.0,1.806896551724138,0.0038566204211634724,multi,1.25e-08,-568.5233844300863
8.0,1.806896551724138,0.0038566204211634724,multi,1.25e-08,-570.4834297912976
5.0,2.831034482758621,0.006210169418915616,multi,1.25e-08,-572.0550330092854
9.0,2.831034482758621,0.006210169418915616,multi,1.25e-08,-572.6610194941189
6.0,3.513793103448276,0.006210169418915616,multi,1.25e-08,-575.2594783510851
9.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-575.8775903868095
20.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-575.9143804238015
7.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-576.310605265304
16.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-578.7522072461566
28.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-579.184278637028
2.0,5.903448275862069,0.004520353656360241,multi,1.25e-08,-580.9048498665243
3.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-581.4569225926668
4.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-581.6213133297213
6.0,2.148275862068966,0.0038566204211634724,multi,1.25e-08,-581.8683147806953
27.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-582.8326025655861
8.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-583.4962130447616
2.0,4.196551724137931,0.004520353656360241,multi,1.25e-08,-584.1007636172819
