Variant_Type,Panel,Bin_Center,Binned_SFS,Binned_Std,Replicate
missense,C,11.661903789690601,0.0,0.0,geo_150000_rep9
missense,C,24.392621835300936,0.0,0.0,geo_150000_rep9
missense,C,59.16079783099616,0.0,0.0,geo_150000_rep9
missense,C,100.0,0.0,0.0,geo_150000_rep9
missense,C,1.4142135623730951,0.0,0.0,geo_150000_rep10
missense,C,2.8284271247461903,0.0,0.0,geo_150000_rep10
missense,C,5.656854249492381,0.0,0.0,geo_150000_rep10
missense,C,11.661903789690601,0.0,0.0,geo_150000_rep10
missense,C,24.392621835300936,0.0,0.0,geo_150000_rep10
missense,C,59.16079783099616,0.0,0.0,geo_150000_rep10
missense,C,100.0,0.0,0.0,geo_150000_rep10
lof,H,1.4142135623730951,11.982149675448653,0.25268195449872255,uniform
lof,H,2.8284271247461903,2.147766323024058,0.17440387704836258,uniform
lof,H,5.656854249492381,1.3829228713249222,0.14181893283073188,uniform
lof,H,11.661903789690601,0.6562619320351075,0.14474444264683117,uniform
lof,H,24.392621835300936,0.3496086292478253,0.1858532697248606,uniform
lof,H,59.16079783099616,0.26369797632668224,0.29301262059063826,uniform
lof,H,100.0,0.29949408171216874,0.7983449614321214,uniform
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep1
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep1
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep1
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep1
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep1
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep1
lof,E,100.0,1.0,0.0,pca_0.0015_rep1
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep2
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep2
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep2
lof,E,11.661903789690601,1.0,0.0,pca_0.0015_rep2
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep2
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep2
lof,E,100.0,0.0,0.0,pca_0.0015_rep2
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep3
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep3
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep3
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep3
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep3
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep3
lof,E,100.0,0.0,0.0,pca_0.0015_rep3
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep4
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep4
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep4
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep4
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep4
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep4
lof,E,100.0,0.0,0.0,pca_0.0015_rep4
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep5
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep5
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep5
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep5
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep5
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep5
lof,E,100.0,0.0,0.0,pca_0.0015_rep5
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep6
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep6
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep6
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep6
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep6
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep6
lof,E,100.0,0.0,0.0,pca_0.0015_rep6
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep7
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep7
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep7
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep7
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep7
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep7
lof,E,100.0,0.0,0.0,pca_0.0015_rep7
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep8
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep8
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep8
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep8
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep8
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep8
lof,E,100.0,0.0,0.0,pca_0.0015_rep8
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep9
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep9
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep9
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep9
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep9
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep9
lof,E,100.0,0.0,0.0,pca_0.0015_rep9
lof,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep10
lof,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep10
lof,E,5.656854249492381,0.0,0.0,pca_0.0015_rep10
lof,E,11.661903789690601,0.0,0.0,pca_0.0015_rep10
lof,E,24.392621835300936,0.0,0.0,pca_0.0015_rep10
lof,E,59.16079783099616,0.0,0.0,pca_0.0015_rep10
lof,E,100.0,0.0,0.0,pca_0.0015_rep10
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep1
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep1
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep1
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep1
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep1
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep1
lof,F,100.0,1.0,0.0,pca_0.0025_rep1
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep2
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep2
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep2
lof,F,11.661903789690601,1.0,0.0,pca_0.0025_rep2
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep2
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep2
lof,F,100.0,0.0,0.0,pca_0.0025_rep2
lof,F,1.4142135623730951,1.0,0.0,pca_0.0025_rep3
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep3
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep3
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep3
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep3
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep3
lof,F,100.0,0.0,0.0,pca_0.0025_rep3
lof,F,1.4142135623730951,1.0,0.0,pca_0.0025_rep4
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep4
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep4
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep4
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep4
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep4
lof,F,100.0,0.0,0.0,pca_0.0025_rep4
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep5
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep5
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep5
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep5
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep5
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep5
lof,F,100.0,0.0,0.0,pca_0.0025_rep5
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep6
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep6
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep6
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep6
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep6
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep6
lof,F,100.0,0.0,0.0,pca_0.0025_rep6
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep7
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep7
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep7
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep7
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep7
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep7
lof,F,100.0,0.0,0.0,pca_0.0025_rep7
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep8
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep8
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep8
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep8
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep8
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep8
lof,F,100.0,0.0,0.0,pca_0.0025_rep8
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep9
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep9
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep9
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep9
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep9
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep9
lof,F,100.0,0.0,0.0,pca_0.0025_rep9
lof,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep10
lof,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep10
lof,F,5.656854249492381,0.0,0.0,pca_0.0025_rep10
lof,F,11.661903789690601,0.0,0.0,pca_0.0025_rep10
lof,F,24.392621835300936,0.0,0.0,pca_0.0025_rep10
lof,F,59.16079783099616,0.0,0.0,pca_0.0025_rep10
lof,F,100.0,0.0,0.0,pca_0.0025_rep10
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep1
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep1
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep1
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep1
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep1
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep1
lof,G,100.0,1.0,0.0,pca_0.005_rep1
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep2
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep2
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep2
lof,G,11.661903789690601,1.0,0.0,pca_0.005_rep2
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep2
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep2
lof,G,100.0,0.0,0.0,pca_0.005_rep2
lof,G,1.4142135623730951,1.0,0.0,pca_0.005_rep3
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep3
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep3
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep3
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep3
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep3
lof,G,100.0,0.0,0.0,pca_0.005_rep3
lof,G,1.4142135623730951,1.0,0.0,pca_0.005_rep4
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep4
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep4
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep4
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep4
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep4
lof,G,100.0,0.0,0.0,pca_0.005_rep4
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep5
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep5
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep5
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep5
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep5
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep5
lof,G,100.0,0.0,0.0,pca_0.005_rep5
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep6
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep6
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep6
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep6
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep6
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep6
lof,G,100.0,0.0,0.0,pca_0.005_rep6
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep7
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep7
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep7
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep7
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep7
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep7
lof,G,100.0,0.0,0.0,pca_0.005_rep7
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep8
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep8
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep8
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep8
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep8
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep8
lof,G,100.0,0.0,0.0,pca_0.005_rep8
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep9
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep9
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep9
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep9
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep9
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep9
lof,G,100.0,0.0,0.0,pca_0.005_rep9
lof,G,1.4142135623730951,0.0,0.0,pca_0.005_rep10
lof,G,2.8284271247461903,0.0,0.0,pca_0.005_rep10
lof,G,5.656854249492381,0.0,0.0,pca_0.005_rep10
lof,G,11.661903789690601,0.0,0.0,pca_0.005_rep10
lof,G,24.392621835300936,0.0,0.0,pca_0.005_rep10
lof,G,59.16079783099616,0.0,0.0,pca_0.005_rep10
lof,G,100.0,0.0,0.0,pca_0.005_rep10
lof,D,1.4142135623730951,12.42124856815579,0.17448264102904898,uniformgeo
lof,D,2.8284271247461903,1.154424398625423,0.104845578870145,uniformgeo
lof,D,5.656854249492381,0.5423109965635717,0.10945624313547231,uniformgeo
lof,D,11.661903789690601,0.24162371134022465,0.09443414370815995,uniformgeo
lof,D,24.392621835300936,0.16048587247044566,0.11970551854684564,uniformgeo
lof,D,59.16079783099616,0.10559851088208916,0.15917070145725376,uniformgeo
lof,D,100.0,0.23148148148274572,0.6308202529858246,uniformgeo
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep1
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep1
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep1
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep1
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep1
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep1
lof,A,100.0,3.0,0.0,geo_50000_rep1
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep2
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep2
lof,A,5.656854249492381,3.0,0.0,geo_50000_rep2
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep2
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep2
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep2
lof,A,100.0,0.0,0.0,geo_50000_rep2
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep3
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep3
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep3
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep3
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep3
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep3
lof,A,100.0,0.0,0.0,geo_50000_rep3
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep4
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep4
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep4
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep4
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep4
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep4
lof,A,100.0,0.0,0.0,geo_50000_rep4
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep5
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep5
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep5
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep5
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep5
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep5
lof,A,100.0,0.0,0.0,geo_50000_rep5
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep6
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep6
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep6
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep6
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep6
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep6
lof,A,100.0,0.0,0.0,geo_50000_rep6
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep7
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep7
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep7
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep7
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep7
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep7
lof,A,100.0,0.0,0.0,geo_50000_rep7
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep8
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep8
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep8
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep8
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep8
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep8
lof,A,100.0,0.0,0.0,geo_50000_rep8
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep9
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep9
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep9
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep9
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep9
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep9
lof,A,100.0,0.0,0.0,geo_50000_rep9
lof,A,1.4142135623730951,0.0,0.0,geo_50000_rep10
lof,A,2.8284271247461903,0.0,0.0,geo_50000_rep10
lof,A,5.656854249492381,0.0,0.0,geo_50000_rep10
lof,A,11.661903789690601,0.0,0.0,geo_50000_rep10
lof,A,24.392621835300936,0.0,0.0,geo_50000_rep10
lof,A,59.16079783099616,0.0,0.0,geo_50000_rep10
lof,A,100.0,0.0,0.0,geo_50000_rep10
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep1
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep1
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep1
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep1
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep1
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep1
lof,B,100.0,3.0,0.0,geo_100000_rep1
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep2
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep2
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep2
lof,B,11.661903789690601,3.0,0.0,geo_100000_rep2
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep2
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep2
lof,B,100.0,0.0,0.0,geo_100000_rep2
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep3
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep3
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep3
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep3
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep3
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep3
lof,B,100.0,0.0,0.0,geo_100000_rep3
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep4
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep4
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep4
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep4
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep4
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep4
lof,B,100.0,0.0,0.0,geo_100000_rep4
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep5
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep5
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep5
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep5
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep5
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep5
lof,B,100.0,0.0,0.0,geo_100000_rep5
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep6
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep6
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep6
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep6
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep6
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep6
lof,B,100.0,0.0,0.0,geo_100000_rep6
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep7
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep7
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep7
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep7
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep7
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep7
lof,B,100.0,0.0,0.0,geo_100000_rep7
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep8
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep8
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep8
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep8
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep8
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep8
lof,B,100.0,0.0,0.0,geo_100000_rep8
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep9
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep9
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep9
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep9
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep9
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep9
lof,B,100.0,0.0,0.0,geo_100000_rep9
lof,B,1.4142135623730951,0.0,0.0,geo_100000_rep10
lof,B,2.8284271247461903,0.0,0.0,geo_100000_rep10
lof,B,5.656854249492381,0.0,0.0,geo_100000_rep10
lof,B,11.661903789690601,0.0,0.0,geo_100000_rep10
lof,B,24.392621835300936,0.0,0.0,geo_100000_rep10
lof,B,59.16079783099616,0.0,0.0,geo_100000_rep10
lof,B,100.0,0.0,0.0,geo_100000_rep10
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep1
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep1
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep1
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep1
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep1
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep1
lof,C,100.0,3.0,0.0,geo_150000_rep1
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep2
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep2
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep2
lof,C,11.661903789690601,3.0,0.0,geo_150000_rep2
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep2
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep2
lof,C,100.0,0.0,0.0,geo_150000_rep2
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep3
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep3
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep3
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep3
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep3
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep3
lof,C,100.0,0.0,0.0,geo_150000_rep3
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep4
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep4
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep4
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep4
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep4
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep4
lof,C,100.0,0.0,0.0,geo_150000_rep4
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep5
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep5
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep5
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep5
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep5
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep5
lof,C,100.0,0.0,0.0,geo_150000_rep5
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep6
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep6
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep6
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep6
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep6
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep6
lof,C,100.0,0.0,0.0,geo_150000_rep6
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep7
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep7
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep7
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep7
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep7
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep7
lof,C,100.0,0.0,0.0,geo_150000_rep7
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep8
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep8
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep8
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep8
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep8
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep8
lof,C,100.0,0.0,0.0,geo_150000_rep8
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep9
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep9
lof,C,5.656854249492381,0.0,0.0,geo_150000_rep9
lof,C,11.661903789690601,0.0,0.0,geo_150000_rep9
lof,C,24.392621835300936,0.0,0.0,geo_150000_rep9
lof,C,59.16079783099616,0.0,0.0,geo_150000_rep9
lof,C,100.0,0.0,0.0,geo_150000_rep9
lof,C,1.4142135623730951,0.0,0.0,geo_150000_rep10
lof,C,2.8284271247461903,0.0,0.0,geo_150000_rep10
