sigma,rho,s,w,mu,logl
23.0,0.1,0.0014873521072935117,multi,1.25e-08,-1679.455904152688
25.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1684.87474164384
29.0,0.1,0.0017433288221999873,multi,1.25e-08,-1684.8954608397955
23.0,0.1,0.0012689610031679222,multi,1.25e-08,-1695.6892322677465
16.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1701.3390711679185
26.0,0.1,0.0014873521072935117,multi,1.25e-08,-1706.5281242854794
20.0,0.1,0.001082636733874054,multi,1.25e-08,-1720.673526277055
21.0,0.1,0.0012689610031679222,multi,1.25e-08,-1733.446927306495
21.0,0.1,0.001082636733874054,multi,1.25e-08,-1743.5026703155968
26.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1747.1468879714087
20.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1748.0154129786342
20.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1754.1455298547835
17.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1760.5986170479384
19.0,0.1,0.0009236708571873865,multi,1.25e-08,-1770.42048206697
24.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1771.109672230683
26.0,0.1,0.0020433597178569417,multi,1.25e-08,-1779.3963524782
18.0,0.1,0.0009236708571873865,multi,1.25e-08,-1779.6141937968391
24.0,0.1,0.0017433288221999873,multi,1.25e-08,-1782.1743542444378
15.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1792.383568053319
17.0,0.1,0.0007880462815669912,multi,1.25e-08,-1794.3716445434459
16.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1799.250526855725
24.0,0.1,0.0012689610031679222,multi,1.25e-08,-1805.1993183633135
19.0,0.1,0.001082636733874054,multi,1.25e-08,-1808.5525591811006
22.0,0.1,0.0014873521072935117,multi,1.25e-08,-1820.1673338452288
28.0,0.1,0.002395026619987486,multi,1.25e-08,-1820.4182559485125
30.0,0.1,0.0017433288221999873,multi,1.25e-08,-1827.1508729217067
27.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1828.44441478338
15.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1829.1175163840408
16.0,0.1,0.0006723357536499335,multi,1.25e-08,-1839.3926242025823
27.0,0.1,0.0014873521072935117,multi,1.25e-08,-1849.2726313200637
19.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1857.9314818161413
14.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1862.710845973928
15.0,0.1,0.0006723357536499335,multi,1.25e-08,-1862.8601306396383
14.0,0.1,0.0005736152510448681,multi,1.25e-08,-1866.3454381297815
22.0,0.1,0.001082636733874054,multi,1.25e-08,-1869.2960167381402
18.0,0.1,0.0007880462815669912,multi,1.25e-08,-1869.3562496301145
17.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1873.1739750998545
21.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1874.5387889234398
16.0,0.1,0.0007880462815669912,multi,1.25e-08,-1879.4038219876916
13.0,0.1,0.0004893900918477494,multi,1.25e-08,-1880.3133226421214
20.0,0.1,0.0009236708571873865,multi,1.25e-08,-1889.006030105094
25.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1890.2963209144739
20.0,0.1,0.0012689610031679222,multi,1.25e-08,-1893.3694097595553
12.0,0.1,0.00041753189365604,multi,1.25e-08,-1897.9638368874053
15.0,0.1,0.0005736152510448681,multi,1.25e-08,-1900.3801525389931
11.0,0.1,0.0003562247890262444,multi,1.25e-08,-1917.5783765457122
30.0,0.1,0.0028072162039411755,multi,1.25e-08,-1918.813237280748
17.0,0.1,0.0009236708571873865,multi,1.25e-08,-1926.7136209941882
28.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1926.7614450537421
16.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1931.3015871050889
10.0,0.1,0.0003039195382313198,multi,1.25e-08,-1946.0045785256998
8.0,0.1,0.00018873918221350977,multi,1.25e-08,-1958.6065197707057
25.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1960.8377584615555
14.0,0.1,0.0004893900918477494,multi,1.25e-08,-1962.8371684090573
13.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1964.9135289253097
26.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1968.5075194987603
9.0,0.1,0.000221221629107045,multi,1.25e-08,-1968.820103997226
12.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1971.6875413388716
24.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1976.0408600682586
7.0,0.1,0.00013738237958832623,multi,1.25e-08,-1980.1850863527072
25.0,0.1,0.0020433597178569417,multi,1.25e-08,-1985.5846348722987
14.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1989.7007225886878
23.0,0.1,0.0017433288221999873,multi,1.25e-08,-1990.4218362735955
14.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1992.199851775616
13.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1992.679632982267
25.0,0.1,0.0012689610031679222,multi,1.25e-08,-1992.7394111031347
27.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1997.000778227992
6.0,0.1,0.0001,multi,1.25e-08,-1997.1160694570844
15.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2001.4094463118986
17.0,0.1,0.0006723357536499335,multi,1.25e-08,-2002.276593031768
9.0,0.1,0.0002592943797404667,multi,1.25e-08,-2003.879633825251
18.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2005.1024313799437
10.0,0.1,0.0002592943797404667,multi,1.25e-08,-2008.332738051043
18.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-2009.5610913730513
13.0,0.1,0.00041753189365604,multi,1.25e-08,-2013.1311669619604
18.0,0.1,0.001082636733874054,multi,1.25e-08,-2015.6982703522228
23.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2016.4017158840666
14.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2020.696962775658
13.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2021.5717734539537
22.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2026.7556632552041
26.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2028.7141780875556
14.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2029.6931428261612
13.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2031.2810342997745
27.0,0.1,0.002395026619987486,multi,1.25e-08,-2033.1051197246663
11.0,0.1,0.0003039195382313198,multi,1.25e-08,-2037.691732926607
12.0,0.1,0.0003562247890262444,multi,1.25e-08,-2040.1334081637658
29.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-2040.3145780249588
28.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2044.4807786197182
21.0,0.1,0.0014873521072935117,multi,1.25e-08,-2044.808137178751
6.0,0.1,0.00011721022975334806,multi,1.25e-08,-2046.7142947707903
28.0,0.1,0.0014873521072935117,multi,1.25e-08,-2051.754143558961
11.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2052.3534252616414
7.0,0.1,0.00016102620275609394,multi,1.25e-08,-2052.990788742967
16.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2059.093205731977
13.0,0.1,0.0005736152510448681,multi,1.25e-08,-2070.219576866198
12.0,0.1,0.0004893900918477494,multi,1.25e-08,-2078.301827108
22.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2084.4657337340127
15.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2086.605086652038
14.0,0.1,0.0006723357536499335,multi,1.25e-08,-2089.109613279462
23.0,0.1,0.001082636733874054,multi,1.25e-08,-2091.008302642762
19.0,0.1,0.0007880462815669912,multi,1.25e-08,-2092.3076752095444
8.0,0.1,0.00016102620275609394,multi,1.25e-08,-2101.0147494421144
12.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2102.5434977482473
29.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2109.302428691799
11.0,0.1,0.00041753189365604,multi,1.25e-08,-2115.4374766898086
21.0,0.1,0.0009236708571873865,multi,1.25e-08,-2126.2632655916327
15.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2129.195890502527
11.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2131.3532208587058
8.0,0.1,0.000221221629107045,multi,1.25e-08,-2133.566712683218
12.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2134.547627657954
15.0,0.1,0.0007880462815669912,multi,1.25e-08,-2138.0466274534356
29.0,0.1,0.0028072162039411755,multi,1.25e-08,-2142.4088983559705
16.0,0.1,0.0005736152510448681,multi,1.25e-08,-2152.280763840281
17.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2156.4181167527395
19.0,0.1,0.0012689610031679222,multi,1.25e-08,-2156.792869669879
15.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2162.9669054862998
30.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-2167.5203450590843
10.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2171.585140854767
12.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2180.1615548345812
12.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2182.972187361542
21.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2183.0659578599943
27.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2183.8769620206995
19.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2186.963092788473
30.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2189.99320858725
10.0,0.1,0.0003562247890262444,multi,1.25e-08,-2192.1473029677036
23.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2206.3122953177212
17.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-2207.809971557812
10.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2219.852298665777
16.0,0.1,0.0009236708571873865,multi,1.25e-08,-2223.0539214805312
11.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2239.077867441265
7.0,0.1,0.00011721022975334806,multi,1.25e-08,-2240.1563124836125
24.0,0.1,0.0020433597178569417,multi,1.25e-08,-2252.087454091127
26.0,0.1,0.0012689610031679222,multi,1.25e-08,-2253.194768006614
13.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2258.129518884116
16.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2262.9617203075177
22.0,0.1,0.0017433288221999873,multi,1.25e-08,-2272.1185000685273
9.0,0.1,0.00018873918221350977,multi,1.25e-08,-2275.2385071963695
12.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2281.6261720619787
16.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2281.9206238935626
18.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2287.9248375246534
26.0,0.1,0.002395026619987486,multi,1.25e-08,-2295.682370742911
15.0,0.1,0.0004893900918477494,multi,1.25e-08,-2301.1563882380483
11.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2309.0693544213045
29.0,0.1,0.0014873521072935117,multi,1.25e-08,-2310.1474519078583
13.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2311.052233622796
13.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2312.94617397799
20.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2315.3523054495568
16.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2321.118539525609
9.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2321.238468209781
15.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2326.831988859381
9.0,0.1,0.0003039195382313198,multi,1.25e-08,-2332.3043664253446
18.0,0.1,0.0006723357536499335,multi,1.25e-08,-2337.0765492850064
11.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2338.02194922898
17.0,0.1,0.001082636733874054,multi,1.25e-08,-2351.625174662693
28.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2353.584533957628
17.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2356.938931614432
20.0,0.1,0.0014873521072935117,multi,1.25e-08,-2359.575270249661
10.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2365.2038897134235
9.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2377.1592893988195
14.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2379.590562230296
11.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2382.8746720025356
6.0,0.1,0.00013738237958832623,multi,1.25e-08,-2384.3558692177594
11.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-2388.7949632692034
24.0,0.1,0.001082636733874054,multi,1.25e-08,-2402.1975543001195
10.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-2402.741602048117
28.0,0.1,0.0028072162039411755,multi,1.25e-08,-2407.5777540908284
24.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2409.227396671412
7.0,0.1,0.00018873918221350977,multi,1.25e-08,-2411.5062798202475
20.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2411.5636153352216
10.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2416.6234418233316
9.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-2424.073160396269
9.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2426.6436413861666
10.0,0.1,0.000221221629107045,multi,1.25e-08,-2429.2451032930257
18.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2429.488707057427
14.0,0.1,0.00041753189365604,multi,1.25e-08,-2430.064000546353
8.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2435.816370447099
10.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-2436.6643496059633
19.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2448.9269025377275
20.0,0.1,0.0007880462815669912,multi,1.25e-08,-2452.4623465847394
14.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2454.435560375338
10.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2455.7088982413475
16.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-2458.127387305997
14.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2463.311748025008
12.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2467.3166159467823
17.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2471.588252667046
22.0,0.1,0.0009236708571873865,multi,1.25e-08,-2473.9500201495107
19.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2484.822780900553
13.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2485.6869495271803
9.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2488.7788766975036
14.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2502.2443733764853
17.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2509.7418108636202
13.0,0.1,0.0003562247890262444,multi,1.25e-08,-2520.650543652734
11.0,0.1,0.0002592943797404667,multi,1.25e-08,-2527.150930961762
18.0,0.1,0.0012689610031679222,multi,1.25e-08,-2531.748348044087
5.0,0.1,0.0001,multi,1.25e-08,-2533.4168443108692
19.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2534.5945418458973
12.0,0.1,0.0005736152510448681,multi,1.25e-08,-2535.3030727452406
29.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2535.8939066405546
11.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2536.839878920895
13.0,0.1,0.0006723357536499335,multi,1.25e-08,-2537.0212813462035
12.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-2547.848737753525
8.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-2553.4641005712247
12.0,0.1,0.0003039195382313198,multi,1.25e-08,-2556.778960764529
10.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2565.6367829195524
11.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-2567.384346316172
9.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-2573.7823398973514
8.0,0.1,0.0002592943797404667,multi,1.25e-08,-2580.590204699095
8.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2581.3163049103405
27.0,0.1,0.0012689610031679222,multi,1.25e-08,-2581.832389817713
23.0,0.1,0.0020433597178569417,multi,1.25e-08,-2583.094653045494
14.0,0.1,0.0007880462815669912,multi,1.25e-08,-2585.763459169004
11.0,0.1,0.0004893900918477494,multi,1.25e-08,-2585.925441615869
10.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-2587.4702337815143
30.0,0.1,0.0032903445623126675,multi,1.25e-08,-2597.5465455267317
8.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2600.0803217801586
17.0,0.1,0.0005736152510448681,multi,1.25e-08,-2604.616480733341
13.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2607.953267193403
25.0,0.1,0.002395026619987486,multi,1.25e-08,-2611.5008008217765
8.0,0.1,0.00013738237958832623,multi,1.25e-08,-2612.0392983420024
7.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2612.377013495622
9.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-2616.4841549036846
30.0,0.1,0.0014873521072935117,multi,1.25e-08,-2620.88234031534
25.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2631.972224828216
21.0,0.1,0.0017433288221999873,multi,1.25e-08,-2632.565665341403
20.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2635.416055693102
27.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2638.0997775448373
8.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-2643.0700570436024
26.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2644.2695520139464
12.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2652.2611385889613
28.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2652.412685675461
11.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2656.966057033411
20.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2668.641500390442
21.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2672.5033959356783
25.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2672.609884729442
15.0,0.1,0.0009236708571873865,multi,1.25e-08,-2681.4155552519305
29.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2685.6847544176308
7.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-2686.5241052803894
12.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2689.847460712755
18.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2691.9820886470397
18.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2695.356320969733
11.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-2700.775119903823
10.0,0.1,0.00041753189365604,multi,1.25e-08,-2702.504312484247
27.0,0.1,0.0028072162039411755,multi,1.25e-08,-2717.0242093410006
10.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2717.232278533534
12.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-2722.277322274008
12.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2722.929416614485
24.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2724.990384396816
9.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-2727.336917224179
30.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2729.0929713524406
30.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2736.540888042498
15.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-2745.053106305566
10.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-2746.1395213687083
8.0,0.4413793103448276,0.0017433288221999873,multi,1.25e-08,-2746.1922916285653
8.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-2746.893975488557
15.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2752.582642840367
8.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-2753.067238545016
9.0,0.4413793103448276,0.0017433288221999873,multi,1.25e-08,-2754.210255094515
15.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-2766.5519592209803
19.0,0.1,0.0014873521072935117,multi,1.25e-08,-2771.279481523672
7.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-2792.091123847026
12.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-2795.3035646015996
14.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2795.836244521363
25.0,0.1,0.001082636733874054,multi,1.25e-08,-2796.945972933818
7.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-2798.316978396425
13.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-2801.741372676943
23.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2803.481277578012
9.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-2811.480575677556
9.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-2814.399791220159
8.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-2815.0015999960733
18.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-2816.676189872155
11.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-2821.4516875096715
16.0,0.1,0.001082636733874054,multi,1.25e-08,-2826.9778217407725
21.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2828.505280227135
19.0,0.1,0.0006723357536499335,multi,1.25e-08,-2830.998240106064
13.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-2840.8842669591722
21.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2843.975883463336
7.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-2844.884731938245
7.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-2851.5270693232887
9.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-2853.385379944833
13.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-2856.1496578223205
8.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-2858.47792419284
6.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-2862.6651193764346
7.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-2867.811762482501
9.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-2868.553063528072
26.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-2871.425376140881
16.0,0.1,0.0004893900918477494,multi,1.25e-08,-2874.0260656112223
8.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2875.2781661857625
8.0,0.4413793103448276,0.0014873521072935117,multi,1.25e-08,-2881.7039071243444
6.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-2885.375444831987
7.0,0.1,0.0001,multi,1.25e-08,-2886.117788898577
11.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-2887.3437315528217
29.0,0.1,0.0032903445623126675,multi,1.25e-08,-2905.5256274137373
22.0,0.4413793103448276,0.008531678524172805,multi,1.25e-08,-2910.3738158972756
9.0,0.1,0.0003562247890262444,multi,1.25e-08,-2911.577783725188
10.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-2914.7274939228873
9.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-2916.229322659953
23.0,0.1,0.0009236708571873865,multi,1.25e-08,-2924.564502416498
6.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2928.416856024901
14.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-2931.494863414003
7.0,0.4413793103448276,0.0014873521072935117,multi,1.25e-08,-2934.9842737863755
19.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-2937.8207973974177
21.0,0.1,0.0007880462815669912,multi,1.25e-08,-2940.1376415836176
6.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-2946.8527965520316
10.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-2950.945011526089
17.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-2951.2465797710774
13.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-2962.3488013473216
22.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-2964.0938352591875
6.0,0.1,0.00016102620275609394,multi,1.25e-08,-2968.1481780755
28.0,0.1,0.0012689610031679222,multi,1.25e-08,-2974.257245173974
9.0,0.1,0.00016102620275609394,multi,1.25e-08,-2977.5933152409752
22.0,0.1,0.0020433597178569417,multi,1.25e-08,-2983.1537478936025
24.0,0.1,0.002395026619987486,multi,1.25e-08,-2984.174742660354
7.0,0.4413793103448276,0.0012689610031679222,multi,1.25e-08,-2985.325450633816
22.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-3011.4903444577335
7.0,0.1,0.000221221629107045,multi,1.25e-08,-3014.09043048036
9.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-3019.5545353316634
15.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-3023.4669916925477
17.0,0.1,0.0012689610031679222,multi,1.25e-08,-3027.1592471120066
16.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-3029.637956066548
7.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-3029.8031619738367
16.0,0.7827586206896552,0.008531678524172805,multi,1.25e-08,-3036.7723013942423
17.0,0.7827586206896552,0.008531678524172805,multi,1.25e-08,-3037.286698249399
10.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-3038.045232474899
