sigma,rho,s,w,mu,logl
10.0,5.22,0.005298316906283708,50,1.25e-08,-2397.3185329554217
15.0,3.17,0.005298316906283708,50,1.25e-08,-2397.6672275300652
28.0,1.12,0.005298316906283708,50,1.25e-08,-2397.9623610120084
18.0,2.49,0.005298316906283708,50,1.25e-08,-2398.0972213857813
13.0,4.2,0.006210169418915616,50,1.25e-08,-2398.1759258750317
15.0,3.51,0.006210169418915616,50,1.25e-08,-2398.997063433043
8.0,7.27,0.006210169418915616,50,1.25e-08,-2400.6877811708646
9.0,5.9,0.005298316906283708,50,1.25e-08,-2400.9803149671197
7.0,8.29,0.006210169418915616,50,1.25e-08,-2401.0302893531452
11.0,4.54,0.006210169418915616,50,1.25e-08,-2401.716935473344
14.0,3.86,0.006210169418915616,50,1.25e-08,-2402.752265673219
26.0,1.47,0.006210169418915616,50,1.25e-08,-2404.140247854824
20.0,1.81,0.005298316906283708,50,1.25e-08,-2405.5054938804196
7.0,7.27,0.006210169418915616,50,1.25e-08,-2406.5654940521235
13.0,3.86,0.005298316906283708,50,1.25e-08,-2409.234856556644
6.0,8.98,0.005298316906283708,50,1.25e-08,-2409.603590542769
6.0,9.66,0.006210169418915616,50,1.25e-08,-2409.909241916246
16.0,2.83,0.006210169418915616,50,1.25e-08,-2409.9141405550636
12.0,3.51,0.005298316906283708,50,1.25e-08,-2410.2004699696126
14.0,3.51,0.005298316906283708,50,1.25e-08,-2410.3785568763556
5.0,9.66,0.006210169418915616,50,1.25e-08,-2411.675370837341
11.0,5.22,0.006210169418915616,50,1.25e-08,-2412.490745672362
13.0,3.17,0.005298316906283708,50,1.25e-08,-2413.4485344417744
6.0,8.29,0.006210169418915616,50,1.25e-08,-2413.567581762405
8.0,5.56,0.005298316906283708,50,1.25e-08,-2413.675698571493
22.0,2.15,0.006210169418915616,50,1.25e-08,-2414.2921914875124
5.0,8.63,0.005298316906283708,50,1.25e-08,-2414.830713672538
18.0,2.83,0.006210169418915616,50,1.25e-08,-2415.9266130819096
9.0,5.56,0.006210169418915616,50,1.25e-08,-2417.769263347932
9.0,4.88,0.005298316906283708,50,1.25e-08,-2417.8218902133085
23.0,1.47,0.005298316906283708,50,1.25e-08,-2418.5228160964634
23.0,1.81,0.005298316906283708,50,1.25e-08,-2419.840777980132
9.0,6.59,0.006210169418915616,50,1.25e-08,-2420.230437041461
25.0,1.81,0.006210169418915616,50,1.25e-08,-2421.07197631861
11.0,3.86,0.005298316906283708,50,1.25e-08,-2423.6611609298657
8.0,6.24,0.006210169418915616,50,1.25e-08,-2424.461412691394
10.0,5.9,0.006210169418915616,50,1.25e-08,-2425.8835732614707
29.0,1.47,0.006210169418915616,50,1.25e-08,-2426.3583502773627
22.0,1.81,0.006210169418915616,50,1.25e-08,-2427.9916404162022
20.0,2.49,0.006210169418915616,50,1.25e-08,-2429.3754504580083
6.0,7.27,0.005298316906283708,50,1.25e-08,-2431.4190005397923
10.0,4.88,0.006210169418915616,50,1.25e-08,-2433.316855596678
14.0,2.83,0.005298316906283708,50,1.25e-08,-2436.917434852251
7.0,8.63,0.006210169418915616,50,1.25e-08,-2437.348288674146
8.0,6.93,0.005298316906283708,50,1.25e-08,-2437.5019770901986
7.0,6.24,0.005298316906283708,50,1.25e-08,-2437.955627685097
7.0,7.95,0.005298316906283708,50,1.25e-08,-2439.4161849363772
4.0,10.0,0.005298316906283708,50,1.25e-08,-2441.478234677372
8.0,7.61,0.006210169418915616,50,1.25e-08,-2443.1541705649215
6.0,10.0,0.006210169418915616,50,1.25e-08,-2444.6695972701914
11.0,4.88,0.005298316906283708,50,1.25e-08,-2446.9263243901532
12.0,4.88,0.006210169418915616,50,1.25e-08,-2448.3090727208296
27.0,1.47,0.005298316906283708,50,1.25e-08,-2448.372868326493
5.0,9.32,0.006210169418915616,50,1.25e-08,-2448.5034771091105
6.0,9.32,0.005298316906283708,50,1.25e-08,-2455.5892397306834
7.0,6.93,0.006210169418915616,50,1.25e-08,-2455.5984827851707
17.0,3.17,0.006210169418915616,50,1.25e-08,-2457.6250447907714
13.0,3.51,0.006210169418915616,50,1.25e-08,-2458.196576011325
17.0,2.83,0.005298316906283708,50,1.25e-08,-2458.495493438064
10.0,4.2,0.005298316906283708,50,1.25e-08,-2458.5097263658445
6.0,7.95,0.006210169418915616,50,1.25e-08,-2458.982175194521
27.0,1.12,0.005298316906283708,50,1.25e-08,-2461.2076837509458
19.0,2.15,0.006210169418915616,50,1.25e-08,-2461.282336356279
25.0,1.47,0.006210169418915616,50,1.25e-08,-2461.947156784622
17.0,2.49,0.006210169418915616,50,1.25e-08,-2462.65910156529
30.0,1.12,0.006210169418915616,50,1.25e-08,-2462.7341539575586
12.0,3.86,0.006210169418915616,50,1.25e-08,-2463.4623828680337
17.0,2.15,0.005298316906283708,50,1.25e-08,-2466.6188124612686
5.0,8.29,0.005298316906283708,50,1.25e-08,-2467.0302401326067
9.0,6.24,0.005298316906283708,50,1.25e-08,-2470.647246609813
14.0,3.17,0.006210169418915616,50,1.25e-08,-2472.457735575518
10.0,5.56,0.005298316906283708,50,1.25e-08,-2475.5106729245426
21.0,2.15,0.005298316906283708,50,1.25e-08,-2480.5174024405082
13.0,4.54,0.006210169418915616,50,1.25e-08,-2481.145417565781
9.0,6.93,0.006210169418915616,50,1.25e-08,-2481.773071149314
11.0,5.56,0.006210169418915616,50,1.25e-08,-2488.044068960372
11.0,4.2,0.006210169418915616,50,1.25e-08,-2488.4693899255985
7.0,8.98,0.006210169418915616,50,1.25e-08,-2489.1566959027987
23.0,2.15,0.006210169418915616,50,1.25e-08,-2489.658609859977
30.0,1.47,0.006210169418915616,50,1.25e-08,-2490.2600150765084
16.0,3.51,0.006210169418915616,50,1.25e-08,-2490.477357160913
26.0,1.81,0.006210169418915616,50,1.25e-08,-2491.8830469708573
4.0,9.66,0.005298316906283708,50,1.25e-08,-2493.613512462777
19.0,2.49,0.005298316906283708,50,1.25e-08,-2494.3526854482097
15.0,2.49,0.005298316906283708,50,1.25e-08,-2495.6162829892037
8.0,5.9,0.006210169418915616,50,1.25e-08,-2496.688343061133
9.0,5.22,0.006210169418915616,50,1.25e-08,-2496.735780300786
12.0,4.54,0.005298316906283708,50,1.25e-08,-2496.975385228099
10.0,6.24,0.006210169418915616,50,1.25e-08,-2499.718318233615
5.0,8.98,0.006210169418915616,50,1.25e-08,-2501.4535620669567
19.0,1.81,0.005298316906283708,50,1.25e-08,-2502.040656509695
14.0,4.2,0.006210169418915616,50,1.25e-08,-2502.2728844085204
8.0,5.22,0.005298316906283708,50,1.25e-08,-2502.6636111718126
6.0,6.93,0.005298316906283708,50,1.25e-08,-2502.9988306884084
7.0,8.29,0.005298316906283708,50,1.25e-08,-2503.8753687787203
8.0,7.95,0.006210169418915616,50,1.25e-08,-2505.46559860697
15.0,3.86,0.006210169418915616,50,1.25e-08,-2506.096388604449
24.0,1.81,0.005298316906283708,50,1.25e-08,-2509.045203456566
19.0,2.83,0.006210169418915616,50,1.25e-08,-2509.540674759833
22.0,1.47,0.005298316906283708,50,1.25e-08,-2510.2833782557964
8.0,7.27,0.005298316906283708,50,1.25e-08,-2512.0769483001
16.0,3.17,0.005298316906283708,50,1.25e-08,-2512.461932278703
15.0,2.83,0.006210169418915616,50,1.25e-08,-2514.017435003221
6.0,9.66,0.005298316906283708,50,1.25e-08,-2514.1894583642197
21.0,1.81,0.006210169418915616,50,1.25e-08,-2516.336891239435
21.0,2.49,0.006210169418915616,50,1.25e-08,-2524.0298950843635
9.0,4.54,0.005298316906283708,50,1.25e-08,-2526.2087408597386
6.0,7.61,0.006210169418915616,50,1.25e-08,-2526.6856061955336
7.0,5.9,0.005298316906283708,50,1.25e-08,-2527.1358402836613
7.0,6.59,0.006210169418915616,50,1.25e-08,-2533.9512245306905
13.0,4.2,0.005298316906283708,50,1.25e-08,-2535.2465508715027
28.0,1.47,0.005298316906283708,50,1.25e-08,-2537.59674747534
10.0,4.54,0.006210169418915616,50,1.25e-08,-2539.5857022026225
5.0,7.95,0.005298316906283708,50,1.25e-08,-2539.836846313494
29.0,1.12,0.006210169418915616,50,1.25e-08,-2542.6682756627224
15.0,3.51,0.005298316906283708,50,1.25e-08,-2545.7555103976365
14.0,3.86,0.005298316906283708,50,1.25e-08,-2553.1459036632937
7.0,9.32,0.006210169418915616,50,1.25e-08,-2554.7255978115013
12.0,5.22,0.006210169418915616,50,1.25e-08,-2556.4201749289323
24.0,1.47,0.006210169418915616,50,1.25e-08,-2557.4531327789837
26.0,1.12,0.005298316906283708,50,1.25e-08,-2558.367385401103
4.0,9.32,0.005298316906283708,50,1.25e-08,-2561.1420063919177
11.0,5.22,0.005298316906283708,50,1.25e-08,-2564.1159469639088
9.0,7.27,0.006210169418915616,50,1.25e-08,-2566.5580374407728
9.0,6.59,0.005298316906283708,50,1.25e-08,-2568.1277991839493
12.0,3.17,0.005298316906283708,50,1.25e-08,-2571.293429603945
5.0,8.63,0.006210169418915616,50,1.25e-08,-2572.287633162112
11.0,3.51,0.005298316906283708,50,1.25e-08,-2577.221883313684
7.0,8.63,0.005298316906283708,50,1.25e-08,-2583.7357137056524
6.0,10.0,0.005298316906283708,50,1.25e-08,-2584.0649070770687
8.0,8.29,0.006210169418915616,50,1.25e-08,-2585.1239315048315
18.0,2.15,0.006210169418915616,50,1.25e-08,-2585.9917482989013
18.0,3.17,0.006210169418915616,50,1.25e-08,-2588.478297688828
10.0,5.9,0.005298316906283708,50,1.25e-08,-2588.6689718779535
27.0,1.81,0.006210169418915616,50,1.25e-08,-2593.801018816427
4.0,10.0,0.006210169418915616,50,1.25e-08,-2598.943008539745
11.0,5.9,0.006210169418915616,50,1.25e-08,-2599.537265467212
10.0,6.59,0.006210169418915616,50,1.25e-08,-2601.8164446886108
16.0,2.49,0.006210169418915616,50,1.25e-08,-2602.371072475614
24.0,2.15,0.006210169418915616,50,1.25e-08,-2603.078444655707
18.0,2.83,0.005298316906283708,50,1.25e-08,-2603.2519090188152
13.0,2.83,0.005298316906283708,50,1.25e-08,-2603.684987004955
6.0,6.59,0.005298316906283708,50,1.25e-08,-2604.662569570856
8.0,7.61,0.005298316906283708,50,1.25e-08,-2606.603862207716
22.0,2.15,0.005298316906283708,50,1.25e-08,-2609.5222581021253
8.0,5.56,0.006210169418915616,50,1.25e-08,-2610.2280339445556
15.0,2.49,0.004520353656360241,50,1.25e-08,-2617.458034784937
22.0,1.47,0.004520353656360241,50,1.25e-08,-2617.461788631669
19.0,1.81,0.004520353656360241,50,1.25e-08,-2617.4925305875513
4.0,10.0,0.004520353656360241,50,1.25e-08,-2618.0849504974894
10.0,4.2,0.004520353656360241,50,1.25e-08,-2618.2956544141616
13.0,4.88,0.006210169418915616,50,1.25e-08,-2618.4661468366075
6.0,7.27,0.004520353656360241,50,1.25e-08,-2618.5278600971606
7.0,6.24,0.004520353656360241,50,1.25e-08,-2618.658514791536
5.0,8.29,0.004520353656360241,50,1.25e-08,-2619.484880098098
10.0,3.86,0.005298316906283708,50,1.25e-08,-2619.5422921859654
6.0,7.27,0.006210169418915616,50,1.25e-08,-2619.5591584866524
26.0,1.12,0.004520353656360241,50,1.25e-08,-2619.780187909226
5.0,8.63,0.004520353656360241,50,1.25e-08,-2619.8284258569947
17.0,2.15,0.004520353656360241,50,1.25e-08,-2620.0415412047987
8.0,5.22,0.004520353656360241,50,1.25e-08,-2620.2775719658084
9.0,4.54,0.004520353656360241,50,1.25e-08,-2622.8939496394746
16.0,2.15,0.005298316906283708,50,1.25e-08,-2623.01066483436
6.0,6.93,0.004520353656360241,50,1.25e-08,-2623.706229843254
27.0,1.12,0.004520353656360241,50,1.25e-08,-2624.1233416758305
14.0,2.83,0.004520353656360241,50,1.25e-08,-2625.3704643699984
8.0,5.56,0.004520353656360241,50,1.25e-08,-2626.3090099477126
9.0,4.88,0.004520353656360241,50,1.25e-08,-2626.4494387930545
7.0,5.9,0.004520353656360241,50,1.25e-08,-2626.6687123080046
11.0,3.86,0.004520353656360241,50,1.25e-08,-2627.0657046849174
12.0,3.17,0.004520353656360241,50,1.25e-08,-2628.465300062966
9.0,4.88,0.006210169418915616,50,1.25e-08,-2628.5683012637946
4.0,9.66,0.004520353656360241,50,1.25e-08,-2628.6544511082684
11.0,3.51,0.004520353656360241,50,1.25e-08,-2631.25592173583
7.0,9.66,0.006210169418915616,50,1.25e-08,-2632.54508557135
25.0,1.81,0.005298316906283708,50,1.25e-08,-2633.5223822242106
12.0,3.51,0.006210169418915616,50,1.25e-08,-2634.1211352921
13.0,3.17,0.004520353656360241,50,1.25e-08,-2634.5542724894917
12.0,3.51,0.004520353656360241,50,1.25e-08,-2635.0419384829793
13.0,2.83,0.004520353656360241,50,1.25e-08,-2635.372783360892
5.0,7.61,0.005298316906283708,50,1.25e-08,-2635.830582785307
5.0,8.98,0.004520353656360241,50,1.25e-08,-2636.7271571885467
6.0,7.61,0.004520353656360241,50,1.25e-08,-2636.8883680762965
16.0,2.15,0.004520353656360241,50,1.25e-08,-2637.185093971514
5.0,7.95,0.004520353656360241,50,1.25e-08,-2637.8364110483008
23.0,1.47,0.004520353656360241,50,1.25e-08,-2640.3987967783014
21.0,1.47,0.004520353656360241,50,1.25e-08,-2640.6348504376488
20.0,2.49,0.005298316906283708,50,1.25e-08,-2642.369827610672
7.0,6.59,0.004520353656360241,50,1.25e-08,-2642.536968685705
8.0,4.88,0.005298316906283708,50,1.25e-08,-2644.6964589999384
4.0,8.98,0.005298316906283708,50,1.25e-08,-2645.6932425392447
10.0,3.86,0.004520353656360241,50,1.25e-08,-2645.761402410852
18.0,1.81,0.004520353656360241,50,1.25e-08,-2645.9225635934163
7.0,6.24,0.006210169418915616,50,1.25e-08,-2646.0304994644234
13.0,3.17,0.006210169418915616,50,1.25e-08,-2647.130471726854
20.0,1.81,0.004520353656360241,50,1.25e-08,-2647.5871556113034
17.0,3.51,0.006210169418915616,50,1.25e-08,-2648.8992873408893
12.0,4.88,0.005298316906283708,50,1.25e-08,-2650.1186030677236
21.0,1.47,0.005298316906283708,50,1.25e-08,-2650.363437299661
25.0,1.12,0.004520353656360241,50,1.25e-08,-2650.7309409385675
28.0,1.12,0.006210169418915616,50,1.25e-08,-2652.671348262292
4.0,9.32,0.004520353656360241,50,1.25e-08,-2653.3580226310078
29.0,1.47,0.005298316906283708,50,1.25e-08,-2653.823783848604
20.0,2.83,0.006210169418915616,50,1.25e-08,-2654.3531765297803
20.0,1.81,0.006210169418915616,50,1.25e-08,-2655.4151985016674
6.0,6.59,0.004520353656360241,50,1.25e-08,-2656.082812004126
11.0,3.86,0.006210169418915616,50,1.25e-08,-2656.8626883334264
7.0,5.56,0.005298316906283708,50,1.25e-08,-2658.217157955163
16.0,2.49,0.004520353656360241,50,1.25e-08,-2658.3807907965806
18.0,1.81,0.005298316906283708,50,1.25e-08,-2659.595612485634
28.0,1.12,0.004520353656360241,50,1.25e-08,-2660.4983670960164
14.0,2.49,0.004520353656360241,50,1.25e-08,-2661.4389526588457
8.0,4.88,0.004520353656360241,50,1.25e-08,-2661.6949273385167
10.0,4.54,0.004520353656360241,50,1.25e-08,-2661.8613121922854
22.0,2.49,0.006210169418915616,50,1.25e-08,-2662.2197287358954
5.0,8.29,0.006210169418915616,50,1.25e-08,-2663.0183744883966
14.0,4.54,0.006210169418915616,50,1.25e-08,-2664.483096817844
5.0,9.32,0.004520353656360241,50,1.25e-08,-2668.33228728585
9.0,7.61,0.006210169418915616,50,1.25e-08,-2671.3501503863745
8.0,5.9,0.004520353656360241,50,1.25e-08,-2671.5155584316235
18.0,2.15,0.004520353656360241,50,1.25e-08,-2671.9697256104705
7.0,5.56,0.004520353656360241,50,1.25e-08,-2672.4302050481692
6.0,7.95,0.004520353656360241,50,1.25e-08,-2675.711795047776
7.0,8.98,0.005298316906283708,50,1.25e-08,-2677.1487135230027
5.0,7.61,0.004520353656360241,50,1.25e-08,-2677.372922826756
8.0,8.63,0.006210169418915616,50,1.25e-08,-2679.9871357958427
4.0,9.66,0.006210169418915616,50,1.25e-08,-2680.7200151756397
9.0,5.22,0.004520353656360241,50,1.25e-08,-2680.9477303681006
16.0,3.86,0.006210169418915616,50,1.25e-08,-2682.67355895936
9.0,4.2,0.004520353656360241,50,1.25e-08,-2682.769094109186
15.0,4.2,0.006210169418915616,50,1.25e-08,-2687.3760925064107
14.0,2.49,0.005298316906283708,50,1.25e-08,-2688.9177525563746
9.0,6.93,0.005298316906283708,50,1.25e-08,-2689.1289540283224
25.0,1.12,0.005298316906283708,50,1.25e-08,-2692.604056280001
7.0,6.93,0.004520353656360241,50,1.25e-08,-2693.5153470677346
4.0,8.98,0.004520353656360241,50,1.25e-08,-2693.780246194803
23.0,1.47,0.006210169418915616,50,1.25e-08,-2694.25101125501
17.0,3.17,0.005298316906283708,50,1.25e-08,-2694.45629827865
14.0,2.83,0.006210169418915616,50,1.25e-08,-2702.784585147842
12.0,5.56,0.006210169418915616,50,1.25e-08,-2703.6196963032216
24.0,1.47,0.004520353656360241,50,1.25e-08,-2704.562394674036
11.0,4.2,0.004520353656360241,50,1.25e-08,-2704.589333292449
9.0,4.2,0.005298316906283708,50,1.25e-08,-2705.6165613680687
15.0,2.83,0.004520353656360241,50,1.25e-08,-2707.542852519044
5.0,9.66,0.004520353656360241,50,1.25e-08,-2713.0386735037673
20.0,1.47,0.004520353656360241,50,1.25e-08,-2715.5319326874974
10.0,4.2,0.006210169418915616,50,1.25e-08,-2717.230975890513
8.0,7.95,0.005298316906283708,50,1.25e-08,-2718.371484138448
11.0,5.56,0.005298316906283708,50,1.25e-08,-2718.881926792538
6.0,6.24,0.004520353656360241,50,1.25e-08,-2720.0436499138104
13.0,4.54,0.005298316906283708,50,1.25e-08,-2720.5275195954173
24.0,1.12,0.004520353656360241,50,1.25e-08,-2720.657663849497
7.0,10.0,0.006210169418915616,50,1.25e-08,-2721.2914457811603
28.0,1.81,0.006210169418915616,50,1.25e-08,-2724.0461994833013
29.0,1.12,0.004520353656360241,50,1.25e-08,-2726.0059328607413
10.0,6.93,0.006210169418915616,50,1.25e-08,-2727.8273514420325
21.0,1.81,0.004520353656360241,50,1.25e-08,-2729.276265277769
10.0,6.24,0.005298316906283708,50,1.25e-08,-2730.7926647154236
6.0,8.29,0.004520353656360241,50,1.25e-08,-2732.394694297037
15.0,2.15,0.004520353656360241,50,1.25e-08,-2733.9543175181043
12.0,3.86,0.004520353656360241,50,1.25e-08,-2738.592460703736
11.0,6.24,0.006210169418915616,50,1.25e-08,-2740.8493856604073
6.0,6.24,0.005298316906283708,50,1.25e-08,-2740.9646789933513
6.0,6.93,0.006210169418915616,50,1.25e-08,-2740.9734170927463
17.0,1.81,0.004520353656360241,50,1.25e-08,-2740.9818574292267
5.0,7.27,0.004520353656360241,50,1.25e-08,-2741.0080243529615
14.0,3.17,0.004520353656360241,50,1.25e-08,-2742.420111319092
11.0,3.17,0.004520353656360241,50,1.25e-08,-2743.556994360231
7.0,8.29,0.007278953843983146,50,1.25e-08,-2746.4549401430686
20.0,2.49,0.007278953843983146,50,1.25e-08,-2746.509054292639
11.0,5.22,0.007278953843983146,50,1.25e-08,-2746.572485920942
9.0,6.59,0.007278953843983146,50,1.25e-08,-2746.6864052601677
10.0,5.9,0.007278953843983146,50,1.25e-08,-2746.904627419247
8.0,7.27,0.007278953843983146,50,1.25e-08,-2746.998214609167
6.0,9.66,0.007278953843983146,50,1.25e-08,-2747.18186227769
29.0,1.47,0.007278953843983146,50,1.25e-08,-2747.944229612822
18.0,2.83,0.007278953843983146,50,1.25e-08,-2748.038701200565
25.0,1.81,0.007278953843983146,50,1.25e-08,-2748.4517452807677
17.0,3.17,0.007278953843983146,50,1.25e-08,-2748.9370693781493
4.0,8.63,0.005298316906283708,50,1.25e-08,-2749.123358374559
8.0,6.24,0.004520353656360241,50,1.25e-08,-2749.3109208931455
6.0,9.32,0.007278953843983146,50,1.25e-08,-2749.3190301479717
22.0,2.15,0.007278953843983146,50,1.25e-08,-2749.6101433312656
12.0,4.88,0.007278953843983146,50,1.25e-08,-2749.662487959179
14.0,3.86,0.007278953843983146,50,1.25e-08,-2750.4682000197845
25.0,2.15,0.006210169418915616,50,1.25e-08,-2750.8125721675983
4.0,8.63,0.004520353656360241,50,1.25e-08,-2751.732349294457
30.0,1.47,0.007278953843983146,50,1.25e-08,-2751.993594884852
13.0,4.2,0.007278953843983146,50,1.25e-08,-2752.0000843330936
8.0,7.61,0.007278953843983146,50,1.25e-08,-2752.9824077044545
13.0,3.51,0.004520353656360241,50,1.25e-08,-2753.0478757325072
7.0,8.63,0.007278953843983146,50,1.25e-08,-2753.0585180619705
15.0,3.51,0.007278953843983146,50,1.25e-08,-2753.096999761869
26.0,1.81,0.007278953843983146,50,1.25e-08,-2753.4392401189248
23.0,2.15,0.007278953843983146,50,1.25e-08,-2753.9115126189427
12.0,2.83,0.004520353656360241,50,1.25e-08,-2754.0902699239077
16.0,3.51,0.005298316906283708,50,1.25e-08,-2754.453982026993
9.0,6.24,0.007278953843983146,50,1.25e-08,-2757.4573195609883
5.0,7.27,0.005298316906283708,50,1.25e-08,-2758.0174232066865
13.0,4.54,0.007278953843983146,50,1.25e-08,-2758.263392622007
16.0,3.51,0.007278953843983146,50,1.25e-08,-2758.314519530456
6.0,10.0,0.007278953843983146,50,1.25e-08,-2758.8873682082067
7.0,7.95,0.007278953843983146,50,1.25e-08,-2758.9429024486617
12.0,4.54,0.007278953843983146,50,1.25e-08,-2759.1376376410517
10.0,5.56,0.007278953843983146,50,1.25e-08,-2759.706108250177
8.0,4.54,0.004520353656360241,50,1.25e-08,-2761.0915554763283
10.0,4.88,0.004520353656360241,50,1.25e-08,-2761.2825714010105
19.0,2.83,0.007278953843983146,50,1.25e-08,-2762.394078865167
7.0,5.22,0.004520353656360241,50,1.25e-08,-2763.194251886265
16.0,3.17,0.007278953843983146,50,1.25e-08,-2763.7223199794344
11.0,5.56,0.007278953843983146,50,1.25e-08,-2763.9532662364095
10.0,3.51,0.004520353656360241,50,1.25e-08,-2764.7884421703984
14.0,4.2,0.007278953843983146,50,1.25e-08,-2764.817946624626
15.0,3.86,0.007278953843983146,50,1.25e-08,-2765.023855834451
14.0,4.2,0.005298316906283708,50,1.25e-08,-2765.4958056025007
9.0,6.93,0.007278953843983146,50,1.25e-08,-2765.833756567576
8.0,6.93,0.007278953843983146,50,1.25e-08,-2766.000491474766
21.0,2.49,0.007278953843983146,50,1.25e-08,-2766.178196322358
6.0,8.98,0.007278953843983146,50,1.25e-08,-2766.8121325002526
7.0,7.27,0.004520353656360241,50,1.25e-08,-2767.6456104002805
5.0,10.0,0.004520353656360241,50,1.25e-08,-2769.446302768514
10.0,6.24,0.007278953843983146,50,1.25e-08,-2771.294223211482
28.0,1.47,0.007278953843983146,50,1.25e-08,-2771.972665833905
30.0,0.78,0.004520353656360241,50,1.25e-08,-2772.181783952881
17.0,2.49,0.004520353656360241,50,1.25e-08,-2772.3187235842156
