sigma,rho,s,w,mu,logl
72.28571428571429,0.1,0.005298316906283708,multi,1.25e-08,-210.44738852641217
82.46938775510205,0.1,0.005298316906283708,multi,1.25e-08,-215.722570686082
62.102040816326536,0.1,0.004520353656360241,multi,1.25e-08,-309.35977012784247
31.551020408163268,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-328.57544504116754
92.6530612244898,0.1,0.005298316906283708,multi,1.25e-08,-332.93706491449416
82.46938775510205,0.1,0.006210169418915616,multi,1.25e-08,-357.4171014355063
72.28571428571429,0.1,0.004520353656360241,multi,1.25e-08,-362.2939366910075
62.102040816326536,0.1,0.005298316906283708,multi,1.25e-08,-405.6912652532876
92.6530612244898,0.1,0.006210169418915616,multi,1.25e-08,-408.32811880262307
21.367346938775512,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-446.6175626974091
21.367346938775512,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-470.7107837117062
72.28571428571429,0.1,0.006210169418915616,multi,1.25e-08,-478.5595129198225
31.551020408163268,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-488.1694315731329
51.91836734693878,0.1,0.0038566204211634724,multi,1.25e-08,-496.67338180152296
102.83673469387756,0.1,0.005298316906283708,multi,1.25e-08,-524.3413887101206
82.46938775510205,0.1,0.004520353656360241,multi,1.25e-08,-545.642210280587
11.183673469387756,1.124137931034483,0.005298316906283708,multi,1.25e-08,-556.6850423301387
21.367346938775512,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-558.6251972872053
51.91836734693878,0.1,0.004520353656360241,multi,1.25e-08,-572.5581707421818
11.183673469387756,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-578.4885741918463
102.83673469387756,0.1,0.006210169418915616,multi,1.25e-08,-588.9749365694902
62.102040816326536,0.1,0.0038566204211634724,multi,1.25e-08,-623.1202430060036
11.183673469387756,1.124137931034483,0.004520353656360241,multi,1.25e-08,-624.1825128575636
21.367346938775512,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-647.2013089972982
31.551020408163268,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-651.0657748261581
21.367346938775512,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-744.4450717410771
11.183673469387756,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-751.8288321433611
21.367346938775512,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-752.7978437230597
41.734693877551024,0.1,0.0032903445623126675,multi,1.25e-08,-758.0841294229324
92.6530612244898,0.1,0.004520353656360241,multi,1.25e-08,-769.8352927815636
113.02040816326532,0.1,0.005298316906283708,multi,1.25e-08,-780.2168783374188
41.734693877551024,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-794.3674808290133
51.91836734693878,0.1,0.0032903445623126675,multi,1.25e-08,-797.4844581488437
11.183673469387756,1.806896551724138,0.005298316906283708,multi,1.25e-08,-826.7711957527789
11.183673469387756,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-842.9716429582597
41.734693877551024,0.1,0.0028072162039411755,multi,1.25e-08,-844.1871255928099
62.102040816326536,0.1,0.006210169418915616,multi,1.25e-08,-859.9103701695674
113.02040816326532,0.1,0.006210169418915616,multi,1.25e-08,-882.3966175019708
11.183673469387756,1.124137931034483,0.006210169418915616,multi,1.25e-08,-883.5881032159825
11.183673469387756,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-904.1397925753894
82.46938775510205,0.1,0.007278953843983146,multi,1.25e-08,-909.9263606761915
92.6530612244898,0.1,0.007278953843983146,multi,1.25e-08,-928.926282223257
11.183673469387756,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-932.2715667125601
21.367346938775512,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-973.2214157923297
41.734693877551024,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-973.6589720006982
51.91836734693878,0.1,0.005298316906283708,multi,1.25e-08,-976.9576472848435
41.734693877551024,0.1,0.0038566204211634724,multi,1.25e-08,-989.3737336243744
11.183673469387756,1.806896551724138,0.004520353656360241,multi,1.25e-08,-994.8548124061483
72.28571428571429,0.1,0.0038566204211634724,multi,1.25e-08,-996.2721949752292
102.83673469387756,0.1,0.004520353656360241,multi,1.25e-08,-1001.9422793005092
11.183673469387756,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1037.3394478757918
21.367346938775512,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1055.213537934494
31.551020408163268,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1079.1195233607623
31.551020408163268,0.1,0.0020433597178569417,multi,1.25e-08,-1082.6022548446654
11.183673469387756,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1104.5992981425509
123.20408163265307,0.1,0.005298316906283708,multi,1.25e-08,-1104.671386488466
72.28571428571429,0.1,0.007278953843983146,multi,1.25e-08,-1113.3238275429753
102.83673469387756,0.1,0.007278953843983146,multi,1.25e-08,-1123.766542321422
31.551020408163268,0.1,0.002395026619987486,multi,1.25e-08,-1134.1940363769118
41.734693877551024,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1189.859813460888
11.183673469387756,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1214.8204313100562
113.02040816326532,0.1,0.004520353656360241,multi,1.25e-08,-1240.2946723784175
11.183673469387756,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1242.9911929413088
123.20408163265307,0.1,0.006210169418915616,multi,1.25e-08,-1284.4054748720034
41.734693877551024,0.1,0.002395026619987486,multi,1.25e-08,-1295.1420601311481
11.183673469387756,2.148275862068966,0.004520353656360241,multi,1.25e-08,-1301.5935178325394
21.367346938775512,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1310.8274275032895
21.367346938775512,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1314.2169202130046
11.183673469387756,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1324.0639217285038
31.551020408163268,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1332.6580074958529
31.551020408163268,0.1,0.0017433288221999873,multi,1.25e-08,-1341.9419660146991
21.367346938775512,0.1,0.001082636733874054,multi,1.25e-08,-1400.4052884165162
62.102040816326536,0.1,0.0032903445623126675,multi,1.25e-08,-1407.6321096351867
21.367346938775512,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1412.125662467135
82.46938775510205,0.1,0.0038566204211634724,multi,1.25e-08,-1418.1919034810164
21.367346938775512,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1421.957321083366
11.183673469387756,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1449.9930149587228
31.551020408163268,0.1,0.0028072162039411755,multi,1.25e-08,-1455.2826024757903
21.367346938775512,0.1,0.0012689610031679222,multi,1.25e-08,-1456.0383426548242
113.02040816326532,0.1,0.007278953843983146,multi,1.25e-08,-1471.0369395449015
41.734693877551024,0.1,0.004520353656360241,multi,1.25e-08,-1496.9415975351599
123.20408163265307,0.1,0.004520353656360241,multi,1.25e-08,-1498.4291791618994
11.183673469387756,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1502.5951388278088
133.38775510204084,0.1,0.005298316906283708,multi,1.25e-08,-1507.1389669362616
31.551020408163268,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1516.0076074567157
51.91836734693878,0.1,0.0028072162039411755,multi,1.25e-08,-1530.7852897033308
11.183673469387756,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1538.359169576691
11.183673469387756,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1544.4393610122388
31.551020408163268,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1576.6672355040146
11.183673469387756,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1592.90683177441
21.367346938775512,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1618.8986326007605
62.102040816326536,0.1,0.007278953843983146,multi,1.25e-08,-1627.2171172625476
21.367346938775512,0.1,0.0009236708571873865,multi,1.25e-08,-1627.4950129529275
1.0,3.855172413793104,0.004520353656360241,multi,1.25e-08,-1635.9466541878257
1.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-1649.4562291773173
11.183673469387756,0.1,0.0003562247890262444,multi,1.25e-08,-1650.6319934576334
11.183673469387756,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-1660.629409364523
41.734693877551024,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1660.9539277517547
1.0,4.196551724137931,0.004520353656360241,multi,1.25e-08,-1667.816107207162
51.91836734693878,0.1,0.006210169418915616,multi,1.25e-08,-1668.3755125802797
51.91836734693878,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1676.322156391125
21.367346938775512,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1686.0379188031225
11.183673469387756,0.1,0.0003039195382313198,multi,1.25e-08,-1704.3545263794028
11.183673469387756,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-1706.099809453201
11.183673469387756,1.4655172413793105,0.007278953843983146,multi,1.25e-08,-1710.0038173868425
31.551020408163268,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1710.6630452817108
1.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-1717.571051013331
11.183673469387756,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1723.8661891179152
1.0,4.537931034482758,0.004520353656360241,multi,1.25e-08,-1738.214022967769
21.367346938775512,0.1,0.0014873521072935117,multi,1.25e-08,-1755.5396099263419
11.183673469387756,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-1767.0838091560793
11.183673469387756,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1780.4427532560358
11.183673469387756,1.806896551724138,0.0038566204211634724,multi,1.25e-08,-1781.1616845105884
133.38775510204084,0.1,0.004520353656360241,multi,1.25e-08,-1795.3480306803517
133.38775510204084,0.1,0.006210169418915616,multi,1.25e-08,-1796.1417865679264
92.6530612244898,0.1,0.0038566204211634724,multi,1.25e-08,-1797.521132138093
1.0,3.513793103448276,0.005298316906283708,multi,1.25e-08,-1806.8861268861347
1.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-1810.6425670382719
82.46938775510205,0.1,0.008531678524172805,multi,1.25e-08,-1821.338998204391
92.6530612244898,0.1,0.008531678524172805,multi,1.25e-08,-1837.5443927673157
11.183673469387756,0.1,0.00041753189365604,multi,1.25e-08,-1838.9912080423833
1.0,4.879310344827586,0.004520353656360241,multi,1.25e-08,-1841.8305507395894
1.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-1853.381956055876
51.91836734693878,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1869.4630524643328
1.0,3.855172413793104,0.005298316906283708,multi,1.25e-08,-1870.4878048394216
1.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-1897.9265041200415
123.20408163265307,0.1,0.007278953843983146,multi,1.25e-08,-1959.306795459427
31.551020408163268,0.1,0.0014873521072935117,multi,1.25e-08,-1959.7352076476213
1.0,5.220689655172413,0.004520353656360241,multi,1.25e-08,-1974.4058000512396
1.0,4.196551724137931,0.0038566204211634724,multi,1.25e-08,-1976.8694675702095
1.0,3.855172413793104,0.0038566204211634724,multi,1.25e-08,-1982.182120482436
21.367346938775512,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1986.4258735624448
1.0,4.196551724137931,0.005298316906283708,multi,1.25e-08,-1989.6000605773813
21.367346938775512,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1992.6585650016523
143.57142857142858,0.1,0.005298316906283708,multi,1.25e-08,-1997.6197749512144
1.0,4.537931034482758,0.0038566204211634724,multi,1.25e-08,-1998.4639884006826
31.551020408163268,0.1,0.0032903445623126675,multi,1.25e-08,-2009.7910436059208
