sigma,rho,s,w,mu,logl
5.0,4.2,0.004520353656360241,multi,1.25e-08,-8147.721422265906
22.0,2.15,0.008531678524172805,multi,1.25e-08,-8147.807552456448
12.0,1.81,0.0032903445623126675,multi,1.25e-08,-8149.453344610829
23.0,2.15,0.005298316906283708,multi,1.25e-08,-8153.699574633815
13.0,2.15,0.007278953843983146,multi,1.25e-08,-8161.206663846398
4.0,5.9,0.006210169418915616,multi,1.25e-08,-8162.861316766137
12.0,4.88,0.006210169418915616,multi,1.25e-08,-8166.597954485105
7.0,6.59,0.007278953843983146,multi,1.25e-08,-8169.614646636189
25.0,0.78,0.006210169418915616,multi,1.25e-08,-8170.865125697572
3.0,8.29,0.005298316906283708,multi,1.25e-08,-8174.6522908444085
19.0,2.49,0.008531678524172805,multi,1.25e-08,-8176.696126264413
15.0,1.81,0.007278953843983146,multi,1.25e-08,-8177.099314226084
26.0,1.81,0.008531678524172805,multi,1.25e-08,-8179.012996637703
7.0,7.27,0.006210169418915616,multi,1.25e-08,-8179.414067017255
15.0,2.83,0.008531678524172805,multi,1.25e-08,-8181.53265373085
16.0,2.83,0.008531678524172805,multi,1.25e-08,-8182.654644442334
14.0,3.17,0.004520353656360241,multi,1.25e-08,-8183.114908017329
4.0,8.63,0.006210169418915616,multi,1.25e-08,-8184.376358219511
8.0,6.24,0.007278953843983146,multi,1.25e-08,-8185.29657765678
13.0,4.54,0.006210169418915616,multi,1.25e-08,-8190.065640730892
26.0,1.12,0.0038566204211634724,multi,1.25e-08,-8195.848252771952
26.0,0.78,0.0032903445623126675,multi,1.25e-08,-8196.231173775555
10.0,2.15,0.005298316906283708,multi,1.25e-08,-8198.35732518785
12.0,2.83,0.0038566204211634724,multi,1.25e-08,-8199.517098690058
19.0,1.12,0.006210169418915616,multi,1.25e-08,-8201.824007032617
27.0,1.12,0.008531678524172805,multi,1.25e-08,-8202.982196238627
3.0,6.93,0.005298316906283708,multi,1.25e-08,-8206.570214984069
18.0,1.81,0.0038566204211634724,multi,1.25e-08,-8214.085600630651
4.0,5.22,0.004520353656360241,multi,1.25e-08,-8220.225885135304
8.0,2.49,0.0038566204211634724,multi,1.25e-08,-8224.57021838295
4.0,5.22,0.005298316906283708,multi,1.25e-08,-8227.330144570904
17.0,2.15,0.008531678524172805,multi,1.25e-08,-8227.95936650057
4.0,8.63,0.005298316906283708,multi,1.25e-08,-8228.211778730594
11.0,4.88,0.005298316906283708,multi,1.25e-08,-8230.26526468194
15.0,1.12,0.0032903445623126675,multi,1.25e-08,-8231.78829380636
6.0,6.93,0.007278953843983146,multi,1.25e-08,-8233.547516330824
14.0,3.86,0.005298316906283708,multi,1.25e-08,-8238.843579975624
5.0,6.93,0.004520353656360241,multi,1.25e-08,-8241.088655311976
9.0,5.9,0.007278953843983146,multi,1.25e-08,-8244.211621071609
11.0,1.81,0.0032903445623126675,multi,1.25e-08,-8247.641936385578
4.0,7.27,0.004520353656360241,multi,1.25e-08,-8248.077244528246
9.0,2.15,0.0038566204211634724,multi,1.25e-08,-8251.264618932502
15.0,1.12,0.0038566204211634724,multi,1.25e-08,-8255.811400398177
7.0,6.93,0.005298316906283708,multi,1.25e-08,-8256.142525877633
9.0,6.24,0.006210169418915616,multi,1.25e-08,-8259.008244077053
7.0,4.2,0.007278953843983146,multi,1.25e-08,-8261.206969239143
3.0,8.63,0.005298316906283708,multi,1.25e-08,-8261.542554419968
29.0,1.81,0.006210169418915616,multi,1.25e-08,-8262.266212305502
9.0,4.88,0.004520353656360241,multi,1.25e-08,-8264.065070174413
6.0,3.51,0.0038566204211634724,multi,1.25e-08,-8271.846510934876
19.0,1.81,0.008531678524172805,multi,1.25e-08,-8279.339602580567
14.0,4.2,0.007278953843983146,multi,1.25e-08,-8280.43397785078
6.0,7.95,0.006210169418915616,multi,1.25e-08,-8285.532584328303
13.0,1.81,0.0032903445623126675,multi,1.25e-08,-8290.268386195063
17.0,2.83,0.008531678524172805,multi,1.25e-08,-8292.062267479487
14.0,3.17,0.008531678524172805,multi,1.25e-08,-8295.079089844296
14.0,2.83,0.008531678524172805,multi,1.25e-08,-8301.457573726493
5.0,6.59,0.007278953843983146,multi,1.25e-08,-8306.138633343257
22.0,1.47,0.008531678524172805,multi,1.25e-08,-8307.229513870197
11.0,2.15,0.006210169418915616,multi,1.25e-08,-8307.905710973868
7.0,5.9,0.004520353656360241,multi,1.25e-08,-8309.0572095237
20.0,1.12,0.0032903445623126675,multi,1.25e-08,-8313.758849905273
6.0,7.61,0.005298316906283708,multi,1.25e-08,-8315.13911876842
10.0,5.56,0.007278953843983146,multi,1.25e-08,-8315.493242518345
16.0,1.47,0.0032903445623126675,multi,1.25e-08,-8317.107094729457
10.0,2.15,0.0032903445623126675,multi,1.25e-08,-8318.788388525934
19.0,0.78,0.0032903445623126675,multi,1.25e-08,-8322.289677614877
12.0,4.54,0.005298316906283708,multi,1.25e-08,-8322.86802670308
28.0,0.44,0.0032903445623126675,multi,1.25e-08,-8322.98302722859
17.0,1.12,0.005298316906283708,multi,1.25e-08,-8329.23154749645
10.0,2.83,0.007278953843983146,multi,1.25e-08,-8330.608311345917
13.0,4.2,0.005298316906283708,multi,1.25e-08,-8330.716419098826
15.0,2.49,0.008531678524172805,multi,1.25e-08,-8331.427920072107
5.0,6.24,0.007278953843983146,multi,1.25e-08,-8333.01890725463
9.0,3.17,0.007278953843983146,multi,1.25e-08,-8334.43564292162
3.0,7.95,0.006210169418915616,multi,1.25e-08,-8335.323008088737
6.0,4.88,0.007278953843983146,multi,1.25e-08,-8335.382433149953
5.0,6.93,0.007278953843983146,multi,1.25e-08,-8337.2044026137
3.0,6.59,0.005298316906283708,multi,1.25e-08,-8338.739369667188
3.0,8.29,0.006210169418915616,multi,1.25e-08,-8346.695717176444
5.0,4.54,0.0038566204211634724,multi,1.25e-08,-8352.323890891745
5.0,4.88,0.0038566204211634724,multi,1.25e-08,-8353.266248999364
29.0,0.44,0.0038566204211634724,multi,1.25e-08,-8355.139038246853
5.0,8.29,0.005298316906283708,multi,1.25e-08,-8355.933712034595
4.0,8.98,0.006210169418915616,multi,1.25e-08,-8359.269212118843
15.0,3.17,0.008531678524172805,multi,1.25e-08,-8359.854874254492
13.0,3.17,0.008531678524172805,multi,1.25e-08,-8359.926184223079
23.0,2.15,0.008531678524172805,multi,1.25e-08,-8361.324552457423
3.0,7.61,0.006210169418915616,multi,1.25e-08,-8363.321350753558
6.0,4.88,0.0038566204211634724,multi,1.25e-08,-8364.556004993323
23.0,2.49,0.007278953843983146,multi,1.25e-08,-8370.435173506261
13.0,4.54,0.007278953843983146,multi,1.25e-08,-8370.597641769318
20.0,2.49,0.008531678524172805,multi,1.25e-08,-8370.68048812294
5.0,4.2,0.005298316906283708,multi,1.25e-08,-8371.317388969732
11.0,5.22,0.007278953843983146,multi,1.25e-08,-8373.533296534511
3.0,8.98,0.005298316906283708,multi,1.25e-08,-8377.49230879705
11.0,2.15,0.0032903445623126675,multi,1.25e-08,-8381.685405668799
8.0,2.49,0.004520353656360241,multi,1.25e-08,-8387.311478207841
7.0,4.54,0.0038566204211634724,multi,1.25e-08,-8389.160037129
5.0,8.63,0.006210169418915616,multi,1.25e-08,-8391.19308626527
26.0,2.15,0.007278953843983146,multi,1.25e-08,-8391.5827238977
7.0,2.83,0.0038566204211634724,multi,1.25e-08,-8391.803731191318
3.0,8.63,0.006210169418915616,multi,1.25e-08,-8392.764572023865
12.0,4.88,0.007278953843983146,multi,1.25e-08,-8397.443481857841
11.0,3.17,0.0038566204211634724,multi,1.25e-08,-8403.54605062142
13.0,3.51,0.004520353656360241,multi,1.25e-08,-8410.370190373029
27.0,1.81,0.008531678524172805,multi,1.25e-08,-8411.210834578564
28.0,0.78,0.007278953843983146,multi,1.25e-08,-8412.163722270621
17.0,3.51,0.007278953843983146,multi,1.25e-08,-8416.825708667879
5.0,7.27,0.007278953843983146,multi,1.25e-08,-8418.068394486047
17.0,3.51,0.006210169418915616,multi,1.25e-08,-8418.139814757726
9.0,5.9,0.005298316906283708,multi,1.25e-08,-8420.423575787656
10.0,4.54,0.004520353656360241,multi,1.25e-08,-8422.00102940961
5.0,5.9,0.007278953843983146,multi,1.25e-08,-8427.64472956478
6.0,7.27,0.007278953843983146,multi,1.25e-08,-8427.73454743134
20.0,2.15,0.004520353656360241,multi,1.25e-08,-8430.140291232065
13.0,3.51,0.008531678524172805,multi,1.25e-08,-8430.947481535966
17.0,3.17,0.005298316906283708,multi,1.25e-08,-8432.442513770817
7.0,6.93,0.007278953843983146,multi,1.25e-08,-8435.482300659656
3.0,7.27,0.006210169418915616,multi,1.25e-08,-8436.140857691364
4.0,5.56,0.006210169418915616,multi,1.25e-08,-8436.933471561624
4.0,7.61,0.004520353656360241,multi,1.25e-08,-8437.850488978696
12.0,1.47,0.0038566204211634724,multi,1.25e-08,-8439.76690014076
6.0,6.59,0.004520353656360241,multi,1.25e-08,-8443.504789969229
12.0,1.47,0.0032903445623126675,multi,1.25e-08,-8448.27744249258
4.0,8.98,0.005298316906283708,multi,1.25e-08,-8451.023878242166
14.0,2.49,0.0038566204211634724,multi,1.25e-08,-8454.489299987754
8.0,4.2,0.0038566204211634724,multi,1.25e-08,-8456.705556801346
8.0,6.93,0.006210169418915616,multi,1.25e-08,-8457.59165553599
5.0,5.22,0.0038566204211634724,multi,1.25e-08,-8459.98986323887
12.0,3.51,0.008531678524172805,multi,1.25e-08,-8463.259916226605
6.0,3.51,0.005298316906283708,multi,1.25e-08,-8465.763709054707
3.0,8.98,0.006210169418915616,multi,1.25e-08,-8469.49852046845
9.0,2.49,0.0032903445623126675,multi,1.25e-08,-8470.68939395564
23.0,1.81,0.004520353656360241,multi,1.25e-08,-8475.487617190616
5.0,4.2,0.0038566204211634724,multi,1.25e-08,-8483.261432268333
8.0,3.51,0.007278953843983146,multi,1.25e-08,-8484.339103842163
16.0,2.15,0.0038566204211634724,multi,1.25e-08,-8486.108155900565
30.0,1.81,0.007278953843983146,multi,1.25e-08,-8486.579296514414
26.0,1.12,0.008531678524172805,multi,1.25e-08,-8491.068381028628
7.0,2.83,0.004520353656360241,multi,1.25e-08,-8494.894196465068
10.0,5.9,0.006210169418915616,multi,1.25e-08,-8498.238173795238
18.0,2.83,0.008531678524172805,multi,1.25e-08,-8498.366848482265
10.0,3.51,0.0038566204211634724,multi,1.25e-08,-8500.818730498668
3.0,6.93,0.004520353656360241,multi,1.25e-08,-8500.84745315713
27.0,0.78,0.0032903445623126675,multi,1.25e-08,-8501.401441000035
4.0,4.88,0.004520353656360241,multi,1.25e-08,-8504.491320342773
3.0,7.27,0.004520353656360241,multi,1.25e-08,-8504.690492291746
27.0,1.47,0.004520353656360241,multi,1.25e-08,-8505.51802255656
9.0,3.86,0.0038566204211634724,multi,1.25e-08,-8508.432512686499
11.0,2.49,0.007278953843983146,multi,1.25e-08,-8511.455366501119
11.0,4.2,0.004520353656360241,multi,1.25e-08,-8514.68114524124
12.0,3.86,0.004520353656360241,multi,1.25e-08,-8516.988336739036
3.0,9.32,0.005298316906283708,multi,1.25e-08,-8519.102914819103
8.0,6.59,0.007278953843983146,multi,1.25e-08,-8523.122201397946
5.0,4.54,0.006210169418915616,multi,1.25e-08,-8526.680323801374
16.0,2.83,0.004520353656360241,multi,1.25e-08,-8526.732542763451
15.0,1.47,0.006210169418915616,multi,1.25e-08,-8530.676637071818
16.0,2.15,0.008531678524172805,multi,1.25e-08,-8532.159437447313
5.0,7.27,0.004520353656360241,multi,1.25e-08,-8534.008187237427
23.0,2.49,0.006210169418915616,multi,1.25e-08,-8534.868626107358
3.0,6.24,0.005298316906283708,multi,1.25e-08,-8536.21851371026
21.0,2.49,0.005298316906283708,multi,1.25e-08,-8537.307913588033
14.0,3.51,0.008531678524172805,multi,1.25e-08,-8538.781164505343
16.0,3.17,0.008531678524172805,multi,1.25e-08,-8539.925958240889
5.0,7.61,0.007278953843983146,multi,1.25e-08,-8541.90362442981
6.0,3.86,0.006210169418915616,multi,1.25e-08,-8545.871134621953
9.0,2.15,0.004520353656360241,multi,1.25e-08,-8548.501013748402
3.0,6.59,0.004520353656360241,multi,1.25e-08,-8550.374599688668
3.0,7.61,0.004520353656360241,multi,1.25e-08,-8554.702767674526
13.0,2.83,0.008531678524172805,multi,1.25e-08,-8556.734844546467
4.0,9.32,0.006210169418915616,multi,1.25e-08,-8557.78984341957
27.0,1.81,0.005298316906283708,multi,1.25e-08,-8558.233408804748
3.0,6.93,0.006210169418915616,multi,1.25e-08,-8560.171910167233
7.0,7.61,0.006210169418915616,multi,1.25e-08,-8563.085922774048
10.0,1.81,0.0038566204211634724,multi,1.25e-08,-8563.442005449455
9.0,2.15,0.0032903445623126675,multi,1.25e-08,-8568.392155151092
12.0,3.86,0.008531678524172805,multi,1.25e-08,-8568.7967010801
12.0,3.17,0.008531678524172805,multi,1.25e-08,-8570.48122410162
3.0,9.32,0.006210169418915616,multi,1.25e-08,-8573.404892200882
22.0,1.47,0.0038566204211634724,multi,1.25e-08,-8581.81943449972
22.0,0.78,0.005298316906283708,multi,1.25e-08,-8586.132395823082
21.0,2.83,0.007278953843983146,multi,1.25e-08,-8586.371740340674
19.0,3.17,0.007278953843983146,multi,1.25e-08,-8590.436959559875
11.0,3.86,0.008531678524172805,multi,1.25e-08,-8590.972362600636
8.0,5.56,0.004520353656360241,multi,1.25e-08,-8593.98923779451
29.0,0.44,0.0028072162039411755,multi,1.25e-08,-8600.066933301448
5.0,5.56,0.007278953843983146,multi,1.25e-08,-8601.903669959926
6.0,8.29,0.006210169418915616,multi,1.25e-08,-8614.881063670566
18.0,1.81,0.008531678524172805,multi,1.25e-08,-8615.659286613298
8.0,6.59,0.005298316906283708,multi,1.25e-08,-8617.382439184941
19.0,2.83,0.005298316906283708,multi,1.25e-08,-8618.320297130316
26.0,2.15,0.006210169418915616,multi,1.25e-08,-8621.808692218729
10.0,2.49,0.0032903445623126675,multi,1.25e-08,-8623.734606100388
19.0,0.78,0.0038566204211634724,multi,1.25e-08,-8626.11260581491
18.0,2.49,0.004520353656360241,multi,1.25e-08,-8630.304746965352
14.0,1.81,0.0032903445623126675,multi,1.25e-08,-8631.348693903268
10.0,1.81,0.0032903445623126675,multi,1.25e-08,-8631.429213564912
30.0,0.44,0.0028072162039411755,multi,1.25e-08,-8633.013851059564
4.0,4.88,0.005298316906283708,multi,1.25e-08,-8635.385486211799
24.0,2.15,0.008531678524172805,multi,1.25e-08,-8635.493713231082
28.0,0.44,0.0028072162039411755,multi,1.25e-08,-8637.109363977725
8.0,2.83,0.0032903445623126675,multi,1.25e-08,-8637.649909947157
21.0,2.49,0.008531678524172805,multi,1.25e-08,-8639.802543065372
21.0,1.47,0.008531678524172805,multi,1.25e-08,-8643.932774481123
3.0,7.95,0.004520353656360241,multi,1.25e-08,-8644.804913378863
5.0,5.56,0.0038566204211634724,multi,1.25e-08,-8652.298896955272
21.0,1.12,0.007278953843983146,multi,1.25e-08,-8653.311785823984
9.0,6.24,0.007278953843983146,multi,1.25e-08,-8653.549325201544
11.0,3.51,0.008531678524172805,multi,1.25e-08,-8653.848864543954
14.0,2.49,0.008531678524172805,multi,1.25e-08,-8657.158937939083
27.0,1.12,0.0038566204211634724,multi,1.25e-08,-8659.241503770802
6.0,7.61,0.007278953843983146,multi,1.25e-08,-8659.972790703287
4.0,7.95,0.004520353656360241,multi,1.25e-08,-8661.434436757974
3.0,6.24,0.004520353656360241,multi,1.25e-08,-8661.861623811958
5.0,8.63,0.005298316906283708,multi,1.25e-08,-8663.986670168295
5.0,8.98,0.006210169418915616,multi,1.25e-08,-8665.026800266904
5.0,3.86,0.004520353656360241,multi,1.25e-08,-8666.949964728232
8.0,2.49,0.0032903445623126675,multi,1.25e-08,-8668.77302678577
6.0,5.22,0.0038566204211634724,multi,1.25e-08,-8682.115896631676
17.0,1.47,0.007278953843983146,multi,1.25e-08,-8683.392668734727
3.0,9.66,0.005298316906283708,multi,1.25e-08,-8683.420861694813
6.0,4.54,0.007278953843983146,multi,1.25e-08,-8686.826159046885
21.0,1.12,0.0032903445623126675,multi,1.25e-08,-8686.922315265561
6.0,7.95,0.005298316906283708,multi,1.25e-08,-8687.645799817787
27.0,0.44,0.0032903445623126675,multi,1.25e-08,-8688.744523021202
19.0,3.17,0.006210169418915616,multi,1.25e-08,-8688.999922443825
28.0,1.81,0.008531678524172805,multi,1.25e-08,-8690.224142680512
7.0,7.27,0.005298316906283708,multi,1.25e-08,-8691.807252892759
4.0,9.32,0.005298316906283708,multi,1.25e-08,-8695.472679836179
13.0,3.86,0.008531678524172805,multi,1.25e-08,-8699.53749187528
3.0,9.66,0.006210169418915616,multi,1.25e-08,-8701.444008117394
12.0,2.15,0.0032903445623126675,multi,1.25e-08,-8702.186980839193
11.0,4.2,0.008531678524172805,multi,1.25e-08,-8702.316571058638
5.0,7.95,0.007278953843983146,multi,1.25e-08,-8702.949812533592
17.0,1.47,0.0032903445623126675,multi,1.25e-08,-8704.838415663553
16.0,3.86,0.007278953843983146,multi,1.25e-08,-8705.068246471517
14.0,1.12,0.0032903445623126675,multi,1.25e-08,-8707.124984660142
10.0,5.56,0.005298316906283708,multi,1.25e-08,-8707.369332378032
11.0,5.56,0.006210169418915616,multi,1.25e-08,-8712.329743992723
16.0,3.86,0.006210169418915616,multi,1.25e-08,-8717.856475920635
6.0,3.17,0.0038566204211634724,multi,1.25e-08,-8736.63492635599
10.0,4.2,0.008531678524172805,multi,1.25e-08,-8737.519468686383
7.0,7.27,0.007278953843983146,multi,1.25e-08,-8740.43106669472
21.0,2.83,0.006210169418915616,multi,1.25e-08,-8741.310191782171
3.0,6.59,0.006210169418915616,multi,1.25e-08,-8742.95463772832
4.0,7.27,0.007278953843983146,multi,1.25e-08,-8749.426738581202
27.0,0.44,0.0028072162039411755,multi,1.25e-08,-8750.76012144277
4.0,7.61,0.007278953843983146,multi,1.25e-08,-8764.283120487678
7.0,3.86,0.007278953843983146,multi,1.25e-08,-8768.209178620578
3.0,8.29,0.004520353656360241,multi,1.25e-08,-8769.83174037669
15.0,3.51,0.008531678524172805,multi,1.25e-08,-8770.614961469833
4.0,5.56,0.0038566204211634724,multi,1.25e-08,-8772.594243244883
7.0,6.24,0.004520353656360241,multi,1.25e-08,-8772.709447813735
9.0,6.59,0.006210169418915616,multi,1.25e-08,-8774.109048419767
4.0,9.66,0.006210169418915616,multi,1.25e-08,-8777.13119288667
5.0,3.86,0.0038566204211634724,multi,1.25e-08,-8780.360779659031
4.0,6.93,0.007278953843983146,multi,1.25e-08,-8782.363111966768
2.0,8.63,0.005298316906283708,multi,1.25e-08,-8784.018971861093
10.0,3.86,0.008531678524172805,multi,1.25e-08,-8786.510522532451
24.0,2.15,0.005298316906283708,multi,1.25e-08,-8789.265437905044
4.0,5.22,0.0038566204211634724,multi,1.25e-08,-8789.619310708298
19.0,2.83,0.008531678524172805,multi,1.25e-08,-8791.394043624641
18.0,0.78,0.0032903445623126675,multi,1.25e-08,-8793.257114869539
19.0,1.81,0.0038566204211634724,multi,1.25e-08,-8795.195704201447
10.0,5.9,0.007278953843983146,multi,1.25e-08,-8795.300982541277
2.0,8.98,0.005298316906283708,multi,1.25e-08,-8798.182587675396
20.0,0.78,0.004520353656360241,multi,1.25e-08,-8799.087582528198
30.0,1.81,0.006210169418915616,multi,1.25e-08,-8801.633846419318
2.0,8.29,0.005298316906283708,multi,1.25e-08,-8802.935194097992
24.0,0.78,0.006210169418915616,multi,1.25e-08,-8803.445617630045
3.0,5.9,0.005298316906283708,multi,1.25e-08,-8809.550562995411
4.0,5.22,0.006210169418915616,multi,1.25e-08,-8810.042383843724
19.0,0.78,0.0028072162039411755,multi,1.25e-08,-8811.086979221258
9.0,2.83,0.0032903445623126675,multi,1.25e-08,-8812.318124747553
20.0,0.78,0.0028072162039411755,multi,1.25e-08,-8815.04059907073
7.0,3.17,0.0032903445623126675,multi,1.25e-08,-8818.637732437215
16.0,3.51,0.005298316906283708,multi,1.25e-08,-8820.206239280196
4.0,7.95,0.007278953843983146,multi,1.25e-08,-8820.80316577125
17.0,3.17,0.008531678524172805,multi,1.25e-08,-8822.53890061842
7.0,4.88,0.0038566204211634724,multi,1.25e-08,-8828.696636403169
6.0,3.17,0.004520353656360241,multi,1.25e-08,-8833.438255110406
10.0,4.54,0.008531678524172805,multi,1.25e-08,-8834.985645370842
12.0,4.2,0.008531678524172805,multi,1.25e-08,-8835.374265788321
4.0,5.9,0.0038566204211634724,multi,1.25e-08,-8838.201790471147
6.0,6.93,0.004520353656360241,multi,1.25e-08,-8840.412899447172
2.0,9.32,0.005298316906283708,multi,1.25e-08,-8841.757954730478
25.0,1.12,0.008531678524172805,multi,1.25e-08,-8842.05105575188
3.0,5.9,0.004520353656360241,multi,1.25e-08,-8845.635300629852
30.0,0.44,0.004520353656360241,multi,1.25e-08,-8850.042599802959
3.0,10.0,0.006210169418915616,multi,1.25e-08,-8850.95952294229
28.0,0.44,0.0038566204211634724,multi,1.25e-08,-8853.639820383272
2.0,7.95,0.005298316906283708,multi,1.25e-08,-8859.156493098842
5.0,7.61,0.004520353656360241,multi,1.25e-08,-8859.45964632626
28.0,0.78,0.0032903445623126675,multi,1.25e-08,-8863.55755032916
13.0,2.83,0.0038566204211634724,multi,1.25e-08,-8865.706021061398
7.0,2.83,0.0032903445623126675,multi,1.25e-08,-8867.333823871571
3.0,10.0,0.005298316906283708,multi,1.25e-08,-8867.869005808536
4.0,6.59,0.007278953843983146,multi,1.25e-08,-8870.33725390639
5.0,5.22,0.007278953843983146,multi,1.25e-08,-8870.355371518137
12.0,5.22,0.006210169418915616,multi,1.25e-08,-8877.774231686573
8.0,2.83,0.006210169418915616,multi,1.25e-08,-8884.26933723051
11.0,1.81,0.005298316906283708,multi,1.25e-08,-8885.422130229763
9.0,5.22,0.004520353656360241,multi,1.25e-08,-8886.048457649786
27.0,2.15,0.007278953843983146,multi,1.25e-08,-8896.000657272343
5.0,8.29,0.007278953843983146,multi,1.25e-08,-8896.315870410608
8.0,6.93,0.007278953843983146,multi,1.25e-08,-8901.36699833954
15.0,4.2,0.007278953843983146,multi,1.25e-08,-8903.786497367772
15.0,4.2,0.006210169418915616,multi,1.25e-08,-8906.281300835693
4.0,4.88,0.0038566204211634724,multi,1.25e-08,-8906.663938903543
24.0,2.49,0.007278953843983146,multi,1.25e-08,-8907.824100795757
9.0,4.54,0.008531678524172805,multi,1.25e-08,-8907.913046018362
2.0,9.66,0.005298316906283708,multi,1.25e-08,-8911.54660428769
4.0,8.29,0.007278953843983146,multi,1.25e-08,-8913.768922631105
4.0,8.29,0.004520353656360241,multi,1.25e-08,-8914.14511233626
5.0,5.9,0.0038566204211634724,multi,1.25e-08,-8914.342445909286
4.0,4.54,0.004520353656360241,multi,1.25e-08,-8918.322804159947
8.0,7.27,0.006210169418915616,multi,1.25e-08,-8921.998055571465
11.0,5.56,0.007278953843983146,multi,1.25e-08,-8922.150402472389
14.0,1.81,0.007278953843983146,multi,1.25e-08,-8923.968921433578
6.0,7.95,0.007278953843983146,multi,1.25e-08,-8924.875593166136
3.0,8.63,0.004520353656360241,multi,1.25e-08,-8925.369423377999
27.0,0.78,0.007278953843983146,multi,1.25e-08,-8934.857010979445
8.0,3.17,0.0032903445623126675,multi,1.25e-08,-8941.270724888553
11.0,3.17,0.008531678524172805,multi,1.25e-08,-8944.75629561023
21.0,0.78,0.0028072162039411755,multi,1.25e-08,-8944.934260305796
26.0,0.44,0.0028072162039411755,multi,1.25e-08,-8948.297935740611
11.0,4.54,0.008531678524172805,multi,1.25e-08,-8948.554757811427
18.0,0.78,0.0028072162039411755,multi,1.25e-08,-8949.848520059328
11.0,5.22,0.005298316906283708,multi,1.25e-08,-8952.390811673351
15.0,2.15,0.008531678524172805,multi,1.25e-08,-8956.550682398758
2.0,7.61,0.005298316906283708,multi,1.25e-08,-8957.57329265431
12.0,2.15,0.007278953843983146,multi,1.25e-08,-8958.722761429697
5.0,9.32,0.006210169418915616,multi,1.25e-08,-8958.837410949032
4.0,9.66,0.005298316906283708,multi,1.25e-08,-8958.874941346938
15.0,1.12,0.004520353656360241,multi,1.25e-08,-8963.00756126416
12.0,2.83,0.008531678524172805,multi,1.25e-08,-8963.388488252385
9.0,4.2,0.008531678524172805,multi,1.25e-08,-8963.974824043573
15.0,3.17,0.004520353656360241,multi,1.25e-08,-8964.064305182814
25.0,2.15,0.008531678524172805,multi,1.25e-08,-8964.779888259758
14.0,3.86,0.008531678524172805,multi,1.25e-08,-8964.950591242312
6.0,8.63,0.006210169418915616,multi,1.25e-08,-8966.402303718653
7.0,7.95,0.006210169418915616,multi,1.25e-08,-8972.098448406901
4.0,6.24,0.0038566204211634724,multi,1.25e-08,-8972.533301920363
13.0,4.88,0.006210169418915616,multi,1.25e-08,-8975.247675734563
22.0,2.49,0.008531678524172805,multi,1.25e-08,-8976.662149653272
9.0,4.88,0.008531678524172805,multi,1.25e-08,-8977.798066352374
18.0,1.12,0.006210169418915616,multi,1.25e-08,-8978.167095875717
15.0,1.12,0.0028072162039411755,multi,1.25e-08,-8986.649665764424
9.0,2.49,0.006210169418915616,multi,1.25e-08,-8987.628068824539
2.0,8.98,0.006210169418915616,multi,1.25e-08,-8987.964218078941
14.0,4.54,0.006210169418915616,multi,1.25e-08,-8988.953585474024
5.0,8.98,0.005298316906283708,multi,1.25e-08,-8992.420114561779
3.0,6.24,0.006210169418915616,multi,1.25e-08,-8993.447671819338
2.0,8.63,0.006210169418915616,multi,1.25e-08,-9002.450856258522
2.0,9.32,0.006210169418915616,multi,1.25e-08,-9003.879567778684
2.0,10.0,0.005298316906283708,multi,1.25e-08,-9004.748206459357
9.0,6.24,0.005298316906283708,multi,1.25e-08,-9005.484383554365
29.0,1.81,0.008531678524172805,multi,1.25e-08,-9012.158062604361
12.0,5.22,0.007278953843983146,multi,1.25e-08,-9012.426807721327
8.0,4.54,0.0038566204211634724,multi,1.25e-08,-9013.801948026543
4.0,10.0,0.006210169418915616,multi,1.25e-08,-9014.847294426412
14.0,4.54,0.007278953843983146,multi,1.25e-08,-9015.803770930983
4.0,6.24,0.007278953843983146,multi,1.25e-08,-9021.973070750968
10.0,3.51,0.008531678524172805,multi,1.25e-08,-9022.963903127264
7.0,3.17,0.006210169418915616,multi,1.25e-08,-9023.97433492825
18.0,3.51,0.007278953843983146,multi,1.25e-08,-9036.15637187909
4.0,8.63,0.007278953843983146,multi,1.25e-08,-9038.712405218881
7.0,3.51,0.0032903445623126675,multi,1.25e-08,-9039.668930390086
14.0,1.12,0.0038566204211634724,multi,1.25e-08,-9046.82710986552
2.0,9.66,0.006210169418915616,multi,1.25e-08,-9046.947240827994
10.0,4.88,0.008531678524172805,multi,1.25e-08,-9048.165986190155
13.0,4.88,0.007278953843983146,multi,1.25e-08,-9048.390551975981
2.0,8.29,0.006210169418915616,multi,1.25e-08,-9051.063771915507
6.0,3.51,0.0032903445623126675,multi,1.25e-08,-9054.615187455805
17.0,1.81,0.008531678524172805,multi,1.25e-08,-9056.603022026782
11.0,1.47,0.0032903445623126675,multi,1.25e-08,-9059.274178680624
5.0,3.86,0.005298316906283708,multi,1.25e-08,-9059.768445753074
11.0,2.49,0.0032903445623126675,multi,1.25e-08,-9062.295506727449
12.0,1.47,0.004520353656360241,multi,1.25e-08,-9065.63960069568
20.0,1.47,0.008531678524172805,multi,1.25e-08,-9066.262693210212
14.0,1.12,0.0028072162039411755,multi,1.25e-08,-9068.768078755906
6.0,5.56,0.0038566204211634724,multi,1.25e-08,-9071.103187645487
13.0,1.47,0.005298316906283708,multi,1.25e-08,-9072.036425897659
28.0,1.47,0.004520353656360241,multi,1.25e-08,-9073.554571900499
