sigma,rho,s,w,mu,logl
82.46938775510205,0.1,0.005298316906283708,multi,1.25e-08,-106.52507443742343
31.551020408163268,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-132.04453481397695
72.28571428571429,0.1,0.005298316906283708,multi,1.25e-08,-151.25057467519173
92.6530612244898,0.1,0.005298316906283708,multi,1.25e-08,-151.30573318695247
21.367346938775512,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-155.95572371747198
72.28571428571429,0.1,0.004520353656360241,multi,1.25e-08,-179.46465289234584
62.102040816326536,0.1,0.004520353656360241,multi,1.25e-08,-204.27273148987206
92.6530612244898,0.1,0.006210169418915616,multi,1.25e-08,-210.92599531242718
11.183673469387756,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-215.64890459216872
11.183673469387756,1.806896551724138,0.005298316906283708,multi,1.25e-08,-224.75254032812882
82.46938775510205,0.1,0.006210169418915616,multi,1.25e-08,-234.92801469182882
102.83673469387756,0.1,0.005298316906283708,multi,1.25e-08,-248.58198814750494
31.551020408163268,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-255.74276208633455
21.367346938775512,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-273.52279748975843
102.83673469387756,0.1,0.006210169418915616,multi,1.25e-08,-276.9010687198745
82.46938775510205,0.1,0.004520353656360241,multi,1.25e-08,-277.8795341646014
11.183673469387756,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-296.44643521089324
31.551020408163268,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-299.5543621185882
62.102040816326536,0.1,0.0038566204211634724,multi,1.25e-08,-302.9258539780683
11.183673469387756,1.124137931034483,0.004520353656360241,multi,1.25e-08,-305.1145833955038
11.183673469387756,2.148275862068966,0.005298316906283708,multi,1.25e-08,-313.44424777525546
21.367346938775512,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-313.6944449315449
41.734693877551024,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-325.3450810888821
51.91836734693878,0.1,0.0038566204211634724,multi,1.25e-08,-327.85255657568746
21.367346938775512,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-332.09190620181175
21.367346938775512,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-333.59561476165004
21.367346938775512,1.124137931034483,0.005298316906283708,multi,1.25e-08,-355.22157086989546
11.183673469387756,1.806896551724138,0.006210169418915616,multi,1.25e-08,-360.3080898716862
62.102040816326536,0.1,0.005298316906283708,multi,1.25e-08,-362.47175381778607
11.183673469387756,1.124137931034483,0.005298316906283708,multi,1.25e-08,-374.43449072944804
41.734693877551024,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-376.98246446365647
113.02040816326532,0.1,0.005298316906283708,multi,1.25e-08,-384.7518551738274
51.91836734693878,0.1,0.0032903445623126675,multi,1.25e-08,-386.8132378068101
72.28571428571429,0.1,0.006210169418915616,multi,1.25e-08,-387.5610690125543
11.183673469387756,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-389.49285467695563
11.183673469387756,1.806896551724138,0.004520353656360241,multi,1.25e-08,-393.6097059380854
113.02040816326532,0.1,0.006210169418915616,multi,1.25e-08,-415.4601900359846
92.6530612244898,0.1,0.004520353656360241,multi,1.25e-08,-420.01406334530407
21.367346938775512,1.124137931034483,0.006210169418915616,multi,1.25e-08,-446.49950933422747
11.183673469387756,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-449.88318452187127
11.183673469387756,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-450.26070165093506
11.183673469387756,2.148275862068966,0.006210169418915616,multi,1.25e-08,-452.9446486828241
41.734693877551024,0.1,0.0028072162039411755,multi,1.25e-08,-469.5155503758024
51.91836734693878,0.1,0.004520353656360241,multi,1.25e-08,-503.46729837943167
21.367346938775512,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-504.4568128735882
72.28571428571429,0.1,0.0038566204211634724,multi,1.25e-08,-512.4113765486313
11.183673469387756,2.148275862068966,0.004520353656360241,multi,1.25e-08,-521.1942574860534
31.551020408163268,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-524.2660568724216
11.183673469387756,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-535.2754718965523
11.183673469387756,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-549.8581255190954
92.6530612244898,0.1,0.007278953843983146,multi,1.25e-08,-554.9851758637587
123.20408163265307,0.1,0.005298316906283708,multi,1.25e-08,-558.8926762676424
102.83673469387756,0.1,0.004520353656360241,multi,1.25e-08,-570.4445753144514
41.734693877551024,0.1,0.0032903445623126675,multi,1.25e-08,-573.2884243734836
21.367346938775512,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-592.2576709766013
41.734693877551024,0.1,0.002395026619987486,multi,1.25e-08,-592.3662922911903
1.0,5.562068965517241,0.005298316906283708,multi,1.25e-08,-607.17413814103
1.0,5.903448275862069,0.004520353656360241,multi,1.25e-08,-607.2729718361525
102.83673469387756,0.1,0.007278953843983146,multi,1.25e-08,-608.0228387647089
1.0,5.562068965517241,0.004520353656360241,multi,1.25e-08,-609.3108195096715
1.0,5.220689655172413,0.005298316906283708,multi,1.25e-08,-610.4988303740556
1.0,6.244827586206896,0.004520353656360241,multi,1.25e-08,-615.3133598938507
1.0,5.903448275862069,0.005298316906283708,multi,1.25e-08,-619.1778577625058
123.20408163265307,0.1,0.006210169418915616,multi,1.25e-08,-620.8146538786507
1.0,5.220689655172413,0.004520353656360241,multi,1.25e-08,-622.9782813193306
11.183673469387756,2.831034482758621,0.005298316906283708,multi,1.25e-08,-623.0261009980354
82.46938775510205,0.1,0.007278953843983146,multi,1.25e-08,-623.486052843318
11.183673469387756,2.4896551724137934,0.006210169418915616,multi,1.25e-08,-625.3045961598933
21.367346938775512,1.124137931034483,0.004520353656360241,multi,1.25e-08,-627.9772733714412
