sigma,rho,s,w,mu,logl
1.0,5.220689655172413,0.0038566204211634724,50,1.25e-08,-267.1683204605772
1.0,5.903448275862069,0.004520353656360241,50,1.25e-08,-267.63316025566655
1.0,5.562068965517241,0.0038566204211634724,50,1.25e-08,-268.4265925550892
1.0,5.562068965517241,0.004520353656360241,50,1.25e-08,-268.57557107547996
62.102040816326536,0.1,0.004520353656360241,50,1.25e-08,-269.2934418912539
11.183673469387756,1.124137931034483,0.004520353656360241,50,1.25e-08,-270.89950403270245
21.367346938775512,0.4413793103448276,0.0038566204211634724,50,1.25e-08,-271.93968033586566
51.91836734693878,0.1,0.0038566204211634724,50,1.25e-08,-275.18000975047175
1.0,4.879310344827586,0.0032903445623126675,50,1.25e-08,-275.913377947096
1.0,5.220689655172413,0.0032903445623126675,50,1.25e-08,-276.7028069039254
1.0,6.244827586206896,0.004520353656360241,50,1.25e-08,-279.74606529335347
1.0,5.220689655172413,0.004520353656360241,50,1.25e-08,-285.446584702883
1.0,6.244827586206896,0.005298316906283708,50,1.25e-08,-285.82342692389784
1.0,4.879310344827586,0.0038566204211634724,50,1.25e-08,-286.0990565660845
1.0,5.903448275862069,0.0038566204211634724,50,1.25e-08,-286.19432844183666
1.0,4.879310344827586,0.0028072162039411755,50,1.25e-08,-286.81578157024546
1.0,5.903448275862069,0.005298316906283708,50,1.25e-08,-289.6436725878632
11.183673469387756,0.7827586206896552,0.0028072162039411755,50,1.25e-08,-289.83802754625617
1.0,4.537931034482758,0.0028072162039411755,50,1.25e-08,-291.03212960675
11.183673469387756,1.4655172413793105,0.005298316906283708,50,1.25e-08,-291.7523821317966
11.183673469387756,1.124137931034483,0.0038566204211634724,50,1.25e-08,-292.12014708342826
1.0,6.586206896551724,0.005298316906283708,50,1.25e-08,-292.487756236849
21.367346938775512,0.4413793103448276,0.004520353656360241,50,1.25e-08,-294.97776379935385
1.0,4.537931034482758,0.002395026619987486,50,1.25e-08,-297.7351626564523
41.734693877551024,0.1,0.0028072162039411755,50,1.25e-08,-298.29864084683754
1.0,5.562068965517241,0.0032903445623126675,50,1.25e-08,-298.46863471507436
11.183673469387756,0.7827586206896552,0.0032903445623126675,50,1.25e-08,-300.2165496558871
1.0,4.537931034482758,0.0032903445623126675,50,1.25e-08,-300.8052662986406
72.28571428571429,0.1,0.005298316906283708,50,1.25e-08,-301.23958530280174
1.0,6.586206896551724,0.004520353656360241,50,1.25e-08,-302.5783388921559
51.91836734693878,0.1,0.0032903445623126675,50,1.25e-08,-305.80015120690814
1.0,5.562068965517241,0.005298316906283708,50,1.25e-08,-306.1857991353518
1.0,6.927586206896551,0.005298316906283708,50,1.25e-08,-307.81156589256534
1.0,5.220689655172413,0.0028072162039411755,50,1.25e-08,-309.2200923850944
1.0,4.196551724137931,0.0020433597178569417,50,1.25e-08,-311.98235408904975
1.0,4.196551724137931,0.002395026619987486,50,1.25e-08,-313.3058577551801
1.0,4.879310344827586,0.002395026619987486,50,1.25e-08,-315.84528942442853
1.0,6.244827586206896,0.0038566204211634724,50,1.25e-08,-317.4935620392271
1.0,4.537931034482758,0.0020433597178569417,50,1.25e-08,-319.3190016200656
1.0,4.879310344827586,0.004520353656360241,50,1.25e-08,-321.81061782641586
1.0,4.196551724137931,0.0017433288221999873,50,1.25e-08,-323.29582432712346
41.734693877551024,0.1,0.002395026619987486,50,1.25e-08,-323.68025424601433
62.102040816326536,0.1,0.005298316906283708,50,1.25e-08,-327.8142269883667
1.0,4.196551724137931,0.0028072162039411755,50,1.25e-08,-327.89567448308753
31.551020408163268,0.1,0.0017433288221999873,50,1.25e-08,-329.44507365508025
1.0,4.537931034482758,0.0038566204211634724,50,1.25e-08,-329.8113009784154
1.0,7.268965517241379,0.005298316906283708,50,1.25e-08,-330.2965753854985
11.183673469387756,0.4413793103448276,0.0014873521072935117,50,1.25e-08,-332.57725089994324
1.0,3.855172413793104,0.0014873521072935117,50,1.25e-08,-333.5786733698353
1.0,6.927586206896551,0.004520353656360241,50,1.25e-08,-334.21698122723046
1.0,3.855172413793104,0.0017433288221999873,50,1.25e-08,-334.90437220755257
1.0,5.903448275862069,0.0032903445623126675,50,1.25e-08,-337.42762564224904
1.0,5.220689655172413,0.005298316906283708,50,1.25e-08,-338.2125864538202
1.0,6.586206896551724,0.006210169418915616,50,1.25e-08,-341.5215529667978
1.0,3.855172413793104,0.0012689610031679222,50,1.25e-08,-343.94072825484955
1.0,6.927586206896551,0.006210169418915616,50,1.25e-08,-344.91528449262546
1.0,6.244827586206896,0.006210169418915616,50,1.25e-08,-346.8008372192721
1.0,3.855172413793104,0.0020433597178569417,50,1.25e-08,-347.1672515304474
1.0,4.196551724137931,0.0014873521072935117,50,1.25e-08,-347.450708597298
1.0,3.513793103448276,0.001082636733874054,50,1.25e-08,-352.2473812014857
1.0,5.562068965517241,0.0028072162039411755,50,1.25e-08,-353.44270278268914
1.0,4.537931034482758,0.0017433288221999873,50,1.25e-08,-355.21434350841673
11.183673469387756,1.4655172413793105,0.006210169418915616,50,1.25e-08,-355.24029426703623
72.28571428571429,0.1,0.006210169418915616,50,1.25e-08,-355.28391147098205
1.0,7.268965517241379,0.006210169418915616,50,1.25e-08,-355.5571637067376
31.551020408163268,0.4413793103448276,0.006210169418915616,50,1.25e-08,-356.7272051198752
1.0,4.196551724137931,0.0032903445623126675,50,1.25e-08,-357.3005830445343
1.0,3.513793103448276,0.0012689610031679222,50,1.25e-08,-358.02095487296765
1.0,7.610344827586207,0.005298316906283708,50,1.25e-08,-358.70605046623064
11.183673469387756,1.4655172413793105,0.004520353656360241,50,1.25e-08,-358.790702091502
1.0,3.513793103448276,0.0009236708571873865,50,1.25e-08,-358.8549518357099
1.0,6.586206896551724,0.0038566204211634724,50,1.25e-08,-359.89325190325053
21.367346938775512,0.7827586206896552,0.006210169418915616,50,1.25e-08,-360.8635387915922
1.0,4.879310344827586,0.0020433597178569417,50,1.25e-08,-361.3343679962629
1.0,5.220689655172413,0.002395026619987486,50,1.25e-08,-361.5218300398426
1.0,5.903448275862069,0.006210169418915616,50,1.25e-08,-362.4935990041522
11.183673469387756,1.806896551724138,0.006210169418915616,50,1.25e-08,-363.09048112679557
11.183673469387756,1.124137931034483,0.005298316906283708,50,1.25e-08,-363.40807610506454
82.46938775510205,0.1,0.006210169418915616,50,1.25e-08,-365.26323574091634
31.551020408163268,0.1,0.0014873521072935117,50,1.25e-08,-366.7671097383693
1.0,3.855172413793104,0.001082636733874054,50,1.25e-08,-367.42857640487387
21.367346938775512,0.1,0.0007880462815669912,50,1.25e-08,-368.5299878678586
1.0,3.1724137931034484,0.0007880462815669912,50,1.25e-08,-368.7790960091097
1.0,3.1724137931034484,0.0006723357536499335,50,1.25e-08,-369.57460574579704
11.183673469387756,0.4413793103448276,0.0017433288221999873,50,1.25e-08,-370.301403734275
1.0,3.855172413793104,0.002395026619987486,50,1.25e-08,-370.3235151574261
1.0,7.610344827586207,0.006210169418915616,50,1.25e-08,-372.27388868866524
1.0,7.268965517241379,0.004520353656360241,50,1.25e-08,-373.08551924976246
1.0,3.513793103448276,0.0014873521072935117,50,1.25e-08,-374.3943625586851
1.0,2.831034482758621,0.0004893900918477494,50,1.25e-08,-378.0121573926324
62.102040816326536,0.1,0.0038566204211634724,50,1.25e-08,-379.8448782021135
1.0,3.513793103448276,0.0007880462815669912,50,1.25e-08,-380.28403587333287
1.0,4.537931034482758,0.004520353656360241,50,1.25e-08,-382.1336531596405
1.0,3.1724137931034484,0.0009236708571873865,50,1.25e-08,-382.13498046636323
1.0,2.831034482758621,0.0005736152510448681,50,1.25e-08,-385.38179115504295
1.0,4.196551724137931,0.0012689610031679222,50,1.25e-08,-385.4291679213343
1.0,2.4896551724137934,0.0003562247890262444,50,1.25e-08,-386.4226553926501
1.0,3.1724137931034484,0.0005736152510448681,50,1.25e-08,-387.9083762435507
1.0,4.879310344827586,0.005298316906283708,50,1.25e-08,-389.1648318793948
1.0,6.244827586206896,0.0032903445623126675,50,1.25e-08,-390.50622120783487
1.0,5.562068965517241,0.006210169418915616,50,1.25e-08,-390.7399016739839
1.0,2.831034482758621,0.00041753189365604,50,1.25e-08,-391.72202421447105
1.0,7.951724137931034,0.005298316906283708,50,1.25e-08,-392.01431293971746
1.0,2.148275862068966,0.000221221629107045,50,1.25e-08,-392.2329652092344
1.0,2.4896551724137934,0.0003039195382313198,50,1.25e-08,-392.6670896319829
1.0,7.951724137931034,0.006210169418915616,50,1.25e-08,-394.0943411578289
21.367346938775512,0.4413793103448276,0.0032903445623126675,50,1.25e-08,-394.47774009451587
21.367346938775512,0.1,0.0009236708571873865,50,1.25e-08,-394.4783956362378
1.0,1.806896551724138,0.00016102620275609394,50,1.25e-08,-395.5955758055145
51.91836734693878,0.1,0.004520353656360241,50,1.25e-08,-395.6020939434359
1.0,1.4655172413793105,0.0001,50,1.25e-08,-397.2595650509177
11.183673469387756,0.7827586206896552,0.002395026619987486,50,1.25e-08,-397.4568197014553
1.0,2.148275862068966,0.0002592943797404667,50,1.25e-08,-398.7992810966937
1.0,3.513793103448276,0.0017433288221999873,50,1.25e-08,-400.2229126743405
11.183673469387756,0.1,0.000221221629107045,50,1.25e-08,-403.7345202368999
1.0,4.196551724137931,0.0038566204211634724,50,1.25e-08,-404.105342620742
1.0,3.855172413793104,0.0028072162039411755,50,1.25e-08,-405.0792843660663
1.0,2.4896551724137934,0.00041753189365604,50,1.25e-08,-405.4086546277872
1.0,4.537931034482758,0.0014873521072935117,50,1.25e-08,-405.77541989324527
1.0,3.855172413793104,0.0009236708571873865,50,1.25e-08,-406.169265966533
11.183673469387756,1.806896551724138,0.005298316906283708,50,1.25e-08,-406.939922227496
1.0,3.1724137931034484,0.001082636733874054,50,1.25e-08,-406.94669357029625
1.0,1.806896551724138,0.00013738237958832623,50,1.25e-08,-408.12539959277206
1.0,2.831034482758621,0.0006723357536499335,50,1.25e-08,-409.4918988467739
11.183673469387756,0.4413793103448276,0.0012689610031679222,50,1.25e-08,-411.01543310705506
11.183673469387756,0.1,0.0002592943797404667,50,1.25e-08,-411.0782800960742
1.0,6.927586206896551,0.0038566204211634724,50,1.25e-08,-411.39409640334156
31.551020408163268,0.4413793103448276,0.005298316906283708,50,1.25e-08,-412.12060488805673
11.183673469387756,0.7827586206896552,0.0038566204211634724,50,1.25e-08,-413.0682639520812
1.0,5.903448275862069,0.0028072162039411755,50,1.25e-08,-415.6094841642705
41.734693877551024,0.1,0.0032903445623126675,50,1.25e-08,-416.4285149241698
21.367346938775512,0.7827586206896552,0.005298316906283708,50,1.25e-08,-416.7744993415488
1.0,7.610344827586207,0.004520353656360241,50,1.25e-08,-417.8778110733135
1.0,3.513793103448276,0.0006723357536499335,50,1.25e-08,-419.6697820961442
1.0,8.293103448275863,0.006210169418915616,50,1.25e-08,-420.21109267170186
1.0,1.4655172413793105,0.00011721022975334806,50,1.25e-08,-420.82090247161796
1.0,2.148275862068966,0.00018873918221350977,50,1.25e-08,-422.4234983911049
1.0,4.879310344827586,0.0017433288221999873,50,1.25e-08,-422.754781387614
1.0,1.806896551724138,0.00018873918221350977,50,1.25e-08,-424.66900944548775
72.28571428571429,0.1,0.004520353656360241,50,1.25e-08,-425.6734181515003
1.0,3.1724137931034484,0.0004893900918477494,50,1.25e-08,-427.9129088734953
1.0,8.293103448275863,0.005298316906283708,50,1.25e-08,-429.36725756628357
1.0,5.562068965517241,0.002395026619987486,50,1.25e-08,-429.87966316929464
1.0,2.4896551724137934,0.0002592943797404667,50,1.25e-08,-430.31147112964686
31.551020408163268,0.1,0.0020433597178569417,50,1.25e-08,-431.273808115772
1.0,2.831034482758621,0.0003562247890262444,50,1.25e-08,-431.66277124682415
1.0,5.220689655172413,0.0020433597178569417,50,1.25e-08,-431.8412265022919
1.0,5.220689655172413,0.006210169418915616,50,1.25e-08,-434.1911166902514
1.0,3.513793103448276,0.0020433597178569417,50,1.25e-08,-434.99144920578215
1.0,2.148275862068966,0.0003039195382313198,50,1.25e-08,-434.99166123684245
1.0,4.196551724137931,0.001082636733874054,50,1.25e-08,-438.9620611950984
1.0,3.1724137931034484,0.0012689610031679222,50,1.25e-08,-441.16468112899634
11.183673469387756,1.124137931034483,0.0032903445623126675,50,1.25e-08,-442.70641155921066
1.0,2.4896551724137934,0.0004893900918477494,50,1.25e-08,-444.33535421792726
21.367346938775512,0.4413793103448276,0.005298316906283708,50,1.25e-08,-444.69339545100775
1.0,2.831034482758621,0.0007880462815669912,50,1.25e-08,-446.75076118010634
82.46938775510205,0.1,0.005298316906283708,50,1.25e-08,-447.3069169394803
1.0,8.63448275862069,0.006210169418915616,50,1.25e-08,-449.9501113948056
1.0,3.855172413793104,0.0032903445623126675,50,1.25e-08,-452.9603161580553
1.0,6.586206896551724,0.0032903445623126675,50,1.25e-08,-455.1853035928534
1.0,6.927586206896551,0.007278953843983146,50,1.25e-08,-461.0449857856736
11.183673469387756,1.806896551724138,0.007278953843983146,50,1.25e-08,-461.0959917759001
21.367346938775512,0.7827586206896552,0.007278953843983146,50,1.25e-08,-462.57576708404963
1.0,3.855172413793104,0.0007880462815669912,50,1.25e-08,-462.9984462761331
1.0,4.537931034482758,0.005298316906283708,50,1.25e-08,-463.3704102662366
82.46938775510205,0.1,0.007278953843983146,50,1.25e-08,-463.5520779678334
1.0,6.586206896551724,0.007278953843983146,50,1.25e-08,-464.27866152243973
31.551020408163268,0.4413793103448276,0.007278953843983146,50,1.25e-08,-465.27499788560476
1.0,7.268965517241379,0.007278953843983146,50,1.25e-08,-465.2919676748829
1.0,7.951724137931034,0.004520353656360241,50,1.25e-08,-467.5067147255031
11.183673469387756,2.148275862068966,0.006210169418915616,50,1.25e-08,-469.56106015182763
1.0,8.63448275862069,0.005298316906283708,50,1.25e-08,-470.05117516593464
1.0,7.268965517241379,0.0038566204211634724,50,1.25e-08,-470.3413853888087
1.0,1.806896551724138,0.00011721022975334806,50,1.25e-08,-471.2934393023552
