sigma,rho,s,w,mu,logl
16.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-999.3286738231582
18.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1003.6238018107495
21.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1007.7811314102074
9.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-1008.978142127622
25.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1011.3465584886253
17.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1012.9966175453492
7.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-1013.8259198320577
15.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1015.2074113283504
21.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1021.9899736914981
10.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1025.5509981240266
15.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1030.066681460994
29.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1031.278022698562
16.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1032.233629812221
26.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1041.4491706020387
10.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1042.638048375388
10.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1045.5717000683471
9.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1046.3027138128514
5.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-1049.3628884981877
16.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1057.1430362783976
10.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1060.179828838013
13.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1061.246430182608
6.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1062.6552021223258
18.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1063.4604064681255
19.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1069.3659896773042
19.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1072.1905558640947
8.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1075.0810451711095
5.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-1075.2327958829349
30.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1077.1831751714913
27.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1077.823851433226
9.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1079.2250406878961
11.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1080.850927795937
8.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-1081.6155460287096
4.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-1082.6065297180512
10.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1083.6819817280293
8.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1086.4948018437199
4.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-1086.6143223111544
26.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1089.5115578296648
12.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-1089.6466326676773
29.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1090.7516324692751
15.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1091.2762336609599
11.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1092.0773581141632
5.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-1096.8372837180618
13.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1097.0684514525237
14.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1097.6314108267288
6.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-1098.142104965743
8.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1098.6156321689887
8.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1111.5323825325559
14.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1113.8341309369039
28.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1116.838940779566
8.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-1118.9430075877472
4.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-1120.1515202977362
5.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1120.5381770648823
30.0,0.1,0.0020433597178569417,multi,1.25e-08,-1121.9093918475332
27.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1124.3784075323056
10.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1126.4572597232523
10.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-1129.4208206320307
6.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-1133.8063874898407
17.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1136.6768097119357
22.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1140.881456761683
30.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1143.1556535312593
19.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1144.0185259255122
6.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1148.5758950714437
17.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1150.5016596170274
4.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-1151.338539215518
4.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-1152.346500009754
27.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1156.3336420044236
7.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1157.4109635902942
4.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-1163.2730492254882
20.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1169.2189133192592
27.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1170.3130916017944
20.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1170.8589223842891
12.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1171.8472930806672
8.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1174.4591256739395
5.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-1178.2193974805966
11.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1182.3452479768584
29.0,0.1,0.0020433597178569417,multi,1.25e-08,-1185.795178265453
