sigma,rho,s,w,mu,logl
17.0,1.81,0.006210169418915616,multi,1.25e-08,-9920.054326384774
30.0,1.12,0.006210169418915616,multi,1.25e-08,-9932.027534170335
16.0,1.81,0.006210169418915616,multi,1.25e-08,-9978.153399869521
18.0,1.81,0.006210169418915616,multi,1.25e-08,-9999.876793699974
14.0,1.81,0.005298316906283708,multi,1.25e-08,-10030.316925441039
22.0,1.12,0.004520353656360241,multi,1.25e-08,-10043.2567400633
26.0,0.78,0.006210169418915616,multi,1.25e-08,-10063.97495290927
17.0,1.47,0.006210169418915616,multi,1.25e-08,-10078.460797404408
17.0,1.81,0.005298316906283708,multi,1.25e-08,-10093.550419948311
18.0,1.12,0.004520353656360241,multi,1.25e-08,-10122.736765194124
28.0,1.12,0.005298316906283708,multi,1.25e-08,-10158.387377825165
20.0,1.12,0.006210169418915616,multi,1.25e-08,-10172.836601169904
27.0,1.12,0.007278953843983146,multi,1.25e-08,-10177.26563553047
24.0,1.47,0.006210169418915616,multi,1.25e-08,-10184.94030230102
18.0,1.12,0.005298316906283708,multi,1.25e-08,-10188.85082279379
15.0,1.81,0.006210169418915616,multi,1.25e-08,-10189.816988420747
19.0,1.81,0.006210169418915616,multi,1.25e-08,-10203.748794775955
26.0,1.12,0.007278953843983146,multi,1.25e-08,-10203.863073299193
22.0,1.47,0.005298316906283708,multi,1.25e-08,-10210.77721102728
28.0,1.12,0.007278953843983146,multi,1.25e-08,-10221.280996813053
15.0,1.47,0.005298316906283708,multi,1.25e-08,-10223.510462709546
23.0,1.12,0.004520353656360241,multi,1.25e-08,-10302.745674003525
22.0,0.78,0.004520353656360241,multi,1.25e-08,-10304.222839365393
25.0,1.12,0.007278953843983146,multi,1.25e-08,-10306.636886339744
16.0,1.47,0.004520353656360241,multi,1.25e-08,-10315.192051515602
23.0,0.78,0.005298316906283708,multi,1.25e-08,-10322.979893604275
29.0,1.12,0.007278953843983146,multi,1.25e-08,-10330.802963453136
13.0,2.15,0.005298316906283708,multi,1.25e-08,-10348.882196471795
17.0,1.47,0.004520353656360241,multi,1.25e-08,-10362.270372400231
13.0,1.81,0.005298316906283708,multi,1.25e-08,-10371.376375866748
15.0,2.15,0.006210169418915616,multi,1.25e-08,-10404.189897609907
14.0,2.15,0.006210169418915616,multi,1.25e-08,-10407.162934908589
18.0,1.81,0.005298316906283708,multi,1.25e-08,-10411.321441990804
14.0,2.15,0.005298316906283708,multi,1.25e-08,-10416.330723697243
15.0,1.47,0.004520353656360241,multi,1.25e-08,-10437.718440283945
12.0,2.15,0.005298316906283708,multi,1.25e-08,-10487.523308156819
17.0,1.12,0.004520353656360241,multi,1.25e-08,-10488.390555681432
30.0,0.78,0.007278953843983146,multi,1.25e-08,-10489.041812636107
24.0,1.12,0.007278953843983146,multi,1.25e-08,-10491.661045150533
30.0,1.12,0.007278953843983146,multi,1.25e-08,-10501.136091925186
20.0,1.81,0.006210169418915616,multi,1.25e-08,-10519.339098309683
18.0,1.47,0.004520353656360241,multi,1.25e-08,-10559.423083258327
16.0,2.15,0.006210169418915616,multi,1.25e-08,-10560.894952106908
16.0,1.47,0.006210169418915616,multi,1.25e-08,-10563.721439280052
14.0,1.81,0.006210169418915616,multi,1.25e-08,-10572.717231663679
25.0,1.47,0.006210169418915616,multi,1.25e-08,-10576.179145853122
25.0,0.78,0.006210169418915616,multi,1.25e-08,-10579.252397138542
13.0,2.15,0.006210169418915616,multi,1.25e-08,-10589.556985213922
29.0,1.12,0.005298316906283708,multi,1.25e-08,-10599.42696929301
22.0,1.47,0.007278953843983146,multi,1.25e-08,-10637.633748994029
24.0,1.12,0.004520353656360241,multi,1.25e-08,-10652.573223700856
23.0,1.47,0.005298316906283708,multi,1.25e-08,-10656.457251306894
21.0,1.47,0.007278953843983146,multi,1.25e-08,-10658.103983573787
15.0,2.15,0.005298316906283708,multi,1.25e-08,-10664.710783272018
23.0,1.47,0.007278953843983146,multi,1.25e-08,-10711.049642122316
19.0,1.12,0.006210169418915616,multi,1.25e-08,-10737.051256330189
14.0,1.47,0.004520353656360241,multi,1.25e-08,-10752.320411248502
23.0,1.12,0.007278953843983146,multi,1.25e-08,-10765.580122945656
20.0,1.47,0.007278953843983146,multi,1.25e-08,-10781.052969062897
21.0,0.78,0.004520353656360241,multi,1.25e-08,-10813.758270622655
14.0,1.81,0.004520353656360241,multi,1.25e-08,-10820.267328044109
29.0,0.78,0.007278953843983146,multi,1.25e-08,-10824.642388049555
23.0,0.78,0.0038566204211634724,multi,1.25e-08,-10829.031320907166
13.0,1.81,0.004520353656360241,multi,1.25e-08,-10833.301758712387
17.0,1.12,0.005298316906283708,multi,1.25e-08,-10834.541934840978
14.0,1.47,0.005298316906283708,multi,1.25e-08,-10842.28595159786
19.0,1.81,0.005298316906283708,multi,1.25e-08,-10850.707335394793
11.0,2.49,0.005298316906283708,multi,1.25e-08,-10858.826296371837
17.0,2.15,0.006210169418915616,multi,1.25e-08,-10859.890935735371
11.0,2.15,0.005298316906283708,multi,1.25e-08,-10861.29474919638
12.0,2.49,0.005298316906283708,multi,1.25e-08,-10861.917758035022
24.0,0.78,0.0038566204211634724,multi,1.25e-08,-10867.699844459628
24.0,1.47,0.007278953843983146,multi,1.25e-08,-10870.55674252036
13.0,2.49,0.006210169418915616,multi,1.25e-08,-10872.98483214782
19.0,1.47,0.004520353656360241,multi,1.25e-08,-10889.644455374717
22.0,0.78,0.0038566204211634724,multi,1.25e-08,-10899.467899116135
12.0,2.49,0.006210169418915616,multi,1.25e-08,-10909.046774249555
12.0,1.81,0.005298316906283708,multi,1.25e-08,-10933.589842512785
21.0,1.81,0.006210169418915616,multi,1.25e-08,-10935.65608615011
22.0,0.78,0.005298316906283708,multi,1.25e-08,-10958.19204053899
12.0,2.15,0.006210169418915616,multi,1.25e-08,-10973.805133014033
15.0,1.81,0.004520353656360241,multi,1.25e-08,-11004.467471980135
25.0,0.78,0.0038566204211634724,multi,1.25e-08,-11005.054915908693
19.0,1.47,0.007278953843983146,multi,1.25e-08,-11015.972673284072
16.0,1.12,0.004520353656360241,multi,1.25e-08,-11025.39657125455
14.0,2.49,0.006210169418915616,multi,1.25e-08,-11027.762879995209
26.0,1.47,0.006210169418915616,multi,1.25e-08,-11037.680730107764
16.0,2.15,0.005298316906283708,multi,1.25e-08,-11072.219795305617
12.0,1.81,0.004520353656360241,multi,1.25e-08,-11072.563892500215
30.0,0.44,0.0038566204211634724,multi,1.25e-08,-11076.98879652726
25.0,1.12,0.004520353656360241,multi,1.25e-08,-11084.091285243017
13.0,2.49,0.005298316906283708,multi,1.25e-08,-11086.118542341917
21.0,0.78,0.0038566204211634724,multi,1.25e-08,-11090.6981284959
30.0,1.12,0.005298316906283708,multi,1.25e-08,-11095.783655200888
18.0,1.81,0.007278953843983146,multi,1.25e-08,-11102.451903556474
25.0,1.47,0.007278953843983146,multi,1.25e-08,-11109.068599207421
10.0,2.49,0.005298316906283708,multi,1.25e-08,-11110.076011279763
22.0,1.12,0.007278953843983146,multi,1.25e-08,-11135.677539946595
19.0,1.81,0.007278953843983146,multi,1.25e-08,-11139.314052095584
13.0,1.81,0.006210169418915616,multi,1.25e-08,-11146.83540664993
11.0,2.49,0.006210169418915616,multi,1.25e-08,-11161.35559902984
24.0,1.47,0.005298316906283708,multi,1.25e-08,-11182.870324507418
24.0,0.78,0.006210169418915616,multi,1.25e-08,-11188.434561134873
17.0,1.81,0.007278953843983146,multi,1.25e-08,-11189.652234761088
15.0,1.47,0.006210169418915616,multi,1.25e-08,-11215.043278503332
28.0,0.78,0.007278953843983146,multi,1.25e-08,-11231.12793117475
26.0,0.78,0.0038566204211634724,multi,1.25e-08,-11231.796247473447
13.0,1.47,0.004520353656360241,multi,1.25e-08,-11284.877141945617
18.0,2.15,0.006210169418915616,multi,1.25e-08,-11285.836530447494
20.0,1.81,0.007278953843983146,multi,1.25e-08,-11288.744585506593
12.0,2.15,0.004520353656360241,multi,1.25e-08,-11320.48473626798
10.0,2.83,0.005298316906283708,multi,1.25e-08,-11331.767534889808
20.0,1.47,0.004520353656360241,multi,1.25e-08,-11338.090599113462
15.0,2.49,0.006210169418915616,multi,1.25e-08,-11351.112777548002
11.0,2.15,0.004520353656360241,multi,1.25e-08,-11352.145420610152
11.0,2.83,0.006210169418915616,multi,1.25e-08,-11359.127666484468
16.0,1.81,0.004520353656360241,multi,1.25e-08,-11360.97878485046
18.0,1.47,0.007278953843983146,multi,1.25e-08,-11373.369371343833
17.0,1.12,0.0038566204211634724,multi,1.25e-08,-11376.742356288352
18.0,1.12,0.0038566204211634724,multi,1.25e-08,-11379.129205858944
20.0,1.81,0.005298316906283708,multi,1.25e-08,-11398.56324771011
16.0,1.81,0.007278953843983146,multi,1.25e-08,-11413.712947125969
20.0,0.78,0.0038566204211634724,multi,1.25e-08,-11415.853231875539
26.0,1.47,0.007278953843983146,multi,1.25e-08,-11420.12921125353
12.0,2.83,0.006210169418915616,multi,1.25e-08,-11422.427236381687
11.0,2.83,0.005298316906283708,multi,1.25e-08,-11422.871965446975
18.0,1.12,0.006210169418915616,multi,1.25e-08,-11437.47990366473
22.0,1.81,0.006210169418915616,multi,1.25e-08,-11442.874059060887
29.0,0.44,0.0038566204211634724,multi,1.25e-08,-11454.610987157852
20.0,0.78,0.004520353656360241,multi,1.25e-08,-11456.383753912003
30.0,0.44,0.004520353656360241,multi,1.25e-08,-11477.220026325384
14.0,2.49,0.005298316906283708,multi,1.25e-08,-11502.793788086114
10.0,2.15,0.005298316906283708,multi,1.25e-08,-11503.641321400166
9.0,2.83,0.005298316906283708,multi,1.25e-08,-11520.232937906803
13.0,2.15,0.004520353656360241,multi,1.25e-08,-11529.023959580549
10.0,2.83,0.006210169418915616,multi,1.25e-08,-11530.731188469581
19.0,1.12,0.0038566204211634724,multi,1.25e-08,-11534.348569501703
27.0,0.78,0.0038566204211634724,multi,1.25e-08,-11539.608621404068
21.0,1.81,0.007278953843983146,multi,1.25e-08,-11540.401171427504
16.0,1.12,0.0038566204211634724,multi,1.25e-08,-11547.190127117276
27.0,1.47,0.006210169418915616,multi,1.25e-08,-11563.365028025213
11.0,1.81,0.004520353656360241,multi,1.25e-08,-11571.773058242965
11.0,2.15,0.006210169418915616,multi,1.25e-08,-11585.362966525132
26.0,1.12,0.004520353656360241,multi,1.25e-08,-11589.583973347362
16.0,2.15,0.007278953843983146,multi,1.25e-08,-11590.286390770285
15.0,2.15,0.007278953843983146,multi,1.25e-08,-11607.290701551528
21.0,1.12,0.007278953843983146,multi,1.25e-08,-11609.952650305484
17.0,2.15,0.005298316906283708,multi,1.25e-08,-11619.924992979162
16.0,1.12,0.005298316906283708,multi,1.25e-08,-11648.569008012648
9.0,2.49,0.005298316906283708,multi,1.25e-08,-11654.06945537632
10.0,2.49,0.006210169418915616,multi,1.25e-08,-11658.820410700848
10.0,2.15,0.004520353656360241,multi,1.25e-08,-11662.648043807043
13.0,1.47,0.005298316906283708,multi,1.25e-08,-11672.996264738686
13.0,2.83,0.006210169418915616,multi,1.25e-08,-11691.639616662393
27.0,0.78,0.007278953843983146,multi,1.25e-08,-11713.40508598413
21.0,0.78,0.005298316906283708,multi,1.25e-08,-11713.745226133846
17.0,2.15,0.007278953843983146,multi,1.25e-08,-11714.853178087536
11.0,1.81,0.005298316906283708,multi,1.25e-08,-11746.33019547099
15.0,1.12,0.004520353656360241,multi,1.25e-08,-11754.299959220774
12.0,2.83,0.005298316906283708,multi,1.25e-08,-11755.170868121608
14.0,2.15,0.007278953843983146,multi,1.25e-08,-11781.741286586048
25.0,1.47,0.005298316906283708,multi,1.25e-08,-11782.34177614833
15.0,1.81,0.007278953843983146,multi,1.25e-08,-11788.904062571457
27.0,1.47,0.007278953843983146,multi,1.25e-08,-11797.844947529122
10.0,2.49,0.004520353656360241,multi,1.25e-08,-11821.506526557245
16.0,2.49,0.006210169418915616,multi,1.25e-08,-11823.515969923385
20.0,1.12,0.0038566204211634724,multi,1.25e-08,-11824.946116201158
19.0,2.15,0.006210169418915616,multi,1.25e-08,-11825.160918764632
9.0,3.17,0.005298316906283708,multi,1.25e-08,-11840.6444609081
10.0,3.17,0.006210169418915616,multi,1.25e-08,-11858.495923830953
17.0,1.47,0.007278953843983146,multi,1.25e-08,-11864.892206421304
17.0,1.81,0.004520353656360241,multi,1.25e-08,-11868.346725157
22.0,1.81,0.007278953843983146,multi,1.25e-08,-11884.95850685487
19.0,0.78,0.0038566204211634724,multi,1.25e-08,-11889.703333773898
21.0,1.47,0.004520353656360241,multi,1.25e-08,-11891.767019205821
14.0,1.47,0.0038566204211634724,multi,1.25e-08,-11896.132220816813
23.0,0.78,0.006210169418915616,multi,1.25e-08,-11898.978641699001
15.0,1.12,0.0038566204211634724,multi,1.25e-08,-11913.421202314585
28.0,0.44,0.0038566204211634724,multi,1.25e-08,-11919.851137450056
28.0,0.78,0.0038566204211634724,multi,1.25e-08,-11921.045035488823
11.0,2.49,0.004520353656360241,multi,1.25e-08,-11927.40769930917
12.0,1.81,0.006210169418915616,multi,1.25e-08,-11934.747413604586
14.0,2.15,0.004520353656360241,multi,1.25e-08,-11944.814815514732
18.0,2.15,0.007278953843983146,multi,1.25e-08,-11966.81113292348
10.0,3.17,0.005298316906283708,multi,1.25e-08,-11968.146152961577
9.0,2.83,0.006210169418915616,multi,1.25e-08,-11970.235788971062
11.0,3.17,0.006210169418915616,multi,1.25e-08,-11977.306509067319
15.0,1.47,0.0038566204211634724,multi,1.25e-08,-11987.851362770569
30.0,0.44,0.0032903445623126675,multi,1.25e-08,-11997.659687093026
9.0,3.17,0.006210169418915616,multi,1.25e-08,-11998.173133779848
9.0,2.49,0.004520353656360241,multi,1.25e-08,-12020.88812239507
8.0,3.17,0.005298316906283708,multi,1.25e-08,-12024.990938177598
13.0,1.47,0.0038566204211634724,multi,1.25e-08,-12026.453148473865
23.0,1.81,0.006210169418915616,multi,1.25e-08,-12032.184304236787
8.0,2.83,0.005298316906283708,multi,1.25e-08,-12032.610093566578
21.0,1.81,0.005298316906283708,multi,1.25e-08,-12043.29177653435
14.0,1.47,0.006210169418915616,multi,1.25e-08,-12050.39473249289
12.0,1.47,0.004520353656360241,multi,1.25e-08,-12065.185284717076
29.0,0.44,0.0032903445623126675,multi,1.25e-08,-12066.518059128513
14.0,2.49,0.007278953843983146,multi,1.25e-08,-12083.266269504435
15.0,2.49,0.005298316906283708,multi,1.25e-08,-12087.280003065165
29.0,0.44,0.004520353656360241,multi,1.25e-08,-12103.768873430068
13.0,2.49,0.007278953843983146,multi,1.25e-08,-12106.494415464744
13.0,2.15,0.007278953843983146,multi,1.25e-08,-12131.419120697328
14.0,2.83,0.006210169418915616,multi,1.25e-08,-12141.431316639972
28.0,1.47,0.006210169418915616,multi,1.25e-08,-12147.70235469069
27.0,1.12,0.004520353656360241,multi,1.25e-08,-12162.147610543714
20.0,1.12,0.007278953843983146,multi,1.25e-08,-12197.207352457972
28.0,0.44,0.0032903445623126675,multi,1.25e-08,-12222.988871922718
15.0,2.49,0.007278953843983146,multi,1.25e-08,-12226.232102215607
21.0,1.12,0.0038566204211634724,multi,1.25e-08,-12235.666672905707
28.0,1.47,0.007278953843983146,multi,1.25e-08,-12236.82516302798
19.0,0.78,0.004520353656360241,multi,1.25e-08,-12245.51551521028
16.0,1.47,0.0038566204211634724,multi,1.25e-08,-12272.487986511445
26.0,0.78,0.007278953843983146,multi,1.25e-08,-12276.804686757623
17.0,1.12,0.006210169418915616,multi,1.25e-08,-12287.22005279157
18.0,2.15,0.005298316906283708,multi,1.25e-08,-12291.336060435351
12.0,2.49,0.004520353656360241,multi,1.25e-08,-12293.759848998652
13.0,2.83,0.005298316906283708,multi,1.25e-08,-12295.718956037184
9.0,2.15,0.004520353656360241,multi,1.25e-08,-12297.123076291344
23.0,1.81,0.007278953843983146,multi,1.25e-08,-12313.99026709648
12.0,2.49,0.007278953843983146,multi,1.25e-08,-12315.910047033982
12.0,3.17,0.006210169418915616,multi,1.25e-08,-12321.344144116621
14.0,1.81,0.007278953843983146,multi,1.25e-08,-12331.148032251953
19.0,2.15,0.007278953843983146,multi,1.25e-08,-12333.477758415502
9.0,2.83,0.004520353656360241,multi,1.25e-08,-12351.037504413005
11.0,3.17,0.005298316906283708,multi,1.25e-08,-12362.898930818015
8.0,3.51,0.005298316906283708,multi,1.25e-08,-12368.833793603659
29.0,0.78,0.0038566204211634724,multi,1.25e-08,-12369.424226637122
10.0,1.81,0.004520353656360241,multi,1.25e-08,-12370.039381796763
9.0,3.51,0.006210169418915616,multi,1.25e-08,-12375.735439593032
12.0,1.47,0.0038566204211634724,multi,1.25e-08,-12412.743674257676
17.0,2.49,0.006210169418915616,multi,1.25e-08,-12427.835569324418
8.0,3.17,0.006210169418915616,multi,1.25e-08,-12434.051606320874
9.0,2.49,0.006210169418915616,multi,1.25e-08,-12434.085087805632
26.0,1.47,0.005298316906283708,multi,1.25e-08,-12447.977639264374
9.0,2.15,0.005298316906283708,multi,1.25e-08,-12452.8200091883
10.0,2.15,0.006210169418915616,multi,1.25e-08,-12452.979960289887
12.0,1.81,0.0038566204211634724,multi,1.25e-08,-12457.024849271966
20.0,2.15,0.006210169418915616,multi,1.25e-08,-12465.824845819632
27.0,0.44,0.0032903445623126675,multi,1.25e-08,-12474.838433866498
9.0,3.51,0.005298316906283708,multi,1.25e-08,-12479.610842345317
27.0,0.44,0.0038566204211634724,multi,1.25e-08,-12479.880636110713
14.0,1.12,0.0038566204211634724,multi,1.25e-08,-12501.782018775544
16.0,1.47,0.007278953843983146,multi,1.25e-08,-12503.474386573234
10.0,3.51,0.006210169418915616,multi,1.25e-08,-12506.399725713674
18.0,1.81,0.004520353656360241,multi,1.25e-08,-12508.057086266455
8.0,2.83,0.004520353656360241,multi,1.25e-08,-12511.791733681726
16.0,2.49,0.007278953843983146,multi,1.25e-08,-12517.599228232728
28.0,1.12,0.008531678524172805,multi,1.25e-08,-12523.400304841787
11.0,1.81,0.0038566204211634724,multi,1.25e-08,-12526.23731498988
18.0,0.78,0.0038566204211634724,multi,1.25e-08,-12528.879932333974
10.0,2.83,0.004520353656360241,multi,1.25e-08,-12530.862982817944
8.0,3.51,0.006210169418915616,multi,1.25e-08,-12532.831691557187
29.0,1.12,0.008531678524172805,multi,1.25e-08,-12533.310590092125
8.0,2.49,0.005298316906283708,multi,1.25e-08,-12534.697461422673
22.0,1.47,0.004520353656360241,multi,1.25e-08,-12539.261685898538
15.0,2.15,0.004520353656360241,multi,1.25e-08,-12539.78320288888
7.0,3.17,0.005298316906283708,multi,1.25e-08,-12572.380975207721
12.0,2.83,0.007278953843983146,multi,1.25e-08,-12577.535943373452
8.0,2.49,0.004520353656360241,multi,1.25e-08,-12578.102978234045
27.0,1.12,0.008531678524172805,multi,1.25e-08,-12579.67598017815
20.0,0.78,0.005298316906283708,multi,1.25e-08,-12600.586340506954
30.0,1.12,0.008531678524172805,multi,1.25e-08,-12604.889958016607
7.0,3.51,0.005298316906283708,multi,1.25e-08,-12610.377779208773
20.0,0.78,0.0032903445623126675,multi,1.25e-08,-12623.586084934894
15.0,1.12,0.005298316906283708,multi,1.25e-08,-12649.272562461514
13.0,1.81,0.0038566204211634724,multi,1.25e-08,-12654.938059941842
13.0,2.83,0.007278953843983146,multi,1.25e-08,-12663.356010631893
12.0,2.15,0.007278953843983146,multi,1.25e-08,-12676.21832358704
11.0,2.83,0.007278953843983146,multi,1.25e-08,-12692.010742929735
24.0,1.81,0.006210169418915616,multi,1.25e-08,-12695.667849115165
19.0,0.78,0.0032903445623126675,multi,1.25e-08,-12697.32109638178
14.0,1.12,0.004520353656360241,multi,1.25e-08,-12698.481090139412
21.0,0.78,0.0032903445623126675,multi,1.25e-08,-12699.853016010453
26.0,1.12,0.008531678524172805,multi,1.25e-08,-12707.02596667564
8.0,2.83,0.006210169418915616,multi,1.25e-08,-12714.71486994849
22.0,0.78,0.006210169418915616,multi,1.25e-08,-12719.088287700444
17.0,1.47,0.0038566204211634724,multi,1.25e-08,-12725.039734364831
29.0,1.47,0.007278953843983146,multi,1.25e-08,-12732.13035953309
11.0,2.49,0.007278953843983146,multi,1.25e-08,-12733.93038950022
12.0,1.47,0.005298316906283708,multi,1.25e-08,-12741.681424444341
15.0,2.83,0.006210169418915616,multi,1.25e-08,-12749.690777995946
22.0,1.12,0.0038566204211634724,multi,1.25e-08,-12753.151670339448
22.0,1.81,0.005298316906283708,multi,1.25e-08,-12774.624370279984
29.0,1.47,0.006210169418915616,multi,1.25e-08,-12785.65240365095
28.0,1.12,0.004520353656360241,multi,1.25e-08,-12795.587552068595
20.0,2.15,0.007278953843983146,multi,1.25e-08,-12803.489451380832
28.0,0.44,0.004520353656360241,multi,1.25e-08,-12817.505974821372
16.0,2.49,0.005298316906283708,multi,1.25e-08,-12818.29526644427
24.0,1.81,0.007278953843983146,multi,1.25e-08,-12819.866320259744
26.0,0.44,0.0032903445623126675,multi,1.25e-08,-12830.593866024205
10.0,1.81,0.005298316906283708,multi,1.25e-08,-12843.081704668799
13.0,3.17,0.006210169418915616,multi,1.25e-08,-12861.57205800456
30.0,0.78,0.0038566204211634724,multi,1.25e-08,-12878.740827250887
13.0,2.49,0.004520353656360241,multi,1.25e-08,-12882.58949337847
11.0,3.51,0.006210169418915616,multi,1.25e-08,-12886.586229420564
10.0,3.51,0.005298316906283708,multi,1.25e-08,-12890.821223635292
8.0,3.17,0.004520353656360241,multi,1.25e-08,-12896.385742056253
19.0,1.12,0.007278953843983146,multi,1.25e-08,-12907.14262087009
10.0,1.81,0.0038566204211634724,multi,1.25e-08,-12907.937919919392
22.0,0.78,0.0032903445623126675,multi,1.25e-08,-12909.870824842488
8.0,3.86,0.006210169418915616,multi,1.25e-08,-12910.085742330608
25.0,1.12,0.008531678524172805,multi,1.25e-08,-12910.748926643146
7.0,2.83,0.005298316906283708,multi,1.25e-08,-12919.161624764838
14.0,2.83,0.007278953843983146,multi,1.25e-08,-12926.856821967442
25.0,0.78,0.007278953843983146,multi,1.25e-08,-12927.128222084095
7.0,3.86,0.005298316906283708,multi,1.25e-08,-12931.112178915235
18.0,0.78,0.0032903445623126675,multi,1.25e-08,-12939.449558692155
17.0,2.49,0.007278953843983146,multi,1.25e-08,-12941.535921005638
11.0,1.81,0.006210169418915616,multi,1.25e-08,-12961.879547401535
8.0,3.86,0.005298316906283708,multi,1.25e-08,-12967.561247365345
12.0,3.17,0.005298316906283708,multi,1.25e-08,-12986.644407335527
11.0,2.83,0.004520353656360241,multi,1.25e-08,-12998.712262603916
23.0,1.47,0.008531678524172805,multi,1.25e-08,-13005.057259814002
9.0,3.86,0.006210169418915616,multi,1.25e-08,-13006.807611008546
10.0,2.15,0.0038566204211634724,multi,1.25e-08,-13015.685616484892
14.0,2.83,0.005298316906283708,multi,1.25e-08,-13016.293189978422
7.0,3.51,0.006210169418915616,multi,1.25e-08,-13020.534771860372
10.0,2.83,0.007278953843983146,multi,1.25e-08,-13032.146797955778
30.0,0.44,0.005298316906283708,multi,1.25e-08,-13033.098948573854
22.0,1.47,0.008531678524172805,multi,1.25e-08,-13038.125478755368
24.0,1.47,0.008531678524172805,multi,1.25e-08,-13058.184628939973
13.0,1.81,0.007278953843983146,multi,1.25e-08,-13058.20175585692
19.0,2.15,0.005298316906283708,multi,1.25e-08,-13072.03871924623
7.0,2.83,0.004520353656360241,multi,1.25e-08,-13074.621322469884
14.0,1.81,0.0038566204211634724,multi,1.25e-08,-13081.469687757179
9.0,3.17,0.004520353656360241,multi,1.25e-08,-13086.805572825422
13.0,1.47,0.006210169418915616,multi,1.25e-08,-13089.9619950666
7.0,3.17,0.004520353656360241,multi,1.25e-08,-13092.382343635276
11.0,1.47,0.0038566204211634724,multi,1.25e-08,-13094.487413038123
11.0,3.17,0.007278953843983146,multi,1.25e-08,-13102.596780936808
