sigma,rho,s,w,mu,logl
62.102040816326536,0.1531591836734693,0.01,multi,1.25e-08,-73.14821839264256
62.102040816326536,0.1531591836734693,0.008376776400682925,multi,1.25e-08,-82.36589999029077
62.102040816326536,0.1531591836734693,0.01193776641714437,multi,1.25e-08,-85.01376680482994
62.102040816326536,0.1531591836734693,0.014251026703029992,multi,1.25e-08,-115.18066135438872
62.102040816326536,0.1531591836734693,0.00701703828670383,multi,1.25e-08,-116.00402181263235
62.102040816326536,0.1531591836734693,0.017012542798525893,multi,1.25e-08,-161.34627904341806
62.102040816326536,0.1531591836734693,0.0058780160722749115,multi,1.25e-08,-178.04538622224135
62.102040816326536,0.1531591836734693,0.020309176209047368,multi,1.25e-08,-221.62332521454115
62.102040816326536,0.1531591836734693,0.004923882631706742,multi,1.25e-08,-273.22522785117917
62.102040816326536,0.1531591836734693,0.024244620170823284,multi,1.25e-08,-294.4862292578697
62.102040816326536,0.1531591836734693,0.028942661247167517,multi,1.25e-08,-378.7262840408523
62.102040816326536,0.1531591836734693,0.004124626382901352,multi,1.25e-08,-407.15735233985515
62.102040816326536,0.1531591836734693,0.03455107294592222,multi,1.25e-08,-473.41412445272397
62.102040816326536,0.1531591836734693,0.04124626382901352,multi,1.25e-08,-577.8682831829171
62.102040816326536,0.1531591836734693,0.003455107294592218,multi,1.25e-08,-586.482689540158
62.102040816326536,0.1531591836734693,0.04923882631706741,multi,1.25e-08,-691.6286714810254
62.102040816326536,0.1531591836734693,0.05878016072274912,multi,1.25e-08,-814.4339147204782
62.102040816326536,0.1531591836734693,0.0028942661247167516,multi,1.25e-08,-819.0438033172095
62.102040816326536,0.1531591836734693,0.07017038286703829,multi,1.25e-08,-946.2015347572922
62.102040816326536,0.1531591836734693,0.08376776400682924,multi,1.25e-08,-1087.0100237047227
62.102040816326536,0.1531591836734693,0.0024244620170823282,multi,1.25e-08,-1114.089348267054
62.102040816326536,0.1531591836734693,0.1,multi,1.25e-08,-1237.0819101571315
62.102040816326536,0.1531591836734693,0.002030917620904735,multi,1.25e-08,-1482.5129109453148
62.102040816326536,0.1531591836734693,0.0017012542798525892,multi,1.25e-08,-1937.131081489719
62.102040816326536,0.1531591836734693,0.0014251026703029992,multi,1.25e-08,-2493.0059096149243
62.102040816326536,0.1531591836734693,0.001193776641714437,multi,1.25e-08,-3167.817011086673
62.102040816326536,0.1531591836734693,0.001,multi,1.25e-08,-3982.2883599340194
62.102040816326536,0.1531591836734693,0.0008376776400682924,multi,1.25e-08,-4960.674005493062
62.102040816326536,0.1531591836734693,0.000701703828670383,multi,1.25e-08,-6131.305259617727
62.102040816326536,0.1531591836734693,0.0005878016072274912,multi,1.25e-08,-7527.198816590237
62.102040816326536,0.1531591836734693,0.0004923882631706741,multi,1.25e-08,-9186.72007655443
62.102040816326536,0.1531591836734693,0.0004124626382901352,multi,1.25e-08,-11154.287598717125
62.102040816326536,0.1531591836734693,0.0003455107294592218,multi,1.25e-08,-13481.091615968056
62.102040816326536,0.1531591836734693,0.0002894266124716752,multi,1.25e-08,-16225.779779740376
62.102040816326536,0.1531591836734693,0.00024244620170823283,multi,1.25e-08,-19455.033827715473
62.102040816326536,0.1531591836734693,0.0002030917620904735,multi,1.25e-08,-23243.917678242196
62.102040816326536,0.1531591836734693,0.00017012542798525892,multi,1.25e-08,-27675.815304898137
62.102040816326536,0.1531591836734693,0.00014251026703029977,multi,1.25e-08,-32841.68909090005
62.102040816326536,0.1531591836734693,0.00011937766417144369,multi,1.25e-08,-38838.268739151405
62.102040816326536,0.1531591836734693,0.0001,multi,1.25e-08,-45764.620092664125
