sigma,rho,s,w,mu,logl
4.0,2.4896551724137934,0.0028072162039411755,50,1.25e-08,-295.5484358954254
19.0,0.4413793103448276,0.0038566204211634724,50,1.25e-08,-295.8260658505885
13.0,0.7827586206896552,0.0032903445623126675,50,1.25e-08,-295.8294348440113
2.0,3.513793103448276,0.0028072162039411755,50,1.25e-08,-297.1656689250044
1.0,4.537931034482758,0.002395026619987486,50,1.25e-08,-297.7351626564523
2.0,3.513793103448276,0.002395026619987486,50,1.25e-08,-297.9137034782475
2.0,4.879310344827586,0.005298316906283708,50,1.25e-08,-298.12068022654853
15.0,0.4413793103448276,0.002395026619987486,50,1.25e-08,-298.2074135402372
14.0,0.7827586206896552,0.004520353656360241,50,1.25e-08,-298.22164339314986
3.0,3.513793103448276,0.004520353656360241,50,1.25e-08,-298.22173349449577
1.0,5.562068965517241,0.0032903445623126675,50,1.25e-08,-298.46863471507436
5.0,2.148275862068966,0.0038566204211634724,50,1.25e-08,-298.6819925872412
4.0,2.148275862068966,0.002395026619987486,50,1.25e-08,-298.77747007862536
6.0,1.806896551724138,0.0038566204211634724,50,1.25e-08,-298.93105574216156
3.0,3.1724137931034484,0.0038566204211634724,50,1.25e-08,-299.29020351363624
3.0,4.537931034482758,0.004520353656360241,50,1.25e-08,-300.1571334076277
6.0,1.4655172413793105,0.0028072162039411755,50,1.25e-08,-300.59231317887725
1.0,4.537931034482758,0.0032903445623126675,50,1.25e-08,-300.8052662986406
10.0,0.7827586206896552,0.002395026619987486,50,1.25e-08,-301.1426021373793
3.0,3.1724137931034484,0.0028072162039411755,50,1.25e-08,-301.2401727045874
3.0,4.879310344827586,0.005298316906283708,50,1.25e-08,-301.74963015728736
28.0,0.4413793103448276,0.005298316906283708,50,1.25e-08,-301.8688522255097
17.0,0.7827586206896552,0.004520353656360241,50,1.25e-08,-302.1363594913389
1.0,6.586206896551724,0.004520353656360241,50,1.25e-08,-302.5783388921559
7.0,1.124137931034483,0.002395026619987486,50,1.25e-08,-303.54184965597574
15.0,0.7827586206896552,0.0038566204211634724,50,1.25e-08,-303.6335931936826
2.0,4.537931034482758,0.0032903445623126675,50,1.25e-08,-303.8472136888447
6.0,1.4655172413793105,0.002395026619987486,50,1.25e-08,-303.8607689924695
5.0,2.831034482758621,0.005298316906283708,50,1.25e-08,-304.02387986418285
17.0,0.4413793103448276,0.0032903445623126675,50,1.25e-08,-304.26821679643353
2.0,5.562068965517241,0.004520353656360241,50,1.25e-08,-304.60088859876464
4.0,2.148275862068966,0.0028072162039411755,50,1.25e-08,-305.25218633384975
13.0,1.124137931034483,0.004520353656360241,50,1.25e-08,-305.65074634089297
2.0,5.903448275862069,0.005298316906283708,50,1.25e-08,-305.70363919952615
5.0,3.1724137931034484,0.004520353656360241,50,1.25e-08,-306.1487587184456
1.0,5.562068965517241,0.005298316906283708,50,1.25e-08,-306.1857991353518
8.0,1.4655172413793105,0.0032903445623126675,50,1.25e-08,-306.741999645692
3.0,2.831034482758621,0.002395026619987486,50,1.25e-08,-306.9463877673047
8.0,1.806896551724138,0.005298316906283708,50,1.25e-08,-307.1350778515248
1.0,6.927586206896551,0.005298316906283708,50,1.25e-08,-307.81156589256534
2.0,4.196551724137931,0.004520353656360241,50,1.25e-08,-307.87048454041496
21.0,0.4413793103448276,0.004520353656360241,50,1.25e-08,-308.2970620523654
10.0,1.124137931034483,0.0032903445623126675,50,1.25e-08,-308.44750416959664
5.0,3.513793103448276,0.005298316906283708,50,1.25e-08,-308.6941290652985
19.0,0.7827586206896552,0.005298316906283708,50,1.25e-08,-308.9399049923363
5.0,1.806896551724138,0.002395026619987486,50,1.25e-08,-308.9925868398516
2.0,3.855172413793104,0.0038566204211634724,50,1.25e-08,-309.12637377362967
1.0,5.220689655172413,0.0028072162039411755,50,1.25e-08,-309.2200923850944
7.0,1.4655172413793105,0.0028072162039411755,50,1.25e-08,-309.79048045740205
16.0,0.7827586206896552,0.005298316906283708,50,1.25e-08,-310.0882759588169
3.0,2.4896551724137934,0.0020433597178569417,50,1.25e-08,-311.1256319870836
2.0,3.1724137931034484,0.0020433597178569417,50,1.25e-08,-311.3041289423138
20.0,0.4413793103448276,0.0032903445623126675,50,1.25e-08,-311.30457116262187
1.0,4.196551724137931,0.0020433597178569417,50,1.25e-08,-311.98235408904975
12.0,1.124137931034483,0.005298316906283708,50,1.25e-08,-312.1632225706969
4.0,4.196551724137931,0.005298316906283708,50,1.25e-08,-312.1759788694071
11.0,0.7827586206896552,0.0032903445623126675,50,1.25e-08,-312.3906754939526
4.0,2.831034482758621,0.004520353656360241,50,1.25e-08,-312.6402397382499
9.0,0.7827586206896552,0.0020433597178569417,50,1.25e-08,-312.86162228177
3.0,2.4896551724137934,0.002395026619987486,50,1.25e-08,-313.2712353383715
1.0,4.196551724137931,0.002395026619987486,50,1.25e-08,-313.3058577551801
10.0,0.7827586206896552,0.0028072162039411755,50,1.25e-08,-313.97254991476666
5.0,1.4655172413793105,0.0020433597178569417,50,1.25e-08,-314.31625583156483
24.0,0.4413793103448276,0.005298316906283708,50,1.25e-08,-315.40255960613376
4.0,3.855172413793104,0.004520353656360241,50,1.25e-08,-315.74242776619894
1.0,4.879310344827586,0.002395026619987486,50,1.25e-08,-315.84528942442853
13.0,0.4413793103448276,0.0020433597178569417,50,1.25e-08,-317.13931155965884
1.0,6.244827586206896,0.0038566204211634724,50,1.25e-08,-317.4935620392271
10.0,1.806896551724138,0.005298316906283708,50,1.25e-08,-318.12542471759775
4.0,1.806896551724138,0.0020433597178569417,50,1.25e-08,-318.2566415263002
14.0,0.4413793103448276,0.002395026619987486,50,1.25e-08,-318.27996594134197
3.0,2.831034482758621,0.0032903445623126675,50,1.25e-08,-318.8742615104761
1.0,4.537931034482758,0.0020433597178569417,50,1.25e-08,-319.3190016200656
2.0,4.196551724137931,0.0028072162039411755,50,1.25e-08,-319.3383758611358
5.0,2.831034482758621,0.0038566204211634724,50,1.25e-08,-320.0860350723292
14.0,0.4413793103448276,0.0020433597178569417,50,1.25e-08,-320.574308330313
9.0,1.124137931034483,0.0038566204211634724,50,1.25e-08,-320.9294736570271
3.0,3.855172413793104,0.005298316906283708,50,1.25e-08,-320.9341563088062
26.0,0.4413793103448276,0.004520353656360241,50,1.25e-08,-321.0306830489503
12.0,1.4655172413793105,0.005298316906283708,50,1.25e-08,-321.5415158460801
1.0,4.879310344827586,0.004520353656360241,50,1.25e-08,-321.81061782641586
8.0,0.7827586206896552,0.0017433288221999873,50,1.25e-08,-321.8190730053723
3.0,4.196551724137931,0.0038566204211634724,50,1.25e-08,-321.9836353173773
6.0,1.124137931034483,0.0017433288221999873,50,1.25e-08,-322.385425186822
2.0,3.1724137931034484,0.002395026619987486,50,1.25e-08,-323.00013331043397
9.0,1.806896551724138,0.004520353656360241,50,1.25e-08,-323.0088502005185
1.0,4.196551724137931,0.0017433288221999873,50,1.25e-08,-323.29582432712346
29.0,0.4413793103448276,0.005298316906283708,50,1.25e-08,-323.6383578417442
23.0,0.4413793103448276,0.0038566204211634724,50,1.25e-08,-323.6968438001202
12.0,0.4413793103448276,0.0017433288221999873,50,1.25e-08,-323.6979639005481
4.0,2.4896551724137934,0.0038566204211634724,50,1.25e-08,-324.8466864526267
5.0,2.148275862068966,0.0028072162039411755,50,1.25e-08,-325.414688584387
8.0,1.4655172413793105,0.004520353656360241,50,1.25e-08,-326.2570042127311
2.0,5.220689655172413,0.0038566204211634724,50,1.25e-08,-327.0083187827131
3.0,2.148275862068966,0.0017433288221999873,50,1.25e-08,-327.1347184614958
12.0,0.7827586206896552,0.0038566204211634724,50,1.25e-08,-327.2642462445192
2.0,3.513793103448276,0.0032903445623126675,50,1.25e-08,-327.42679728055305
9.0,0.7827586206896552,0.002395026619987486,50,1.25e-08,-327.56882193920137
1.0,4.196551724137931,0.0028072162039411755,50,1.25e-08,-327.89567448308753
2.0,3.855172413793104,0.002395026619987486,50,1.25e-08,-328.9954111894658
18.0,0.4413793103448276,0.0028072162039411755,50,1.25e-08,-329.5144751998894
7.0,1.124137931034483,0.0020433597178569417,50,1.25e-08,-329.62505046254796
2.0,4.537931034482758,0.005298316906283708,50,1.25e-08,-329.69183015750514
1.0,4.537931034482758,0.0038566204211634724,50,1.25e-08,-329.8113009784154
4.0,3.1724137931034484,0.005298316906283708,50,1.25e-08,-329.9171204837471
9.0,1.124137931034483,0.0028072162039411755,50,1.25e-08,-330.0419763448492
4.0,1.806896551724138,0.0017433288221999873,50,1.25e-08,-330.0742677179653
15.0,1.124137931034483,0.005298316906283708,50,1.25e-08,-330.2539444620884
1.0,7.268965517241379,0.005298316906283708,50,1.25e-08,-330.2965753854985
5.0,2.4896551724137934,0.0032903445623126675,50,1.25e-08,-330.33057146957685
8.0,1.124137931034483,0.0032903445623126675,50,1.25e-08,-330.66076642062126
2.0,3.1724137931034484,0.0017433288221999873,50,1.25e-08,-330.91079163209315
16.0,0.4413793103448276,0.002395026619987486,50,1.25e-08,-331.33489686383064
2.0,6.244827586206896,0.005298316906283708,50,1.25e-08,-331.69987514701825
3.0,5.220689655172413,0.005298316906283708,50,1.25e-08,-331.77596765263957
2.0,3.513793103448276,0.0020433597178569417,50,1.25e-08,-331.9549119191049
2.0,2.831034482758621,0.0014873521072935117,50,1.25e-08,-332.660793441921
11.0,0.4413793103448276,0.0014873521072935117,50,1.25e-08,-333.0992023496872
7.0,1.4655172413793105,0.0038566204211634724,50,1.25e-08,-333.11425192631464
30.0,0.1,0.0014873521072935117,50,1.25e-08,-333.4631164286857
15.0,0.4413793103448276,0.0028072162039411755,50,1.25e-08,-333.50199129243083
1.0,3.855172413793104,0.0014873521072935117,50,1.25e-08,-333.5786733698353
2.0,2.831034482758621,0.0017433288221999873,50,1.25e-08,-334.1525352007832
1.0,6.927586206896551,0.004520353656360241,50,1.25e-08,-334.21698122723046
10.0,1.124137931034483,0.004520353656360241,50,1.25e-08,-334.65444613446334
1.0,3.855172413793104,0.0017433288221999873,50,1.25e-08,-334.90437220755257
6.0,1.806896551724138,0.0028072162039411755,50,1.25e-08,-335.1145183136948
12.0,0.7827586206896552,0.0028072162039411755,50,1.25e-08,-335.7386168706753
6.0,3.1724137931034484,0.005298316906283708,50,1.25e-08,-335.76622611232574
29.0,0.1,0.0014873521072935117,50,1.25e-08,-336.822107469771
8.0,1.124137931034483,0.002395026619987486,50,1.25e-08,-337.3084412678977
1.0,5.903448275862069,0.0032903445623126675,50,1.25e-08,-337.42762564224904
1.0,5.220689655172413,0.005298316906283708,50,1.25e-08,-338.2125864538202
7.0,0.7827586206896552,0.0014873521072935117,50,1.25e-08,-339.0873224225543
5.0,1.4655172413793105,0.0017433288221999873,50,1.25e-08,-339.46300933604016
6.0,2.831034482758621,0.004520353656360241,50,1.25e-08,-339.6961662216361
3.0,2.148275862068966,0.0014873521072935117,50,1.25e-08,-340.3605105523302
4.0,3.513793103448276,0.0038566204211634724,50,1.25e-08,-341.38867539905846
15.0,1.124137931034483,0.006210169418915616,50,1.25e-08,-341.4975848735339
3.0,4.879310344827586,0.006210169418915616,50,1.25e-08,-341.5055985104434
1.0,6.586206896551724,0.006210169418915616,50,1.25e-08,-341.5215529667978
8.0,1.806896551724138,0.0038566204211634724,50,1.25e-08,-341.5230517753132
5.0,3.513793103448276,0.006210169418915616,50,1.25e-08,-341.5391209251334
12.0,1.4655172413793105,0.006210169418915616,50,1.25e-08,-341.6241338763921
10.0,1.806896551724138,0.006210169418915616,50,1.25e-08,-341.66284657752067
4.0,4.196551724137931,0.006210169418915616,50,1.25e-08,-341.75560087611666
27.0,0.1,0.0012689610031679222,50,1.25e-08,-341.9346925939674
20.0,0.7827586206896552,0.006210169418915616,50,1.25e-08,-342.1333511244384
6.0,1.124137931034483,0.0020433597178569417,50,1.25e-08,-342.3604415741331
30.0,0.4413793103448276,0.006210169418915616,50,1.25e-08,-342.40376741780847
2.0,5.903448275862069,0.006210169418915616,50,1.25e-08,-342.4063219862885
29.0,0.4413793103448276,0.006210169418915616,50,1.25e-08,-342.5728740795994
11.0,1.4655172413793105,0.004520353656360241,50,1.25e-08,-342.60679107621377
10.0,0.4413793103448276,0.0012689610031679222,50,1.25e-08,-343.2492962346712
2.0,5.562068965517241,0.006210169418915616,50,1.25e-08,-343.5384459186107
5.0,1.124137931034483,0.0012689610031679222,50,1.25e-08,-343.6697511500829
2.0,5.903448275862069,0.004520353656360241,50,1.25e-08,-343.73040755482816
1.0,3.855172413793104,0.0012689610031679222,50,1.25e-08,-343.94072825484955
6.0,3.1724137931034484,0.006210169418915616,50,1.25e-08,-344.3896200979166
4.0,1.4655172413793105,0.0014873521072935117,50,1.25e-08,-344.4035783519332
1.0,6.927586206896551,0.006210169418915616,50,1.25e-08,-344.91528449262546
9.0,2.148275862068966,0.006210169418915616,50,1.25e-08,-345.08134083248547
20.0,0.7827586206896552,0.005298316906283708,50,1.25e-08,-345.39597726032457
19.0,0.7827586206896552,0.006210169418915616,50,1.25e-08,-345.48549103004484
3.0,1.806896551724138,0.0012689610031679222,50,1.25e-08,-346.4911556153738
1.0,6.244827586206896,0.006210169418915616,50,1.25e-08,-346.8008372192721
5.0,1.806896551724138,0.0032903445623126675,50,1.25e-08,-346.94445121201215
7.0,2.4896551724137934,0.006210169418915616,50,1.25e-08,-347.14589557179033
1.0,3.855172413793104,0.0020433597178569417,50,1.25e-08,-347.1672515304474
3.0,4.879310344827586,0.004520353656360241,50,1.25e-08,-347.2758084436557
1.0,4.196551724137931,0.0014873521072935117,50,1.25e-08,-347.450708597298
4.0,1.4655172413793105,0.0012689610031679222,50,1.25e-08,-347.53937604464795
3.0,5.220689655172413,0.006210169418915616,50,1.25e-08,-348.17799595497104
9.0,2.148275862068966,0.005298316906283708,50,1.25e-08,-348.2042847895475
13.0,0.4413793103448276,0.0017433288221999873,50,1.25e-08,-348.3187073334516
7.0,2.831034482758621,0.006210169418915616,50,1.25e-08,-349.09484759857264
7.0,1.806896551724138,0.0032903445623126675,50,1.25e-08,-349.4768527609817
18.0,0.4413793103448276,0.0038566204211634724,50,1.25e-08,-349.6290887286614
6.0,2.831034482758621,0.006210169418915616,50,1.25e-08,-349.6860068565052
8.0,2.4896551724137934,0.006210169418915616,50,1.25e-08,-349.7182644199477
2.0,2.4896551724137934,0.0012689610031679222,50,1.25e-08,-349.72041309509086
4.0,3.855172413793104,0.006210169418915616,50,1.25e-08,-349.89732217009373
6.0,0.7827586206896552,0.001082636733874054,50,1.25e-08,-350.3140940755777
25.0,0.1,0.001082636733874054,50,1.25e-08,-350.53556051564897
3.0,4.537931034482758,0.006210169418915616,50,1.25e-08,-350.6400095171857
3.0,3.855172413793104,0.0032903445623126675,50,1.25e-08,-350.64564169383266
8.0,2.148275862068966,0.006210169418915616,50,1.25e-08,-350.68251554507447
23.0,0.4413793103448276,0.005298316906283708,50,1.25e-08,-350.9220717425749
28.0,0.4413793103448276,0.006210169418915616,50,1.25e-08,-351.1408746388688
28.0,0.1,0.0012689610031679222,50,1.25e-08,-351.2944670043132
2.0,6.244827586206896,0.006210169418915616,50,1.25e-08,-351.62717418753823
1.0,3.513793103448276,0.001082636733874054,50,1.25e-08,-352.2473812014857
2.0,2.4896551724137934,0.001082636733874054,50,1.25e-08,-352.28774619841374
9.0,1.4655172413793105,0.005298316906283708,50,1.25e-08,-352.39992483889864
16.0,1.124137931034483,0.006210169418915616,50,1.25e-08,-352.72681641502527
30.0,0.4413793103448276,0.005298316906283708,50,1.25e-08,-353.1639396897124
12.0,1.124137931034483,0.0038566204211634724,50,1.25e-08,-353.4255506513357
14.0,1.124137931034483,0.006210169418915616,50,1.25e-08,-353.4298532298269
1.0,5.562068965517241,0.0028072162039411755,50,1.25e-08,-353.44270278268914
21.0,0.7827586206896552,0.006210169418915616,50,1.25e-08,-353.4482068902387
5.0,3.855172413793104,0.006210169418915616,50,1.25e-08,-353.54284660154804
13.0,1.4655172413793105,0.006210169418915616,50,1.25e-08,-353.61534835004454
8.0,2.148275862068966,0.004520353656360241,50,1.25e-08,-353.7996308575971
4.0,4.537931034482758,0.006210169418915616,50,1.25e-08,-354.5334483378781
8.0,0.7827586206896552,0.0020433597178569417,50,1.25e-08,-354.8972535370731
6.0,2.4896551724137934,0.0038566204211634724,50,1.25e-08,-355.0735871629181
18.0,0.7827586206896552,0.004520353656360241,50,1.25e-08,-355.18312820239566
1.0,4.537931034482758,0.0017433288221999873,50,1.25e-08,-355.21434350841673
4.0,4.537931034482758,0.005298316906283708,50,1.25e-08,-355.2605207200502
1.0,7.268965517241379,0.006210169418915616,50,1.25e-08,-355.5571637067376
7.0,2.831034482758621,0.005298316906283708,50,1.25e-08,-356.4194579921957
5.0,1.124137931034483,0.0014873521072935117,50,1.25e-08,-356.47922919014536
11.0,1.806896551724138,0.006210169418915616,50,1.25e-08,-356.64799228634456
9.0,0.4413793103448276,0.001082636733874054,50,1.25e-08,-356.6564579376709
1.0,4.196551724137931,0.0032903445623126675,50,1.25e-08,-357.3005830445343
2.0,4.879310344827586,0.0032903445623126675,50,1.25e-08,-357.3516817786617
6.0,2.148275862068966,0.0032903445623126675,50,1.25e-08,-357.40793657558334
2.0,5.220689655172413,0.006210169418915616,50,1.25e-08,-357.4167604146446
26.0,0.1,0.0012689610031679222,50,1.25e-08,-357.5393070661778
4.0,2.148275862068966,0.0020433597178569417,50,1.25e-08,-357.88789667495166
1.0,3.513793103448276,0.0012689610031679222,50,1.25e-08,-358.02095487296765
23.0,0.1,0.0009236708571873865,50,1.25e-08,-358.3723618318577
1.0,7.610344827586207,0.005298316906283708,50,1.25e-08,-358.70605046623064
1.0,3.513793103448276,0.0009236708571873865,50,1.25e-08,-358.8549518357099
7.0,2.4896551724137934,0.004520353656360241,50,1.25e-08,-358.8567991541379
20.0,0.4413793103448276,0.004520353656360241,50,1.25e-08,-359.17164761150025
5.0,3.855172413793104,0.005298316906283708,50,1.25e-08,-359.3811331078598
15.0,0.7827586206896552,0.005298316906283708,50,1.25e-08,-359.43291992934223
4.0,1.124137931034483,0.0009236708571873865,50,1.25e-08,-359.68043174625313
1.0,6.586206896551724,0.0038566204211634724,50,1.25e-08,-359.89325190325053
3.0,1.806896551724138,0.001082636733874054,50,1.25e-08,-360.22249635590674
3.0,2.4896551724137934,0.0028072162039411755,50,1.25e-08,-360.2773508489754
5.0,3.1724137931034484,0.006210169418915616,50,1.25e-08,-360.29164569829413
3.0,2.4896551724137934,0.0017433288221999873,50,1.25e-08,-360.37411738947026
24.0,0.1,0.001082636733874054,50,1.25e-08,-360.64982759294594
28.0,0.1,0.0014873521072935117,50,1.25e-08,-361.0871140148008
7.0,0.7827586206896552,0.0012689610031679222,50,1.25e-08,-361.19015440777366
1.0,4.879310344827586,0.0020433597178569417,50,1.25e-08,-361.3343679962629
1.0,5.220689655172413,0.002395026619987486,50,1.25e-08,-361.5218300398426
5.0,1.4655172413793105,0.002395026619987486,50,1.25e-08,-361.6135961188363
11.0,1.4655172413793105,0.006210169418915616,50,1.25e-08,-361.64289888311373
8.0,2.4896551724137934,0.005298316906283708,50,1.25e-08,-361.90001567591366
3.0,2.148275862068966,0.0020433597178569417,50,1.25e-08,-362.10006517897887
1.0,5.903448275862069,0.006210169418915616,50,1.25e-08,-362.4935990041522
2.0,3.1724137931034484,0.0028072162039411755,50,1.25e-08,-362.83207562428106
27.0,0.4413793103448276,0.004520353656360241,50,1.25e-08,-363.0419960837687
21.0,0.1,0.0007880462815669912,50,1.25e-08,-363.91453619976187
5.0,0.7827586206896552,0.0007880462815669912,50,1.25e-08,-364.6416922927742
7.0,1.124137931034483,0.0028072162039411755,50,1.25e-08,-364.748784325991
2.0,2.831034482758621,0.0020433597178569417,50,1.25e-08,-365.10384749543596
7.0,2.148275862068966,0.0038566204211634724,50,1.25e-08,-365.1727717895219
