sigma,rho,s,w,mu,logl
20.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-923.7017691760868
17.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-924.3173543368271
27.0,0.1,0.0017433288221999873,multi,1.25e-08,-924.4111988895752
23.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-925.1380322628331
20.0,0.1,0.0009236708571873865,multi,1.25e-08,-932.0859462451133
14.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-932.7821180433209
29.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-933.2769960970936
23.0,0.1,0.0012689610031679222,multi,1.25e-08,-935.4045185551661
21.0,0.1,0.0009236708571873865,multi,1.25e-08,-935.4657894817688
13.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-937.1256599149483
14.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-938.2039962152749
27.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-940.0814629950946
19.0,0.1,0.0007880462815669912,multi,1.25e-08,-944.007698575206
17.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-945.6282004406082
17.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-945.9861794969497
26.0,0.1,0.0012689610031679222,multi,1.25e-08,-946.3916604459953
16.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-948.9992145192166
29.0,0.1,0.0020433597178569417,multi,1.25e-08,-951.215247679831
17.0,0.1,0.0006723357536499335,multi,1.25e-08,-959.8777717972264
29.0,0.1,0.0014873521072935117,multi,1.25e-08,-960.9389826187632
14.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-963.5359022422629
21.0,0.1,0.001082636733874054,multi,1.25e-08,-963.8923312365923
11.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-965.9331893288434
19.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-967.7893475170438
18.0,0.1,0.0007880462815669912,multi,1.25e-08,-970.7077344285221
16.0,0.1,0.0005736152510448681,multi,1.25e-08,-971.6203176397019
13.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-973.2473986511634
18.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-973.8407399562668
15.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-980.8657917687631
17.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-981.0020143608863
11.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-981.5080269809359
24.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-984.4312572914482
30.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-985.7389268037152
15.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-987.9739771826851
18.0,0.1,0.0006723357536499335,multi,1.25e-08,-990.7809351111208
22.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-992.7736428086532
24.0,0.1,0.001082636733874054,multi,1.25e-08,-993.3036621088575
12.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-994.4397845956887
15.0,0.1,0.0004893900918477494,multi,1.25e-08,-996.4734653388917
10.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-998.4917790270185
15.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-998.9434523460066
11.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1005.6820004903655
13.0,0.1,0.00041753189365604,multi,1.25e-08,-1008.331295510377
14.0,0.1,0.0004893900918477494,multi,1.25e-08,-1009.3493776482835
12.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1010.7491885374761
13.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1012.3755190878362
19.0,0.1,0.0009236708571873865,multi,1.25e-08,-1012.9963489604093
20.0,0.1,0.0007880462815669912,multi,1.25e-08,-1014.1579648300661
12.0,0.1,0.0003562247890262444,multi,1.25e-08,-1014.3409332101289
22.0,0.1,0.0009236708571873865,multi,1.25e-08,-1017.2666982874447
15.0,0.1,0.0005736152510448681,multi,1.25e-08,-1021.2045612478983
28.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1022.428672996816
9.0,0.1,0.00018873918221350977,multi,1.25e-08,-1023.1779166244904
14.0,0.1,0.00041753189365604,multi,1.25e-08,-1024.8940969427224
12.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1026.9512609791786
11.0,0.1,0.0003039195382313198,multi,1.25e-08,-1027.385770103789
24.0,0.1,0.0014873521072935117,multi,1.25e-08,-1027.9831158842253
19.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1028.1776811844281
10.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1029.8197467162618
15.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1030.682587291002
7.0,0.1,0.00011721022975334806,multi,1.25e-08,-1031.4714552535434
18.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1031.8603713433688
9.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1031.959755513502
21.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1034.5842309550649
26.0,0.1,0.0017433288221999873,multi,1.25e-08,-1034.8819915325093
12.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1036.561054112452
10.0,0.1,0.000221221629107045,multi,1.25e-08,-1038.0123738678149
8.0,0.1,0.00016102620275609394,multi,1.25e-08,-1040.7500530284317
22.0,0.1,0.0012689610031679222,multi,1.25e-08,-1046.9484046437549
10.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1047.4307603785835
13.0,0.1,0.0003562247890262444,multi,1.25e-08,-1048.044393292777
13.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1049.711184867042
16.0,0.1,0.0006723357536499335,multi,1.25e-08,-1049.7967034459284
12.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1051.5385195601234
27.0,0.1,0.0012689610031679222,multi,1.25e-08,-1053.1376608319702
10.0,0.1,0.0002592943797404667,multi,1.25e-08,-1053.8709510872015
11.0,0.1,0.0002592943797404667,multi,1.25e-08,-1054.5655816543626
10.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1057.4543987957043
12.0,0.1,0.0003039195382313198,multi,1.25e-08,-1058.9990889705114
11.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-1061.0856778232119
17.0,0.1,0.0005736152510448681,multi,1.25e-08,-1062.2084712659284
14.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1068.807639917834
28.0,0.1,0.0020433597178569417,multi,1.25e-08,-1071.0300810295369
30.0,0.1,0.0014873521072935117,multi,1.25e-08,-1073.0424527112752
11.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1074.4956722500453
8.0,0.1,0.00013738237958832623,multi,1.25e-08,-1080.1171582635825
18.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1080.8112672428258
28.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1085.1832253064504
29.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1085.4727408274598
21.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1086.6675445679539
9.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1091.7675252301624
20.0,0.1,0.001082636733874054,multi,1.25e-08,-1094.762953293971
25.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1095.2063211205498
9.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1097.1443438493748
8.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1097.2266989678803
16.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1097.7986923934013
30.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1099.032096053282
13.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1099.4702522261075
27.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1099.479763781957
12.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-1100.0596219895347
18.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1101.8954894538049
17.0,0.1,0.0007880462815669912,multi,1.25e-08,-1101.9652091032003
20.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1105.2341914688523
9.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1105.2957134242063
14.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1105.4695599837905
16.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1105.7572140382622
9.0,0.1,0.000221221629107045,multi,1.25e-08,-1110.4813729423001
10.0,0.4413793103448276,0.0017433288221999873,multi,1.25e-08,-1113.6803090542621
12.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1115.5343216717672
8.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1115.7074908381733
29.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1116.59988376692
13.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1123.0603618210557
14.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1123.4390153553725
25.0,0.1,0.001082636733874054,multi,1.25e-08,-1128.479225416621
13.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1128.6704107050045
8.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1129.3687380967062
26.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1129.831203007933
19.0,0.1,0.0006723357536499335,multi,1.25e-08,-1133.359065931112
11.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1135.2765781029973
6.0,0.1,0.0001,multi,1.25e-08,-1136.6095621968375
10.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1136.726928162808
11.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1137.7216655835543
9.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1142.109177634727
11.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1142.8621822682724
30.0,0.1,0.002395026619987486,multi,1.25e-08,-1143.54211064484
16.0,0.1,0.0004893900918477494,multi,1.25e-08,-1146.9110937321498
7.0,0.1,0.00013738237958832623,multi,1.25e-08,-1148.1162577623397
7.0,0.1,0.0001,multi,1.25e-08,-1154.4926032682743
9.0,0.7827586206896552,0.0028072162039411755,multi,1.25e-08,-1159.8575492384043
16.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1164.581723837425
9.0,0.4413793103448276,0.0014873521072935117,multi,1.25e-08,-1165.2631705814595
7.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1168.2908333913956
18.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1171.5897575706579
23.0,0.1,0.0009236708571873865,multi,1.25e-08,-1172.1841393684276
10.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1173.5075757274367
21.0,0.1,0.0007880462815669912,multi,1.25e-08,-1174.2814019642283
22.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1174.8881508094273
19.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1175.7875325472228
25.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1177.875819809368
11.0,0.4413793103448276,0.0017433288221999873,multi,1.25e-08,-1178.111161681965
10.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-1179.5301771310258
9.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1181.447526051975
9.0,0.1,0.00016102620275609394,multi,1.25e-08,-1181.6040543488825
10.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1183.1731652902567
7.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1183.5220812179537
18.0,0.1,0.0009236708571873865,multi,1.25e-08,-1184.7327032109433
19.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1186.5272930005704
14.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1187.355617990781
23.0,0.1,0.0014873521072935117,multi,1.25e-08,-1187.4561497330035
10.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1188.7834253333767
8.0,0.7827586206896552,0.0028072162039411755,multi,1.25e-08,-1189.039813760599
25.0,0.1,0.0017433288221999873,multi,1.25e-08,-1189.2098640645072
11.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1191.2970600401038
17.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1195.5120759882557
15.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1196.7133516840474
8.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1197.9986246227204
13.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1198.3001367335482
13.0,0.1,0.0004893900918477494,multi,1.25e-08,-1200.8689696469603
21.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1201.7915804271968
12.0,0.1,0.00041753189365604,multi,1.25e-08,-1201.8393486577972
9.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1204.3571055208174
20.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1204.7294855108453
19.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1204.96790966362
28.0,0.1,0.0012689610031679222,multi,1.25e-08,-1206.0695754602039
7.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1206.8780511409527
20.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1209.9357294916633
7.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1210.528237119534
8.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1220.646252601183
30.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1221.0514525767917
26.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1222.454740275479
21.0,0.1,0.0012689610031679222,multi,1.25e-08,-1223.010669567045
14.0,0.1,0.0005736152510448681,multi,1.25e-08,-1223.5353439165879
8.0,0.4413793103448276,0.0012689610031679222,multi,1.25e-08,-1224.1766346695456
27.0,0.1,0.0020433597178569417,multi,1.25e-08,-1227.387175169399
11.0,0.1,0.0003562247890262444,multi,1.25e-08,-1229.2102467855595
8.0,0.1,0.00018873918221350977,multi,1.25e-08,-1230.1147450598028
8.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1232.5208150112212
15.0,0.1,0.00041753189365604,multi,1.25e-08,-1232.6171975021812
10.0,0.4413793103448276,0.0014873521072935117,multi,1.25e-08,-1233.251319249825
11.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1234.8688627939043
6.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1240.5544937534785
24.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1245.4398860513877
9.0,0.4413793103448276,0.0017433288221999873,multi,1.25e-08,-1246.9347142002812
16.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1251.455812449416
8.0,0.7827586206896552,0.002395026619987486,multi,1.25e-08,-1252.8653804728444
7.0,1.124137931034483,0.0032903445623126675,multi,1.25e-08,-1254.1484303505788
21.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1255.5010836143736
7.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1255.5875315748394
9.0,0.4413793103448276,0.0012689610031679222,multi,1.25e-08,-1259.8159172101798
14.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1259.9691903599712
14.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1263.9449066548884
13.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1264.0847287555112
8.0,0.4413793103448276,0.001082636733874054,multi,1.25e-08,-1264.4319053409963
6.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1266.235430113675
14.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1267.3047782994145
15.0,0.1,0.0006723357536499335,multi,1.25e-08,-1270.9552663770155
7.0,0.4413793103448276,0.0009236708571873865,multi,1.25e-08,-1273.0280102091265
8.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1274.3671235560987
13.0,0.4413793103448276,0.0020433597178569417,multi,1.25e-08,-1275.2899676110703
8.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1277.4292807681402
17.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1278.499565439194
10.0,0.1,0.00018873918221350977,multi,1.25e-08,-1279.9470964638258
8.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1281.0168880854137
18.0,0.1,0.0005736152510448681,multi,1.25e-08,-1282.0316422600329
9.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1286.6081679662677
10.0,0.7827586206896552,0.0028072162039411755,multi,1.25e-08,-1288.6906326762396
10.0,0.1,0.0003039195382313198,multi,1.25e-08,-1292.071487949392
12.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1294.7502262602397
17.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1297.0418818743392
7.0,0.7827586206896552,0.002395026619987486,multi,1.25e-08,-1300.8111837149668
15.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1301.4196594431442
12.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1301.8694427264966
19.0,0.1,0.001082636733874054,multi,1.25e-08,-1304.8224087555689
6.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1305.7730460743278
29.0,0.1,0.002395026619987486,multi,1.25e-08,-1306.0329132068803
14.0,0.1,0.0003562247890262444,multi,1.25e-08,-1306.6699649282782
15.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1306.704203992487
12.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1308.019790784719
6.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-1309.8855756322594
22.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1315.1051481660909
7.0,0.4413793103448276,0.001082636733874054,multi,1.25e-08,-1316.8101234254568
12.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1316.8982588807999
16.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1317.5026352086545
26.0,0.1,0.001082636733874054,multi,1.25e-08,-1319.661858319254
7.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1320.8827143158048
22.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1325.5911456605609
9.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1328.3003718029674
15.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1329.2316086364358
6.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1330.9086909931402
7.0,0.7827586206896552,0.0020433597178569417,multi,1.25e-08,-1331.4679627703451
11.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1331.7213909233785
17.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1332.2631683335048
6.0,0.4413793103448276,0.0006723357536499335,multi,1.25e-08,-1332.5022526008438
8.0,1.124137931034483,0.0032903445623126675,multi,1.25e-08,-1334.2372604266689
23.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1334.558183168281
10.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1340.1179151206402
23.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1340.363062369829
6.0,0.4413793103448276,0.0007880462815669912,multi,1.25e-08,-1341.6220340622042
6.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1343.2734858906997
15.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1343.9172382057598
9.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1345.226644854837
16.0,0.1,0.0007880462815669912,multi,1.25e-08,-1346.4855441864722
8.0,0.4413793103448276,0.0014873521072935117,multi,1.25e-08,-1347.0962862951378
11.0,0.1,0.000221221629107045,multi,1.25e-08,-1347.1204822511827
5.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1347.896272005207
7.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1348.014669639541
20.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1349.2683047725757
7.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1351.2974228265055
13.0,0.1,0.0003039195382313198,multi,1.25e-08,-1356.8467438605185
6.0,1.124137931034483,0.0032903445623126675,multi,1.25e-08,-1356.860971790996
11.0,1.4655172413793105,0.007278953843983146,multi,1.25e-08,-1357.3147569500152
5.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-1360.2144600751772
10.0,1.4655172413793105,0.007278953843983146,multi,1.25e-08,-1361.0297572787845
27.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1363.759094432232
19.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1366.0538690523638
5.0,0.4413793103448276,0.0004893900918477494,multi,1.25e-08,-1366.1319530408487
16.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1371.2847676553872
12.0,0.1,0.0002592943797404667,multi,1.25e-08,-1372.6280406486694
6.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1373.3682590587534
11.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1374.6901254957932
20.0,0.1,0.0006723357536499335,multi,1.25e-08,-1379.5088900119727
20.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1381.6818145243226
12.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1384.2547992519733
8.0,0.1,0.00011721022975334806,multi,1.25e-08,-1384.459860769705
6.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1385.84932494784
7.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1387.6628432952682
6.0,1.124137931034483,0.0028072162039411755,multi,1.25e-08,-1387.7631454592981
12.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1388.6104817156752
24.0,0.1,0.0017433288221999873,multi,1.25e-08,-1390.379292642032
24.0,0.1,0.0009236708571873865,multi,1.25e-08,-1395.395512584219
7.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-1400.1341714949629
5.0,0.4413793103448276,0.0005736152510448681,multi,1.25e-08,-1400.2650803865622
7.0,0.4413793103448276,0.0007880462815669912,multi,1.25e-08,-1400.3688335332345
5.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1400.5992068514329
29.0,0.1,0.0012689610031679222,multi,1.25e-08,-1402.3266853877271
10.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1402.7670175997043
11.0,1.124137931034483,0.007278953843983146,multi,1.25e-08,-1403.0082244341586
22.0,0.1,0.0014873521072935117,multi,1.25e-08,-1403.6747575524407
12.0,1.4655172413793105,0.007278953843983146,multi,1.25e-08,-1404.1826166396822
10.0,0.4413793103448276,0.002395026619987486,multi,1.25e-08,-1405.0374928577492
7.0,0.7827586206896552,0.0028072162039411755,multi,1.25e-08,-1408.3751247381315
9.0,0.1,0.0002592943797404667,multi,1.25e-08,-1409.5126404538157
4.0,0.4413793103448276,0.0003562247890262444,multi,1.25e-08,-1411.708567685067
23.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1412.8397970845451
12.0,0.4413793103448276,0.0017433288221999873,multi,1.25e-08,-1413.2293259796397
6.0,0.7827586206896552,0.0017433288221999873,multi,1.25e-08,-1414.9304066968587
9.0,0.7827586206896552,0.002395026619987486,multi,1.25e-08,-1415.0975845741234
22.0,0.1,0.0007880462815669912,multi,1.25e-08,-1418.1970803886459
9.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1420.7471456960998
26.0,0.1,0.0020433597178569417,multi,1.25e-08,-1422.6940169766747
4.0,0.4413793103448276,0.0003039195382313198,multi,1.25e-08,-1423.0722939730983
9.0,1.4655172413793105,0.007278953843983146,multi,1.25e-08,-1424.5954712114244
7.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1427.2761947438082
3.0,0.4413793103448276,0.00018873918221350977,multi,1.25e-08,-1427.5006867377854
15.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1429.475435393029
8.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1437.6086289331354
13.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1437.9703234462354
5.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1438.7181769915505
23.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1442.8417780077366
5.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1443.2321030488804
6.0,0.1,0.00011721022975334806,multi,1.25e-08,-1445.4446157487214
17.0,0.1,0.0004893900918477494,multi,1.25e-08,-1447.470544700724
22.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1447.4966590395322
5.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-1448.280381400436
