s	width	allele counts	se_f	f	n	f_per_kb
-0.01	39.191835884530846	77.12348230585881	0.025751935895791455	0.021583333333333333	15	2.1583333333333334e-7
-0.01	39.191835884530846	94.39799131968466	0.009247936913641132	0.003789473684210527	15	3.789473684210527e-8
-0.01	39.191835884530846	115.54173254070393	3.3678116053977535e-4	8.695652173913043e-5	15	8.695652173913043e-10
-0.01	39.191835884530846	141.4213562373095	0	0	15	0
-0.01	39.191835884530846	173.0976294037676	0	0	15	0
-0.01	39.191835884530846	211.86891500973533	0	0	15	0
-0.01	39.191835884530846	259.3243899527689	0	0	15	0
-0.01	39.191835884530846	317.409183037944	0	0	15	0
-0.01	39.191835884530846	388.50410289276914	0	0	15	0
-0.01	39.191835884530846	475.5232237451433	0	0	15	0
-0.01	39.191835884530846	582.0333289591675	0	0	15	0
-0.01	39.191835884530846	712.4001081403561	0	0	15	0
-0.01	39.191835884530846	871.9671002105022	0	0	15	0
-0.01	39.191835884530846	1067.2747170607029	0	0	15	0
-0.01	39.191835884530846	1306.3283252338515	0	0	15	0
-0.01	39.191835884530846	1598.9263739030541	0	0	15	0
-0.01	39.191835884530846	1957.062018620097	0	0	15	0
-0.01	39.191835884530846	2395.4147027895547	0	0	15	0
-0.01	39.191835884530846	2931.9518460565623	0	0	15	0
-0.01	39.191835884530846	3588.6653019135715	0	0	15	0
-0.01	39.191835884530846	4392.472770819839	0	0	15	0
-0.01	39.191835884530846	5376.321116406638	0	0	15	0
-0.01	39.191835884530846	6580.536808046029	0	0	15	0
-0.01	39.191835884530846	8054.478842400569	0	0	15	0
-0.01	39.191835884530846	9858.561894731161	0	0	15	0
-0.01	39.191835884530846	12066.732625903607	0	0	15	0
-0.01	39.191835884530846	14769.500645207127	0	0	15	0
-0.01	39.191835884530846	18077.64836360904	0	0	15	0
-0.01	4.898979485566356	1	0	0	15	0
-0.01	4.898979485566356	1.106338589938541	17.046273437183793	613.6133333333333	15	0.006136133333333334
-0.01	4.898979485566356	1.3541419226309606	0	0	15	0
-0.01	4.898979485566356	1.6574495035272516	0	0	15	0
-0.01	4.898979485566356	2.0286934558567684	7.929952140611006	343.6553333333333	15	0.0034365533333333333
-0.01	4.898979485566356	2.4830905129101035	0	0	15	0
-0.01	4.898979485566356	3.0392657291341303	5.4689404388610345	215.05333333333334	15	0.002150533333333333
-0.01	4.898979485566356	3.720015893203823	4.78167255057813	149.51266666666666	15	0.0014951266666666666
-0.01	4.898979485566356	4.5532439342286635	3.2071564322546515	110.07666666666667	15	0.0011007666666666667
-0.01	4.898979485566356	5.573102621003827	3.3348130525170503	84.50933333333333	15	8.450933333333334e-4
-0.01	4.898979485566356	6.821394432824586	3.4358976092067084	67.16266666666667	15	6.716266666666666e-4
-0.01	4.898979485566356	8.349284980470902	2.4687147224724826	49.57666666666667	15	4.957666666666667e-4
-0.01	4.898979485566356	10.21940020792074	1.997202328973492	34.328	15	3.4328000000000006e-4
-0.01	4.898979485566356	12.508393335947712	1.4237811830273837	24.418	15	2.4418e-4
-0.01	4.898979485566356	15.310086762774377	1.372148394646591	16.63577777777778	15	1.663577777777778e-4
-0.01	4.898979485566356	18.739317703580973	1.1245196064267156	10.440833333333334	15	1.0440833333333333e-4
-0.01	4.898979485566356	22.936645195870106	0.6075309280780921	6.1424	15	6.142400000000001e-5
-0.01	4.898979485566356	28.074111403783828	0.28238037688316286	3.307888888888889	15	3.3078888888888884e-5
-0.01	4.898979485566356	34.362293368603815	0.25490340021316554	1.6420000000000001	15	1.6420000000000002e-5
-0.01	4.898979485566356	42.058934246120046	0.12110558409916532	0.72725	15	7.272499999999999e-6
-0.01	4.898979485566356	51.479507812354285	0.059456426622079006	0.2717333333333333	15	2.7173333333333336e-6
-0.01	4.898979485566356	63.0101492608963	0.0512400743950158	0.08676923076923071	15	8.676923076923071e-7
-0.01	4.898979485566356	77.12348230585881	0.023470472837974425	0.021708333333333333	15	2.1708333333333333e-7
-0.01	4.898979485566356	94.39799131968466	0.009150430513261332	0.003754385964912281	15	3.754385964912281e-8
-0.01	4.898979485566356	115.54173254070393	2.4374430894842959e-4	8.695652173913043e-5	15	8.695652173913043e-10
-0.01	4.898979485566356	141.4213562373095	0	0	15	0
-0.01	4.898979485566356	173.0976294037676	0	0	15	0
-0.01	4.898979485566356	211.86891500973533	0	0	15	0
-0.01	4.898979485566356	259.3243899527689	0	0	15	0
-0.01	4.898979485566356	317.409183037944	0	0	15	0
-0.01	4.898979485566356	388.50410289276914	0	0	15	0
-0.01	4.898979485566356	475.5232237451433	0	0	15	0
-0.01	4.898979485566356	582.0333289591675	0	0	15	0
-0.01	4.898979485566356	712.4001081403561	0	0	15	0
-0.01	4.898979485566356	871.9671002105022	0	0	15	0
-0.01	4.898979485566356	1067.2747170607029	0	0	15	0
-0.01	4.898979485566356	1306.3283252338515	0	0	15	0
-0.01	4.898979485566356	1598.9263739030541	0	0	15	0
-0.01	4.898979485566356	1957.062018620097	0	0	15	0
-0.01	4.898979485566356	2395.4147027895547	0	0	15	0
-0.01	4.898979485566356	2931.9518460565623	0	0	15	0
-0.01	4.898979485566356	3588.6653019135715	0	0	15	0
-0.01	4.898979485566356	4392.472770819839	0	0	15	0
-0.01	4.898979485566356	5376.321116406638	0	0	15	0
-0.01	4.898979485566356	6580.536808046029	0	0	15	0
-0.01	4.898979485566356	8054.478842400569	0	0	15	0
-0.01	4.898979485566356	9858.561894731161	0	0	15	0
-0.01	4.898979485566356	12066.732625903607	0	0	15	0
-0.01	4.898979485566356	14769.500645207127	0	0	15	0
-0.01	4.898979485566356	18077.64836360904	0	0	15	0
-0.01	40.41658075592244	1	0	0	15	0
-0.01	40.41658075592244	1.106338589938541	16.32702337785281	613.9973333333334	15	0.006139973333333334
-0.01	40.41658075592244	1.3541419226309606	0	0	15	0
-0.01	40.41658075592244	1.6574495035272516	0	0	15	0
-0.01	40.41658075592244	2.0286934558567684	8.684444769378235	344.81666666666666	15	0.0034481666666666667
-0.01	40.41658075592244	2.4830905129101035	0	0	15	0
-0.01	40.41658075592244	3.0392657291341303	5.892525370169842	214.71466666666666	15	0.0021471466666666663
-0.01	40.41658075592244	3.720015893203823	4.517371970937252	149.22733333333332	15	0.001492273333333333
-0.01	40.41658075592244	4.5532439342286635	3.692592714121197	110.01533333333333	15	0.0011001533333333334
-0.01	40.41658075592244	5.573102621003827	3.262392198547387	84.888	15	8.4888e-4
-0.01	40.41658075592244	6.821394432824586	3.0257443004042104	67.01	15	6.701000000000001e-4
-0.01	40.41658075592244	8.349284980470902	2.6526973244677	49.574333333333335	15	4.957433333333334e-4
-0.01	40.41658075592244	10.21940020792074	1.891910284291917	34.18233333333333	15	3.4182333333333337e-4
-0.01	40.41658075592244	12.508393335947712	1.3932641529875087	24.388	15	2.4388000000000003e-4
-0.01	40.41658075592244	15.310086762774377	1.367068930346038	16.724666666666664	15	1.6724666666666666e-4
-0.01	40.41658075592244	18.739317703580973	1.1268212242536841	10.493	15	1.0493e-4
-0.01	40.41658075592244	22.936645195870106	0.6876893817082584	6.1436	15	6.143600000000001e-5
-0.01	40.41658075592244	28.074111403783828	0.26593998209008346	3.3205555555555555	15	3.320555555555556e-5
-0.01	40.41658075592244	34.362293368603815	0.2604975056259038	1.6602857142857141	15	1.6602857142857144e-5
-0.01	40.41658075592244	42.058934246120046	0.11399450435792738	0.7153333333333334	15	7.153333333333334e-6
-0.01	40.41658075592244	51.479507812354285	0.06831906935911261	0.27526666666666666	15	2.7526666666666665e-6
-0.01	40.41658075592244	63.0101492608963	0.052940313659527075	0.0866666666666666	15	8.666666666666661e-7
-0.01	40.41658075592244	77.12348230585881	0.025213227584704328	0.021583333333333333	15	2.1583333333333334e-7
-0.01	40.41658075592244	94.39799131968466	0.010094266154962858	0.004280701754385966	15	4.2807017543859655e-8
-0.01	40.41658075592244	115.54173254070393	1.5298511968456452e-4	5.797101449275362e-5	15	5.797101449275362e-10
-0.01	40.41658075592244	141.4213562373095	0	0	15	0
-0.01	40.41658075592244	173.0976294037676	0	0	15	0
-0.01	40.41658075592244	211.86891500973533	0	0	15	0
-0.01	40.41658075592244	259.3243899527689	0	0	15	0
-0.01	40.41658075592244	317.409183037944	0	0	15	0
-0.01	40.41658075592244	388.50410289276914	0	0	15	0
-0.01	40.41658075592244	475.5232237451433	0	0	15	0
-0.01	40.41658075592244	582.0333289591675	0	0	15	0
-0.01	40.41658075592244	712.4001081403561	0	0	15	0
-0.01	40.41658075592244	871.9671002105022	0	0	15	0
-0.01	40.41658075592244	1067.2747170607029	0	0	15	0
-0.01	40.41658075592244	1306.3283252338515	0	0	15	0
-0.01	40.41658075592244	1598.9263739030541	0	0	15	0
-0.01	40.41658075592244	1957.062018620097	0	0	15	0
-0.01	40.41658075592244	2395.4147027895547	0	0	15	0
-0.01	40.41658075592244	2931.9518460565623	0	0	15	0
-0.01	40.41658075592244	3588.6653019135715	0	0	15	0
-0.01	40.41658075592244	4392.472770819839	0	0	15	0
-0.01	40.41658075592244	5376.321116406638	0	0	15	0
-0.01	40.41658075592244	6580.536808046029	0	0	15	0
-0.01	40.41658075592244	8054.478842400569	0	0	15	0
-0.01	40.41658075592244	9858.561894731161	0	0	15	0
-0.01	40.41658075592244	12066.732625903607	0	0	15	0
-0.01	40.41658075592244	14769.500645207127	0	0	15	0
-0.01	40.41658075592244	18077.64836360904	0	0	15	0
-0.01	41.641325627314025	1	0	0	15	0
-0.01	41.641325627314025	1.106338589938541	16.363252587370752	614.1873333333333	15	0.006141873333333333
-0.01	41.641325627314025	1.3541419226309606	0	0	15	0
-0.01	41.641325627314025	1.6574495035272516	0	0	15	0
-0.01	41.641325627314025	2.0286934558567684	8.415576374455036	344.256	15	0.0034425599999999995
-0.01	41.641325627314025	2.4830905129101035	0	0	15	0
-0.01	41.641325627314025	3.0392657291341303	5.744789771942005	215.35666666666665	15	0.0021535666666666667
-0.01	41.641325627314025	3.720015893203823	4.77426833087941	149.00333333333333	15	0.0014900333333333334
-0.01	41.641325627314025	4.5532439342286635	3.815695031239861	109.68	15	0.0010968
-0.01	41.641325627314025	5.573102621003827	3.2269412024097246	84.69066666666667	15	8.469066666666668e-4
-0.01	41.641325627314025	6.821394432824586	2.9242801311971283	67.25	15	6.725e-4
-0.01	41.641325627314025	8.349284980470902	2.650856645007601	49.81133333333333	15	4.981133333333333e-4
-0.01	41.641325627314025	10.21940020792074	1.8833970701393592	34.303333333333335	15	3.4303333333333334e-4
-0.01	41.641325627314025	12.508393335947712	1.558556413877308	24.32133333333333	15	2.4321333333333334e-4
-0.01	41.641325627314025	15.310086762774377	1.3062482323220372	16.599333333333337	15	1.6599333333333337e-4
-0.01	41.641325627314025	18.739317703580973	1.195890084931761	10.442666666666666	15	1.0442666666666666e-4
-0.01	41.641325627314025	22.936645195870106	0.592558841763737	6.140133333333333	15	6.140133333333332e-5
-0.01	41.641325627314025	28.074111403783828	0.2974376018329339	3.3413333333333335	15	3.3413333333333334e-5
-0.01	41.641325627314025	34.362293368603815	0.24730881927138623	1.638952380952381	15	1.638952380952381e-5
-0.01	41.641325627314025	42.058934246120046	0.11810885818156225	0.7229166666666667	15	7.229166666666667e-6
-0.01	41.641325627314025	51.479507812354285	0.06262412436418537	0.2689333333333333	15	2.6893333333333332e-6
-0.01	41.641325627314025	63.0101492608963	0.05399858069787732	0.08671794871794866	15	8.671794871794866e-7
-0.01	41.641325627314025	77.12348230585881	0.02469170021533166	0.022333333333333334	15	2.2333333333333335e-7
-0.01	41.641325627314025	94.39799131968466	0.009326056673080856	0.003964912280701755	15	3.9649122807017555e-8
-0.01	41.641325627314025	115.54173254070393	0	0	15	0
-0.01	41.641325627314025	141.4213562373095	0	0	15	0
-0.01	41.641325627314025	173.0976294037676	0	0	15	0
-0.01	41.641325627314025	211.86891500973533	0	0	15	0
-0.01	41.641325627314025	259.3243899527689	0	0	15	0
-0.01	41.641325627314025	317.409183037944	0	0	15	0
-0.01	41.641325627314025	388.50410289276914	0	0	15	0
-0.01	41.641325627314025	475.5232237451433	0	0	15	0
-0.01	41.641325627314025	582.0333289591675	0	0	15	0
-0.01	41.641325627314025	712.4001081403561	0	0	15	0
-0.01	41.641325627314025	871.9671002105022	0	0	15	0
-0.01	41.641325627314025	1067.2747170607029	0	0	15	0
-0.01	41.641325627314025	1306.3283252338515	0	0	15	0
-0.01	41.641325627314025	1598.9263739030541	0	0	15	0
-0.01	41.641325627314025	1957.062018620097	0	0	15	0
-0.01	41.641325627314025	2395.4147027895547	0	0	15	0
-0.01	41.641325627314025	2931.9518460565623	0	0	15	0
-0.01	41.641325627314025	3588.6653019135715	0	0	15	0
-0.01	41.641325627314025	4392.472770819839	0	0	15	0
-0.01	41.641325627314025	5376.321116406638	0	0	15	0
-0.01	41.641325627314025	6580.536808046029	0	0	15	0
-0.01	41.641325627314025	8054.478842400569	0	0	15	0
-0.01	41.641325627314025	9858.561894731161	0	0	15	0
-0.01	41.641325627314025	12066.732625903607	0	0	15	0
-0.01	41.641325627314025	14769.500645207127	0	0	15	0
-0.01	41.641325627314025	18077.64836360904	0	0	15	0
-0.01	42.86607049870562	1	0	0	15	0
-0.01	42.86607049870562	1.106338589938541	16.187723684793916	614.2186666666666	15	0.006142186666666666
-0.01	42.86607049870562	1.3541419226309606	0	0	15	0
-0.01	42.86607049870562	1.6574495035272516	0	0	15	0
-0.01	42.86607049870562	2.0286934558567684	8.524456301612158	344.03133333333335	15	0.0034403133333333336
-0.01	42.86607049870562	2.4830905129101035	0	0	15	0
-0.01	42.86607049870562	3.0392657291341303	6.196877862125029	215.45666666666668	15	0.002154566666666667
-0.01	42.86607049870562	3.720015893203823	4.129433836438572	149.12333333333333	15	0.0014912333333333334
-0.01	42.86607049870562	4.5532439342286635	3.1684400548144165	109.82466666666667	15	0.0010982466666666667
-0.01	42.86607049870562	5.573102621003827	3.2485061768376515	85.01066666666667	15	8.501066666666666e-4
-0.01	42.86607049870562	6.821394432824586	3.2470656350149802	67.18266666666666	15	6.718266666666667e-4
-0.01	42.86607049870562	8.349284980470902	2.635630718768144	49.733	15	4.973299999999999e-4
-0.01	42.86607049870562	10.21940020792074	1.8542594465818678	34.117333333333335	15	3.4117333333333333e-4
-0.01	42.86607049870562	12.508393335947712	1.5155313385394702	24.264333333333333	15	0.00024264333333333333
-0.01	42.86607049870562	15.310086762774377	1.3297952263094286	16.720444444444446	15	1.6720444444444444e-4
-0.01	42.86607049870562	18.739317703580973	1.0341648056466124	10.393166666666666	15	1.0393166666666665e-4
-0.01	42.86607049870562	22.936645195870106	0.6234002917945447	6.127066666666667	15	6.127066666666667e-5
-0.01	42.86607049870562	28.074111403783828	0.29239749707597784	3.309444444444444	15	3.309444444444444e-5
-0.01	42.86607049870562	34.362293368603815	0.25523719412979323	1.6779047619047618	15	1.6779047619047617e-5
-0.01	42.86607049870562	42.058934246120046	0.10963806798909288	0.7256666666666667	15	7.256666666666667e-6
-0.01	42.86607049870562	51.479507812354285	0.06876564756994788	0.2679999999999999	15	2.679999999999999e-6
-0.01	42.86607049870562	63.0101492608963	0.05119110984031859	0.08548717948717943	15	8.548717948717944e-7
-0.01	42.86607049870562	77.12348230585881	0.024743325218271345	0.023	15	2.3e-7
-0.01	42.86607049870562	94.39799131968466	0.008992514731582663	0.003649122807017544	15	3.6491228070175434e-8
-0.01	42.86607049870562	115.54173254070393	2.4374430894842959e-4	8.695652173913043e-5	15	8.695652173913043e-10
-0.01	42.86607049870562	141.4213562373095	0	0	15	0
-0.01	42.86607049870562	173.0976294037676	0	0	15	0
-0.01	42.86607049870562	211.86891500973533	0	0	15	0
-0.01	42.86607049870562	259.3243899527689	0	0	15	0
-0.01	42.86607049870562	317.409183037944	0	0	15	0
-0.01	42.86607049870562	388.50410289276914	0	0	15	0
-0.01	42.86607049870562	475.5232237451433	0	0	15	0
-0.01	42.86607049870562	582.0333289591675	0	0	15	0
-0.01	42.86607049870562	712.4001081403561	0	0	15	0
-0.01	42.86607049870562	871.9671002105022	0	0	15	0
-0.01	42.86607049870562	1067.2747170607029	0	0	15	0
-0.01	42.86607049870562	1306.3283252338515	0	0	15	0
-0.01	42.86607049870562	1598.9263739030541	0	0	15	0
-0.01	42.86607049870562	1957.062018620097	0	0	15	0
-0.01	42.86607049870562	2395.4147027895547	0	0	15	0
-0.01	42.86607049870562	2931.9518460565623	0	0	15	0
-0.01	42.86607049870562	3588.6653019135715	0	0	15	0
-0.01	42.86607049870562	4392.472770819839	0	0	15	0
-0.01	42.86607049870562	5376.321116406638	0	0	15	0
-0.01	42.86607049870562	6580.536808046029	0	0	15	0
-0.01	42.86607049870562	8054.478842400569	0	0	15	0
-0.01	42.86607049870562	9858.561894731161	0	0	15	0
-0.01	42.86607049870562	12066.732625903607	0	0	15	0
-0.01	42.86607049870562	14769.500645207127	0	0	15	0
-0.01	42.86607049870562	18077.64836360904	0	0	15	0
-0.01	44.090815370097204	1	0	0	15	0
-0.01	44.090815370097204	1.106338589938541	16.143854292843802	613.242	15	0.0061324199999999995
-0.01	44.090815370097204	1.3541419226309606	0	0	15	0
-0.01	44.090815370097204	1.6574495035272516	0	0	15	0
-0.01	44.090815370097204	2.0286934558567684	8.106672619045437	344.11133333333333	15	0.003441113333333333
-0.01	44.090815370097204	2.4830905129101035	0	0	15	0
-0.01	44.090815370097204	3.0392657291341303	6.024817325821907	215.61666666666667	15	0.002156166666666667
-0.01	44.090815370097204	3.720015893203823	4.213334049125917	149.40466666666666	15	0.0014940466666666665
-0.01	44.090815370097204	4.5532439342286635	3.5600505614386986	109.992	15	0.0010999199999999999
-0.01	44.090815370097204	5.573102621003827	3.0105343616801887	84.288	15	8.4288e-4
-0.01	44.090815370097204	6.821394432824586	2.8988122362361404	67.10533333333333	15	6.710533333333334e-4
-0.01	44.090815370097204	8.349284980470902	2.8624008820435702	49.57066666666667	15	4.957066666666667e-4
-0.01	44.090815370097204	10.21940020792074	2.0924611278178067	34.224000000000004	15	3.4224e-4
-0.01	44.090815370097204	12.508393335947712	1.4730679840775462	24.341	15	2.4341000000000003e-4
-0.01	44.090815370097204	15.310086762774377	1.2561628816300803	16.735777777777777	15	1.673577777777778e-4
-0.01	44.090815370097204	18.739317703580973	1.028539475363465	10.438333333333333	15	1.0438333333333333e-4
-0.01	44.090815370097204	22.936645195870106	0.6151914297501989	6.145733333333333	15	6.145733333333334e-5
-0.01	44.090815370097204	28.074111403783828	0.24333404000767164	3.3125555555555555	15	3.312555555555555e-5
-0.01	44.090815370097204	34.362293368603815	0.24469584063029906	1.640190476190476	15	1.6401904761904758e-5
-0.01	44.090815370097204	42.058934246120046	0.12603559115620966	0.7320833333333333	15	7.320833333333333e-6
-0.01	44.090815370097204	51.479507812354285	0.06360592964271716	0.27199999999999996	15	2.72e-6
-0.01	44.090815370097204	63.0101492608963	0.0529401539872936	0.08517948717948712	15	8.517948717948711e-7
-0.01	44.090815370097204	77.12348230585881	0.025051806440901242	0.021916666666666668	15	2.1916666666666668e-7
-0.01	44.090815370097204	94.39799131968466	0.009154321891127375	0.003859649122807018	15	3.8596491228070184e-8
-0.01	44.090815370097204	115.54173254070393	2.4374430894842959e-4	8.695652173913043e-5	15	8.695652173913043e-10
-0.01	44.090815370097204	141.4213562373095	0	0	15	0
-0.01	44.090815370097204	173.0976294037676	0	0	15	0
-0.01	44.090815370097204	211.86891500973533	0	0	15	0
-0.01	44.090815370097204	259.3243899527689	0	0	15	0
-0.01	44.090815370097204	317.409183037944	0	0	15	0
-0.01	44.090815370097204	388.50410289276914	0	0	15	0
-0.01	44.090815370097204	475.5232237451433	0	0	15	0
-0.01	44.090815370097204	582.0333289591675	0	0	15	0
-0.01	44.090815370097204	712.4001081403561	0	0	15	0
-0.01	44.090815370097204	871.9671002105022	0	0	15	0
-0.01	44.090815370097204	1067.2747170607029	0	0	15	0
-0.01	44.090815370097204	1306.3283252338515	0	0	15	0
-0.01	44.090815370097204	1598.9263739030541	0	0	15	0
-0.01	44.090815370097204	1957.062018620097	0	0	15	0
-0.01	44.090815370097204	2395.4147027895547	0	0	15	0
-0.01	44.090815370097204	2931.9518460565623	0	0	15	0
-0.01	44.090815370097204	3588.6653019135715	0	0	15	0
-0.01	44.090815370097204	4392.472770819839	0	0	15	0
-0.01	44.090815370097204	5376.321116406638	0	0	15	0
-0.01	44.090815370097204	6580.536808046029	0	0	15	0
-0.01	44.090815370097204	8054.478842400569	0	0	15	0
-0.01	44.090815370097204	9858.561894731161	0	0	15	0
-0.01	44.090815370097204	12066.732625903607	0	0	15	0
-0.01	44.090815370097204	14769.500645207127	0	0	15	0
-0.01	44.090815370097204	18077.64836360904	0	0	15	0
-0.01	45.31556024148879	1	0	0	15	0
-0.01	45.31556024148879	1.106338589938541	16.562602653769943	614.0406666666667	15	0.0061404066666666665
-0.01	45.31556024148879	1.3541419226309606	0	0	15	0
-0.01	45.31556024148879	1.6574495035272516	0	0	15	0
-0.01	45.31556024148879	2.0286934558567684	8.41509312966602	344.01733333333334	15	0.0034401733333333335
-0.01	45.31556024148879	2.4830905129101035	0	0	15	0
-0.01	45.31556024148879	3.0392657291341303	5.45365914732834	214.80533333333332	15	0.002148053333333333
-0.01	45.31556024148879	3.720015893203823	4.543702392165601	149.172	15	0.00149172
-0.01	45.31556024148879	4.5532439342286635	2.8647911915929534	109.96	15	0.0010996
-0.01	45.31556024148879	5.573102621003827	2.996451393295234	84.49733333333333	15	8.449733333333333e-4
-0.01	45.31556024148879	6.821394432824586	3.1808733451829316	67.44866666666667	15	6.744866666666667e-4
-0.01	45.31556024148879	8.349284980470902	2.417545390325839	49.541	15	4.954100000000001e-4
-0.01	45.31556024148879	10.21940020792074	2.1464806744329854	34.124	15	3.4124e-4
-0.01	45.31556024148879	12.508393335947712	1.5267035761809855	24.296666666666667	15	2.429666666666667e-4
-0.01	45.31556024148879	15.310086762774377	1.2271359523307286	16.67088888888889	15	1.667088888888889e-4
-0.01	45.31556024148879	18.739317703580973	1.1079970936441168	10.475666666666667	15	1.0475666666666668e-4
-0.01	45.31556024148879	22.936645195870106	0.6111047607173644	6.1168	15	6.1168e-5
-0.01	45.31556024148879	28.074111403783828	0.26740260552050205	3.332888888888889	15	3.332888888888888e-5
-0.01	45.31556024148879	34.362293368603815	0.244800626916631	1.6637142857142857	15	1.6637142857142857e-5
-0.01	45.31556024148879	42.058934246120046	0.11899110861140602	0.728	15	7.28e-6
-0.01	45.31556024148879	51.479507812354285	0.06687607587029554	0.26753333333333335	15	2.6753333333333334e-6
-0.01	45.31556024148879	63.0101492608963	0.052001202925158946	0.08584615384615378	15	8.584615384615378e-7
-0.01	45.31556024148879	77.12348230585881	0.02416946309764806	0.022375	15	2.2375e-7
-0.01	45.31556024148879	94.39799131968466	0.009387241381357981	0.003999999999999999	15	3.9999999999999994e-8
-0.01	45.31556024148879	115.54173254070393	0	0	15	0
-0.01	45.31556024148879	141.4213562373095	0	0	15	0
-0.01	45.31556024148879	173.0976294037676	0	0	15	0
-0.01	45.31556024148879	211.86891500973533	0	0	15	0
-0.01	45.31556024148879	259.3243899527689	0	0	15	0
-0.01	45.31556024148879	317.409183037944	0	0	15	0
-0.01	45.31556024148879	388.50410289276914	0	0	15	0
-0.01	45.31556024148879	475.5232237451433	0	0	15	0
-0.01	45.31556024148879	582.0333289591675	0	0	15	0
-0.01	45.31556024148879	712.4001081403561	0	0	15	0
-0.01	45.31556024148879	871.9671002105022	0	0	15	0
-0.01	45.31556024148879	1067.2747170607029	0	0	15	0
-0.01	45.31556024148879	1306.3283252338515	0	0	15	0
-0.01	45.31556024148879	1598.9263739030541	0	0	15	0
-0.01	45.31556024148879	1957.062018620097	0	0	15	0
-0.01	45.31556024148879	2395.4147027895547	0	0	15	0
-0.01	45.31556024148879	2931.9518460565623	0	0	15	0
-0.01	45.31556024148879	3588.6653019135715	0	0	15	0
-0.01	45.31556024148879	4392.472770819839	0	0	15	0
-0.01	45.31556024148879	5376.321116406638	0	0	15	0
-0.01	45.31556024148879	6580.536808046029	0	0	15	0
-0.01	45.31556024148879	8054.478842400569	0	0	15	0
-0.01	45.31556024148879	9858.561894731161	0	0	15	0
-0.01	45.31556024148879	12066.732625903607	0	0	15	0
-0.01	45.31556024148879	14769.500645207127	0	0	15	0
-0.01	45.31556024148879	18077.64836360904	0	0	15	0
-0.01	46.54030511288038	1	0	0	15	0
-0.01	46.54030511288038	1.106338589938541	15.754331377207247	612.54	15	0.0061254
-0.01	46.54030511288038	1.3541419226309606	0	0	15	0
-0.01	46.54030511288038	1.6574495035272516	0	0	15	0
-0.01	46.54030511288038	2.0286934558567684	9.223365360400102	344.414	15	0.00344414
-0.01	46.54030511288038	2.4830905129101035	0	0	15	0
-0.01	46.54030511288038	3.0392657291341303	5.61593252231881	215.23133333333334	15	0.0021523133333333335
-0.01	46.54030511288038	3.720015893203823	4.415546884103288	149.246	15	0.0014924600000000001
-0.01	46.54030511288038	4.5532439342286635	3.6571608816520116	109.804	15	0.00109804
-0.01	46.54030511288038	5.573102621003827	3.443923980135505	84.89533333333333	15	8.489533333333332e-4
-0.01	46.54030511288038	6.821394432824586	3.1400614188715665	67.35	15	6.734999999999999e-4
-0.01	46.54030511288038	8.349284980470902	2.4553584744585137	49.51566666666667	15	4.951566666666667e-4
-0.01	46.54030511288038	10.21940020792074	1.8805588708324632	34.13966666666666	15	3.4139666666666664e-4
-0.01	46.54030511288038	12.508393335947712	1.5331394804996268	24.316666666666666	15	2.4316666666666665e-4
-0.01	46.54030511288038	15.310086762774377	1.3460452754635985	16.629555555555555	15	1.6629555555555553e-4
-0.01	46.54030511288038	18.739317703580973	1.08581662268324	10.467666666666666	15	1.0467666666666667e-4
-0.01	46.54030511288038	22.936645195870106	0.6090957544551089	6.112933333333333	15	6.112933333333334e-5
-0.01	46.54030511288038	28.074111403783828	0.2847289159104771	3.3289999999999997	15	3.3289999999999995e-5
-0.01	46.54030511288038	34.362293368603815	0.2335752043631656	1.6480000000000001	15	1.648e-5
-0.01	46.54030511288038	42.058934246120046	0.1147344241944766	0.7316666666666667	15	7.316666666666667e-6
-0.01	46.54030511288038	51.479507812354285	0.06889419078419835	0.2671333333333333	15	2.6713333333333327e-6
-0.01	46.54030511288038	63.0101492608963	0.055872293300313215	0.08964102564102558	15	8.964102564102558e-7
-0.01	46.54030511288038	77.12348230585881	0.0253480240142811	0.021875	15	2.1875e-7
-0.01	46.54030511288038	94.39799131968466	0.009168000646421766	0.00368421052631579	15	3.6842105263157894e-8
-0.01	46.54030511288038	115.54173254070393	1.1226038684659179e-4	2.898550724637681e-5	15	2.898550724637681e-10
-0.01	46.54030511288038	141.4213562373095	0	0	15	0
-0.01	46.54030511288038	173.0976294037676	0	0	15	0
-0.01	46.54030511288038	211.86891500973533	0	0	15	0
-0.01	46.54030511288038	259.3243899527689	0	0	15	0
-0.01	46.54030511288038	317.409183037944	0	0	15	0
-0.01	46.54030511288038	388.50410289276914	0	0	15	0
-0.01	46.54030511288038	475.5232237451433	0	0	15	0
-0.01	46.54030511288038	582.0333289591675	0	0	15	0
-0.01	46.54030511288038	712.4001081403561	0	0	15	0
-0.01	46.54030511288038	871.9671002105022	0	0	15	0
-0.01	46.54030511288038	1067.2747170607029	0	0	15	0
-0.01	46.54030511288038	1306.3283252338515	0	0	15	0
-0.01	46.54030511288038	1598.9263739030541	0	0	15	0
-0.01	46.54030511288038	1957.062018620097	0	0	15	0
-0.01	46.54030511288038	2395.4147027895547	0	0	15	0
-0.01	46.54030511288038	2931.9518460565623	0	0	15	0
-0.01	46.54030511288038	3588.6653019135715	0	0	15	0
-0.01	46.54030511288038	4392.472770819839	0	0	15	0
-0.01	46.54030511288038	5376.321116406638	0	0	15	0
-0.01	46.54030511288038	6580.536808046029	0	0	15	0
