5.066687427663531936e-215,3.317973018689432914e-144,6.019200163487789381e-141,1.512487951947476774e-205,6.754533142173694324e-295,3.704916409914921800e-115,2.426203088329484465e-44,4.401422779409993437e-41,1.105977329955974567e-105,1.818441401331571979e-130,7.504986464465847540e-83,4.914718531632445466e-12,8.915887628520665539e-09,2.548858823462522897e-45,1.697553561510541143e-33,2.105758756605239984e-118,1.378978047893342126e-47,2.501631220197273667e-44,2.727852129427102737e-15,5.387751793159685585e-04,1.636758163358193665e-221,1.071848125955245166e-150,2.102944465846125847e-129,2.958702949994201544e-52,5.229352042923117466e-40
1.096660972327472119e-204,3.466157888670819333e-98,3.035000648602936287e-59,3.680974089263257575e-88,1.236780313945748223e-184,8.535263880418159458e-110,3.304790118512478312e-42,4.612746146955682249e-05,5.803496166602584813e-34,3.350731463944193987e-125,6.310973110872124918e-78,2.389763326980604207e-10,4.289088277680977886e-08,5.429034576591290684e-45,7.890175814758723337e-31,6.463428358946644804e-114,2.443208671570017738e-46,1.051093223159783214e-09,8.692348846736013398e-16,4.363761941719582378e-03,1.329641284856893143e-185,1.200965183695653193e-66,4.057993660712339453e-15,3.269703519258427792e-31,1.573870253225828867e-31
1.179343868859700389e-36,1.300994882210671222e-01,3.981476878364401505e-34,1.533340703006154603e-86,7.066303973769784710e-182,9.280279757803045512e-64,1.031095460311715404e-28,3.975691265383150515e-04,1.415520327285169502e-32,3.867956212715325698e-125,2.472139093290514603e-158,2.875467611931291257e-54,7.914875237058601715e-17,6.184220303896987599e-46,1.576777045453752021e-30,2.129604050122557601e-187,1.070436750612627217e-65,1.490528746370135054e-11,4.445012340206038236e-15,3.793179657527224330e-03,7.798635429429791388e-191,3.919952146884261141e-69,5.458334045409402786e-15,1.052753413926967405e-28,8.887798721382116673e-29
1.072382328705148682e-37,1.922419902668875837e-14,5.708098547432887361e-07,5.266297943843938319e-62,1.403970515385841015e-184,2.320019224631216029e-31,4.158992784185127985e-08,3.916617193138651073e-05,2.195857090883537518e-36,1.818224212380990056e-134,1.986831706997539497e-08,8.459472711735407843e-17,7.298692316493053228e-16,6.776155552192658835e-37,1.382758261935225413e-40,5.580757589088276496e-26,2.376158301150013805e-34,8.605940690452269176e-57,4.991948173627532232e-04,5.057690475912969726e-03,4.342526058290566387e-111,1.848947777545935069e-119,2.140084100565591011e-91,1.114394379046505364e-38,2.801881782352278535e-27
2.505175028200091761e-33,1.254440997748618650e-11,1.367430578069522885e-53,2.977353118465939884e-163,2.767075339416794377e-305,4.037043626611219632e-28,1.895873288888771439e-05,1.173162622307245958e-48,2.629710548878518383e-151,2.203728548747424875e-137,5.039872266767285800e-09,6.307231264453457746e-14,4.750819395630159939e-84,2.121889203042187012e-49,4.864306857077171062e-37,2.297002815848508318e-12,2.447372897482312388e-13,7.223637827931671689e-82,1.533115439049189407e-14,2.606750679310916130e-04,6.959736610385410615e-27,7.415346048497336218e-28,2.188705049388367373e-96,2.962796604906790975e-46,5.408884123848888321e-35
1.723496906500000960e-33,3.613877889374988973e-12,6.789063785152029872e-53,2.848350151802858754e-158,3.209959060949509593e-304,1.674617234759322922e-28,4.532713467858925276e-05,7.980990381345483847e-44,3.419959605735047746e-147,4.812830381109293950e-137,8.791748153382162904e-85,1.708495295445120364e-59,1.208500259613790879e-101,2.519878922140194392e-47,2.817244233826499911e-37,8.689612993238472593e-207,1.691369173628893549e-181,4.961471279414339402e-89,8.190224718449607734e-14,9.633613074153487459e-04,0.000000000000000000e+00,6.051185473769235760e-263,8.706387952278886739e-119,1.839967269405774264e-42,1.236958688565457803e-33
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125387946893824551e-296,1.052356055254670910e-285,0.000000000000000000e+00,0.000000000000000000e+00,3.969921332886833388e-214,1.153586032392081479e-135,1.032269532444970945e-124,0.000000000000000000e+00,1.114966423735964626e-266,1.743934344207809766e-120,4.405362829336952739e-42,3.645772857300733685e-31,0.000000000000000000e+00,3.477903394668284023e-230,4.217410160868917319e-88,1.176768457485455345e-13,4.004767955027035108e-03,0.000000000000000000e+00,1.120080299817576060e-254,2.796524810923424133e-112,1.018043685773826158e-37,1.439159167019383497e-30
2.726609323167704411e-66,1.278762811811802737e-55,1.661400277655299391e-112,2.989824952689174628e-237,3.350127192437471464e-285,5.699891666959422615e-18,2.673213735877549363e-07,3.473105412509094153e-64,3.412016118733860610e-133,8.147187019271843150e-125,3.300862895529247462e-37,1.548084165130175571e-26,2.011309242045403881e-83,2.298841421557591907e-40,6.742610836135157335e-32,2.647741441322689459e-124,1.241774265820694766e-113,3.360971759978780917e-85,1.137013693254666569e-12,2.122794535381381659e-02,5.883569096539194066e-279,3.145188934021199866e-249,4.802633267932218091e-109,1.404435225734150687e-36,6.050851480337752481e-30
0.000000000000000000e+00,7.961512050999268487e-277,1.729286263758711840e-161,5.202659810204151705e-114,4.336118727799648279e-134,0.000000000000000000e+00,3.034431878984444090e-188,6.590960778588187038e-73,1.982929458935273002e-25,1.652658039630207510e-45,0.000000000000000000e+00,3.203881362475406043e-167,6.959014814460870737e-52,2.093660688376498282e-04,1.744947371854925105e-24,0.000000000000000000e+00,4.692751035550185133e-214,2.767321615524584503e-80,2.527389259192910359e-11,2.283153438645658256e-02,0.000000000000000000e+00,2.637752619261605110e-236,6.114754144878433961e-100,2.337015164719744684e-31,9.061422480442955086e-28
0.000000000000000000e+00,4.310221635680712218e-277,1.890781903558042342e-162,1.148868902619661515e-115,1.933822948198675373e-136,0.000000000000000000e+00,1.589615218884656840e-187,6.973227698099310328e-73,4.237043118593849981e-26,7.131963617920841160e-47,0.000000000000000000e+00,1.624058316479912544e-165,7.124320591087649195e-51,4.328849543139426186e-04,7.286497414347215115e-25,0.000000000000000000e+00,2.298267066795027528e-211,4.382049061352231119e-80,3.470716475300974394e-11,2.685034809005128892e-02,0.000000000000000000e+00,1.361124411878484175e-238,8.605749734750640300e-102,7.046605084590577858e-32,8.738029702649336518e-28
7.799120862913462282e-72,3.212049757231073314e-77,8.387408532259533394e-150,2.826233513130036045e-164,1.392007617515580755e-174,1.050501671765565492e-11,1.919220992645175833e-17,2.813551886415516228e-65,1.000611705433140724e-51,4.928322835559350474e-62,4.520289662580371709e-18,6.823638280195164292e-23,4.875604115252789738e-07,9.813870310835230652e-07,4.833635354802366862e-17,4.780577274625817850e-91,2.426038964556782620e-36,3.197564478718386023e-15,1.349111481097261891e-14,3.620494364633251253e-03,2.451403268466737567e-200,5.843372195669677157e-112,5.630854912705756731e-90,4.561523411942988073e-36,1.803657628871300791e-25
8.645072744535754970e-68,2.831134162681253220e-72,2.820416324590126559e-137,3.457792728124826610e-53,1.059614374536649432e-34,1.009215332807659072e-10,1.721002532719193114e-13,1.593203569955343704e-78,7.071507696016820360e-22,2.167009937697880837e-03,3.655090826042734071e-21,3.078992210362113342e-22,2.530653345216643969e-87,1.334096681791468497e-48,1.290548209135114536e-38,2.151000826848025982e-99,8.169511196484678855e-99,3.306187079870988092e-86,4.476339102910726067e-13,7.612545595052278360e-03,2.072584678457947633e-244,6.521169105674550490e-243,1.811693023605092112e-112,2.073320913927776646e-36,2.652126931057683134e-23
1.605658905950431107e-195,2.638812297733700102e-159,4.778438491872616116e-133,1.058997843757629348e-33,6.501616513501125294e-02,1.931839099708598267e-83,3.174871546292923257e-47,1.445434990706949294e-78,1.436017785204343461e-58,8.816294576047012959e-27,6.438812957210884672e-39,1.058183575062467477e-02,4.817629764494240695e-34,6.900925043872636487e-54,8.169039412605163010e-43,2.972541109497609143e-62,4.885208188483975175e-26,2.224105999112871007e-57,3.264076152178148974e-14,9.310703055098044217e-03,3.801606206313922032e-153,6.247731178262855017e-117,2.994511893256568507e-113,1.780581743795073467e-36,2.578864536638274568e-23
0.000000000000000000e+00,4.451368905581140802e-299,3.399860201712369047e-132,4.759965602016420794e-33,3.217344768171671587e-01,0.000000000000000000e+00,2.014823552689741798e-269,3.676443051804098081e-155,1.343569483134223239e-55,2.315064659140084003e-23,3.677630250309358909e-188,1.422503270078065722e-116,1.597616515746954603e-109,1.356445251606555769e-48,1.533971172544746576e-40,3.835291915286717341e-103,1.414395030927799472e-31,6.517331147305783595e-25,1.741932083561959937e-12,1.547513773632466262e-02,1.108374957142876572e-85,3.946020986638652316e-14,7.409759983675202603e-08,7.923018197633813242e-36,4.813120337248656465e-23
1.469592779415943296e-01,3.596642826096783705e-35,1.333888032688272265e-128,3.086172783203232676e-31,9.927399277455802862e-01,1.487502888695818270e-22,6.847161167715882989e-56,3.185960581967199223e-44,4.985659912928274822e-41,1.333609876320359456e-22,6.365194839061397525e-110,4.694127367759635725e-83,5.303345473611922500e-12,8.299122431660519634e-09,2.537252357424571090e-42,2.707315866235236732e-95,2.634441952258914336e-29,2.081509737563132968e-29,1.644954101736750418e-14,1.312512235802397280e-02,3.992907092433449373e-77,4.036041650644192892e-11,2.131621431273559518e-10,1.508682982046185752e-34,3.884841201081190065e-22
1.007890873191221890e-185,7.797591326320938295e-185,1.326229872037893331e-226,5.494683630670653838e-169,6.306896388210037052e-179,1.538351407244352931e-65,1.211886067750555127e-64,5.985753904758229129e-112,2.478193223878533449e-54,3.849768090366560300e-64,6.684536085276601999e-13,5.369591355118761566e-12,1.727741295602009534e-63,4.722023860854568688e-07,1.727600754243660007e-13,4.142121110192777634e-28,3.393907129319345642e-27,6.688893110779202837e-77,2.400691235260791953e-14,5.049669640658168562e-03,7.322037187803127434e-111,6.114586961872923209e-110,7.962762577304617339e-128,1.307771535617756105e-47,5.062479846724182523e-32
1.100006986689514988e-185,1.818839441661896445e-160,8.337858638763952535e-203,1.087931226198690033e-162,5.958969745921688556e-172,2.898516200385879852e-73,4.624846949440407545e-48,2.100833068429516374e-90,5.433535006221550601e-51,6.030534090799627608e-60,5.388131582670674873e-28,4.614543705104450985e-03,1.622097081207213382e-45,7.492026606709285660e-06,2.111959243151187311e-13,1.214593115852865678e-49,5.260364648537567550e-25,7.088860824261082795e-68,2.815974143685528920e-13,7.461184532287362670e-03,1.143245971017328083e-138,4.741315504316240647e-114,1.882088369399257046e-125,1.808174313056830358e-50,4.249347472963029614e-34
2.048490468968859382e-100,3.176365707857760013e-30,1.364407971428271442e-27,8.117928091734429323e-93,6.775591438321272264e-197,2.153975565237023654e-72,7.094617238403472813e-14,3.047493017055201658e-11,1.309470815157661060e-65,9.137140419780222115e-74,1.886041643167896576e-24,2.930711171558764844e-02,1.450179609222157111e-20,2.625492142642299239e-09,3.756934964039154208e-18,6.267100570605343075e-44,8.155836696318286857e-21,4.726296791962290867e-10,1.651962367096372878e-09,1.057646918055301366e-01,1.656813242803236759e-128,1.918253224725040850e-104,2.666821016390148928e-66,8.459086530936664124e-48,6.060266266453558698e-37
3.154256508771361374e-187,1.847178743984448402e-158,4.234208185143416727e-197,2.575818719862914492e-199,1.043439270738641092e-208,4.752568763509893884e-75,1.218367678246913090e-46,2.784516814042424512e-85,1.807945387521504888e-71,1.244714604024746513e-80,7.709925841503316069e-30,5.036838447707920469e-02,6.595158331625404115e-41,5.598589162531021331e-11,4.388657405648228591e-18,4.980968374171154585e-52,2.200343994476519781e-24,7.151768505072231297e-64,9.351976504674426849e-15,1.535606990494617907e-01,1.581963125586423802e-141,9.829112676586128233e-114,3.361105015160073802e-133,9.669361670278954092e-51,2.083335890623891976e-33
1.846232866812446458e-121,5.380925393265996384e-86,4.344548615956682535e-118,4.858729070442039416e-218,1.832575237799790756e-223,1.233140673787718817e-48,3.594041729150709704e-13,2.901822247826211934e-45,3.397905072822571748e-87,1.745222288632562009e-87,2.281686462334445618e-43,6.650073696198541933e-08,5.369256468224947099e-40,4.117210383256957823e-15,4.921460439513728586e-19,5.847719213945518277e-106,1.704343009846626432e-70,7.188133146801915165e-58,1.027733247523832628e-07,4.752465377103771149e-01,4.151779259895191528e-236,1.210053988767747279e-200,2.715481187577138974e-114,1.009854658396275857e-38,2.536637177259099484e-26
0.000000000000000000e+00,0.000000000000000000e+00,3.271513759441597078e-277,5.018523888779611241e-221,3.431518977488704612e-222,0.000000000000000000e+00,2.559333025622316076e-255,2.583001019695778992e-137,1.297642870048513427e-85,1.470774291005072996e-86,0.000000000000000000e+00,9.704224302442178003e-182,1.969300000073400463e-64,1.727410948807691672e-14,2.010687812840877945e-18,0.000000000000000000e+00,1.044946714513213430e-174,1.950472363874572099e-57,9.349360233368122015e-08,5.115288929481602853e-01,0.000000000000000000e+00,2.186199999401697710e-233,4.567806477185726192e-111,1.365225764785881630e-36,3.026973723488707796e-29
7.385978611379076518e-28,7.446500400814139633e-31,7.021798752686527961e-101,1.668828282970769708e-238,3.795181190158021019e-277,2.186851404767963228e-10,5.840909590153137955e-13,9.500693226186131880e-83,6.142259559910108476e-144,6.258132514062717587e-118,6.079919717946837648e-24,1.628930204045290847e-56,3.335139527051993981e-124,3.947855901077873144e-46,3.372042806839196247e-26,2.289353477301991902e-02,6.369433423319844795e-35,4.032731058109727271e-55,1.922547243360934782e-14,5.088880239651898396e-01,2.396294857324754047e-48,6.913978861863997764e-81,1.001573084940942672e-36,2.247685643081754215e-03,1.509012842875282559e-32
5.440626046109521488e-28,2.165421161164592838e-31,2.387553296836596449e-102,3.646288066887653889e-241,4.527597171307265100e-282,1.976741584143454547e-10,7.867620417542088097e-14,8.674692666279777947e-85,4.424762585717108087e-142,3.702837874695798727e-121,1.989610750781411416e-60,7.918840930637842285e-64,2.167821733522825943e-122,2.884407382901719101e-45,9.789641082813079810e-28,2.773789769630459448e-178,1.103994836784403768e-181,4.775726008669348896e-86,5.488759424891644592e-13,3.885989377760670771e-01,0.000000000000000000e+00,4.827038270748314190e-255,2.610228332402144628e-114,3.273842424168013347e-41,9.932750367485225689e-34
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.171423984919420092e-253,3.232904321646548862e-226,0.000000000000000000e+00,0.000000000000000000e+00,9.493159525443161614e-208,5.102015830727260610e-113,7.596088623327682874e-86,0.000000000000000000e+00,6.063678135262598893e-288,3.611960329522283839e-134,3.320902876636310031e-40,4.944295200062358938e-13,0.000000000000000000e+00,4.729760108001412237e-261,3.112902238153240555e-107,3.531806164695352569e-21,9.552723118502089994e-01,0.000000000000000000e+00,7.930188381229991040e-291,8.180745956332171664e-137,1.277803939221113975e-50,2.470913334274860622e-31
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173742611403961133e-285,2.078436215782665695e-276,0.000000000000000000e+00,0.000000000000000000e+00,7.826820111477056677e-205,4.400514739010931655e-128,1.022002788142211935e-118,0.000000000000000000e+00,2.487118325753395796e-259,8.861432874941528189e-115,5.004128478135450172e-38,1.258832728800703202e-27,0.000000000000000000e+00,5.679984047957770394e-237,2.551989272343739988e-92,2.514702842736378522e-15,2.937690988533469549e-01,0.000000000000000000e+00,3.035380418865908905e-267,2.608621127622747266e-122,3.343661034624060035e-45,2.504731754766503237e-31
5.855463920696073351e-294,3.389936526523601469e-161,9.610508701493993099e-88,6.563540266348696949e-44,1.241787070431779045e-67,8.142073348991602290e-219,3.059152755676413843e-86,5.114484056910924662e-21,6.044234849813511987e-03,1.143537234872025243e-26,4.242903349930232390e-211,1.394389818782477487e-78,1.794505117592397188e-13,6.932195690443231855e-15,1.039795580305090278e-28,1.550291461588879091e-226,4.353412427595572558e-86,3.536746259290082329e-13,4.182853732154920965e-08,1.041788007436672200e-02,1.871696486176807329e-252,6.000455490889947908e-112,5.601502917599803934e-39,7.565965704073391072e-34,1.851194856362909641e-29
1.353581194810763503e-290,6.853408732802552868e-159,9.612728960081638907e-95,2.129954408088512683e-98,1.607413971812697778e-165,1.756318864071655356e-216,8.892537159320164142e-85,1.247586769880009141e-20,6.059235955808379883e-23,3.303776730337160626e-89,6.313055656422541702e-210,3.196410522154793410e-78,4.910335153903572125e-14,6.114661900573120049e-14,2.213823073290309309e-40,1.356854417851627745e-224,7.940938592717917140e-85,1.708268802912415760e-12,1.709771278587311164e-04,1.669923705592938051e-03,4.744509928555291434e-252,5.615136420842144121e-112,2.581101919678509867e-39,2.674196669285313637e-24,2.021087083326586709e-28
7.109708169577882956e-288,1.076717723856102415e-237,4.539311838235424855e-255,0.000000000000000000e+00,0.000000000000000000e+00,8.692101075926635401e-144,1.202354985725792883e-93,4.958141448612688022e-111,4.938434264014520845e-196,0.000000000000000000e+00,8.975077695215970242e-67,5.925380547453664633e-17,3.610021006948022675e-34,7.352786973830606173e-116,2.573532147367150523e-227,8.517300347572977533e-57,3.212455824347760388e-07,6.738782041576620472e-09,1.121206500648380963e-52,5.167815529110566988e-164,4.160147074758863223e-114,3.120750282320744255e-37,3.748659663580316570e-13,6.237064142441699758e-57,2.874760083243318993e-168
1.440985743630515851e-299,5.368881242167420211e-253,6.895003089062434635e-274,0.000000000000000000e+00,0.000000000000000000e+00,1.865678978634662207e-149,7.409911856627628804e-103,1.065666286872996273e-123,2.931757560546119670e-212,0.000000000000000000e+00,6.810912360828073856e-67,2.940149777257052859e-20,4.776677973259756975e-41,1.449622141482355991e-129,1.445830010471992706e-285,2.291712174832578737e-37,1.687187562164573870e-05,3.092851219111817412e-26,1.015583001607986697e-114,1.047517712564003697e-270,1.962189870213758615e-19,1.067752099081183614e-06,1.609596565472414155e-61,2.003504169848302458e-167,1.976262583364986177e-323
1.181742821104506702e-301,2.314935283701583990e-257,1.265859172576945375e-280,0.000000000000000000e+00,0.000000000000000000e+00,1.902257753002430908e-149,1.464865388794547409e-105,8.007840021400965418e-129,6.065265484091849625e-220,0.000000000000000000e+00,4.491954270079502172e-63,2.765939737652158008e-21,1.405906643068765040e-44,1.066718387276648494e-135,2.246056089029229991e-294,3.707257127934859731e-44,3.082790742798526430e-03,5.084709627652001990e-27,7.366249084504704531e-118,3.009750764829944036e-276,1.761120013469303998e-21,4.753333983992642092e-02,2.300582807230418913e-45,5.581811303502603144e-156,1.482196937523739633e-323
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.298040099447930915e-266,6.648608107213390149e-239,1.705450840529053933e-279,0.000000000000000000e+00,0.000000000000000000e+00,1.582174546722377235e-120,1.489574775732683114e-93,4.427606840839179119e-134,2.991429183248456616e-242,0.000000000000000000e+00,7.580425422287978149e-43,6.880999649549918225e-16,3.552440561047046648e-56,5.263687970190927300e-164,0.000000000000000000e+00,3.833949639185026287e-28,2.070004825868382650e-03,9.391587767170108829e-44,8.588406948177516815e-152,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.608380458349153686e-266,5.568499843942086958e-239,1.239878482377853175e-279,0.000000000000000000e+00,0.000000000000000000e+00,2.390028297253342843e-120,1.709097758844175543e-93,4.633704357134833897e-134,2.848366351347107772e-242,0.000000000000000000e+00,1.166737532793956388e-42,9.259022974053285052e-16,3.872290905928046662e-56,5.090762898814024098e-164,0.000000000000000000e+00,3.945551519882808764e-28,1.934053873868875513e-03,3.287872502433353675e-44,1.660973778980230291e-152,0.000000000000000000e+00
0.000000000000000000e+00,2.124482277117360140e-321,7.988186385490048143e-197,2.867884850232476436e-139,1.571520134086419344e-148,0.000000000000000000e+00,2.679874667348455629e-220,8.836710540844743044e-96,1.287146866647647320e-38,6.150190308839081333e-48,0.000000000000000000e+00,9.372359975873007690e-187,2.986888870083829278e-62,2.744349639176730857e-05,1.233674155726657555e-14,0.000000000000000000e+00,4.544854212019623182e-221,1.468027879139997692e-96,2.257110188400263753e-39,1.619726747451838860e-48,0.000000000000000000e+00,5.928787750094958530e-323,2.266737425232967780e-198,1.279845264144309211e-140,1.154086416715945926e-149
5.686329260613173753e-14,2.667968046645338135e-28,5.800004106703479520e-110,5.181749087651848006e-131,6.179653084079955194e-140,4.343502923359563089e-11,2.406268080164677349e-25,1.281253087648940183e-93,5.339264379105650523e-35,6.367481746830908030e-44,9.637488669843374005e-76,6.206729467466758411e-90,1.011988420874793388e-58,3.585717980307143388e-04,5.122405512146867959e-14,3.107586682126338785e-208,3.214393142131847196e-212,1.020174026674997037e-89,4.767280183310564828e-34,6.513650977559403490e-45,0.000000000000000000e+00,3.361413582311763661e-310,1.752595691264445423e-186,2.142914898498644867e-130,1.096834426534395155e-141
2.606336432040828811e-312,3.700814481377198287e-221,1.455731746598756323e-197,7.931450062238952774e-242,0.000000000000000000e+00,9.350991866587290494e-184,1.327775098013797865e-92,5.222862081437458975e-69,2.845638963199760255e-113,4.295050138445394681e-225,9.293987457146833103e-123,1.319680872672583334e-31,5.191023088014192344e-08,2.828291715881796359e-52,4.268867162334157000e-164,1.279480547289703262e-129,1.816772416576109191e-38,7.146354664529381954e-15,3.893640107883570437e-59,5.876845130633641258e-171,4.879580545201129519e-204,6.928661289741022992e-113,2.725419566871248941e-89,1.484925312908381427e-133,2.241264177665288912e-245
2.924189193946954783e-309,1.330162061682556420e-219,2.154809588442571758e-197,8.997583982772263821e-243,0.000000000000000000e+00,8.358630556065253321e-181,3.928316612328326775e-91,7.155610207463455258e-69,3.523604264539315964e-114,7.670371437779891027e-227,6.644346605029438911e-120,3.271656948942612443e-30,6.864997947312788079e-08,3.925297298474382921e-53,9.010036457441049978e-166,7.357449122335410607e-127,3.865683385455805964e-37,9.520350419678248976e-15,6.179421704368083792e-60,1.472526551744977733e-172,2.275784702654826676e-201,1.304788192969876308e-111,3.806288616211986366e-89,2.734389530430711306e-134,6.686840862487270663e-247
