seed	segsites	monosites	ac_mean	ac_sd	seg_ac_mean	seg_ac_sd	singletons
1	15643159	8597656	744.1692509566913	11153.097423166446	1131.1791420863383	13734.788963700394	6594110
1	7391817	16849155	124.02119031273426	1858.742996123586	418.35282218713525	3395.754241949562	3807664
1	3146022	20447275	24.806222220710488	371.77946786745525	199.89006857961115	1038.646977037563	1856680
1	10113282	14290766	248.04751160113963	3717.561755490813	600.7831404001242	5767.272972429154	4830991
