seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
2	3697838	19883447	2172490	0.0018744044817015258	0.0013083120626239272	0.0192197331230159	0.008871844822626682	0.049374460349365
3	3678200	19899091	2165044	0.001872683873155978	0.0013073546536435587	0.01921727194154179	0.00891426084427462	0.0495005462887993
8	3680043	19897390	2166515	0.0018723838666780224	0.0013072381211863366	0.01921815070036251	0.008907234058050684	0.049486246426756864
5	3690346	19889197	2168053	0.0018732940734533597	0.0013076737887442599	0.019217615390048126	0.008886083993394639	0.0494195234952641
10	3694217	19885647	2168291	0.001874463534181308	0.0013082396403441034	0.019217085686879857	0.008880185759885367	0.04939132157105849
6	3683214	19894549	2174135	0.001871001452471797	0.0013063774732756108	0.01921380037725556	0.00889519739579473	0.04945903364953152
1	3706500	19876490	2180403	0.0018742375579270348	0.001308111502015673	0.019216700220132703	0.008849414478271153	0.04930988771653041
4	3673546	19903276	2155361	0.0018733530099671993	0.0013077545034658133	0.01921894317180002	0.008926925424096897	0.04953123495639654
7	3695843	19886128	2177293	0.0018728613611055291	0.001307393529277542	0.019215971765288865	0.00887144408821848	0.049381185095033614
9	3709421	19873412	2178976	0.0018749736225960312	0.001308612673902266	0.01922012995465826	0.008845454008632153	0.04929859087538865
