seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
4	3197657	20291470	1906113	0.0018534375246183567	0.0012964942132512453	0.019185790411058747	0.010180737385777386	0.05291520615606223
7	3191683	20296318	1902067	0.0018537880423372124	0.001296695581691953	0.01918645723138497	0.010200218004220924	0.05296160603675837
8	3207931	20283350	1914717	0.0018534759535196337	0.0012964651382695131	0.019184533865980475	0.010149252205165462	0.052833380347330185
2	3203587	20286138	1911581	0.0018534846784202873	0.0012965564832144786	0.01918679455485388	0.010160920676394038	0.052867137582482925
10	3191499	20296328	1900170	0.001853364944643529	0.0012963851541744485	0.019183901255602827	0.010199372953913757	0.05295872484142386
5	3203105	20286134	1909809	0.0018535487674310026	0.0012965409946615475	0.01918555686956223	0.010162611404065864	0.05286817728087453
1	3196889	20291416	1903312	0.0018537671468791947	0.0012967546282384352	0.019188264179778706	0.010185855744917871	0.05292959629032039
6	3195777	20292342	1904493	0.0018533445279887279	0.0012963767904968023	0.019183949898795474	0.010185651024539742	0.05292472273987644
9	3204130	20285157	1910582	0.0018537594437548382	0.0012967191880870355	0.019187443434623298	0.010161196399757898	0.052866265681259114
3	3197231	20291918	1907402	0.0018537250064906896	0.0012967712102417075	0.01918924415980604	0.010183915772369692	0.05292718484321151
