seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
10	37637	422668	26225	0.00022484927723383233	0.00014824287030709696	0.0059829972205896875	0.001813290054512483	0.020852734729653516
4	37359	422942	25890	0.00022513354073755746	0.00014841730870041766	0.005985692159985932	0.001827920226644005	0.020933155376661284
2	37448	422845	26022	0.00022515782584388994	0.00014842358618656534	0.005985202060388925	0.0018239087034545378	0.020908178882168615
6	37527	422770	26224	0.00022525108373053711	0.000148513419779994	0.005988808034898987	0.001822136670818718	0.02090441005588423
7	37520	422781	26024	0.00022509152216947998	0.00014835989224086605	0.005982651627706597	0.001818919839925408	0.020875330700086073
8	37621	422682	26326	0.00022508344988553798	0.000148435388060263	0.00598929295101395	0.001815589295464815	0.020874324478110173
9	37681	422626	26213	0.00022522313142025097	0.0001484754479107469	0.00598680526173928	0.001812281994820525	0.020843894269410416
5	37524	422775	26145	0.00022499830151412748	0.00014837453728405218	0.005987768492825535	0.0018182240173288543	0.0208883055523665
1	37668	422632	26141	0.000225088938757696	0.0001484450605970389	0.005989871057224452	0.0018128362858223527	0.02085995542754231
3	37727	422569	26225	0.00022527844615077532	0.00014854183195144545	0.005990037078367564	0.001810480953311922	0.0208402493102328
