seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
8	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
10	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
2	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
9	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
3	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
4	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
7	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
5	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
1	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
6	38579	421719	27351	0.0002254653479485361	0.00014877105353687894	0.006001353741968588	0.0017737232580169423	0.02065239880272551
