seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
10	39015	421280	27910	0.00022539353426567342	0.00014863158213917896	0.00599272255816445	0.0017528830457720804	0.020511552627958438
4	39339	420967	28029	0.0002255873876709588	0.000148795788021456	0.005998329267341335	0.0017396739688310425	0.02044257314100768
7	39214	421082	27903	0.0002252212193049947	0.0001484402127221287	0.005983942560960822	0.0017417544790484585	0.02042989183076616
5	39302	420998	28215	0.0002254704862023381	0.00014859504986703355	0.005986461916442759	0.0017399754553839018	0.020417475543519612
6	39046	421247	27879	0.0002252708460505451	0.00014849887006439968	0.0059867683373182835	0.001750958569868545	0.020489072089154972
9	39300	420999	28183	0.00022542558747396904	0.00014854684638331982	0.0059843116964914895	0.001738093123584865	0.020402459905843762
2	39315	420987	28117	0.0002253682418575226	0.00014860534689655866	0.005991589306575606	0.0017394496772138869	0.02043130167895021
1	39079	421220	27936	0.00022509988239809647	0.00014832333516486852	0.00597924695543393	0.001743958110868014	0.020434664279356904
8	39314	420980	28039	0.00022529928235576462	0.00014846216447952443	0.005982514712673947	0.0017381779468751094	0.020402638098780814
3	39069	421231	27907	0.00022543405861859684	0.00014865782438291727	0.005993220830644287	0.0017489569887916632	0.020488632062205185
