seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
1	39770	420530	28357	0.00022546960768462198	0.0001485573184024194	0.005983347330989363	0.0017178430449475614	0.020280108022733626
2	39656	420646	28411	0.00022545080742613526	0.00014859240568034827	0.005987062907992095	0.0017236147749426344	0.020324187185445798
6	39268	421037	27984	0.00022541612148709687	0.0001485530533943986	0.005985225529683683	0.0017402480245792716	0.020417720751670622
3	39376	420925	28102	0.00022561792854160898	0.00014867257638246896	0.005986777812537915	0.0017369983084162255	0.020395859143132675
5	39411	420884	28182	0.00022524350512856162	0.00014844322599779985	0.005983263160030191	0.0017336822467492973	0.02038030094786
7	39489	420811	28266	0.0002255224357060258	0.00014872026299503238	0.005994741647927309	0.0017338021938285196	0.02040121674662146
8	39583	420707	28343	0.00022548911711810785	0.00014862072631812128	0.005987827622667177	0.00172695997865775	0.020344423658204422
10	39608	420692	28224	0.00022567453676395306	0.0001487487273019365	0.005990770629567285	0.0017261212770170163	0.02034077146952233
9	39832	420471	28539	0.00022538770379661418	0.00014859362731051417	0.00598979927427704	0.0017163980697423662	0.02029114614222818
4	39587	420713	28255	0.0002252103320628165	0.00014840750606517312	0.005981664922570342	0.0017237040996185215	0.020318985767927088
