seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
6	36550	423741	25107	0.00022521016234728836	0.00014837940234931865	0.005979323099535007	0.00186725584958682	0.021135499421106856
10	36899	423395	25359	0.00022526373290944436	0.0001484286708144604	0.00598120165931717	0.0018489035805247126	0.021035324894611407
2	36546	423755	25207	0.00022470866342781995	0.0001481501102574314	0.005981122811676095	0.0018644145027472503	0.021142389428683597
1	36514	423790	25002	0.00022518793521687748	0.00014840417757963634	0.005982322807344527	0.0018671727515798394	0.021143935251332964
7	36655	423645	25235	0.00022518381518052218	0.00014844371848464754	0.005985797804539416	0.0018626525520607153	0.021128047822548627
4	36461	423838	24908	0.0002250259250879402	0.00014822633130135896	0.005974227792116549	0.001868499540374775	0.021135312037533004
9	36707	423588	25212	0.00022506250907519806	0.0001483406837159516	0.005982259123433831	0.0018574809103744452	0.021093731480955332
8	36519	423775	24998	0.00022516016618746	0.00014841806714061342	0.005984643358148389	0.0018703381703861768	0.021168981002627256
5	36496	423799	25053	0.00022512713438983977	0.00014836630465286262	0.005981699164751296	0.0018702519287936586	0.021161722655635016
3	36574	423724	25003	0.0002250608555473923	0.00014832277843288854	0.005980831966590463	0.001865518302320096	0.021135169041748923
