seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
4	39259	421041	28019	0.00022531892253009687	0.00014847137191543127	0.00598246328046436	0.0017399304874546866	0.02041203300404941
7	39000	421297	27764	0.0002251479194315142	0.00014838638786748414	0.005982508640329959	0.0017497474598896418	0.020475168985364126
8	39217	421086	28141	0.0002250478512077225	0.00014833176809363066	0.0059821267268709375	0.001740456796456449	0.020423603436628385
2	39229	421068	27983	0.0002253714622345221	0.00014856961931372322	0.005988473533771283	0.0017438088831181516	0.020448465499999267
10	38992	421304	27858	0.0002254642403002423	0.00014874743168178002	0.00599943211756138	0.0017545278628900655	0.02053618268393167
5	39216	421086	27979	0.0002252099877309775	0.00014843375133754733	0.005983872065270315	0.0017415579596123435	0.020428952677860813
1	39329	420967	28077	0.00022544384575483165	0.0001486264158085014	0.005990192243960917	0.0017385312959320377	0.020419696006451844
6	39184	421117	27961	0.0002252119905119241	0.0001484032328421108	0.005981238506081395	0.0017423073538300807	0.02042637548233653
9	39216	421086	27990	0.0002253465841639244	0.00014851851556557647	0.0059852456703253605	0.001742083567520836	0.020430866239137493
3	39380	420923	28153	0.00022556944022101533	0.0001486406532289515	0.0059861372415482995	0.0017368037738429208	0.020394731492261026
