seed	segsites	monosites	singletons	heterozygosity	af_mean	af_sd	seg_af_mean	seg_af_sd
3	3160566	20321122	1870423	0.0018532794150337233	0.0012962925450469567	0.01918260835151865	0.010299414561605961	0.05320638539398031
2	3160179	20321883	1869510	0.0018534364883068615	0.0012964227592918974	0.01918394649616316	0.01030043821095696	0.05321001628669811
7	3159448	20322006	1868438	0.0018534374806933834	0.0012964318566017054	0.019184170054922966	0.010302939734194381	0.05321668344454371
4	3160506	20321943	1871739	0.0018532283033206162	0.0012962900757675895	0.019183210266969106	0.01030003857596692	0.053209713146643155
5	3155090	20325609	1864628	0.001853372925879235	0.0012963774015779805	0.01918359570755811	0.010317210043410734	0.053251645992652946
8	3159868	20322524	1868429	0.0018534469500689817	0.001296518328264885	0.01918629441697553	0.010303571920610478	0.05322251641694089
10	3159218	20322318	1868159	0.001853350637104543	0.0012964560757270725	0.019185931273162447	0.010304587563770508	0.053225314416854984
9	3156691	20323978	1867780	0.0018533610535826546	0.0012963970368308345	0.019184260860465912	0.010312627026637227	0.053241753090079516
6	3160668	20321081	1870310	0.0018535833401339672	0.001296498591197447	0.01918400407979234	0.010300683612173341	0.0532091915257492
1	3157368	20323585	1867448	0.0018531663858483726	0.0012963146807457944	0.019184656787914922	0.010309133087907452	0.0532359445417555
